Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-04-11 15:30:37.277,2023-04-11 13:30:37.0,7200277,1
2023-04-11 15:30:37.717,2023-04-11 13:30:38.0,7199717,1
2023-04-11 15:30:37.744,2023-04-11 13:30:38.0,7199744,1
2023-04-11 15:30:37.744,2023-04-11 13:30:38.0,7199744,1
2023-04-11 15:30:37.909,2023-04-11 13:30:38.0,7199909,1
2023-04-11 15:30:38.095,2023-04-11 13:30:38.0,7200095,1
2023-04-11 15:30:38.289,2023-04-11 13:30:38.0,7200289,1
2023-04-11 15:30:39.347,2023-04-11 13:30:38.0,7201347,1
2023-04-11 15:30:39.447,2023-04-11 13:30:39.0,7200447,1
2023-04-11 15:30:39.447,2023-04-11 13:30:39.0,7200447,1
2023-04-11 15:30:39.479,2023-04-11 13:30:39.0,7200479,1
2023-04-11 15:30:39.479,2023-04-11 13:30:39.0,7200479,1
2023-04-11 15:30:39.479,2023-04-11 13:30:39.0,7200479,1
2023-04-11 15:30:39.545,2023-04-11 13:30:39.0,7200545,1
2023-04-11 15:30:39.545,2023-04-11 13:30:39.0,7200545,1
2023-04-11 15:30:39.679,2023-04-11 13:30:40.0,7199679,1
2023-04-11 15:30:39.713,2023-04-11 13:30:40.0,7199713,1
2023-04-11 15:30:39.754,2023-04-11 13:30:40.0,7199754,1
2023-04-11 15:30:39.881,2023-04-11 13:30:40.0,7199881,1
2023-04-11 15:30:40.077,2023-04-11 13:30:40.0,7200077,1
2023-04-11 15:30:40.318,2023-04-11 13:30:40.0,7200318,1
2023-04-11 15:30:40.486,2023-04-11 13:30:40.0,7200486,1
2023-04-11 15:30:40.691,2023-04-11 13:30:41.0,7199691,1
2023-04-11 15:30:40.801,2023-04-11 13:30:41.0,7199801,1
2023-04-11 15:30:40.824,2023-04-11 13:30:41.0,7199824,1
2023-04-11 15:30:40.948,2023-04-11 13:30:41.0,7199948,1
2023-04-11 15:30:41.127,2023-04-11 13:30:41.0,7200127,1
2023-04-11 15:30:41.282,2023-04-11 13:30:41.0,7200282,1
2023-04-11 15:30:41.479,2023-04-11 13:30:41.0,7200479,1
2023-04-11 15:30:41.71,2023-04-11 13:30:42.0,7199710,1
2023-04-11 15:30:41.844,2023-04-11 13:30:42.0,7199844,1
2023-04-11 15:30:41.844,2023-04-11 13:30:42.0,7199844,1
2023-04-11 15:30:41.909,2023-04-11 13:30:42.0,7199909,1
2023-04-11 15:30:42.108,2023-04-11 13:30:42.0,7200108,1
2023-04-11 15:30:42.505,2023-04-11 13:30:42.0,7200505,1
2023-04-11 15:30:42.719,2023-04-11 13:30:43.0,7199719,1
2023-04-11 15:30:42.719,2023-04-11 13:30:43.0,7199719,1
2023-04-11 15:30:42.719,2023-04-11 13:30:43.0,7199719,1
2023-04-11 15:30:42.899,2023-04-11 13:30:43.0,7199899,1
2023-04-11 15:30:43.098,2023-04-11 13:30:43.0,7200098,1
2023-04-11 15:30:43.336,2023-04-11 13:30:43.0,7200336,1
2023-04-11 15:30:43.728,2023-04-11 13:30:44.0,7199728,1
2023-04-11 15:30:43.79,2023-04-11 13:30:44.0,7199790,1
2023-04-11 15:30:43.79,2023-04-11 13:30:44.0,7199790,1
2023-04-11 15:30:43.919,2023-04-11 13:30:44.0,7199919,1
2023-04-11 15:30:44.089,2023-04-11 13:30:44.0,7200089,1
2023-04-11 15:30:44.322,2023-04-11 13:30:44.0,7200322,1
2023-04-11 15:30:44.889,2023-04-11 13:30:44.0,7200889,1
2023-04-11 15:30:44.889,2023-04-11 13:30:45.0,7199889,1
2023-04-11 15:30:44.958,2023-04-11 13:30:45.0,7199958,1
2023-04-11 15:30:44.958,2023-04-11 13:30:45.0,7199958,1
2023-04-11 15:30:44.996,2023-04-11 13:30:45.0,7199996,1
2023-04-11 15:30:45.173,2023-04-11 13:30:45.0,7200173,1
2023-04-11 15:30:45.289,2023-04-11 13:30:45.0,7200289,1
2023-04-11 15:30:45.518,2023-04-11 13:30:45.0,7200518,1
2023-04-11 15:30:45.682,2023-04-11 13:30:46.0,7199682,1
2023-04-11 15:30:45.715,2023-04-11 13:30:46.0,7199715,1
2023-04-11 15:30:45.715,2023-04-11 13:30:46.0,7199715,1
2023-04-11 15:30:45.915,2023-04-11 13:30:46.0,7199915,1
2023-04-11 15:30:46.112,2023-04-11 13:30:46.0,7200112,1
2023-04-11 15:30:46.279,2023-04-11 13:30:46.0,7200279,1
2023-04-11 15:30:46.481,2023-04-11 13:30:46.0,7200481,1
2023-04-11 15:30:46.678,2023-04-11 13:30:47.0,7199678,1
2023-04-11 15:30:46.841,2023-04-11 13:30:47.0,7199841,1
2023-04-11 15:30:46.941,2023-04-11 13:30:47.0,7199941,1
2023-04-11 15:30:47.041,2023-04-11 13:30:47.0,7200041,1
2023-04-11 15:30:47.072,2023-04-11 13:30:47.0,7200072,1
2023-04-11 15:30:47.272,2023-04-11 13:30:47.0,7200272,1
2023-04-11 15:30:47.51,2023-04-11 13:30:47.0,7200510,1
2023-04-11 15:30:47.751,2023-04-11 13:30:48.0,7199751,1
2023-04-11 15:30:47.783,2023-04-11 13:30:48.0,7199783,1
2023-04-11 15:30:47.783,2023-04-11 13:30:48.0,7199783,1
2023-04-11 15:30:47.851,2023-04-11 13:30:48.0,7199851,1
2023-04-11 15:30:48.114,2023-04-11 13:30:48.0,7200114,1
2023-04-11 15:30:48.314,2023-04-11 13:30:48.0,7200314,1
2023-04-11 15:30:48.479,2023-04-11 13:30:48.0,7200479,1
2023-04-11 15:30:48.693,2023-04-11 13:30:49.0,7199693,1
2023-04-11 15:30:48.722,2023-04-11 13:30:49.0,7199722,1
2023-04-11 15:30:48.722,2023-04-11 13:30:49.0,7199722,1
2023-04-11 15:30:48.947,2023-04-11 13:30:49.0,7199947,1
2023-04-11 15:30:49.108,2023-04-11 13:30:49.0,7200108,1
2023-04-11 15:30:49.273,2023-04-11 13:30:49.0,7200273,1
2023-04-11 15:30:49.472,2023-04-11 13:30:49.0,7200472,1
2023-04-11 15:30:49.675,2023-04-11 13:30:50.0,7199675,1
2023-04-11 15:30:49.757,2023-04-11 13:30:50.0,7199757,1
2023-04-11 15:30:49.757,2023-04-11 13:30:50.0,7199757,1
2023-04-11 15:30:49.918,2023-04-11 13:30:50.0,7199918,1
2023-04-11 15:30:50.665,2023-04-11 13:30:50.0,7200665,1
2023-04-11 15:30:50.665,2023-04-11 13:30:50.0,7200665,1
2023-04-11 15:30:50.687,2023-04-11 13:30:50.0,7200687,1
2023-04-11 15:30:50.717,2023-04-11 13:30:51.0,7199717,1
2023-04-11 15:30:50.717,2023-04-11 13:30:51.0,7199717,1
2023-04-11 15:30:50.752,2023-04-11 13:30:51.0,7199752,1
2023-04-11 15:30:50.892,2023-04-11 13:30:51.0,7199892,1
2023-04-11 15:30:51.113,2023-04-11 13:30:51.0,7200113,1
2023-04-11 15:30:51.277,2023-04-11 13:30:51.0,7200277,1
2023-04-11 15:30:51.726,2023-04-11 13:30:52.0,7199726,1
2023-04-11 15:30:51.786,2023-04-11 13:30:52.0,7199786,1
2023-04-11 15:30:51.838,2023-04-11 13:30:52.0,7199838,1
2023-04-11 15:30:51.954,2023-04-11 13:30:52.0,7199954,1
2023-04-11 15:30:52.087,2023-04-11 13:30:52.0,7200087,1
2023-04-11 15:30:52.285,2023-04-11 13:30:52.0,7200285,1
2023-04-11 15:30:52.518,2023-04-11 13:30:52.0,7200518,1
2023-04-11 15:30:52.713,2023-04-11 13:30:53.0,7199713,1
2023-04-11 15:30:52.713,2023-04-11 13:30:53.0,7199713,1
2023-04-11 15:30:52.713,2023-04-11 13:30:53.0,7199713,1
2023-04-11 15:30:52.881,2023-04-11 13:30:53.0,7199881,1
2023-04-11 15:30:53.122,2023-04-11 13:30:53.0,7200122,1
2023-04-11 15:30:53.313,2023-04-11 13:30:53.0,7200313,1
2023-04-11 15:30:53.511,2023-04-11 13:30:53.0,7200511,1
2023-04-11 15:30:53.69,2023-04-11 13:30:54.0,7199690,1
2023-04-11 15:30:53.752,2023-04-11 13:30:54.0,7199752,1
2023-04-11 15:30:53.783,2023-04-11 13:30:54.0,7199783,1
2023-04-11 15:30:53.925,2023-04-11 13:30:54.0,7199925,1
2023-04-11 15:30:54.162,2023-04-11 13:30:54.0,7200162,1
2023-04-11 15:30:54.321,2023-04-11 13:30:54.0,7200321,1
2023-04-11 15:30:54.486,2023-04-11 13:30:54.0,7200486,1
2023-04-11 15:30:54.719,2023-04-11 13:30:55.0,7199719,1
2023-04-11 15:30:54.719,2023-04-11 13:30:55.0,7199719,1
2023-04-11 15:30:54.719,2023-04-11 13:30:55.0,7199719,1
2023-04-11 15:30:54.887,2023-04-11 13:30:55.0,7199887,1
2023-04-11 15:30:55.12,2023-04-11 13:30:55.0,7200120,1
2023-04-11 15:30:55.284,2023-04-11 13:30:55.0,7200284,1
2023-04-11 15:30:55.583,2023-04-11 13:30:55.0,7200583,1
2023-04-11 15:30:56.128,2023-04-11 13:30:56.0,7200128,1
2023-04-11 15:30:56.128,2023-04-11 13:30:56.0,7200128,1
2023-04-11 15:30:56.128,2023-04-11 13:30:56.0,7200128,1
2023-04-11 15:30:56.22,2023-04-11 13:30:56.0,7200220,1
2023-04-11 15:30:56.22,2023-04-11 13:30:56.0,7200220,1
2023-04-11 15:30:56.288,2023-04-11 13:30:56.0,7200288,1
2023-04-11 15:30:56.521,2023-04-11 13:30:56.0,7200521,1
2023-04-11 15:30:56.722,2023-04-11 13:30:57.0,7199722,1
2023-04-11 15:30:56.819,2023-04-11 13:30:57.0,7199819,1
2023-04-11 15:30:56.851,2023-04-11 13:30:57.0,7199851,1
2023-04-11 15:30:56.887,2023-04-11 13:30:57.0,7199887,1
2023-04-11 15:30:57.125,2023-04-11 13:30:57.0,7200125,1
2023-04-11 15:30:57.327,2023-04-11 13:30:57.0,7200327,1
2023-04-11 15:30:57.607,2023-04-11 13:30:57.0,7200607,1
2023-04-11 15:30:57.753,2023-04-11 13:30:58.0,7199753,1
2023-04-11 15:30:57.781,2023-04-11 13:30:58.0,7199781,1
2023-04-11 15:30:57.781,2023-04-11 13:30:58.0,7199781,1
2023-04-11 15:30:57.911,2023-04-11 13:30:58.0,7199911,1
2023-04-11 15:30:58.079,2023-04-11 13:30:58.0,7200079,1
2023-04-11 15:30:58.275,2023-04-11 13:30:58.0,7200275,1
2023-04-11 15:30:58.474,2023-04-11 13:30:58.0,7200474,1
2023-04-11 15:30:58.672,2023-04-11 13:30:59.0,7199672,1
2023-04-11 15:30:58.74,2023-04-11 13:30:59.0,7199740,1
2023-04-11 15:30:58.74,2023-04-11 13:30:59.0,7199740,1
2023-04-11 15:30:58.888,2023-04-11 13:30:59.0,7199888,1
2023-04-11 15:30:59.129,2023-04-11 13:30:59.0,7200129,1
2023-04-11 15:30:59.297,2023-04-11 13:30:59.0,7200297,1
2023-04-11 15:30:59.542,2023-04-11 13:30:59.0,7200542,1
2023-04-11 15:30:59.75,2023-04-11 13:31:00.0,7199750,1
2023-04-11 15:30:59.812,2023-04-11 13:31:00.0,7199812,1
2023-04-11 15:30:59.812,2023-04-11 13:31:00.0,7199812,1
2023-04-11 15:30:59.975,2023-04-11 13:31:00.0,7199975,1
2023-04-11 15:31:00.136,2023-04-11 13:31:00.0,7200136,1
2023-04-11 15:31:00.348,2023-04-11 13:31:00.0,7200348,1
2023-04-11 15:31:00.559,2023-04-11 13:31:00.0,7200559,1
2023-04-11 15:31:00.742,2023-04-11 13:31:01.0,7199742,1
2023-04-11 15:31:00.774,2023-04-11 13:31:01.0,7199774,1
2023-04-11 15:31:00.808,2023-04-11 13:31:01.0,7199808,1
2023-04-11 15:31:00.873,2023-04-11 13:31:01.0,7199873,1
2023-04-11 15:31:01.107,2023-04-11 13:31:01.0,7200107,1
2023-04-11 15:31:01.487,2023-04-11 13:31:01.0,7200487,1
2023-04-11 15:31:01.685,2023-04-11 13:31:02.0,7199685,1
2023-04-11 15:31:01.851,2023-04-11 13:31:02.0,7199851,1
2023-04-11 15:31:01.851,2023-04-11 13:31:02.0,7199851,1
2023-04-11 15:31:01.917,2023-04-11 13:31:02.0,7199917,1
2023-04-11 15:31:02.151,2023-04-11 13:31:02.0,7200151,1
2023-04-11 15:31:02.314,2023-04-11 13:31:02.0,7200314,1
2023-04-11 15:31:02.484,2023-04-11 13:31:02.0,7200484,1
2023-04-11 15:31:02.679,2023-04-11 13:31:03.0,7199679,1
2023-04-11 15:31:02.716,2023-04-11 13:31:03.0,7199716,1
2023-04-11 15:31:02.754,2023-04-11 13:31:03.0,7199754,1
2023-04-11 15:31:02.948,2023-04-11 13:31:03.0,7199948,1
2023-04-11 15:31:03.078,2023-04-11 13:31:03.0,7200078,1
2023-04-11 15:31:03.275,2023-04-11 13:31:03.0,7200275,1
2023-04-11 15:31:03.505,2023-04-11 13:31:03.0,7200505,1
2023-04-11 15:31:03.688,2023-04-11 13:31:04.0,7199688,1
2023-04-11 15:31:03.716,2023-04-11 13:31:04.0,7199716,1
2023-04-11 15:31:03.746,2023-04-11 13:31:04.0,7199746,1
2023-04-11 15:31:03.889,2023-04-11 13:31:04.0,7199889,1
2023-04-11 15:31:04.151,2023-04-11 13:31:04.0,7200151,1
2023-04-11 15:31:04.282,2023-04-11 13:31:04.0,7200282,1
2023-04-11 15:31:04.514,2023-04-11 13:31:04.0,7200514,1
2023-04-11 15:31:04.715,2023-04-11 13:31:05.0,7199715,1
2023-04-11 15:31:04.715,2023-04-11 13:31:05.0,7199715,1
2023-04-11 15:31:04.75,2023-04-11 13:31:05.0,7199750,1
2023-04-11 15:31:04.882,2023-04-11 13:31:05.0,7199882,1
2023-04-11 15:31:05.121,2023-04-11 13:31:05.0,7200121,1
2023-04-11 15:31:05.277,2023-04-11 13:31:05.0,7200277,1
2023-04-11 15:31:05.478,2023-04-11 13:31:05.0,7200478,1
2023-04-11 15:31:05.674,2023-04-11 13:31:06.0,7199674,1
2023-04-11 15:31:05.778,2023-04-11 13:31:06.0,7199778,1
2023-04-11 15:31:05.778,2023-04-11 13:31:06.0,7199778,1
2023-04-11 15:31:05.947,2023-04-11 13:31:06.0,7199947,1
2023-04-11 15:31:06.133,2023-04-11 13:31:06.0,7200133,1
2023-04-11 15:31:06.322,2023-04-11 13:31:06.0,7200322,1
2023-04-11 15:31:06.494,2023-04-11 13:31:06.0,7200494,1
2023-04-11 15:31:06.99,2023-04-11 13:31:07.0,7199990,1
2023-04-11 15:31:07.095,2023-04-11 13:31:07.0,7200095,1
2023-04-11 15:31:07.095,2023-04-11 13:31:07.0,7200095,1
2023-04-11 15:31:07.157,2023-04-11 13:31:07.0,7200157,1
