Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-06-12 14:59:30.94,2023-06-12 14:58:55.6,35340,2
2023-06-12 14:59:31.046,2023-06-12 14:58:55.6,35446,2
2023-06-12 14:59:31.141,2023-06-12 14:58:55.8,35341,2
2023-06-12 14:59:31.175,2023-06-12 14:58:55.8,35375,2
2023-06-12 14:59:31.409,2023-06-12 14:58:56.0,35409,2
2023-06-12 14:59:31.409,2023-06-12 14:58:56.0,35409,2
2023-06-12 14:59:31.543,2023-06-12 14:58:56.2,35343,2
2023-06-12 14:59:31.612,2023-06-12 14:58:56.2,35412,2
2023-06-12 14:59:31.742,2023-06-12 14:58:56.4,35342,2
2023-06-12 14:59:31.981,2023-06-12 14:58:56.6,35381,2
2023-06-12 14:59:32.014,2023-06-12 14:58:56.6,35414,2
2023-06-12 14:59:32.108,2023-06-12 14:58:56.8,35308,2
2023-06-12 14:59:32.173,2023-06-12 14:58:56.8,35373,2
2023-06-12 14:59:32.442,2023-06-12 14:58:57.0,35442,2
2023-06-12 14:59:32.476,2023-06-12 14:58:57.0,35476,2
2023-06-12 14:59:32.507,2023-06-12 14:58:57.2,35307,2
2023-06-12 14:59:32.611,2023-06-12 14:58:57.2,35411,2
2023-06-12 14:59:32.776,2023-06-12 14:58:57.4,35376,2
2023-06-12 14:59:32.807,2023-06-12 14:58:57.4,35407,2
2023-06-12 14:59:32.942,2023-06-12 14:58:57.6,35342,2
2023-06-12 14:59:33.008,2023-06-12 14:58:57.6,35408,2
2023-06-12 14:59:33.142,2023-06-12 14:58:57.8,35342,2
2023-06-12 14:59:33.209,2023-06-12 14:58:57.8,35409,2
2023-06-12 14:59:33.442,2023-06-12 14:58:58.0,35442,2
2023-06-12 14:59:33.442,2023-06-12 14:58:58.0,35442,2
2023-06-12 14:59:33.509,2023-06-12 14:58:58.2,35309,2
2023-06-12 14:59:33.676,2023-06-12 14:58:58.2,35476,2
2023-06-12 14:59:33.741,2023-06-12 14:58:58.4,35341,2
2023-06-12 14:59:33.812,2023-06-12 14:58:58.4,35412,2
2023-06-12 14:59:33.981,2023-06-12 14:58:58.6,35381,2
2023-06-12 14:59:34.036,2023-06-12 14:58:58.6,35436,2
2023-06-12 14:59:34.142,2023-06-12 14:58:58.8,35342,2
2023-06-12 14:59:34.21,2023-06-12 14:58:58.8,35410,2
2023-06-12 14:59:34.412,2023-06-12 14:58:59.0,35412,2
2023-06-12 14:59:34.452,2023-06-12 14:58:59.0,35452,2
2023-06-12 14:59:34.544,2023-06-12 14:58:59.2,35344,2
2023-06-12 14:59:34.61,2023-06-12 14:58:59.2,35410,2
2023-06-12 14:59:34.71,2023-06-12 14:58:59.4,35310,2
2023-06-12 14:59:35.244,2023-06-12 14:58:59.6,35644,2
2023-06-12 14:59:35.31,2023-06-12 14:58:59.6,35710,2
2023-06-12 14:59:35.31,2023-06-12 14:58:59.8,35510,2
2023-06-12 14:59:35.343,2023-06-12 14:58:59.8,35543,2
2023-06-12 14:59:35.411,2023-06-12 14:59:00.0,35411,2
2023-06-12 14:59:35.478,2023-06-12 14:59:00.0,35478,2
2023-06-12 14:59:35.54,2023-06-12 14:59:00.2,35340,2
2023-06-12 14:59:35.678,2023-06-12 14:59:00.2,35478,2
2023-06-12 14:59:35.745,2023-06-12 14:59:00.4,35345,2
2023-06-12 14:59:35.882,2023-06-12 14:59:00.4,35482,2
2023-06-12 14:59:35.945,2023-06-12 14:59:00.6,35345,2
2023-06-12 14:59:35.97,2023-06-12 14:59:00.6,35370,2
2023-06-12 14:59:36.146,2023-06-12 14:59:00.8,35346,2
