Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status,Stonex_time_check
2023-04-26 16:56:38.261,2023-04-26 16:56:38.0,261,1,14+56+38.0
2023-04-26 16:56:38.327,2023-04-26 16:56:38.0,327,1,14+56+38.0
2023-04-26 16:56:38.327,2023-04-26 16:56:38.0,327,1,14+56+38.0
2023-04-26 16:56:38.327,2023-04-26 16:56:38.0,327,1,14+56+38.0
2023-04-26 16:56:38.327,2023-04-26 16:56:38.0,327,1,14+56+38.0
2023-04-26 16:56:38.493,2023-04-26 16:56:38.2,293,1,14+56+38.2
2023-04-26 16:56:38.493,2023-04-26 16:56:38.2,293,1,14+56+38.2
2023-04-26 16:56:38.694,2023-04-26 16:56:38.4,294,1,14+56+38.4
2023-04-26 16:56:38.694,2023-04-26 16:56:38.4,294,1,14+56+38.4
2023-04-26 16:56:38.895,2023-04-26 16:56:38.6,295,1,14+56+38.6
2023-04-26 16:56:38.895,2023-04-26 16:56:38.6,295,1,14+56+38.6
2023-04-26 16:56:39.135,2023-04-26 16:56:38.8,335,1,14+56+38.8
2023-04-26 16:56:39.135,2023-04-26 16:56:38.8,335,1,14+56+38.8
2023-04-26 16:56:39.263,2023-04-26 16:56:39.0,263,1,14+56+39.0
2023-04-26 16:56:39.263,2023-04-26 16:56:39.0,263,1,14+56+39.0
2023-04-26 16:56:39.331,2023-04-26 16:56:39.0,331,1,14+56+39.0
2023-04-26 16:56:39.331,2023-04-26 16:56:39.0,331,1,14+56+39.0
2023-04-26 16:56:39.331,2023-04-26 16:56:39.0,331,1,14+56+39.0
2023-04-26 16:56:39.331,2023-04-26 16:56:39.0,331,1,14+56+39.0
2023-04-26 16:56:39.829,2023-04-26 16:56:39.6,229,1,14+56+39.6
2023-04-26 16:56:39.829,2023-04-26 16:56:39.6,229,1,14+56+39.6
2023-04-26 16:56:40.025,2023-04-26 16:56:39.8,225,1,14+56+39.8
2023-04-26 16:56:40.025,2023-04-26 16:56:39.8,225,1,14+56+39.8
2023-04-26 16:56:40.225,2023-04-26 16:56:40.0,225,1,14+56+40.0
2023-04-26 16:56:40.225,2023-04-26 16:56:40.0,225,1,14+56+40.0
2023-04-26 16:56:40.292,2023-04-26 16:56:40.0,292,1,14+56+40.0
2023-04-26 16:56:40.292,2023-04-26 16:56:40.0,292,1,14+56+40.0
2023-04-26 16:56:40.292,2023-04-26 16:56:40.0,292,1,14+56+40.0
2023-04-26 16:56:40.292,2023-04-26 16:56:40.0,292,1,14+56+40.0
2023-04-26 16:56:40.532,2023-04-26 16:56:40.2,332,1,14+56+40.2
2023-04-26 16:56:40.532,2023-04-26 16:56:40.2,332,1,14+56+40.2
2023-04-26 16:56:40.663,2023-04-26 16:56:40.4,263,1,14+56+40.4
2023-04-26 16:56:40.663,2023-04-26 16:56:40.4,263,1,14+56+40.4
2023-04-26 16:56:41.022,2023-04-26 16:56:40.8,222,1,14+56+40.8
2023-04-26 16:56:41.022,2023-04-26 16:56:40.8,222,1,14+56+40.8
2023-04-26 16:56:41.328,2023-04-26 16:56:41.0,328,1,14+56+41.0
2023-04-26 16:56:41.328,2023-04-26 16:56:41.0,328,1,14+56+41.0
2023-04-26 16:56:41.328,2023-04-26 16:56:41.0,328,1,14+56+41.0
2023-04-26 16:56:41.328,2023-04-26 16:56:41.0,328,1,14+56+41.0
2023-04-26 16:56:41.328,2023-04-26 16:56:41.0,328,1,14+56+41.0
2023-04-26 16:56:41.328,2023-04-26 16:56:41.0,328,1,14+56+41.0
2023-04-26 16:56:41.437,2023-04-26 16:56:41.2,237,1,14+56+41.2
2023-04-26 16:56:41.437,2023-04-26 16:56:41.2,237,1,14+56+41.2
2023-04-26 16:56:41.635,2023-04-26 16:56:41.4,235,1,14+56+41.4
2023-04-26 16:56:41.635,2023-04-26 16:56:41.4,235,1,14+56+41.4
2023-04-26 16:56:41.835,2023-04-26 16:56:41.6,235,1,14+56+41.6
2023-04-26 16:56:41.835,2023-04-26 16:56:41.6,235,1,14+56+41.6
2023-04-26 16:56:42.031,2023-04-26 16:56:41.8,231,1,14+56+41.8
2023-04-26 16:56:42.031,2023-04-26 16:56:41.8,231,1,14+56+41.8
2023-04-26 16:56:42.361,2023-04-26 16:56:42.0,361,1,14+56+42.0
2023-04-26 16:56:42.361,2023-04-26 16:56:42.0,361,1,14+56+42.0
2023-04-26 16:56:42.361,2023-04-26 16:56:42.0,361,1,14+56+42.0
2023-04-26 16:56:42.361,2023-04-26 16:56:42.0,361,1,14+56+42.0
2023-04-26 16:56:42.433,2023-04-26 16:56:42.2,233,1,14+56+42.2
2023-04-26 16:56:42.433,2023-04-26 16:56:42.2,233,1,14+56+42.2
2023-04-26 16:56:42.995,2023-04-26 16:56:42.4,595,1,14+56+42.4
2023-04-26 16:56:42.995,2023-04-26 16:56:42.4,595,1,14+56+42.4
2023-04-26 16:56:42.995,2023-04-26 16:56:42.6,395,1,14+56+42.6
2023-04-26 16:56:42.995,2023-04-26 16:56:42.6,395,1,14+56+42.6
2023-04-26 16:56:43.072,2023-04-26 16:56:42.8,272,1,14+56+42.8
2023-04-26 16:56:43.072,2023-04-26 16:56:42.8,272,1,14+56+42.8
2023-04-26 16:56:43.237,2023-04-26 16:56:43.0,237,1,14+56+43.0
2023-04-26 16:56:43.237,2023-04-26 16:56:43.0,237,1,14+56+43.0
2023-04-26 16:56:43.267,2023-04-26 16:56:43.0,267,1,14+56+43.0
2023-04-26 16:56:43.267,2023-04-26 16:56:43.0,267,1,14+56+43.0
2023-04-26 16:56:43.267,2023-04-26 16:56:43.0,267,1,14+56+43.0
2023-04-26 16:56:43.267,2023-04-26 16:56:43.0,267,1,14+56+43.0
2023-04-26 16:56:43.428,2023-04-26 16:56:43.2,228,1,14+56+43.2
2023-04-26 16:56:43.428,2023-04-26 16:56:43.2,228,1,14+56+43.2
2023-04-26 16:56:43.641,2023-04-26 16:56:43.4,241,1,14+56+43.4
2023-04-26 16:56:43.641,2023-04-26 16:56:43.4,241,1,14+56+43.4
2023-04-26 16:56:43.835,2023-04-26 16:56:43.6,235,1,14+56+43.6
2023-04-26 16:56:43.835,2023-04-26 16:56:43.6,235,1,14+56+43.6
2023-04-26 16:56:44.039,2023-04-26 16:56:43.8,239,1,14+56+43.8
2023-04-26 16:56:44.039,2023-04-26 16:56:43.8,239,1,14+56+43.8
2023-04-26 16:56:44.274,2023-04-26 16:56:44.0,274,1,14+56+44.0
2023-04-26 16:56:44.274,2023-04-26 16:56:44.0,274,1,14+56+44.0
2023-04-26 16:56:44.3,2023-04-26 16:56:44.0,300,1,14+56+44.0
2023-04-26 16:56:44.3,2023-04-26 16:56:44.0,300,1,14+56+44.0
2023-04-26 16:56:44.3,2023-04-26 16:56:44.0,300,1,14+56+44.0
2023-04-26 16:56:44.3,2023-04-26 16:56:44.0,300,1,14+56+44.0
2023-04-26 16:56:44.438,2023-04-26 16:56:44.2,238,1,14+56+44.2
2023-04-26 16:56:44.438,2023-04-26 16:56:44.2,238,1,14+56+44.2
2023-04-26 16:56:44.64,2023-04-26 16:56:44.4,240,1,14+56+44.4
2023-04-26 16:56:44.64,2023-04-26 16:56:44.4,240,1,14+56+44.4
2023-04-26 16:56:44.839,2023-04-26 16:56:44.6,239,1,14+56+44.6
2023-04-26 16:56:44.839,2023-04-26 16:56:44.6,239,1,14+56+44.6
2023-04-26 16:56:45.035,2023-04-26 16:56:44.8,235,1,14+56+44.8
2023-04-26 16:56:45.035,2023-04-26 16:56:44.8,235,1,14+56+44.8
2023-04-26 16:56:45.275,2023-04-26 16:56:45.0,275,1,14+56+45.0
2023-04-26 16:56:45.275,2023-04-26 16:56:45.0,275,1,14+56+45.0
2023-04-26 16:56:45.275,2023-04-26 16:56:45.0,275,1,14+56+45.0
2023-04-26 16:56:45.275,2023-04-26 16:56:45.0,275,1,14+56+45.0
2023-04-26 16:56:45.275,2023-04-26 16:56:45.0,275,1,14+56+45.0
2023-04-26 16:56:45.275,2023-04-26 16:56:45.0,275,1,14+56+45.0
2023-04-26 16:56:45.439,2023-04-26 16:56:45.2,239,1,14+56+45.2
2023-04-26 16:56:45.439,2023-04-26 16:56:45.2,239,1,14+56+45.2
2023-04-26 16:56:45.645,2023-04-26 16:56:45.4,245,1,14+56+45.4
2023-04-26 16:56:45.645,2023-04-26 16:56:45.4,245,1,14+56+45.4
2023-04-26 16:56:45.917,2023-04-26 16:56:45.6,317,1,14+56+45.6
2023-04-26 16:56:45.917,2023-04-26 16:56:45.6,317,1,14+56+45.6
2023-04-26 16:56:46.046,2023-04-26 16:56:45.8,246,1,14+56+45.8
2023-04-26 16:56:46.046,2023-04-26 16:56:45.8,246,1,14+56+45.8
2023-04-26 16:56:46.246,2023-04-26 16:56:46.0,246,1,14+56+46.0
2023-04-26 16:56:46.246,2023-04-26 16:56:46.0,246,1,14+56+46.0
2023-04-26 16:56:46.339,2023-04-26 16:56:46.0,339,1,14+56+46.0
2023-04-26 16:56:46.339,2023-04-26 16:56:46.0,339,1,14+56+46.0
2023-04-26 16:56:46.339,2023-04-26 16:56:46.0,339,1,14+56+46.0
2023-04-26 16:56:46.339,2023-04-26 16:56:46.0,339,1,14+56+46.0
2023-04-26 16:56:46.44,2023-04-26 16:56:46.2,240,1,14+56+46.2
2023-04-26 16:56:46.44,2023-04-26 16:56:46.2,240,1,14+56+46.2
2023-04-26 16:56:46.715,2023-04-26 16:56:46.4,315,1,14+56+46.4
2023-04-26 16:56:46.715,2023-04-26 16:56:46.4,315,1,14+56+46.4
2023-04-26 16:56:46.845,2023-04-26 16:56:46.6,245,1,14+56+46.6
2023-04-26 16:56:46.845,2023-04-26 16:56:46.6,245,1,14+56+46.6
2023-04-26 16:56:47.077,2023-04-26 16:56:46.8,277,1,14+56+46.8
2023-04-26 16:56:47.077,2023-04-26 16:56:46.8,277,1,14+56+46.8
2023-04-26 16:56:47.246,2023-04-26 16:56:47.0,246,1,14+56+47.0
2023-04-26 16:56:47.246,2023-04-26 16:56:47.0,246,1,14+56+47.0
2023-04-26 16:56:47.379,2023-04-26 16:56:47.0,379,1,14+56+47.0
2023-04-26 16:56:47.379,2023-04-26 16:56:47.0,379,1,14+56+47.0
2023-04-26 16:56:47.379,2023-04-26 16:56:47.0,379,1,14+56+47.0
2023-04-26 16:56:47.379,2023-04-26 16:56:47.0,379,1,14+56+47.0
2023-04-26 16:56:47.488,2023-04-26 16:56:47.2,288,1,14+56+47.2
2023-04-26 16:56:47.488,2023-04-26 16:56:47.2,288,1,14+56+47.2
2023-04-26 16:56:47.677,2023-04-26 16:56:47.4,277,1,14+56+47.4
2023-04-26 16:56:47.677,2023-04-26 16:56:47.4,277,1,14+56+47.4
2023-04-26 16:56:47.92,2023-04-26 16:56:47.6,320,1,14+56+47.6
2023-04-26 16:56:47.92,2023-04-26 16:56:47.6,320,1,14+56+47.6
2023-04-26 16:56:48.245,2023-04-26 16:56:47.8,445,1,14+56+47.8
2023-04-26 16:56:48.245,2023-04-26 16:56:47.8,445,1,14+56+47.8
2023-04-26 16:56:48.378,2023-04-26 16:56:48.0,378,1,14+56+48.0
2023-04-26 16:56:48.378,2023-04-26 16:56:48.0,378,1,14+56+48.0
2023-04-26 16:56:48.378,2023-04-26 16:56:48.0,378,1,14+56+48.0
2023-04-26 16:56:48.378,2023-04-26 16:56:48.0,378,1,14+56+48.0
2023-04-26 16:56:48.378,2023-04-26 16:56:48.0,378,1,14+56+48.0
2023-04-26 16:56:48.378,2023-04-26 16:56:48.0,378,1,14+56+48.0
2023-04-26 16:56:48.491,2023-04-26 16:56:48.2,291,1,14+56+48.2
2023-04-26 16:56:48.491,2023-04-26 16:56:48.2,291,1,14+56+48.2
2023-04-26 16:56:48.718,2023-04-26 16:56:48.4,318,1,14+56+48.4
2023-04-26 16:56:48.718,2023-04-26 16:56:48.4,318,1,14+56+48.4
2023-04-26 16:56:48.889,2023-04-26 16:56:48.6,289,1,14+56+48.6
2023-04-26 16:56:48.889,2023-04-26 16:56:48.6,289,1,14+56+48.6
2023-04-26 16:56:49.085,2023-04-26 16:56:48.8,285,1,14+56+48.8
2023-04-26 16:56:49.085,2023-04-26 16:56:48.8,285,1,14+56+48.8
2023-04-26 16:56:49.289,2023-04-26 16:56:49.0,289,1,14+56+49.0
2023-04-26 16:56:49.289,2023-04-26 16:56:49.0,289,1,14+56+49.0
2023-04-26 16:56:49.289,2023-04-26 16:56:49.0,289,1,14+56+49.0
2023-04-26 16:56:49.289,2023-04-26 16:56:49.0,289,1,14+56+49.0
2023-04-26 16:56:49.289,2023-04-26 16:56:49.0,289,1,14+56+49.0
2023-04-26 16:56:49.289,2023-04-26 16:56:49.0,289,1,14+56+49.0
2023-04-26 16:56:49.518,2023-04-26 16:56:49.2,318,1,14+56+49.2
2023-04-26 16:56:49.518,2023-04-26 16:56:49.2,318,1,14+56+49.2
2023-04-26 16:56:49.692,2023-04-26 16:56:49.4,292,1,14+56+49.4
2023-04-26 16:56:49.692,2023-04-26 16:56:49.4,292,1,14+56+49.4
2023-04-26 16:56:50.088,2023-04-26 16:56:49.8,288,1,14+56+49.8
2023-04-26 16:56:50.088,2023-04-26 16:56:49.8,288,1,14+56+49.8
2023-04-26 16:56:50.256,2023-04-26 16:56:50.0,256,1,14+56+50.0
2023-04-26 16:56:50.256,2023-04-26 16:56:50.0,256,1,14+56+50.0
2023-04-26 16:56:50.325,2023-04-26 16:56:50.0,325,1,14+56+50.0
2023-04-26 16:56:50.325,2023-04-26 16:56:50.0,325,1,14+56+50.0
2023-04-26 16:56:50.325,2023-04-26 16:56:50.0,325,1,14+56+50.0
2023-04-26 16:56:50.325,2023-04-26 16:56:50.0,325,1,14+56+50.0
2023-04-26 16:56:50.72,2023-04-26 16:56:50.4,320,1,14+56+50.4
2023-04-26 16:56:50.72,2023-04-26 16:56:50.4,320,1,14+56+50.4
2023-04-26 16:56:50.894,2023-04-26 16:56:50.6,294,1,14+56+50.6
2023-04-26 16:56:50.894,2023-04-26 16:56:50.6,294,1,14+56+50.6
2023-04-26 16:56:51.126,2023-04-26 16:56:50.8,326,1,14+56+50.8
2023-04-26 16:56:51.126,2023-04-26 16:56:50.8,326,1,14+56+50.8
2023-04-26 16:56:51.293,2023-04-26 16:56:51.0,293,1,14+56+51.0
2023-04-26 16:56:51.293,2023-04-26 16:56:51.0,293,1,14+56+51.0
2023-04-26 16:56:51.325,2023-04-26 16:56:51.0,325,1,14+56+51.0
2023-04-26 16:56:51.325,2023-04-26 16:56:51.0,325,1,14+56+51.0
2023-04-26 16:56:51.325,2023-04-26 16:56:51.0,325,1,14+56+51.0
2023-04-26 16:56:51.325,2023-04-26 16:56:51.0,325,1,14+56+51.0
2023-04-26 16:56:51.528,2023-04-26 16:56:51.2,328,1,14+56+51.2
2023-04-26 16:56:51.528,2023-04-26 16:56:51.2,328,1,14+56+51.2
2023-04-26 16:56:51.692,2023-04-26 16:56:51.4,292,1,14+56+51.4
2023-04-26 16:56:51.692,2023-04-26 16:56:51.4,292,1,14+56+51.4
2023-04-26 16:56:51.918,2023-04-26 16:56:51.6,318,1,14+56+51.6
2023-04-26 16:56:51.918,2023-04-26 16:56:51.6,318,1,14+56+51.6
2023-04-26 16:56:52.088,2023-04-26 16:56:51.8,288,1,14+56+51.8
2023-04-26 16:56:52.088,2023-04-26 16:56:51.8,288,1,14+56+51.8
2023-04-26 16:56:52.288,2023-04-26 16:56:52.0,288,1,14+56+52.0
2023-04-26 16:56:52.288,2023-04-26 16:56:52.0,288,1,14+56+52.0
2023-04-26 16:56:52.426,2023-04-26 16:56:52.0,426,1,14+56+52.0
2023-04-26 16:56:52.426,2023-04-26 16:56:52.0,426,1,14+56+52.0
2023-04-26 16:56:52.488,2023-04-26 16:56:52.0,488,1,14+56+52.0
2023-04-26 16:56:52.488,2023-04-26 16:56:52.0,488,1,14+56+52.0
2023-04-26 16:56:52.488,2023-04-26 16:56:52.2,288,1,14+56+52.2
2023-04-26 16:56:52.488,2023-04-26 16:56:52.2,288,1,14+56+52.2
2023-04-26 16:56:52.663,2023-04-26 16:56:52.4,263,1,14+56+52.4
2023-04-26 16:56:52.663,2023-04-26 16:56:52.4,263,1,14+56+52.4
2023-04-26 16:56:52.958,2023-04-26 16:56:52.6,358,1,14+56+52.6
2023-04-26 16:56:52.958,2023-04-26 16:56:52.6,358,1,14+56+52.6
2023-04-26 16:56:53.303,2023-04-26 16:56:53.0,303,1,14+56+53.0
2023-04-26 16:56:53.303,2023-04-26 16:56:53.0,303,1,14+56+53.0
2023-04-26 16:56:53.666,2023-04-26 16:56:53.0,666,1,14+56+53.0
2023-04-26 16:56:53.666,2023-04-26 16:56:53.0,666,1,14+56+53.0
2023-04-26 16:56:53.666,2023-04-26 16:56:53.0,666,1,14+56+53.0
2023-04-26 16:56:53.666,2023-04-26 16:56:53.0,666,1,14+56+53.0
2023-04-26 16:56:53.734,2023-04-26 16:56:53.2,534,1,14+56+53.2
2023-04-26 16:56:53.734,2023-04-26 16:56:53.2,534,1,14+56+53.2
2023-04-26 16:56:53.734,2023-04-26 16:56:53.4,334,1,14+56+53.4
2023-04-26 16:56:53.734,2023-04-26 16:56:53.4,334,1,14+56+53.4
2023-04-26 16:56:53.835,2023-04-26 16:56:53.6,235,1,14+56+53.6
2023-04-26 16:56:53.835,2023-04-26 16:56:53.6,235,1,14+56+53.6
2023-04-26 16:56:54.029,2023-04-26 16:56:53.8,229,1,14+56+53.8
2023-04-26 16:56:54.029,2023-04-26 16:56:53.8,229,1,14+56+53.8
2023-04-26 16:56:54.264,2023-04-26 16:56:54.0,264,1,14+56+54.0
2023-04-26 16:56:54.264,2023-04-26 16:56:54.0,264,1,14+56+54.0
2023-04-26 16:56:54.264,2023-04-26 16:56:54.0,264,1,14+56+54.0
2023-04-26 16:56:54.264,2023-04-26 16:56:54.0,264,1,14+56+54.0
2023-04-26 16:56:54.294,2023-04-26 16:56:54.0,294,1,14+56+54.0
2023-04-26 16:56:54.294,2023-04-26 16:56:54.0,294,1,14+56+54.0
2023-04-26 16:56:54.432,2023-04-26 16:56:54.2,232,1,14+56+54.2
2023-04-26 16:56:54.432,2023-04-26 16:56:54.2,232,1,14+56+54.2
2023-04-26 16:56:54.694,2023-04-26 16:56:54.4,294,1,14+56+54.4
2023-04-26 16:56:54.694,2023-04-26 16:56:54.4,294,1,14+56+54.4
2023-04-26 16:56:54.828,2023-04-26 16:56:54.6,228,1,14+56+54.6
2023-04-26 16:56:54.828,2023-04-26 16:56:54.6,228,1,14+56+54.6
2023-04-26 16:56:55.065,2023-04-26 16:56:54.8,265,1,14+56+54.8
2023-04-26 16:56:55.065,2023-04-26 16:56:54.8,265,1,14+56+54.8
2023-04-26 16:56:55.229,2023-04-26 16:56:55.0,229,1,14+56+55.0
2023-04-26 16:56:55.229,2023-04-26 16:56:55.0,229,1,14+56+55.0
2023-04-26 16:56:55.261,2023-04-26 16:56:55.0,261,1,14+56+55.0
2023-04-26 16:56:55.261,2023-04-26 16:56:55.0,261,1,14+56+55.0
2023-04-26 16:56:55.298,2023-04-26 16:56:55.0,298,1,14+56+55.0
2023-04-26 16:56:55.298,2023-04-26 16:56:55.0,298,1,14+56+55.0
2023-04-26 16:56:55.504,2023-04-26 16:56:55.2,304,1,14+56+55.2
2023-04-26 16:56:55.504,2023-04-26 16:56:55.2,304,1,14+56+55.2
2023-04-26 16:56:55.666,2023-04-26 16:56:55.4,266,1,14+56+55.4
2023-04-26 16:56:55.666,2023-04-26 16:56:55.4,266,1,14+56+55.4
2023-04-26 16:56:55.871,2023-04-26 16:56:55.6,271,1,14+56+55.6
2023-04-26 16:56:55.871,2023-04-26 16:56:55.6,271,1,14+56+55.6
2023-04-26 16:56:56.032,2023-04-26 16:56:55.8,232,1,14+56+55.8
2023-04-26 16:56:56.032,2023-04-26 16:56:55.8,232,1,14+56+55.8
2023-04-26 16:56:56.239,2023-04-26 16:56:56.0,239,1,14+56+56.0
2023-04-26 16:56:56.239,2023-04-26 16:56:56.0,239,1,14+56+56.0
2023-04-26 16:56:56.273,2023-04-26 16:56:56.0,273,1,14+56+56.0
2023-04-26 16:56:56.273,2023-04-26 16:56:56.0,273,1,14+56+56.0
2023-04-26 16:56:56.305,2023-04-26 16:56:56.0,305,1,14+56+56.0
2023-04-26 16:56:56.305,2023-04-26 16:56:56.0,305,1,14+56+56.0
2023-04-26 16:56:56.438,2023-04-26 16:56:56.2,238,1,14+56+56.2
2023-04-26 16:56:56.438,2023-04-26 16:56:56.2,238,1,14+56+56.2
2023-04-26 16:56:56.767,2023-04-26 16:56:56.4,367,1,14+56+56.4
2023-04-26 16:56:56.767,2023-04-26 16:56:56.4,367,1,14+56+56.4
2023-04-26 16:56:56.833,2023-04-26 16:56:56.6,233,1,14+56+56.6
2023-04-26 16:56:56.833,2023-04-26 16:56:56.6,233,1,14+56+56.6
2023-04-26 16:56:57.037,2023-04-26 16:56:56.8,237,1,14+56+56.8
2023-04-26 16:56:57.037,2023-04-26 16:56:56.8,237,1,14+56+56.8
2023-04-26 16:56:57.242,2023-04-26 16:56:57.0,242,1,14+56+57.0
2023-04-26 16:56:57.242,2023-04-26 16:56:57.0,242,1,14+56+57.0
2023-04-26 16:56:57.401,2023-04-26 16:56:57.0,401,1,14+56+57.0
2023-04-26 16:56:57.401,2023-04-26 16:56:57.0,401,1,14+56+57.0
2023-04-26 16:56:57.401,2023-04-26 16:56:57.0,401,1,14+56+57.0
2023-04-26 16:56:57.401,2023-04-26 16:56:57.0,401,1,14+56+57.0
2023-04-26 16:56:57.432,2023-04-26 16:56:57.2,232,1,14+56+57.2
2023-04-26 16:56:57.432,2023-04-26 16:56:57.2,232,1,14+56+57.2
2023-04-26 16:56:57.639,2023-04-26 16:56:57.4,239,1,14+56+57.4
2023-04-26 16:56:57.639,2023-04-26 16:56:57.4,239,1,14+56+57.4
2023-04-26 16:56:57.837,2023-04-26 16:56:57.6,237,1,14+56+57.6
2023-04-26 16:56:57.837,2023-04-26 16:56:57.6,237,1,14+56+57.6
2023-04-26 16:56:58.041,2023-04-26 16:56:57.8,241,1,14+56+57.8
2023-04-26 16:56:58.041,2023-04-26 16:56:57.8,241,1,14+56+57.8
2023-04-26 16:56:58.243,2023-04-26 16:56:58.0,243,1,14+56+58.0
2023-04-26 16:56:58.243,2023-04-26 16:56:58.0,243,1,14+56+58.0
2023-04-26 16:56:58.279,2023-04-26 16:56:58.0,279,1,14+56+58.0
2023-04-26 16:56:58.279,2023-04-26 16:56:58.0,279,1,14+56+58.0
2023-04-26 16:56:58.279,2023-04-26 16:56:58.0,279,1,14+56+58.0
2023-04-26 16:56:58.279,2023-04-26 16:56:58.0,279,1,14+56+58.0
2023-04-26 16:56:58.438,2023-04-26 16:56:58.2,238,1,14+56+58.2
2023-04-26 16:56:58.438,2023-04-26 16:56:58.2,238,1,14+56+58.2
2023-04-26 16:56:58.639,2023-04-26 16:56:58.4,239,1,14+56+58.4
2023-04-26 16:56:58.639,2023-04-26 16:56:58.4,239,1,14+56+58.4
2023-04-26 16:56:59.175,2023-04-26 16:56:58.6,575,1,14+56+58.6
2023-04-26 16:56:59.175,2023-04-26 16:56:58.6,575,1,14+56+58.6
2023-04-26 16:56:59.215,2023-04-26 16:56:58.8,415,1,14+56+58.8
2023-04-26 16:56:59.215,2023-04-26 16:56:58.8,415,1,14+56+58.8
2023-04-26 16:56:59.24,2023-04-26 16:56:59.0,240,1,14+56+59.0
2023-04-26 16:56:59.24,2023-04-26 16:56:59.0,240,1,14+56+59.0
2023-04-26 16:56:59.24,2023-04-26 16:56:59.0,240,1,14+56+59.0
