Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Stonex_status
STON,2023-05-03 15:09:16.06,46.089836955,11.115563836666666,-5.324708,6.229918,-1.622459,2
SMAR,2023-05-03 15:09:16.083,46.089851,11.1155936,-5.99,-45.15,-0.33,null
STON,2023-05-03 15:09:16.083,46.089836955,11.115563836666666,-5.307176,7.194004,-1.497736,2
SMAR,2023-05-03 15:09:16.124,46.089851,11.1155936,-6.01,-45.05,-0.29,null
SMAR,2023-05-03 15:09:16.16,46.089851,11.1155936,-6.05,-44.88,-0.25,null
SMAR,2023-05-03 15:09:16.194,46.089851,11.1155936,-6.07,-44.62,-0.22,null
STON,2023-05-03 15:09:16.194,46.08983701166667,11.115563986666666,-5.307176,7.194004,-1.497736,2
SMAR,2023-05-03 15:09:16.23,46.089851,11.1155936,-6.11,-44.3,-0.19,null
SMAR,2023-05-03 15:09:16.245,46.089851,11.1155936,-6.15,-43.98,-0.17,null
SMAR,2023-05-03 15:09:16.29,46.089851,11.1155936,-6.21,-43.69,-0.16,null
STON,2023-05-03 15:09:16.29,46.08983701166667,11.115563986666666,-5.474991,8.382261,-1.279445,2
SMAR,2023-05-03 15:09:16.323,46.089851,11.1155936,-6.26,-43.44,-0.14,null
SMAR,2023-05-03 15:09:16.357,46.089851,11.1155936,-6.33,-43.18,-0.11,null
SMAR,2023-05-03 15:09:16.39,46.089851,11.1155936,-6.4,-42.83,-0.09,null
SMAR,2023-05-03 15:09:16.425,46.089851,11.1155936,-6.46,-42.35,-0.09,null
SMAR,2023-05-03 15:09:16.456,46.089851,11.1155936,-6.53,-41.75,-0.1,null
STON,2023-05-03 15:09:16.456,46.089837145,11.115564108333333,-5.474991,8.382261,-1.279445,2
SMAR,2023-05-03 15:09:16.49,46.089851,11.1155936,-6.6,-41.05,-0.16,null
SMAR,2023-05-03 15:09:16.525,46.089851,11.1155936,-6.67,-40.29,-0.22,null
STON,2023-05-03 15:09:16.525,46.089837145,11.115564108333333,-5.825044,10.406611,-1.168851,2
SMAR,2023-05-03 15:09:16.556,46.089851,11.1155936,-6.74,-39.51,-0.3,null
SMAR,2023-05-03 15:09:16.589,46.089851,11.1155936,-6.81,-38.73,-0.4,null
SMAR,2023-05-03 15:09:16.623,46.089851,11.1155936,-6.85,-38.05,-0.47,null
SMAR,2023-05-03 15:09:16.655,46.089851,11.1155936,-6.9,-37.52,-0.53,null
SMAR,2023-05-03 15:09:16.689,46.0898517,11.115595,-6.96,-37.23,-0.57,null
STON,2023-05-03 15:09:16.689,46.089837275,11.115564185,-5.825044,10.406611,-1.168851,2
STON,2023-05-03 15:09:16.689,46.089837275,11.115564185,-6.197761,14.758873,-1.51747,2
SMAR,2023-05-03 15:09:16.721,46.0898517,11.115595,-7.02,-37.08,-0.57,null
SMAR,2023-05-03 15:09:16.754,46.0898517,11.115595,-7.06,-37.05,-0.57,null
SMAR,2023-05-03 15:09:16.787,46.0898517,11.115595,-7.11,-37.08,-0.56,null
SMAR,2023-05-03 15:09:16.82,46.0898517,11.115595,-7.17,-37.1,-0.53,null
STON,2023-05-03 15:09:16.82,46.08983735,11.115564248333333,-6.197761,14.758873,-1.51747,2
SMAR,2023-05-03 15:09:16.857,46.0898517,11.115595,-7.21,-37.11,-0.51,null
SMAR,2023-05-03 15:09:16.886,46.0898517,11.115595,-7.27,-37.12,-0.48,null
SMAR,2023-05-03 15:09:16.919,46.0898517,11.115595,-7.32,-37.06,-0.45,null
STON,2023-05-03 15:09:16.919,46.08983735,11.115564248333333,-6.516372,15.515801,-1.536581,2
SMAR,2023-05-03 15:09:16.953,46.0898517,11.115595,-7.36,-36.86,-0.44,null
SMAR,2023-05-03 15:09:16.985,46.0898517,11.115595,-7.4,-36.53,-0.44,null
SMAR,2023-05-03 15:09:17.019,46.0898517,11.115595,-7.43,-36.04,-0.43,null
SMAR,2023-05-03 15:09:17.053,46.0898517,11.115595,-7.45,-35.38,-0.46,null
STON,2023-05-03 15:09:17.053,46.089837415,11.115564355,-6.516372,15.515801,-1.536581,2
SMAR,2023-05-03 15:09:17.085,46.0898517,11.115595,-7.48,-34.54,-0.5,null
SMAR,2023-05-03 15:09:17.118,46.0898517,11.115595,-7.47,-33.54,-0.55,null
STON,2023-05-03 15:09:17.118,46.089837415,11.115564355,-6.760039,16.773493,-1.424825,2
SMAR,2023-05-03 15:09:17.151,46.0898517,11.115595,-7.45,-32.42,-0.61,null
SMAR,2023-05-03 15:09:17.184,46.0898517,11.115595,-7.42,-31.24,-0.66,null
SMAR,2023-05-03 15:09:17.217,46.0898517,11.115595,-7.39,-30.03,-0.72,null
SMAR,2023-05-03 15:09:17.251,46.0898517,11.115595,-7.37,-28.78,-0.77,null
STON,2023-05-03 15:09:17.251,46.08983740833333,11.115564533333334,-6.760039,16.773493,-1.424825,2
SMAR,2023-05-03 15:09:17.283,46.0898517,11.115595,-7.35,-27.44,-0.81,null
SMAR,2023-05-03 15:09:17.317,46.0898517,11.115595,-7.27,-26.17,-0.85,null
STON,2023-05-03 15:09:17.317,46.08983740833333,11.115564533333334,-6.718871,23.002348,-1.70981,2
SMAR,2023-05-03 15:09:17.353,46.0898517,11.115595,-7.26,-25.13,-0.85,null
SMAR,2023-05-03 15:09:17.382,46.0898517,11.115595,-7.23,-24.32,-0.83,null
SMAR,2023-05-03 15:09:17.416,46.0898517,11.115595,-7.17,-23.48,-0.79,null
STON,2023-05-03 15:09:17.416,46.089837341666666,11.115564721666667,-6.718871,23.002348,-1.70981,2
SMAR,2023-05-03 15:09:17.449,46.0898517,11.115595,-7.11,-22.42,-0.77,null
SMAR,2023-05-03 15:09:17.483,46.0898517,11.115595,-6.98,-21.15,-0.78,null
SMAR,2023-05-03 15:09:17.515,46.0898517,11.115595,-6.87,-19.65,-0.84,null
STON,2023-05-03 15:09:17.515,46.089837341666666,11.115564721666667,-6.513614,29.476894,-1.712629,2
SMAR,2023-05-03 15:09:17.55,46.0898517,11.115595,-6.75,-18.02,-0.92,null
SMAR,2023-05-03 15:09:17.581,46.0898517,11.115595,-6.57,-16.34,-1.03,null
SMAR,2023-05-03 15:09:17.614,46.0898517,11.115595,-6.44,-14.67,-1.13,null
SMAR,2023-05-03 15:09:17.647,46.0898517,11.115595,-6.31,-13.09,-1.22,null
SMAR,2023-05-03 15:09:17.68,46.0898517,11.115595,-6.16,-11.67,-1.27,null
STON,2023-05-03 15:09:17.68,46.08983713,11.115564838333333,-6.513614,29.476894,-1.712629,2
SMAR,2023-05-03 15:09:17.713,46.0898517,11.115595,-6.06,-10.34,-1.32,null
STON,2023-05-03 15:09:17.713,46.08983713,11.115564838333333,-5.808365,38.508152,-2.036419,2
SMAR,2023-05-03 15:09:17.749,46.0898517,11.115595,-5.96,-9.01,-1.38,null
SMAR,2023-05-03 15:09:17.779,46.0898517,11.115595,-5.85,-7.65,-1.44,null
SMAR,2023-05-03 15:09:17.813,46.0898517,11.115595,-5.74,-6.22,-1.53,null
SMAR,2023-05-03 15:09:17.848,46.0898517,11.115595,-5.62,-4.65,-1.61,null
SMAR,2023-05-03 15:09:17.879,46.0898517,11.115595,-5.48,-2.9,-1.74,null
STON,2023-05-03 15:09:17.879,46.08983695,11.115564868333333,-5.808365,38.508152,-2.036419,2
SMAR,2023-05-03 15:09:17.913,46.0898517,11.115595,-5.32,-0.81,-1.89,null
STON,2023-05-03 15:09:17.913,46.08983695,11.115564868333333,-5.177393,46.933441,-2.41774,2
SMAR,2023-05-03 15:09:17.945,46.0898517,11.115595,-5.09,1.58,-2.07,null
SMAR,2023-05-03 15:09:17.979,46.0898517,11.115595,-4.8,4.2,-2.3,null
SMAR,2023-05-03 15:09:18.011,46.0898517,11.115595,-4.57,6.92,-2.51,null
SMAR,2023-05-03 15:09:18.045,46.0898517,11.115595,-4.32,9.43,-2.7,null
STON,2023-05-03 15:09:18.045,46.089836803333334,11.115564731666666,-5.177393,46.933441,-2.41774,2
SMAR,2023-05-03 15:09:18.078,46.0898517,11.115595,-4.1,11.72,-2.83,null
SMAR,2023-05-03 15:09:18.111,46.0898517,11.115595,-3.89,13.82,-2.93,null
STON,2023-05-03 15:09:18.111,46.089836803333334,11.115564731666666,-4.083914,60.282089,-3.375867,2
SMAR,2023-05-03 15:09:18.144,46.0898517,11.115595,-3.68,15.78,-3.01,null
SMAR,2023-05-03 15:09:18.177,46.0898517,11.115595,-3.46,17.56,-3.05,null
SMAR,2023-05-03 15:09:18.212,46.0898517,11.115595,-3.28,19.21,-3.09,null
STON,2023-05-03 15:09:18.212,46.089836668333334,11.115564621666667,-4.083914,60.282089,-3.375867,2
SMAR,2023-05-03 15:09:18.243,46.0898517,11.115595,-3.12,20.75,-3.12,null
SMAR,2023-05-03 15:09:18.283,46.0898517,11.115595,-2.97,22.23,-3.12,null
SMAR,2023-05-03 15:09:18.313,46.0898517,11.115595,-2.83,23.75,-3.14,null
STON,2023-05-03 15:09:18.313,46.089836668333334,11.115564621666667,-2.905927,72.255753,-3.923765,2
SMAR,2023-05-03 15:09:18.359,46.0898517,11.115595,-2.72,25.22,-3.15,null
SMAR,2023-05-03 15:09:18.398,46.0898517,11.115595,-2.66,26.59,-3.16,null
SMAR,2023-05-03 15:09:18.424,46.0898517,11.115595,-2.63,27.97,-3.15,null
STON,2023-05-03 15:09:18.424,46.08983655666667,11.11556462,-2.905927,72.255753,-3.923765,2
SMAR,2023-05-03 15:09:18.458,46.0898517,11.115595,-2.6,29.43,-3.15,null
SMAR,2023-05-03 15:09:18.483,46.0898517,11.115595,-2.58,30.97,-3.14,null
SMAR,2023-05-03 15:09:18.52,46.0898517,11.115595,-2.58,32.69,-3.13,null
SMAR,2023-05-03 15:09:18.557,46.0898517,11.115595,-2.54,34.57,-3.14,null
STON,2023-05-03 15:09:18.557,46.08983655666667,11.11556462,-2.348211,80.876122,-3.976405,2
SMAR,2023-05-03 15:09:18.592,46.0898517,11.115595,-2.51,36.53,-3.18,null
SMAR,2023-05-03 15:09:18.624,46.0898517,11.115595,-2.51,38.52,-3.21,null
SMAR,2023-05-03 15:09:18.657,46.0898517,11.115595,-2.48,40.45,-3.24,null
SMAR,2023-05-03 15:09:18.692,46.0898517,11.115595,-2.48,42.31,-3.25,null
STON,2023-05-03 15:09:18.692,46.089836483333336,11.115564856666667,-2.348211,80.876122,-3.976405,2
STON,2023-05-03 15:09:18.692,46.089836483333336,11.115564856666667,-2.321,91.49382,-4.048429,2
SMAR,2023-05-03 15:09:18.723,46.0898517,11.115595,-2.52,44.02,-3.26,null
SMAR,2023-05-03 15:09:18.757,46.0898517,11.115595,-2.59,45.52,-3.27,null
SMAR,2023-05-03 15:09:18.793,46.0898517,11.115595,-2.69,46.87,-3.27,null
SMAR,2023-05-03 15:09:18.822,46.0898517,11.115595,-2.8,48.29,-3.28,null
SMAR,2023-05-03 15:09:18.856,46.0898517,11.115595,-2.88,49.96,-3.28,null
STON,2023-05-03 15:09:18.856,46.089836348333336,11.115565235,-2.321,91.49382,-4.048429,2
SMAR,2023-05-03 15:09:18.889,46.0898517,11.115595,-2.9,51.92,-3.29,null
SMAR,2023-05-03 15:09:18.923,46.0898517,11.115595,-2.89,54.17,-3.32,null
STON,2023-05-03 15:09:18.923,46.089836348333336,11.115565235,-2.715456,101.14566,-4.134694,2
SMAR,2023-05-03 15:09:18.956,46.0898517,11.115595,-2.86,56.52,-3.34,null
SMAR,2023-05-03 15:09:18.988,46.0898517,11.115595,-2.83,58.76,-3.39,null
STON,2023-05-03 15:09:18.988,46.08983619,11.115565521666667,-2.715456,101.14566,-4.134694,2
SMAR,2023-05-03 15:09:19.024,46.0898517,11.115595,-2.81,60.85,-3.42,null
SMAR,2023-05-03 15:09:19.06,46.0898517,11.115595,-2.81,62.68,-3.44,null
SMAR,2023-05-03 15:09:19.09,46.0898517,11.115595,-2.82,64.27,-3.45,null
SMAR,2023-05-03 15:09:19.121,46.0898517,11.115595,-2.85,65.77,-3.45,null
STON,2023-05-03 15:09:19.121,46.08983619,11.115565521666667,-2.785223,113.706337,-4.329921,2
SMAR,2023-05-03 15:09:19.154,46.0898517,11.115595,-2.89,67.24,-3.45,null
SMAR,2023-05-03 15:09:19.19,46.0898517,11.115595,-2.96,68.77,-3.46,null
SMAR,2023-05-03 15:09:19.219,46.0898517,11.115595,-3.01,70.46,-3.48,null
SMAR,2023-05-03 15:09:19.258,46.0898517,11.115595,-3.04,72.24,-3.5,null
STON,2023-05-03 15:09:19.258,46.089836,11.115565773333334,-2.785223,113.706337,-4.329921,2
SMAR,2023-05-03 15:09:19.288,46.0898517,11.115595,-3.09,74.06,-3.5,null
SMAR,2023-05-03 15:09:19.319,46.0898517,11.115595,-3.11,76.01,-3.51,null
SMAR,2023-05-03 15:09:19.352,46.0898517,11.115595,-3.08,78.07,-3.52,null
SMAR,2023-05-03 15:09:19.389,46.0898517,11.115595,-3.05,80.23,-3.52,null
SMAR,2023-05-03 15:09:19.418,46.0898517,11.115595,-2.96,82.6,-3.53,null
SMAR,2023-05-03 15:09:19.45,46.0898517,11.115595,-2.86,85.14,-3.55,null
STON,2023-05-03 15:09:19.45,46.08983574333333,11.115565856666667,-2.785223,113.706337,-4.329921,2
SMAR,2023-05-03 15:09:19.484,46.0898517,11.115595,-2.73,87.69,-3.57,null
SMAR,2023-05-03 15:09:19.518,46.0898517,11.115595,-2.62,90.13,-3.55,null
SMAR,2023-05-03 15:09:19.55,46.0898517,11.115595,-2.52,92.29,-3.47,null
SMAR,2023-05-03 15:09:19.589,46.0898517,11.115595,-2.44,94.06,-3.38,null
STON,2023-05-03 15:09:19.589,46.08983574333333,11.115565856666667,-2.927393,135.503693,-4.55601,2
SMAR,2023-05-03 15:09:19.628,46.0898517,11.115595,-2.39,95.63,-3.28,null
SMAR,2023-05-03 15:09:19.658,46.0898517,11.115595,-2.32,97.17,-3.16,null
SMAR,2023-05-03 15:09:19.683,46.0898517,11.115595,-2.2,98.76,-3.05,null
SMAR,2023-05-03 15:09:19.72,46.0898517,11.115595,-2.16,100.48,-2.92,null
STON,2023-05-03 15:09:19.72,46.08983555,11.115565641666667,-2.927393,135.503693,-4.55601,2
SMAR,2023-05-03 15:09:19.755,46.0898517,11.115595,-2.04,102.4,-2.82,null
STON,2023-05-03 15:09:19.755,46.08983555,11.115565641666667,-2.338015,148.402435,-4.362185,2
SMAR,2023-05-03 15:09:19.791,46.0898517,11.115595,-1.95,104.45,-2.68,null
SMAR,2023-05-03 15:09:19.833,46.0898517,11.115595,-1.89,106.33,-2.58,null
SMAR,2023-05-03 15:09:19.86,46.0898517,11.115595,-1.86,107.89,-2.47,null
SMAR,2023-05-03 15:09:19.893,46.0898517,11.115595,-1.89,109.1,-2.34,null
SMAR,2023-05-03 15:09:19.929,46.0898517,11.115595,-1.95,110.06,-2.2,null
SMAR,2023-05-03 15:09:19.951,46.0898517,11.115595,-1.99,110.88,-2.1,null
SMAR,2023-05-03 15:09:19.981,46.0898517,11.115595,-2.05,111.74,-1.98,null
SMAR,2023-05-03 15:09:20.015,46.0898517,11.115595,-2.11,112.83,-1.89,null
SMAR,2023-05-03 15:09:20.052,46.0898517,11.115595,-2.16,114.29,-1.84,null
SMAR,2023-05-03 15:09:20.083,46.0898517,11.115595,-2.21,116.16,-1.81,null
SMAR,2023-05-03 15:09:20.115,46.0898517,11.115595,-2.27,118.33,-1.81,null
STON,2023-05-03 15:09:20.115,46.0898354,11.115565315,-2.338015,148.402435,-4.362185,2
SMAR,2023-05-03 15:09:20.15,46.0898517,11.115595,-2.33,120.72,-1.8,null
STON,2023-05-03 15:09:20.15,46.0898354,11.115565315,-1.773102,158.967072,-3.752363,2
STON,2023-05-03 15:09:20.15,46.089835191666666,11.115565083333333,-1.773102,158.967072,-3.752363,2
SMAR,2023-05-03 15:09:20.186,46.0898517,11.115595,-2.39,123.2,-1.81,null
SMAR,2023-05-03 15:09:20.22,46.0898517,11.115595,-2.41,125.78,-1.81,null
STON,2023-05-03 15:09:20.22,46.089835191666666,11.115565083333333,-1.957118,165.367661,-3.118615,2
SMAR,2023-05-03 15:09:20.261,46.0898517,11.115595,-2.42,128.27,-1.79,null
SMAR,2023-05-03 15:09:20.28,46.0898517,11.115595,-2.43,130.47,-1.79,null
SMAR,2023-05-03 15:09:20.311,46.0898517,11.115595,-2.46,132.37,-1.77,null
SMAR,2023-05-03 15:09:20.348,46.0898517,11.115595,-2.49,134.07,-1.78,null
SMAR,2023-05-03 15:09:20.383,46.0898517,11.115595,-2.49,135.72,-1.81,null
STON,2023-05-03 15:09:20.383,46.08983494666667,11.11556495,-1.957118,165.367661,-3.118615,2
STON,2023-05-03 15:09:20.383,46.08983494666667,11.11556495,-2.224355,178.340805,-3.092848,2
SMAR,2023-05-03 15:09:20.418,46.0898517,11.115595,-2.47,137.58,-1.86,null
SMAR,2023-05-03 15:09:20.451,46.0898517,11.115595,-2.42,139.62,-1.94,null
STON,2023-05-03 15:09:20.451,46.08983478333333,11.115564746666667,-2.224355,178.340805,-3.092848,2
SMAR,2023-05-03 15:09:20.482,46.0898517,11.115595,-2.35,141.79,-2.02,null
SMAR,2023-05-03 15:09:20.512,46.0898517,11.115595,-2.28,144.02,-2.14,null
STON,2023-05-03 15:09:20.512,46.08983478333333,11.115564746666667,-2.268378,-169.9328,-3.160394,2
SMAR,2023-05-03 15:09:20.547,46.0898517,11.115595,-2.23,146.29,-2.25,null
SMAR,2023-05-03 15:09:20.589,46.0898517,11.115595,-2.13,148.59,-2.37,null
SMAR,2023-05-03 15:09:20.626,46.0898517,11.115595,-2.05,151.1,-2.47,null
SMAR,2023-05-03 15:09:20.66,46.0898517,11.115595,-1.92,153.88,-2.53,null
STON,2023-05-03 15:09:20.66,46.08983469333333,11.115564776666666,-2.268378,-169.9328,-3.160394,2
SMAR,2023-05-03 15:09:20.697,46.0898517,11.115595,-1.76,156.77,-2.61,null
SMAR,2023-05-03 15:09:20.726,46.0898517,11.115595,-1.65,159.87,-2.65,null
SMAR,2023-05-03 15:09:20.759,46.0898517,11.115595,-1.51,163.0,-2.7,null
SMAR,2023-05-03 15:09:20.791,46.0898517,11.115595,-1.4,165.93,-2.76,null
SMAR,2023-05-03 15:09:20.828,46.0898517,11.115595,-1.37,168.66,-2.78,null
STON,2023-05-03 15:09:20.828,46.08983469333333,11.115564776666666,-1.858133,-156.387421,-3.829895,2
SMAR,2023-05-03 15:09:20.858,46.0898517,11.115595,-1.3,171.17,-2.78,null
STON,2023-05-03 15:09:20.858,46.089834638333336,11.115564663333334,-1.858133,-156.387421,-3.829895,2
SMAR,2023-05-03 15:09:20.89,46.0898517,11.115595,-1.23,173.46,-2.8,null
SMAR,2023-05-03 15:09:20.93,46.0898517,11.115595,-1.22,175.57,-2.84,null
SMAR,2023-05-03 15:09:20.956,46.0898517,11.115595,-1.2,177.54,-2.87,null
SMAR,2023-05-03 15:09:20.99,46.0898517,11.115595,-1.16,179.41,-2.92,null
STON,2023-05-03 15:09:20.99,46.089834638333336,11.115564663333334,-1.180544,-138.896744,-4.185888,2
SMAR,2023-05-03 15:09:21.023,46.0898517,11.115595,-1.15,-178.76,-2.96,null
SMAR,2023-05-03 15:09:21.056,46.0898517,11.115595,-1.16,-177.04,-3.02,null
SMAR,2023-05-03 15:09:21.089,46.0898517,11.115595,-1.2,-175.48,-3.09,null
SMAR,2023-05-03 15:09:21.123,46.0898517,11.115595,-1.29,-173.88,-3.14,null
STON,2023-05-03 15:09:21.123,46.089834503333336,11.11556445,-1.180544,-138.896744,-4.185888,2
STON,2023-05-03 15:09:21.123,46.089834503333336,11.11556445,-0.922107,-126.356323,-4.385484,2
SMAR,2023-05-03 15:09:21.155,46.0898517,11.115595,-1.36,-172.2,-3.21,null
SMAR,2023-05-03 15:09:21.188,46.0898517,11.115595,-1.44,-170.52,-3.31,null
SMAR,2023-05-03 15:09:21.222,46.0898517,11.115595,-1.58,-168.88,-3.4,null
SMAR,2023-05-03 15:09:21.255,46.0898517,11.115595,-1.7,-167.25,-3.49,null
STON,2023-05-03 15:09:21.255,46.08983431,11.115564135,-0.922107,-126.356323,-4.385484,2
SMAR,2023-05-03 15:09:21.288,46.0898517,11.115595,-1.79,-165.62,-3.54,null
SMAR,2023-05-03 15:09:21.32,46.0898517,11.115595,-1.94,-163.92,-3.6,null
SMAR,2023-05-03 15:09:21.354,46.0898517,11.115595,-2.09,-162.22,-3.67,null
STON,2023-05-03 15:09:21.354,46.08983431,11.115564135,-1.323052,-116.409653,-4.821885,2
SMAR,2023-05-03 15:09:21.387,46.0898517,11.115595,-2.24,-160.56,-3.72,null
SMAR,2023-05-03 15:09:21.421,46.0898517,11.115595,-2.4,-158.92,-3.79,null
STON,2023-05-03 15:09:21.421,46.089834115,11.115563576666666,-1.323052,-116.409653,-4.821885,2
SMAR,2023-05-03 15:09:21.453,46.0898517,11.115595,-2.58,-157.27,-3.86,null
SMAR,2023-05-03 15:09:21.487,46.0898517,11.115595,-2.73,-155.57,-3.93,null
SMAR,2023-05-03 15:09:21.521,46.0898517,11.115595,-2.83,-153.75,-3.98,null
STON,2023-05-03 15:09:21.521,46.089834115,11.115563576666666,-2.093508,-106.431908,-5.212974,2
SMAR,2023-05-03 15:09:21.554,46.0898517,11.115595,-2.92,-151.93,-4.01,null
SMAR,2023-05-03 15:09:21.585,46.0898517,11.115595,-3.03,-150.27,-4.04,null
SMAR,2023-05-03 15:09:21.62,46.0898517,11.115595,-3.16,-148.59,-4.03,null
SMAR,2023-05-03 15:09:21.653,46.0898517,11.115595,-3.24,-146.77,-4.03,null
SMAR,2023-05-03 15:09:21.685,46.0898517,11.115595,-3.32,-144.76,-4.06,null
SMAR,2023-05-03 15:09:21.722,46.0898517,11.115595,-3.39,-142.63,-4.13,null
STON,2023-05-03 15:09:21.722,46.089834116666665,11.115562916666667,-2.093508,-106.431908,-5.212974,2
SMAR,2023-05-03 15:09:21.753,46.0898517,11.115595,-3.42,-140.47,-4.23,null
STON,2023-05-03 15:09:21.753,46.089834116666665,11.115562916666667,-2.821351,-96.028152,-5.452162,2
SMAR,2023-05-03 15:09:21.785,46.0898517,11.115595,-3.46,-138.28,-4.34,null
SMAR,2023-05-03 15:09:21.82,46.0898517,11.115595,-3.49,-136.08,-4.48,null
SMAR,2023-05-03 15:09:21.855,46.0898517,11.115595,-3.49,-133.92,-4.61,null
STON,2023-05-03 15:09:21.855,46.08983417,11.115562311666666,-2.821351,-96.028152,-5.452162,2
SMAR,2023-05-03 15:09:21.884,46.0898517,11.115595,-3.47,-131.75,-4.76,null
SMAR,2023-05-03 15:09:21.92,46.0898517,11.115595,-3.43,-129.45,-4.9,null
SMAR,2023-05-03 15:09:21.952,46.0898517,11.115595,-3.31,-127.05,-5.01,null
STON,2023-05-03 15:09:21.952,46.08983417,11.115562311666666,-3.122095,-83.538132,-5.892539,2
SMAR,2023-05-03 15:09:21.988,46.0898517,11.115595,-3.15,-124.66,-5.12,null
SMAR,2023-05-03 15:09:22.018,46.0898517,11.115595,-3.04,-122.4,-5.2,null
SMAR,2023-05-03 15:09:22.055,46.0898517,11.115595,-2.94,-120.27,-5.25,null
STON,2023-05-03 15:09:22.055,46.089834208333336,11.11556195,-3.122095,-83.538132,-5.892539,2
SMAR,2023-05-03 15:09:22.083,46.0898517,11.115595,-2.77,-118.19,-5.27,null
SMAR,2023-05-03 15:09:22.121,46.0898517,11.115595,-2.59,-116.07,-5.27,null
STON,2023-05-03 15:09:22.121,46.089834208333336,11.11556195,-2.696185,-69.922462,-6.566424,2
SMAR,2023-05-03 15:09:22.154,46.0898517,11.115595,-2.39,-113.95,-5.26,null
SMAR,2023-05-03 15:09:22.184,46.0898517,11.115595,-2.21,-112.02,-5.24,null
SMAR,2023-05-03 15:09:22.225,46.0898517,11.115595,-2.13,-110.34,-5.2,null
STON,2023-05-03 15:09:22.225,46.08983438833334,11.115561943333333,-2.696185,-69.922462,-6.566424,2
SMAR,2023-05-03 15:09:22.259,46.0898517,11.115595,-2.09,-108.77,-5.16,null
SMAR,2023-05-03 15:09:22.289,46.0898517,11.115595,-2.05,-107.23,-5.1,null
SMAR,2023-05-03 15:09:22.322,46.0898517,11.115595,-2.06,-105.58,-5.08,null
SMAR,2023-05-03 15:09:22.357,46.0898517,11.115595,-2.08,-103.89,-5.07,null
SMAR,2023-05-03 15:09:22.392,46.0898517,11.115595,-2.1,-102.29,-5.07,null
STON,2023-05-03 15:09:22.392,46.08983438833334,11.115561943333333,-1.754067,-57.88826,-6.543731,2
SMAR,2023-05-03 15:09:22.426,46.0898517,11.115595,-2.19,-100.81,-5.05,null
SMAR,2023-05-03 15:09:22.457,46.0898517,11.115595,-2.34,-99.5,-5.03,null
STON,2023-05-03 15:09:22.457,46.089834663333335,11.11556172,-1.754067,-57.88826,-6.543731,2
SMAR,2023-05-03 15:09:22.487,46.0898517,11.115595,-2.49,-98.19,-4.98,null
SMAR,2023-05-03 15:09:22.524,46.0898517,11.115595,-2.62,-96.65,-4.91,null
STON,2023-05-03 15:09:22.524,46.089834663333335,11.11556172,-1.776755,-48.372845,-6.396684,2
SMAR,2023-05-03 15:09:22.556,46.0898517,11.115595,-2.68,-94.77,-4.82,null
SMAR,2023-05-03 15:09:22.593,46.0898517,11.115595,-2.7,-92.69,-4.77,null
SMAR,2023-05-03 15:09:22.624,46.0898517,11.115595,-2.74,-90.53,-4.66,null
SMAR,2023-05-03 15:09:22.657,46.0898517,11.115595,-2.78,-88.42,-4.56,null
SMAR,2023-05-03 15:09:22.688,46.0898517,11.115595,-2.83,-86.42,-4.43,null
STON,2023-05-03 15:09:22.688,46.089835138333335,11.115561505,-1.776755,-48.372845,-6.396684,2
STON,2023-05-03 15:09:22.688,46.089835138333335,11.115561505,-2.314366,-38.153877,-5.985603,2
