Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-05-03 15:10:39.553,46.08986,11.1156117,-2.67,5.92,-0.67,null
STON,2023-05-03 15:10:39.553,46.08983646833333,11.115564713333333,-1.695374,56.682983,-2.006997,2
SMAR,2023-05-03 15:10:39.583,46.08986,11.1156117,-2.61,6.11,-0.67,null
SMAR,2023-05-03 15:10:39.617,46.08986,11.1156117,-2.54,6.28,-0.68,null
SMAR,2023-05-03 15:10:39.653,46.08986,11.1156117,-2.47,6.41,-0.69,null
SMAR,2023-05-03 15:10:39.685,46.08986,11.1156117,-2.4,6.48,-0.68,null
SMAR,2023-05-03 15:10:39.718,46.08986,11.1156117,-2.34,6.52,-0.68,null
STON,2023-05-03 15:10:39.718,46.08983642,11.11556462,-1.695374,56.682983,-2.006997,2
STON,2023-05-03 15:10:39.718,46.08983642,11.11556462,-1.389483,57.046749,-1.987547,2
SMAR,2023-05-03 15:10:39.752,46.08986,11.1156117,-2.27,6.51,-0.69,null
SMAR,2023-05-03 15:10:39.784,46.08986,11.1156117,-2.21,6.45,-0.71,null
SMAR,2023-05-03 15:10:39.819,46.08986,11.1156117,-2.17,6.57,-0.75,null
STON,2023-05-03 15:10:39.819,46.08983639,11.115564461666667,-1.389483,57.046749,-1.987547,2
SMAR,2023-05-03 15:10:39.849,46.08986,11.1156117,-2.08,6.67,-0.8,null
SMAR,2023-05-03 15:10:39.886,46.08986,11.1156117,-2.05,6.69,-0.83,null
SMAR,2023-05-03 15:10:39.919,46.08986,11.1156117,-2.0,6.53,-0.85,null
STON,2023-05-03 15:10:39.919,46.08983639,11.115564461666667,-1.008204,57.343876,-2.068226,2
SMAR,2023-05-03 15:10:39.954,46.08986,11.1156117,-1.99,6.16,-0.88,null
SMAR,2023-05-03 15:10:40.001,46.08986,11.1156117,-2.01,5.82,-0.86,null
SMAR,2023-05-03 15:10:40.021,46.08986,11.1156117,-2.0,5.68,-0.86,null
SMAR,2023-05-03 15:10:40.052,46.08986,11.1156117,-2.07,5.71,-0.87,null
SMAR,2023-05-03 15:10:40.088,46.08986,11.1156117,-2.17,5.82,-0.87,null
STON,2023-05-03 15:10:40.088,46.08983641,11.115564395,-1.008204,57.343876,-2.068226,2
SMAR,2023-05-03 15:10:40.117,46.08986,11.1156117,-2.37,5.82,-0.79,null
SMAR,2023-05-03 15:10:40.152,46.08986,11.1156117,-2.65,5.16,-0.66,null
SMAR,2023-05-03 15:10:40.191,46.08986,11.1156117,-3.13,3.81,-0.52,null
SMAR,2023-05-03 15:10:40.22,46.08986,11.1156117,-4.04,2.38,-0.24,null
SMAR,2023-05-03 15:10:40.254,46.08986,11.1156117,-4.89,1.37,0.09,null
STON,2023-05-03 15:10:40.254,46.089836575,11.11556513,-1.008204,57.343876,-2.068226,2
SMAR,2023-05-03 15:10:40.285,46.08986,11.1156117,-5.84,1.86,0.36,null
SMAR,2023-05-03 15:10:40.32,46.08986,11.1156117,-6.78,3.36,0.53,null
SMAR,2023-05-03 15:10:40.353,46.08986,11.1156117,-7.9,5.19,0.63,null
STON,2023-05-03 15:10:40.353,46.089836575,11.11556513,-2.849147,53.285946,-1.635626,2
SMAR,2023-05-03 15:10:40.386,46.08986,11.1156117,-9.13,6.54,0.74,null
SMAR,2023-05-03 15:10:40.418,46.08986,11.1156117,-10.61,7.19,0.99,null
SMAR,2023-05-03 15:10:40.453,46.08986,11.1156117,-12.28,6.9,1.4,null
STON,2023-05-03 15:10:40.453,46.08983729333333,11.115567813333334,-2.849147,53.285946,-1.635626,2
SMAR,2023-05-03 15:10:40.486,46.08986,11.1156117,-13.99,5.96,1.98,null
SMAR,2023-05-03 15:10:40.519,46.08986,11.1156117,-15.87,5.49,2.61,null
SMAR,2023-05-03 15:10:40.55,46.08986,11.1156117,-18.02,6.4,2.87,null
SMAR,2023-05-03 15:10:40.594,46.08986,11.1156117,-20.27,8.28,2.65,null
SMAR,2023-05-03 15:10:40.626,46.08986,11.1156117,-22.84,10.37,2.26,null
SMAR,2023-05-03 15:10:40.659,46.08986,11.1156117,-25.42,11.94,1.78,null
SMAR,2023-05-03 15:10:40.692,46.08986,11.1156117,-28.1,12.66,1.56,null
STON,2023-05-03 15:10:40.692,46.08983848166667,11.115572405,-2.849147,53.285946,-1.635626,2
STON,2023-05-03 15:10:40.692,46.08983848166667,11.115572405,-21.603167,60.012421,1.292879,2
SMAR,2023-05-03 15:10:40.725,46.08986,11.1156117,-31.0,12.69,1.59,null
SMAR,2023-05-03 15:10:40.757,46.08986,11.1156117,-33.79,12.93,1.48,null
SMAR,2023-05-03 15:10:40.791,46.08986,11.1156117,-36.36,13.99,0.87,null
SMAR,2023-05-03 15:10:40.824,46.08986,11.1156117,-38.74,15.2,-0.03,null
STON,2023-05-03 15:10:40.824,46.08984013,11.115577608333334,-21.603167,60.012421,1.292879,2
SMAR,2023-05-03 15:10:40.861,46.08986,11.1156117,-41.19,15.77,-0.37,null
SMAR,2023-05-03 15:10:40.89,46.08986,11.1156117,-43.35,15.55,-0.11,null
SMAR,2023-05-03 15:10:40.925,46.08986,11.1156117,-45.23,15.13,0.25,null
STON,2023-05-03 15:10:40.925,46.08984013,11.115577608333334,-37.666683,65.639603,-0.935074,2
SMAR,2023-05-03 15:10:40.953,46.08986,11.1156117,-46.93,15.19,0.42,null
SMAR,2023-05-03 15:10:40.99,46.08986,11.1156117,-48.47,15.24,0.46,null
SMAR,2023-05-03 15:10:41.022,46.08986,11.1156117,-49.94,15.75,0.02,null
STON,2023-05-03 15:10:41.022,46.089840985,11.11558073,-37.666683,65.639603,-0.935074,2
SMAR,2023-05-03 15:10:41.06,46.08986,11.1156117,-51.2,16.68,-1.12,null
SMAR,2023-05-03 15:10:41.088,46.08986,11.1156117,-52.32,17.31,-1.82,null
STON,2023-05-03 15:10:41.088,46.089840985,11.11558073,-48.912708,65.962074,-0.65563,16
SMAR,2023-05-03 15:10:41.122,46.08986,11.1156117,-53.43,17.49,-1.89,null
SMAR,2023-05-03 15:10:41.155,46.08986,11.1156117,-54.37,17.31,-1.72,null
SMAR,2023-05-03 15:10:41.188,46.08986,11.1156117,-55.25,17.24,-1.52,null
SMAR,2023-05-03 15:10:41.222,46.08986,11.1156117,-56.04,17.47,-1.84,null
SMAR,2023-05-03 15:10:41.255,46.08986,11.1156117,-56.71,17.8,-2.36,null
STON,2023-05-03 15:10:41.255,46.08984126166666,11.115582245,-48.912708,65.962074,-0.65563,16
SMAR,2023-05-03 15:10:41.288,46.08986,11.1156117,-57.25,18.15,-2.87,null
SMAR,2023-05-03 15:10:41.321,46.08986,11.1156117,-57.67,18.46,-3.49,null
SMAR,2023-05-03 15:10:41.355,46.08986,11.1156117,-57.87,18.73,-3.82,null
SMAR,2023-05-03 15:10:41.392,46.08986,11.1156117,-57.78,18.75,-3.71,null
SMAR,2023-05-03 15:10:41.423,46.08986,11.1156117,-57.5,18.44,-3.12,null
SMAR,2023-05-03 15:10:41.46,46.08986,11.1156117,-57.04,18.24,-2.72,null
SMAR,2023-05-03 15:10:41.491,46.08986,11.1156117,-56.41,18.45,-3.1,null
SMAR,2023-05-03 15:10:41.525,46.08986,11.1156117,-55.56,19.04,-3.89,null
SMAR,2023-05-03 15:10:41.557,46.08986,11.1156117,-54.48,19.74,-4.79,null
SMAR,2023-05-03 15:10:41.591,46.08986,11.1156117,-53.15,20.23,-5.24,null
SMAR,2023-05-03 15:10:41.624,46.08986,11.1156117,-51.51,20.43,-5.31,null
SMAR,2023-05-03 15:10:41.66,46.08986,11.1156117,-49.8,20.11,-4.83,null
STON,2023-05-03 15:10:41.66,46.08984126166666,11.115582245,-55.05238,70.19664,-3.733599,16
SMAR,2023-05-03 15:10:41.687,46.08986,11.1156117,-47.9,19.97,-4.43,null
SMAR,2023-05-03 15:10:41.722,46.08986,11.1156117,-45.7,20.05,-4.47,null
STON,2023-05-03 15:10:41.722,46.089841435,11.115582533333333,-55.05238,70.19664,-3.733599,16
SMAR,2023-05-03 15:10:41.759,46.08986,11.1156117,-43.47,20.05,-4.4,null
STON,2023-05-03 15:10:41.759,46.089841435,11.115582533333333,-56.658619,73.448936,-6.386019,16
STON,2023-05-03 15:10:41.759,46.08984109833333,11.115581408333334,-56.658619,73.448936,-6.386019,16
SMAR,2023-05-03 15:10:41.789,46.08986,11.1156117,-41.07,19.96,-4.09,null
STON,2023-05-03 15:10:41.789,46.08984109833333,11.115581408333334,-50.725548,77.214355,-9.129787,16
SMAR,2023-05-03 15:10:41.826,46.08986,11.1156117,-38.58,18.92,-3.15,null
SMAR,2023-05-03 15:10:41.867,46.08986,11.1156117,-35.97,17.86,-2.27,null
SMAR,2023-05-03 15:10:41.892,46.08986,11.1156117,-33.19,17.19,-1.77,null
SMAR,2023-05-03 15:10:41.922,46.08986,11.1156117,-30.36,16.77,-1.51,null
SMAR,2023-05-03 15:10:41.952,46.08986,11.1156117,-27.52,16.99,-1.56,null
STON,2023-05-03 15:10:41.952,46.089840243333335,11.115577681666666,-50.725548,77.214355,-9.129787,16
SMAR,2023-05-03 15:10:41.987,46.08986,11.1156117,-24.7,16.62,-1.16,null
STON,2023-05-03 15:10:41.987,46.089840243333335,11.115577681666666,-38.033928,72.143684,-5.155753,16
SMAR,2023-05-03 15:10:42.031,46.08986,11.1156117,-22.0,15.23,-0.36,null
SMAR,2023-05-03 15:10:42.057,46.08986,11.1156117,-19.42,13.64,0.32,null
STON,2023-05-03 15:10:42.057,46.08983866,11.115572028333334,-38.033928,72.143684,-5.155753,16
SMAR,2023-05-03 15:10:42.089,46.08986,11.1156117,-17.16,12.31,0.78,null
SMAR,2023-05-03 15:10:42.128,46.08986,11.1156117,-15.27,11.85,0.81,null
SMAR,2023-05-03 15:10:42.161,46.08986,11.1156117,-13.71,12.33,0.6,null
SMAR,2023-05-03 15:10:42.196,46.08986,11.1156117,-12.4,13.19,0.35,null
SMAR,2023-05-03 15:10:42.225,46.08986,11.1156117,-11.22,13.63,0.24,null
STON,2023-05-03 15:10:42.225,46.08983866,11.115572028333334,-21.544432,66.328972,-1.71509,16
STON,2023-05-03 15:10:42.225,46.08983714833333,11.115568171666666,-21.544432,66.328972,-1.71509,16
SMAR,2023-05-03 15:10:42.259,46.08986,11.1156117,-10.31,13.23,0.27,null
SMAR,2023-05-03 15:10:42.301,46.08986,11.1156117,-9.46,12.62,0.37,null
SMAR,2023-05-03 15:10:42.326,46.08986,11.1156117,-8.55,12.08,0.51,null
SMAR,2023-05-03 15:10:42.36,46.08986,11.1156117,-7.95,11.75,0.63,null
SMAR,2023-05-03 15:10:42.392,46.08986,11.1156117,-7.39,11.77,0.63,null
STON,2023-05-03 15:10:42.392,46.08983714833333,11.115568171666666,-10.529345,64.179909,-1.049342,16
SMAR,2023-05-03 15:10:42.43,46.08986,11.1156117,-6.84,12.03,0.57,null
SMAR,2023-05-03 15:10:42.461,46.08986,11.1156117,-6.42,12.12,0.51,null
STON,2023-05-03 15:10:42.461,46.08983656,11.11556657,-10.529345,64.179909,-1.049342,16
SMAR,2023-05-03 15:10:42.501,46.08986,11.1156117,-5.97,11.93,0.52,null
SMAR,2023-05-03 15:10:42.527,46.08986,11.1156117,-5.67,11.34,0.55,null
SMAR,2023-05-03 15:10:42.569,46.08986,11.1156117,-5.46,10.42,0.54,null
STON,2023-05-03 15:10:42.569,46.08983656,11.11556657,-6.033541,62.515221,-0.733792,16
SMAR,2023-05-03 15:10:42.593,46.08986,11.1156117,-5.25,9.68,0.58,null
SMAR,2023-05-03 15:10:42.628,46.08986,11.1156117,-5.07,9.12,0.6,null
SMAR,2023-05-03 15:10:42.66,46.08986,11.1156117,-4.92,8.86,0.61,null
SMAR,2023-05-03 15:10:42.694,46.08986,11.1156117,-4.75,9.09,0.66,null
STON,2023-05-03 15:10:42.694,46.089836355,11.115565858333333,-6.033541,62.515221,-0.733792,16
SMAR,2023-05-03 15:10:42.728,46.08986,11.1156117,-4.64,9.76,0.68,null
STON,2023-05-03 15:10:42.728,46.089836355,11.115565858333333,-4.258384,59.780769,-0.718011,16
SMAR,2023-05-03 15:10:42.761,46.08986,11.1156117,-4.55,10.81,0.62,null
SMAR,2023-05-03 15:10:42.794,46.08986,11.1156117,-4.4,11.9,0.62,null
SMAR,2023-05-03 15:10:42.829,46.08986,11.1156117,-4.32,12.4,0.63,null
SMAR,2023-05-03 15:10:42.863,46.08986,11.1156117,-4.28,12.48,0.63,null
STON,2023-05-03 15:10:42.863,46.089836176666665,11.11556563,-4.258384,59.780769,-0.718011,16
SMAR,2023-05-03 15:10:42.893,46.08986,11.1156117,-4.1,12.69,0.65,null
SMAR,2023-05-03 15:10:42.93,46.08986,11.1156117,-3.86,13.62,0.52,null
STON,2023-05-03 15:10:42.93,46.089836176666665,11.11556563,-3.540522,62.850452,-0.635934,16
SMAR,2023-05-03 15:10:42.961,46.08986,11.1156117,-3.43,15.45,0.39,null
SMAR,2023-05-03 15:10:42.992,46.08986,11.1156117,-2.77,18.19,0.17,null
SMAR,2023-05-03 15:10:43.028,46.08986,11.1156117,-1.99,21.57,-0.06,null
STON,2023-05-03 15:10:43.028,46.08983597833333,11.11556486,-3.540522,62.850452,-0.635934,16
SMAR,2023-05-03 15:10:43.061,46.08986,11.1156117,-1.01,25.54,-0.18,null
SMAR,2023-05-03 15:10:43.092,46.08986,11.1156117,0.3,29.67,-0.19,null
SMAR,2023-05-03 15:10:43.129,46.08986,11.1156117,1.71,33.43,0.02,null
STON,2023-05-03 15:10:43.129,46.08983597833333,11.11556486,-1.462766,71.24926,-1.262513,16
SMAR,2023-05-03 15:10:43.16,46.08986,11.1156117,3.26,36.2,0.38,null
SMAR,2023-05-03 15:10:43.196,46.08986,11.1156117,4.78,37.82,0.87,null
SMAR,2023-05-03 15:10:43.229,46.08986,11.1156117,6.51,37.71,1.19,null
SMAR,2023-05-03 15:10:43.262,46.08986,11.1156117,8.21,36.46,1.48,null
STON,2023-05-03 15:10:43.262,46.08983575,11.115561713333333,-1.462766,71.24926,-1.262513,16
SMAR,2023-05-03 15:10:43.293,46.08986,11.1156117,10.19,33.93,1.49,null
SMAR,2023-05-03 15:10:43.329,46.08986,11.1156117,12.18,31.01,1.29,null
SMAR,2023-05-03 15:10:43.361,46.08986,11.1156117,14.45,27.99,0.86,null
STON,2023-05-03 15:10:43.361,46.08983575,11.115561713333333,6.740869,88.474213,-0.103333,16
SMAR,2023-05-03 15:10:43.391,46.08986,11.1156117,16.77,25.37,0.31,null
SMAR,2023-05-03 15:10:43.428,46.08986,11.1156117,19.47,23.31,-0.34,null
STON,2023-05-03 15:10:43.428,46.08983473166667,11.115556801666667,6.740869,88.474213,-0.103333,16
SMAR,2023-05-03 15:10:43.463,46.08986,11.1156117,22.19,22.12,-0.73,null
SMAR,2023-05-03 15:10:43.495,46.08986,11.1156117,24.98,21.17,-1.14,null
SMAR,2023-05-03 15:10:43.531,46.08986,11.1156117,27.93,20.62,-1.49,null
STON,2023-05-03 15:10:43.531,46.08983473166667,11.115556801666667,19.435747,74.367928,-1.509834,16
SMAR,2023-05-03 15:10:43.566,46.08986,11.1156117,30.94,19.81,-1.93,null
SMAR,2023-05-03 15:10:43.596,46.08986,11.1156117,33.8,18.5,-2.87,null
SMAR,2023-05-03 15:10:43.63,46.08986,11.1156117,36.6,17.07,-3.94,null
SMAR,2023-05-03 15:10:43.668,46.08986,11.1156117,39.38,15.61,-5.1,null
SMAR,2023-05-03 15:10:43.693,46.08986,11.1156117,42.0,14.36,-6.37,null
SMAR,2023-05-03 15:10:43.734,46.08986,11.1156117,44.38,13.14,-7.63,null
STON,2023-05-03 15:10:43.734,46.089833335,11.115550726666667,19.435747,74.367928,-1.509834,16
STON,2023-05-03 15:10:43.734,46.089833335,11.115550726666667,36.414707,65.573128,-5.922996,16
SMAR,2023-05-03 15:10:43.763,46.08986,11.1156117,46.76,12.21,-8.77,null
SMAR,2023-05-03 15:10:43.792,46.08986,11.1156117,48.86,11.64,-9.59,null
SMAR,2023-05-03 15:10:43.829,46.08986,11.1156117,50.89,11.05,-10.32,null
STON,2023-05-03 15:10:43.829,46.08983177166667,11.115546608333334,36.414707,65.573128,-5.922996,16
SMAR,2023-05-03 15:10:43.868,46.08986,11.1156117,52.72,10.79,-10.84,null
SMAR,2023-05-03 15:10:43.896,46.08986,11.1156117,54.27,10.43,-11.32,null
SMAR,2023-05-03 15:10:43.933,46.08986,11.1156117,55.55,9.96,-11.95,null
STON,2023-05-03 15:10:43.933,46.08983177166667,11.115546608333334,50.134842,49.638233,-17.428324,16
SMAR,2023-05-03 15:10:43.965,46.08986,11.1156117,56.52,9.84,-12.07,null
SMAR,2023-05-03 15:10:43.995,46.08986,11.1156117,57.3,10.0,-11.66,null
SMAR,2023-05-03 15:10:44.029,46.08986,11.1156117,58.01,10.46,-10.85,null
STON,2023-05-03 15:10:44.029,46.08983073833333,11.115545241666666,50.134842,49.638233,-17.428324,16
SMAR,2023-05-03 15:10:44.063,46.08986,11.1156117,58.53,11.0,-9.91,null
SMAR,2023-05-03 15:10:44.098,46.08986,11.1156117,58.91,11.15,-9.56,null
SMAR,2023-05-03 15:10:44.131,46.08986,11.1156117,59.0,10.99,-9.79,null
STON,2023-05-03 15:10:44.131,46.08983073833333,11.115545241666666,57.036533,43.220448,-22.449512,24
SMAR,2023-05-03 15:10:44.163,46.08986,11.1156117,59.01,10.63,-10.26,null
SMAR,2023-05-03 15:10:44.201,46.08986,11.1156117,58.97,10.56,-10.42,null
STON,2023-05-03 15:10:44.201,46.0898307,11.11554529,57.036533,43.220448,-22.449512,24
SMAR,2023-05-03 15:10:44.233,46.08986,11.1156117,58.85,10.8,-9.93,null
SMAR,2023-05-03 15:10:44.266,46.08986,11.1156117,58.53,11.08,-9.36,null
SMAR,2023-05-03 15:10:44.3,46.08986,11.1156117,57.91,11.34,-8.85,null
STON,2023-05-03 15:10:44.3,46.0898307,11.11554529,58.268456,44.457497,-21.18384,24
SMAR,2023-05-03 15:10:44.33,46.08986,11.1156117,57.12,11.5,-8.32,null
SMAR,2023-05-03 15:10:44.363,46.08986,11.1156117,56.07,11.44,-8.24,null
SMAR,2023-05-03 15:10:44.398,46.08986,11.1156117,54.73,11.2,-8.43,null
SMAR,2023-05-03 15:10:44.433,46.08986,11.1156117,53.09,10.79,-8.64,null
SMAR,2023-05-03 15:10:44.465,46.08986,11.1156117,51.23,10.57,-8.52,null
STON,2023-05-03 15:10:44.465,46.08983116,11.115546206666666,58.268456,44.457497,-21.18384,24
SMAR,2023-05-03 15:10:44.497,46.08986,11.1156117,49.4,10.23,-8.53,null
SMAR,2023-05-03 15:10:44.532,46.08986,11.1156117,47.14,9.65,-8.78,null
STON,2023-05-03 15:10:44.532,46.08983116,11.115546206666666,53.742023,49.737041,-16.090557,16
SMAR,2023-05-03 15:10:44.564,46.08986,11.1156117,44.73,9.31,-8.63,null
SMAR,2023-05-03 15:10:44.596,46.08986,11.1156117,42.54,9.11,-8.41,null
SMAR,2023-05-03 15:10:44.63,46.08986,11.1156117,40.19,9.47,-7.75,null
SMAR,2023-05-03 15:10:44.662,46.08986,11.1156117,37.86,10.05,-6.73,null
SMAR,2023-05-03 15:10:44.696,46.08986,11.1156117,35.37,10.04,-6.32,null
STON,2023-05-03 15:10:44.696,46.08983205,11.115549165,53.742023,49.737041,-16.090557,16
SMAR,2023-05-03 15:10:44.727,46.08986,11.1156117,32.64,10.05,-5.92,null
SMAR,2023-05-03 15:10:44.761,46.08986,11.1156117,30.14,10.09,-5.23,null
STON,2023-05-03 15:10:44.761,46.08983205,11.115549165,41.449715,52.719315,-12.262824,16
SMAR,2023-05-03 15:10:44.8,46.08986,11.1156117,27.6,10.35,-4.65,null
SMAR,2023-05-03 15:10:44.829,46.08986,11.1156117,25.13,10.7,-4.0,null
SMAR,2023-05-03 15:10:44.861,46.08986,11.1156117,22.79,10.69,-3.39,null
STON,2023-05-03 15:10:44.861,46.08983353333333,11.11555411,41.449715,52.719315,-12.262824,16
SMAR,2023-05-03 15:10:44.898,46.08986,11.1156117,20.28,10.5,-3.07,null
SMAR,2023-05-03 15:10:44.933,46.08986,11.1156117,18.16,10.65,-2.55,null
STON,2023-05-03 15:10:44.933,46.08983353333333,11.11555411,26.790831,59.09692,-6.154542,16
SMAR,2023-05-03 15:10:44.964,46.08986,11.1156117,16.18,11.68,-1.75,null
SMAR,2023-05-03 15:10:44.999,46.08986,11.1156117,14.3,12.88,-1.01,null
SMAR,2023-05-03 15:10:45.031,46.08986,11.1156117,12.67,14.06,-0.42,null
SMAR,2023-05-03 15:10:45.066,46.08986,11.1156117,11.2,15.16,0.0,null
SMAR,2023-05-03 15:10:45.098,46.08986,11.1156117,9.86,15.76,0.27,null
STON,2023-05-03 15:10:45.098,46.08983459833333,11.115559071666667,26.790831,59.09692,-6.154542,16
SMAR,2023-05-03 15:10:45.13,46.08986,11.1156117,8.71,15.86,0.33,null
STON,2023-05-03 15:10:45.13,46.08983459833333,11.115559071666667,14.225379,63.910526,-1.979675,16
SMAR,2023-05-03 15:10:45.167,46.08986,11.1156117,7.68,15.72,0.29,null
SMAR,2023-05-03 15:10:45.197,46.08986,11.1156117,6.82,14.98,0.24,null
SMAR,2023-05-03 15:10:45.233,46.08986,11.1156117,5.91,14.02,0.16,null
SMAR,2023-05-03 15:10:45.268,46.08986,11.1156117,5.18,12.87,0.07,null
STON,2023-05-03 15:10:45.268,46.089835215,11.115561813333333,14.225379,63.910526,-1.979675,16
SMAR,2023-05-03 15:10:45.301,46.08986,11.1156117,4.6,11.54,0.13,null
SMAR,2023-05-03 15:10:45.334,46.08986,11.1156117,4.08,10.55,0.11,null
STON,2023-05-03 15:10:45.334,46.089835215,11.115561813333333,7.180647,64.9216,-1.127201,16
SMAR,2023-05-03 15:10:45.368,46.08986,11.1156117,3.71,10.08,0.13,null
SMAR,2023-05-03 15:10:45.401,46.08986,11.1156117,3.51,10.51,0.28,null
SMAR,2023-05-03 15:10:45.432,46.08986,11.1156117,3.47,11.63,0.36,null
STON,2023-05-03 15:10:45.432,46.08983550333333,11.115562981666667,7.180647,64.9216,-1.127201,16
SMAR,2023-05-03 15:10:45.468,46.08986,11.1156117,3.43,12.94,0.48,null
SMAR,2023-05-03 15:10:45.5,46.08986,11.1156117,3.45,13.81,0.54,null
SMAR,2023-05-03 15:10:45.534,46.08986,11.1156117,3.47,14.13,0.56,null
STON,2023-05-03 15:10:45.534,46.08983550333333,11.115562981666667,4.343172,61.554161,-1.005425,16
SMAR,2023-05-03 15:10:45.572,46.08986,11.1156117,3.48,13.94,0.56,null
SMAR,2023-05-03 15:10:45.602,46.08986,11.1156117,3.48,13.46,0.5,null
SMAR,2023-05-03 15:10:45.632,46.08986,11.1156117,3.46,12.81,0.44,null
SMAR,2023-05-03 15:10:45.666,46.08986,11.1156117,3.36,12.22,0.28,null
SMAR,2023-05-03 15:10:45.697,46.08986,11.1156117,3.16,11.85,0.24,null
STON,2023-05-03 15:10:45.697,46.08983550833333,11.11556295,4.343172,61.554161,-1.005425,16
SMAR,2023-05-03 15:10:45.732,46.08986,11.1156117,2.8,11.42,0.46,null
SMAR,2023-05-03 15:10:45.766,46.08986,11.1156117,2.15,11.08,0.44,null
SMAR,2023-05-03 15:10:45.8,46.08986,11.1156117,1.35,10.93,0.38,null
SMAR,2023-05-03 15:10:45.833,46.08986,11.1156117,0.26,10.94,0.4,null
STON,2023-05-03 15:10:45.833,46.08983550833333,11.11556295,4.371563,63.689804,-0.844518,16
STON,2023-05-03 15:10:45.833,46.08983588,11.11556398,4.371563,63.689804,-0.844518,16
SMAR,2023-05-03 15:10:45.871,46.08986,11.1156117,-1.06,11.06,0.27,null
SMAR,2023-05-03 15:10:45.9,46.08986,11.1156117,-2.52,10.99,0.04,null
SMAR,2023-05-03 15:10:45.935,46.08986,11.1156117,-4.27,10.86,-0.12,null
SMAR,2023-05-03 15:10:45.968,46.08986,11.1156117,-6.15,10.04,-0.12,null
STON,2023-05-03 15:10:45.968,46.08983588,11.11556398,1.680038,61.499535,-0.936936,16
SMAR,2023-05-03 15:10:46.005,46.08986,11.1156117,-8.32,8.01,0.05,null
SMAR,2023-05-03 15:10:46.038,46.08986,11.1156117,-10.71,6.95,0.39,null
