Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-05-03 15:09:37.195,46.0898517,11.115595,2.48,103.28,0.98,null
SMAR,2023-05-03 15:09:37.229,46.0898517,11.115595,2.5,102.88,0.91,null
SMAR,2023-05-03 15:09:37.26,46.0898517,11.115595,2.57,102.43,0.85,null
STON,2023-05-03 15:09:37.26,46.08983624166667,11.115563511666666,1.410988,150.573975,-0.949544,2
SMAR,2023-05-03 15:09:37.295,46.0898517,11.115595,2.67,101.76,0.79,null
SMAR,2023-05-03 15:09:37.327,46.0898517,11.115595,2.68,100.87,0.72,null
STON,2023-05-03 15:09:37.327,46.08983624166667,11.115563511666666,2.753426,154.977798,-0.728345,2
SMAR,2023-05-03 15:09:37.363,46.0898517,11.115595,2.76,99.66,0.66,null
SMAR,2023-05-03 15:09:37.396,46.0898517,11.115595,2.79,98.23,0.55,null
SMAR,2023-05-03 15:09:37.428,46.0898517,11.115595,2.79,96.48,0.45,null
STON,2023-05-03 15:09:37.428,46.08983634333333,11.115563493333333,2.753426,154.977798,-0.728345,2
SMAR,2023-05-03 15:09:37.46,46.0898517,11.115595,2.77,94.38,0.25,null
SMAR,2023-05-03 15:09:37.493,46.0898517,11.115595,2.66,91.83,-0.01,null
SMAR,2023-05-03 15:09:37.525,46.0898517,11.115595,2.43,89.11,-0.21,null
SMAR,2023-05-03 15:09:37.563,46.0898517,11.115595,2.24,86.49,-0.43,null
STON,2023-05-03 15:09:37.563,46.08983634333333,11.115563493333333,3.065361,148.972733,-1.142264,2
SMAR,2023-05-03 15:09:37.592,46.0898517,11.115595,2.07,84.65,-0.52,null
SMAR,2023-05-03 15:09:37.626,46.0898517,11.115595,1.96,83.85,-0.56,null
SMAR,2023-05-03 15:09:37.657,46.0898517,11.115595,1.92,84.17,-0.54,null
SMAR,2023-05-03 15:09:37.691,46.0898517,11.115595,1.9,85.43,-0.51,null
SMAR,2023-05-03 15:09:37.726,46.0898517,11.115595,1.9,87.32,-0.45,null
STON,2023-05-03 15:09:37.726,46.089836291666664,11.11556375,3.065361,148.972733,-1.142264,2
SMAR,2023-05-03 15:09:37.77,46.0898517,11.115595,1.91,89.57,-0.36,null
STON,2023-05-03 15:09:37.77,46.089836291666664,11.11556375,2.201933,135.999817,-2.099195,2
SMAR,2023-05-03 15:09:37.8,46.0898517,11.115595,1.93,91.73,-0.3,null
SMAR,2023-05-03 15:09:37.832,46.0898517,11.115595,1.9,93.54,-0.23,null
SMAR,2023-05-03 15:09:37.862,46.0898517,11.115595,1.88,94.93,-0.21,null
SMAR,2023-05-03 15:09:37.897,46.0898517,11.115595,1.83,95.96,-0.2,null
STON,2023-05-03 15:09:37.897,46.089836248333334,11.11556381,2.201933,135.999817,-2.099195,2
SMAR,2023-05-03 15:09:37.933,46.0898517,11.115595,1.75,96.71,-0.17,null
STON,2023-05-03 15:09:37.933,46.089836248333334,11.11556381,2.179915,145.144409,-1.827604,2
SMAR,2023-05-03 15:09:37.965,46.0898517,11.115595,1.72,97.48,-0.17,null
SMAR,2023-05-03 15:09:37.995,46.0898517,11.115595,1.68,98.63,-0.14,null
SMAR,2023-05-03 15:09:38.028,46.0898517,11.115595,1.67,100.67,-0.06,null
SMAR,2023-05-03 15:09:38.063,46.0898517,11.115595,1.71,104.07,0.09,null
STON,2023-05-03 15:09:38.063,46.08983618,11.11556391,2.179915,145.144409,-1.827604,2
SMAR,2023-05-03 15:09:38.099,46.0898517,11.115595,1.81,108.76,0.25,null
SMAR,2023-05-03 15:09:38.132,46.0898517,11.115595,1.92,114.7,0.46,null
STON,2023-05-03 15:09:38.132,46.08983618,11.11556391,2.031833,152.066345,-1.710521,2
SMAR,2023-05-03 15:09:38.166,46.0898517,11.115595,2.07,121.38,0.7,null
SMAR,2023-05-03 15:09:38.196,46.0898517,11.115595,2.13,128.4,0.95,null
SMAR,2023-05-03 15:09:38.23,46.0898517,11.115595,2.22,135.3,1.22,null
SMAR,2023-05-03 15:09:38.259,46.0898517,11.115595,2.27,142.02,1.46,null
SMAR,2023-05-03 15:09:38.297,46.0898517,11.115595,2.23,148.62,1.7,null
STON,2023-05-03 15:09:38.297,46.08983629833333,11.11556391,2.031833,152.066345,-1.710521,2
SMAR,2023-05-03 15:09:38.334,46.0898517,11.115595,2.31,154.71,1.93,null
SMAR,2023-05-03 15:09:38.364,46.0898517,11.115595,2.25,160.7,2.15,null
SMAR,2023-05-03 15:09:38.396,46.0898517,11.115595,2.17,166.75,2.41,null
STON,2023-05-03 15:09:38.396,46.08983629833333,11.11556391,2.758598,-174.804047,-0.437266,2
SMAR,2023-05-03 15:09:38.43,46.0898517,11.115595,2.22,172.99,2.7,null
SMAR,2023-05-03 15:09:38.463,46.0898517,11.115595,2.09,179.7,2.97,null
STON,2023-05-03 15:09:38.463,46.089836445,11.115564105,2.758598,-174.804047,-0.437266,2
SMAR,2023-05-03 15:09:38.499,46.0898517,11.115595,2.06,-173.86,3.34,null
SMAR,2023-05-03 15:09:38.531,46.0898517,11.115595,1.97,-168.53,3.62,null
STON,2023-05-03 15:09:38.531,46.089836445,11.115564105,2.92597,-137.186661,1.18052,2
SMAR,2023-05-03 15:09:38.562,46.0898517,11.115595,1.89,-165.08,3.66,null
SMAR,2023-05-03 15:09:38.599,46.0898517,11.115595,1.83,-163.58,3.74,null
SMAR,2023-05-03 15:09:38.633,46.0898517,11.115595,1.8,-163.49,3.84,null
SMAR,2023-05-03 15:09:38.665,46.0898517,11.115595,1.87,-164.34,3.78,null
SMAR,2023-05-03 15:09:38.699,46.0898517,11.115595,1.83,-164.99,3.68,null
STON,2023-05-03 15:09:38.699,46.08983656833333,11.115564381666667,2.92597,-137.186661,1.18052,2
STON,2023-05-03 15:09:38.699,46.08983656833333,11.115564381666667,2.550211,-111.457787,2.526836,2
SMAR,2023-05-03 15:09:38.731,46.0898517,11.115595,1.92,-164.9,3.7,null
SMAR,2023-05-03 15:09:38.772,46.0898517,11.115595,1.93,-164.07,3.67,null
SMAR,2023-05-03 15:09:38.8,46.0898517,11.115595,1.94,-163.23,3.63,null
SMAR,2023-05-03 15:09:38.832,46.0898517,11.115595,1.98,-162.75,3.61,null
SMAR,2023-05-03 15:09:38.864,46.0898517,11.115595,1.95,-162.56,3.62,null
STON,2023-05-03 15:09:38.864,46.08983656,11.115564476666666,2.550211,-111.457787,2.526836,2
SMAR,2023-05-03 15:09:38.9,46.0898517,11.115595,1.97,-162.58,3.61,null
STON,2023-05-03 15:09:38.9,46.08983656,11.115564476666666,2.763838,-111.054207,2.339416,2
SMAR,2023-05-03 15:09:38.933,46.0898517,11.115595,1.98,-162.59,3.61,null
SMAR,2023-05-03 15:09:38.974,46.0898517,11.115595,2.0,-162.74,3.59,null
SMAR,2023-05-03 15:09:38.997,46.0898517,11.115595,2.0,-162.88,3.55,null
SMAR,2023-05-03 15:09:39.033,46.0898517,11.115595,2.02,-163.06,3.52,null
STON,2023-05-03 15:09:39.033,46.089836525,11.115564488333334,2.763838,-111.054207,2.339416,2
SMAR,2023-05-03 15:09:39.064,46.0898517,11.115595,2.0,-163.24,3.45,null
SMAR,2023-05-03 15:09:39.104,46.0898517,11.115595,1.99,-163.42,3.41,null
SMAR,2023-05-03 15:09:39.138,46.0898517,11.115595,2.0,-163.58,3.41,null
SMAR,2023-05-03 15:09:39.168,46.0898517,11.115595,1.98,-163.75,3.38,null
STON,2023-05-03 15:09:39.168,46.089836525,11.115564488333334,2.751243,-111.259384,2.273544,2
SMAR,2023-05-03 15:09:39.198,46.0898517,11.115595,1.96,-164.05,3.35,null
SMAR,2023-05-03 15:09:39.234,46.0898517,11.115595,1.94,-164.58,3.3,null
SMAR,2023-05-03 15:09:39.273,46.0898517,11.115595,1.89,-165.33,3.26,null
SMAR,2023-05-03 15:09:39.305,46.0898517,11.115595,1.8,-166.03,3.27,null
SMAR,2023-05-03 15:09:39.334,46.0898517,11.115595,1.77,-166.65,3.27,null
STON,2023-05-03 15:09:39.334,46.089836481666666,11.115564443333334,2.751243,-111.259384,2.273544,2
STON,2023-05-03 15:09:39.334,46.089836481666666,11.115564443333334,2.647117,-112.799652,2.048088,2
SMAR,2023-05-03 15:09:39.365,46.0898517,11.115595,1.76,-167.35,3.28,null
SMAR,2023-05-03 15:09:39.404,46.0898517,11.115595,1.74,-168.24,3.26,null
SMAR,2023-05-03 15:09:39.432,46.0898517,11.115595,1.71,-169.27,3.27,null
STON,2023-05-03 15:09:39.432,46.089836573333336,11.115564213333334,2.647117,-112.799652,2.048088,2
SMAR,2023-05-03 15:09:39.468,46.0898517,11.115595,1.72,-170.51,3.28,null
SMAR,2023-05-03 15:09:39.506,46.0898517,11.115595,1.69,-171.79,3.28,null
SMAR,2023-05-03 15:09:39.531,46.0898517,11.115595,1.73,-173.11,3.33,null
SMAR,2023-05-03 15:09:39.568,46.0898517,11.115595,1.75,-174.46,3.31,null
SMAR,2023-05-03 15:09:39.598,46.0898517,11.115595,1.77,-175.89,3.24,null
SMAR,2023-05-03 15:09:39.639,46.0898517,11.115595,1.73,-176.93,3.09,null
SMAR,2023-05-03 15:09:39.666,46.0898517,11.115595,1.8,-177.64,3.08,null
SMAR,2023-05-03 15:09:39.696,46.0898517,11.115595,1.79,-177.74,3.06,null
SMAR,2023-05-03 15:09:39.74,46.0898517,11.115595,1.8,-177.48,2.98,null
STON,2023-05-03 15:09:39.74,46.089836565,11.115564035,2.647117,-112.799652,2.048088,2
SMAR,2023-05-03 15:09:39.775,46.0898517,11.115595,1.75,-176.83,2.94,null
STON,2023-05-03 15:09:39.775,46.089836565,11.115564035,2.349232,-125.32605,1.783224,2
SMAR,2023-05-03 15:09:39.803,46.0898517,11.115595,1.78,-176.04,2.92,null
SMAR,2023-05-03 15:09:39.839,46.0898517,11.115595,1.76,-175.19,2.88,null
SMAR,2023-05-03 15:09:39.873,46.0898517,11.115595,1.72,-174.48,2.82,null
STON,2023-05-03 15:09:39.873,46.08983649166667,11.11556412,2.349232,-125.32605,1.783224,2
SMAR,2023-05-03 15:09:39.901,46.0898517,11.115595,1.66,-173.69,2.75,null
SMAR,2023-05-03 15:09:39.934,46.0898517,11.115595,1.61,-172.57,2.71,null
STON,2023-05-03 15:09:39.934,46.08983649166667,11.11556412,2.391232,-124.565697,1.559332,2
SMAR,2023-05-03 15:09:39.97,46.0898517,11.115595,1.49,-170.73,2.65,null
SMAR,2023-05-03 15:09:40.001,46.0898517,11.115595,1.38,-167.81,2.6,null
SMAR,2023-05-03 15:09:40.035,46.0898517,11.115595,1.25,-163.62,2.59,null
STON,2023-05-03 15:09:40.035,46.089836315,11.115564205,2.391232,-124.565697,1.559332,2
SMAR,2023-05-03 15:09:40.068,46.0898517,11.115595,1.08,-158.2,2.54,null
SMAR,2023-05-03 15:09:40.103,46.0898517,11.115595,0.94,-151.82,2.49,null
SMAR,2023-05-03 15:09:40.134,46.0898517,11.115595,0.81,-144.64,2.42,null
STON,2023-05-03 15:09:40.134,46.089836315,11.115564205,1.938638,-114.893944,1.307088,2
SMAR,2023-05-03 15:09:40.172,46.0898517,11.115595,0.75,-136.95,2.34,null
SMAR,2023-05-03 15:09:40.203,46.0898517,11.115595,0.66,-128.87,2.3,null
SMAR,2023-05-03 15:09:40.234,46.0898517,11.115595,0.74,-121.07,2.29,null
SMAR,2023-05-03 15:09:40.267,46.0898517,11.115595,0.71,-113.47,2.26,null
STON,2023-05-03 15:09:40.267,46.08983594833333,11.115564535,1.938638,-114.893944,1.307088,2
SMAR,2023-05-03 15:09:40.303,46.0898517,11.115595,0.73,-106.68,2.28,null
SMAR,2023-05-03 15:09:40.335,46.0898517,11.115595,0.76,-101.08,2.31,null
STON,2023-05-03 15:09:40.335,46.08983594833333,11.115564535,1.291019,-74.434769,1.144278,2
SMAR,2023-05-03 15:09:40.37,46.0898517,11.115595,0.69,-95.95,2.32,null
SMAR,2023-05-03 15:09:40.401,46.0898517,11.115595,0.73,-91.37,2.38,null
SMAR,2023-05-03 15:09:40.437,46.0898517,11.115595,0.74,-87.52,2.37,null
SMAR,2023-05-03 15:09:40.468,46.0898517,11.115595,0.77,-84.12,2.42,null
STON,2023-05-03 15:09:40.468,46.08983567,11.11556476,1.291019,-74.434769,1.144278,2
SMAR,2023-05-03 15:09:40.503,46.0898517,11.115595,0.91,-81.42,2.49,null
SMAR,2023-05-03 15:09:40.537,46.0898517,11.115595,1.0,-79.51,2.49,null
SMAR,2023-05-03 15:09:40.569,46.0898517,11.115595,1.15,-78.22,2.61,null
SMAR,2023-05-03 15:09:40.603,46.0898517,11.115595,1.3,-77.61,2.71,null
SMAR,2023-05-03 15:09:40.642,46.0898517,11.115595,1.39,-77.69,2.73,null
SMAR,2023-05-03 15:09:40.671,46.0898517,11.115595,1.5,-78.14,2.82,null
SMAR,2023-05-03 15:09:40.703,46.0898517,11.115595,1.56,-78.43,2.91,null
SMAR,2023-05-03 15:09:40.739,46.0898517,11.115595,1.63,-78.43,3.0,null
SMAR,2023-05-03 15:09:40.771,46.0898517,11.115595,1.71,-78.05,3.1,null
SMAR,2023-05-03 15:09:40.803,46.0898517,11.115595,1.8,-77.71,3.15,null
SMAR,2023-05-03 15:09:40.836,46.0898517,11.115595,1.85,-77.65,3.16,null
SMAR,2023-05-03 15:09:40.869,46.0898517,11.115595,1.89,-77.97,3.18,null
STON,2023-05-03 15:09:40.869,46.08983543,11.115565038333333,1.291019,-74.434769,1.144278,2
STON,2023-05-03 15:09:40.869,46.08983543,11.115565038333333,1.809368,-28.189457,1.637743,2
STON,2023-05-03 15:09:40.869,46.089835316666665,11.115565256666667,1.809368,-28.189457,1.637743,2
SMAR,2023-05-03 15:09:40.902,46.0898517,11.115595,1.9,-78.44,3.17,null
SMAR,2023-05-03 15:09:40.936,46.0898517,11.115595,1.88,-78.89,3.14,null
SMAR,2023-05-03 15:09:40.972,46.0898517,11.115595,1.85,-79.19,3.12,null
STON,2023-05-03 15:09:40.972,46.089835316666665,11.115565256666667,2.306976,-28.411739,2.024454,2
SMAR,2023-05-03 15:09:41.006,46.0898517,11.115595,1.79,-79.22,3.08,null
SMAR,2023-05-03 15:09:41.047,46.0898517,11.115595,1.74,-78.92,3.06,null
SMAR,2023-05-03 15:09:41.075,46.0898517,11.115595,1.65,-78.39,3.04,null
SMAR,2023-05-03 15:09:41.106,46.0898517,11.115595,1.55,-77.86,2.99,null
STON,2023-05-03 15:09:41.106,46.08983534666667,11.11556521,2.306976,-28.411739,2.024454,2
SMAR,2023-05-03 15:09:41.137,46.0898517,11.115595,1.47,-77.49,2.95,null
STON,2023-05-03 15:09:41.137,46.08983534666667,11.11556521,2.228664,-29.976152,1.922577,2
SMAR,2023-05-03 15:09:41.176,46.0898517,11.115595,1.36,-77.41,2.89,null
SMAR,2023-05-03 15:09:41.209,46.0898517,11.115595,1.23,-77.51,2.81,null
SMAR,2023-05-03 15:09:41.243,46.0898517,11.115595,1.09,-77.62,2.76,null
SMAR,2023-05-03 15:09:41.272,46.0898517,11.115595,0.97,-77.8,2.73,null
SMAR,2023-05-03 15:09:41.304,46.0898517,11.115595,0.81,-78.06,2.69,null
STON,2023-05-03 15:09:41.304,46.08983552,11.11556497,2.228664,-29.976152,1.922577,2
SMAR,2023-05-03 15:09:41.338,46.0898517,11.115595,0.67,-78.45,2.64,null
SMAR,2023-05-03 15:09:41.374,46.0898517,11.115595,0.51,-78.84,2.58,null
SMAR,2023-05-03 15:09:41.408,46.0898517,11.115595,0.39,-79.32,2.54,null
SMAR,2023-05-03 15:09:41.442,46.0898517,11.115595,0.19,-79.65,2.49,null
SMAR,2023-05-03 15:09:41.47,46.0898517,11.115595,0.06,-79.99,2.46,null
STON,2023-05-03 15:09:41.47,46.08983574,11.115564676666667,2.228664,-29.976152,1.922577,2
SMAR,2023-05-03 15:09:41.505,46.0898517,11.115595,-0.14,-80.0,2.42,null
SMAR,2023-05-03 15:09:41.542,46.0898517,11.115595,-0.23,-79.73,2.35,null
SMAR,2023-05-03 15:09:41.58,46.0898517,11.115595,-0.3,-79.15,2.18,null
STON,2023-05-03 15:09:41.58,46.08983574,11.115564676666667,0.729869,-30.532728,1.361516,2
SMAR,2023-05-03 15:09:41.612,46.0898517,11.115595,-0.41,-78.24,2.07,null
SMAR,2023-05-03 15:09:41.639,46.0898517,11.115595,-0.49,-76.79,2.0,null
SMAR,2023-05-03 15:09:41.672,46.0898517,11.115595,-0.56,-74.32,1.95,null
SMAR,2023-05-03 15:09:41.704,46.0898517,11.115595,-0.57,-70.77,1.87,null
SMAR,2023-05-03 15:09:41.738,46.0898517,11.115595,-0.6,-66.19,1.79,null
SMAR,2023-05-03 15:09:41.773,46.0898517,11.115595,-0.56,-60.93,1.74,null
SMAR,2023-05-03 15:09:41.803,46.0898517,11.115595,-0.58,-55.11,1.69,null
SMAR,2023-05-03 15:09:41.84,46.0898517,11.115595,-0.54,-49.11,1.67,null
SMAR,2023-05-03 15:09:41.874,46.0898517,11.115595,-0.53,-42.92,1.69,null
SMAR,2023-05-03 15:09:41.905,46.0898517,11.115595,-0.52,-36.24,1.64,null
SMAR,2023-05-03 15:09:41.938,46.0898517,11.115595,-0.43,-29.09,1.71,null
STON,2023-05-03 15:09:41.938,46.08983584333333,11.115564366666666,0.729869,-30.532728,1.361516,2
STON,2023-05-03 15:09:41.938,46.08983584333333,11.115564366666666,-0.017098,-28.765717,0.87097,2
SMAR,2023-05-03 15:09:41.976,46.0898517,11.115595,-0.45,-21.34,1.79,null
SMAR,2023-05-03 15:09:42.007,46.0898517,11.115595,-0.46,-13.08,1.87,null
STON,2023-05-03 15:09:42.007,46.089835748333336,11.115564316666667,-0.017098,-28.765717,0.87097,2
STON,2023-05-03 15:09:42.007,46.089835748333336,11.115564316666667,-0.167538,-3.750801,0.506609,2
SMAR,2023-05-03 15:09:42.044,46.0898517,11.115595,-0.43,-4.64,2.03,null
SMAR,2023-05-03 15:09:42.074,46.0898517,11.115595,-0.53,2.93,2.08,null
STON,2023-05-03 15:09:42.074,46.08983546,11.115564336666667,-0.167538,-3.750801,0.506609,2
SMAR,2023-05-03 15:09:42.11,46.0898517,11.115595,-0.62,9.83,2.24,null
SMAR,2023-05-03 15:09:42.14,46.0898517,11.115595,-0.58,15.43,2.37,null
SMAR,2023-05-03 15:09:42.174,46.0898517,11.115595,-0.64,19.61,2.4,null
STON,2023-05-03 15:09:42.174,46.08983546,11.115564336666667,-0.062317,38.903168,0.76722,2
SMAR,2023-05-03 15:09:42.206,46.0898517,11.115595,-0.69,22.25,2.59,null
SMAR,2023-05-03 15:09:42.238,46.0898517,11.115595,-0.66,23.3,2.69,null
STON,2023-05-03 15:09:42.238,46.089835183333335,11.11556426,-0.062317,38.903168,0.76722,2
SMAR,2023-05-03 15:09:42.272,46.0898517,11.115595,-0.66,23.28,2.77,null
SMAR,2023-05-03 15:09:42.307,46.0898517,11.115595,-0.61,23.0,2.96,null
SMAR,2023-05-03 15:09:42.345,46.0898517,11.115595,-0.51,22.88,3.05,null
SMAR,2023-05-03 15:09:42.376,46.0898517,11.115595,-0.43,23.29,3.15,null
STON,2023-05-03 15:09:42.376,46.089835183333335,11.11556426,-0.34275,70.992073,1.429906,2
SMAR,2023-05-03 15:09:42.407,46.0898517,11.115595,-0.33,23.87,3.28,null
SMAR,2023-05-03 15:09:42.441,46.0898517,11.115595,-0.24,24.15,3.31,null
SMAR,2023-05-03 15:09:42.473,46.0898517,11.115595,-0.17,24.08,3.38,null
SMAR,2023-05-03 15:09:42.511,46.0898517,11.115595,-0.09,23.69,3.41,null
STON,2023-05-03 15:09:42.511,46.089834931666665,11.115564168333334,-0.34275,70.992073,1.429906,2
SMAR,2023-05-03 15:09:42.541,46.0898517,11.115595,-0.02,23.11,3.33,null
SMAR,2023-05-03 15:09:42.575,46.0898517,11.115595,0.02,22.74,3.31,null
SMAR,2023-05-03 15:09:42.61,46.0898517,11.115595,0.07,22.71,3.25,null
SMAR,2023-05-03 15:09:42.651,46.0898517,11.115595,0.07,22.98,3.15,null
SMAR,2023-05-03 15:09:42.685,46.0898517,11.115595,0.09,23.46,3.18,null
