Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
2023-05-09 17:15:55.369,2023-05-09 17:15:55.4,-73.89,-1.929142,-71.96085738964844,2
2023-05-09 17:15:55.463,2023-05-09 17:15:55.4,-73.83,-1.641561,-72.18844083105469,2
2023-05-09 17:15:55.565,2023-05-09 17:15:55.6,-73.79,-1.641561,-72.14843991552735,2
2023-05-09 17:15:55.632,2023-05-09 17:15:55.6,-73.67,-1.526051,-72.14394716894532,2
2023-05-09 17:15:55.765,2023-05-09 17:15:55.8,-73.38,-1.526051,-71.85394625341797,2
2023-05-09 17:15:55.83,2023-05-09 17:15:55.8,-73.24,-1.072838,-72.16715986376953,2
2023-05-09 17:15:56.065,2023-05-09 17:15:56.0,-72.99,-1.072838,-71.91715986376953,2
2023-05-09 17:15:56.065,2023-05-09 17:15:56.0,-72.99,-0.581384,-72.40861386376953,2
2023-05-09 17:15:56.199,2023-05-09 17:15:56.2,-72.97,-0.581384,-72.38861722070313,2
2023-05-09 17:15:56.267,2023-05-09 17:15:56.2,-72.86,-0.730773,-72.12922761035156,2
2023-05-09 17:15:56.368,2023-05-09 17:15:56.4,-72.73,-0.730773,-71.9992303569336,2
2023-05-09 17:15:56.437,2023-05-09 17:15:56.4,-72.68,-0.402098,-72.27790230517579,2
2023-05-09 17:15:56.535,2023-05-09 17:15:56.6,-72.3,-0.402098,-71.89790505175782,2
2023-05-09 17:15:56.638,2023-05-09 17:15:56.6,-71.7,0.209124,-71.90912094824219,2
2023-05-09 17:15:56.733,2023-05-09 17:15:56.8,-71.45,0.209124,-71.65912094824219,2
2023-05-09 17:15:56.9,2023-05-09 17:15:56.8,-70.85,0.927068,-71.7770664741211,2
2023-05-09 17:15:57.069,2023-05-09 17:15:57.0,-70.26,0.927068,-71.18707013623047,2
2023-05-09 17:15:57.1,2023-05-09 17:15:57.0,-70.06,1.633607,-71.69360455859375,2
2023-05-09 17:15:57.17,2023-05-09 17:15:57.2,-69.64,1.633607,-71.27360638964844,2
2023-05-09 17:15:57.236,2023-05-09 17:15:57.2,-69.05,2.607817,-71.65782005175781,2
2023-05-09 17:15:57.402,2023-05-09 17:15:57.4,-67.33,2.607817,-69.93781883105468,2
2023-05-09 17:15:57.436,2023-05-09 17:15:57.4,-67.0,4.658807,-71.658807,2
2023-05-09 17:15:57.571,2023-05-09 17:15:57.6,-64.26,4.658807,-68.91880913623046,2
2023-05-09 17:15:57.769,2023-05-09 17:15:57.8,-61.93,4.658807,-66.58880730517578,2
2023-05-09 17:15:57.837,2023-05-09 17:15:57.8,-62.13,10.309203,-72.43920406811523,2
2023-05-09 17:15:58.041,2023-05-09 17:15:58.0,-63.13,10.309203,-73.43920406811523,2
2023-05-09 17:15:58.136,2023-05-09 17:15:58.0,-65.66,9.991158,-75.65116166210937,2
2023-05-09 17:15:58.204,2023-05-09 17:15:58.2,-67.03,9.991158,-77.02115677929687,2
2023-05-09 17:15:58.308,2023-05-09 17:15:58.2,-67.86,6.086349,-73.94634961035156,2
2023-05-09 17:15:58.373,2023-05-09 17:15:58.4,-69.53,6.086349,-75.61634777929687,2
2023-05-09 17:15:58.442,2023-05-09 17:15:58.4,-70.71,3.240962,-73.95096108447265,2
2023-05-09 17:15:58.706,2023-05-09 17:15:58.6,-72.91,3.240962,-76.15096566210937,2
2023-05-09 17:15:58.706,2023-05-09 17:15:58.6,-72.91,1.122257,-74.03226066210938,2
2023-05-09 17:15:58.772,2023-05-09 17:15:58.8,-72.79,1.122257,-73.91225791552735,2
2023-05-09 17:15:58.839,2023-05-09 17:15:58.8,-72.96,-0.268396,-72.69160308447266,2
2023-05-09 17:15:59.041,2023-05-09 17:15:59.0,-72.24,-0.268396,-71.97160186376954,2
2023-05-09 17:15:59.041,2023-05-09 17:15:59.0,-72.24,-0.041454,-72.19854386376953,2
2023-05-09 17:15:59.174,2023-05-09 17:15:59.2,-70.84,-0.041454,-70.79854233789062,2
2023-05-09 17:15:59.442,2023-05-09 17:15:59.2,-72.04,1.591229,-73.63122991552734,2
2023-05-09 17:15:59.608,2023-05-09 17:15:59.4,-74.35,1.591229,-75.94122747412109,2
2023-05-09 17:15:59.709,2023-05-09 17:15:59.4,-76.85,1.316783,-78.1667814741211,2
2023-05-09 17:15:59.709,2023-05-09 17:15:59.6,-76.85,1.316783,-78.1667814741211,2
2023-05-09 17:15:59.773,2023-05-09 17:15:59.6,-77.63,-1.130823,-76.49917425341796,2
2023-05-09 17:15:59.773,2023-05-09 17:15:59.8,-77.63,-1.130823,-76.49917425341796,2
2023-05-09 17:16:00.077,2023-05-09 17:16:00.0,-78.43,-1.130823,-77.29917730517577,2
2023-05-09 17:16:00.177,2023-05-09 17:16:00.0,-77.85,-6.006485,-71.8435134741211,2
2023-05-09 17:16:00.28,2023-05-09 17:16:00.2,-77.49,-6.006485,-71.48351286376953,2
2023-05-09 17:16:00.28,2023-05-09 17:16:00.2,-77.49,-5.614043,-71.87595486376954,2
2023-05-09 17:16:00.375,2023-05-09 17:16:00.4,-77.0,-5.614043,-71.385957,2
2023-05-09 17:16:00.509,2023-05-09 17:16:00.4,-75.93,-4.64475,-71.28525030517578,2
2023-05-09 17:16:00.576,2023-05-09 17:16:00.6,-75.19,-4.64475,-70.54525244140625,2
2023-05-09 17:16:00.743,2023-05-09 17:16:00.6,-73.72,-2.785953,-70.93404822070312,2
2023-05-09 17:16:00.743,2023-05-09 17:16:00.8,-73.72,-2.785953,-70.93404822070312,2
2023-05-09 17:16:00.88,2023-05-09 17:16:00.8,-75.11,-1.056737,-74.05326361035156,2
2023-05-09 17:16:01.117,2023-05-09 17:16:01.0,-76.18,-1.056737,-75.12326330517578,2
2023-05-09 17:16:01.117,2023-05-09 17:16:01.0,-76.18,-3.031242,-73.14875830517578,2
2023-05-09 17:16:01.25,2023-05-09 17:16:01.2,-77.6,-3.031242,-74.56875647412109,2
2023-05-09 17:16:01.388,2023-05-09 17:16:01.2,-79.8,-4.025307,-75.77469605175781,2
2023-05-09 17:16:01.388,2023-05-09 17:16:01.4,-79.8,-4.025307,-75.77469605175781,2
2023-05-09 17:16:01.514,2023-05-09 17:16:01.4,-81.21,-7.361601,-73.84839808447265,2
2023-05-09 17:16:01.649,2023-05-09 17:16:01.6,-82.42,-7.361601,-75.0583971689453,2
2023-05-09 17:16:01.68,2023-05-09 17:16:01.6,-82.38,-10.166528,-72.21346925341797,2
2023-05-09 17:16:01.818,2023-05-09 17:16:01.8,-84.0,-10.166528,-73.833472,2
2023-05-09 17:16:01.916,2023-05-09 17:16:01.8,-83.83,-11.251516,-72.57848583105469,2
2023-05-09 17:16:02.151,2023-05-09 17:16:02.0,-81.98,-11.251516,-70.7284873569336,2
2023-05-09 17:16:02.151,2023-05-09 17:16:02.0,-81.98,-11.819683,-70.1603203569336,2
2023-05-09 17:16:02.248,2023-05-09 17:16:02.2,-81.23,-11.819683,-69.4103203569336,2
2023-05-09 17:16:02.314,2023-05-09 17:16:02.2,-80.14,-9.964867,-70.17513238964844,2
2023-05-09 17:16:02.38,2023-05-09 17:16:02.4,-79.44,-9.964867,-69.47513544140625,2
2023-05-09 17:16:02.485,2023-05-09 17:16:02.4,-78.56,-7.738891,-70.82110655859375,2
2023-05-09 17:16:02.584,2023-05-09 17:16:02.6,-77.05,-7.738891,-69.31111205175782,2
2023-05-09 17:16:02.716,2023-05-09 17:16:02.6,-74.81,-5.598847,-69.21115055859374,2
2023-05-09 17:16:02.816,2023-05-09 17:16:02.8,-74.24,-5.598847,-68.64115086376952,2
2023-05-09 17:16:02.918,2023-05-09 17:16:02.8,-74.43,-2.618137,-71.81186330517578,2
2023-05-09 17:16:03.084,2023-05-09 17:16:03.0,-74.65,-2.618137,-72.0318645258789,2
2023-05-09 17:16:03.117,2023-05-09 17:16:03.0,-75.02,-2.489208,-72.5307886430664,2
2023-05-09 17:16:03.218,2023-05-09 17:16:03.2,-74.35,-2.489208,-71.86079047412109,2
2023-05-09 17:16:03.484,2023-05-09 17:16:03.2,-71.56,-3.442699,-68.11729855859375,2
2023-05-09 17:16:03.521,2023-05-09 17:16:03.4,-71.13,-3.442699,-67.68729825341796,2
2023-05-09 17:16:03.619,2023-05-09 17:16:03.4,-70.79,-0.94379,-69.84621091552734,2
2023-05-09 17:16:03.619,2023-05-09 17:16:03.6,-70.79,-0.94379,-69.84621091552734,2
2023-05-09 17:16:03.656,2023-05-09 17:16:03.6,-70.21,0.618894,-70.82889308447265,2
2023-05-09 17:16:03.786,2023-05-09 17:16:03.8,-67.16,0.618894,-67.77889766210937,2
2023-05-09 17:16:03.988,2023-05-09 17:16:03.8,-64.95,4.089128,-69.03912494824219,2
2023-05-09 17:16:04.086,2023-05-09 17:16:04.0,-63.83,4.089128,-67.91912983105469,2
2023-05-09 17:16:04.086,2023-05-09 17:16:04.0,-63.83,6.554203,-70.38420483105469,2
2023-05-09 17:16:04.22,2023-05-09 17:16:04.2,-64.52,6.554203,-71.07419964306641,2
2023-05-09 17:16:04.387,2023-05-09 17:16:04.4,-66.19,6.554203,-72.74420544140625,2
2023-05-09 17:16:04.487,2023-05-09 17:16:04.4,-66.61,5.881402,-72.49140261035156,2
2023-05-09 17:16:04.621,2023-05-09 17:16:04.6,-66.92,5.881402,-72.8014001689453,2
