Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
2023-05-03 15:09:15.546,2023-05-03 15:09:15.8,-44.74,7.734663,-52.474664678466794,2
2023-05-03 15:09:15.779,2023-05-03 15:09:16.0,-46.17,7.734663,-53.90466116894531,2
2023-05-03 15:09:15.779,2023-05-03 15:09:16.0,-46.17,7.767914,-53.93791216894531,2
2023-05-03 15:09:15.877,2023-05-03 15:09:16.2,-46.45,7.767914,-54.21791476293945,2
2023-05-03 15:09:15.909,2023-05-03 15:09:16.2,-46.33,6.229918,-52.559919831054685,2
2023-05-03 15:09:16.06,2023-05-03 15:09:16.4,-45.28,6.229918,-51.50991677929687,2
2023-05-03 15:09:16.083,2023-05-03 15:09:16.4,-45.15,7.194004,-52.344005525878906,2
2023-05-03 15:09:16.194,2023-05-03 15:09:16.6,-44.62,7.194004,-51.814002931884765,2
2023-05-03 15:09:16.29,2023-05-03 15:09:16.6,-43.69,8.382261,-52.072259626708984,2
2023-05-03 15:09:16.456,2023-05-03 15:09:16.8,-41.75,8.382261,-50.132261,2
2023-05-03 15:09:16.525,2023-05-03 15:09:16.8,-40.29,10.406611,-50.69661191552734,2
2023-05-03 15:09:16.689,2023-05-03 15:09:17.0,-37.23,10.406611,-47.636610542236326,2
2023-05-03 15:09:16.689,2023-05-03 15:09:17.0,-37.23,14.758873,-51.98887254223633,2
2023-05-03 15:09:16.82,2023-05-03 15:09:17.2,-37.1,14.758873,-51.858871474121095,2
2023-05-03 15:09:16.919,2023-05-03 15:09:17.2,-37.06,15.515801,-52.57580237329101,2
2023-05-03 15:09:17.053,2023-05-03 15:09:17.4,-35.38,15.515801,-50.89580206811523,2
2023-05-03 15:09:17.118,2023-05-03 15:09:17.4,-33.54,16.773493,-50.313493915527346,2
2023-05-03 15:09:17.251,2023-05-03 15:09:17.6,-28.78,16.773493,-45.55349368664551,2
2023-05-03 15:09:17.317,2023-05-03 15:09:17.6,-26.17,23.002348,-49.17234807629394,2
2023-05-03 15:09:17.416,2023-05-03 15:09:17.8,-23.48,23.002348,-46.482347542236326,2
2023-05-03 15:09:17.515,2023-05-03 15:09:17.8,-19.65,29.476894,-49.126893618530275,2
2023-05-03 15:09:17.68,2023-05-03 15:09:18.0,-11.67,29.476894,-41.14689407629395,2
2023-05-03 15:09:17.713,2023-05-03 15:09:18.0,-10.34,38.508152,-48.84815215258789,2
2023-05-03 15:09:17.879,2023-05-03 15:09:18.2,-2.9,38.508152,-41.408152095367434,2
2023-05-03 15:09:17.913,2023-05-03 15:09:18.2,-0.81,46.933441,-47.74344100238419,2
2023-05-03 15:09:18.045,2023-05-03 15:09:18.4,9.43,46.933441,-37.50344069482422,2
2023-05-03 15:09:18.111,2023-05-03 15:09:18.4,13.82,60.282089,-46.46208930517578,2
2023-05-03 15:09:18.212,2023-05-03 15:09:18.6,19.21,60.282089,-41.07208991552734,2
2023-05-03 15:09:18.313,2023-05-03 15:09:18.6,23.75,72.255753,-48.505753,2
2023-05-03 15:09:18.424,2023-05-03 15:09:18.8,27.97,72.255753,-44.285753686645506,2
2023-05-03 15:09:18.557,2023-05-03 15:09:18.8,34.57,80.876122,-46.306122305175776,2
2023-05-03 15:09:18.692,2023-05-03 15:09:19.0,42.31,80.876122,-38.56612062670898,2
2023-05-03 15:09:18.692,2023-05-03 15:09:19.0,42.31,91.49382,-49.183818626708984,2
2023-05-03 15:09:18.856,2023-05-03 15:09:19.2,49.96,91.49382,-41.53382091552734,2
2023-05-03 15:09:18.923,2023-05-03 15:09:19.2,54.17,101.14566,-46.975661831054694,2
2023-05-03 15:09:18.988,2023-05-03 15:09:19.4,58.76,101.14566,-42.3856616784668,2
2023-05-03 15:09:19.121,2023-05-03 15:09:19.4,65.77,113.706337,-47.9363403569336,2
2023-05-03 15:09:19.258,2023-05-03 15:09:19.6,72.24,113.706337,-41.466339136230474,2
2023-05-03 15:09:19.45,2023-05-03 15:09:19.8,85.14,113.706337,-28.566337610351567,2
2023-05-03 15:09:19.589,2023-05-03 15:09:19.8,94.06,135.503693,-41.44369544140625,2
2023-05-03 15:09:19.72,2023-05-03 15:09:20.0,100.48,135.503693,-35.023689643066405,2
2023-05-03 15:09:19.755,2023-05-03 15:09:20.0,102.4,148.402435,-46.00243347412109,2
2023-05-03 15:09:20.115,2023-05-03 15:09:20.2,118.33,148.402435,-30.07243316894531,2
2023-05-03 15:09:20.15,2023-05-03 15:09:20.2,120.72,158.967072,-38.24707077929688,2
2023-05-03 15:09:20.15,2023-05-03 15:09:20.4,120.72,158.967072,-38.24707077929688,2
2023-05-03 15:09:20.22,2023-05-03 15:09:20.4,125.78,165.367661,-39.58766222070312,2
2023-05-03 15:09:20.383,2023-05-03 15:09:20.6,135.72,165.367661,-29.647659779296873,2
2023-05-03 15:09:20.383,2023-05-03 15:09:20.6,135.72,178.340805,-42.620803779296864,2
2023-05-03 15:09:20.451,2023-05-03 15:09:20.8,139.62,178.340805,-38.72080988281249,2
2023-05-03 15:09:20.512,2023-05-03 15:09:20.8,144.02,-169.9328,313.9528042724609,2
2023-05-03 15:09:20.66,2023-05-03 15:09:21.0,153.88,-169.9328,323.8128048828125,2
2023-05-03 15:09:20.828,2023-05-03 15:09:21.0,168.66,-156.387421,325.0474246621094,2
2023-05-03 15:09:20.858,2023-05-03 15:09:21.2,171.17,-156.387421,327.55741916894533,2
2023-05-03 15:09:20.99,2023-05-03 15:09:21.2,179.41,-138.896744,318.3067476621094,2
2023-05-03 15:09:21.123,2023-05-03 15:09:21.4,-173.88,-138.896744,-34.98326088281249,2
2023-05-03 15:09:21.123,2023-05-03 15:09:21.4,-173.88,-126.356323,-47.5236818828125,2
2023-05-03 15:09:21.255,2023-05-03 15:09:21.6,-167.25,-126.356323,-40.893677,2
2023-05-03 15:09:21.354,2023-05-03 15:09:21.6,-162.22,-116.409653,-45.81034822070312,2
2023-05-03 15:09:21.421,2023-05-03 15:09:21.8,-158.92,-116.409653,-42.51034516894531,2
2023-05-03 15:09:21.521,2023-05-03 15:09:21.8,-153.75,-106.431908,-47.31809199999999,2
2023-05-03 15:09:21.722,2023-05-03 15:09:22.0,-142.63,-106.431908,-36.19809688281249,2
2023-05-03 15:09:21.753,2023-05-03 15:09:22.0,-140.47,-96.028152,-44.44184922070312,2
2023-05-03 15:09:21.855,2023-05-03 15:09:22.2,-133.92,-96.028152,-37.89184616894531,2
2023-05-03 15:09:21.952,2023-05-03 15:09:22.2,-127.05,-83.538132,-43.51187105175781,2
2023-05-03 15:09:22.055,2023-05-03 15:09:22.4,-120.27,-83.538132,-36.7318646430664,2
2023-05-03 15:09:22.121,2023-05-03 15:09:22.4,-116.07,-69.922462,-46.14753769482422,2
2023-05-03 15:09:22.225,2023-05-03 15:09:22.6,-110.34,-69.922462,-40.41753433789063,2
2023-05-03 15:09:22.392,2023-05-03 15:09:22.6,-102.29,-57.88826,-44.40174091552734,2
2023-05-03 15:09:22.457,2023-05-03 15:09:22.8,-99.5,-57.88826,-41.61174,2
2023-05-03 15:09:22.524,2023-05-03 15:09:22.8,-96.65,-48.372845,-48.27715652587891,2
2023-05-03 15:09:22.688,2023-05-03 15:09:23.0,-86.42,-48.372845,-38.047153168945314,2
2023-05-03 15:09:22.688,2023-05-03 15:09:23.0,-86.42,-38.153877,-48.26612116894531,2
2023-05-03 15:09:22.86,2023-05-03 15:09:23.2,-75.62,-38.153877,-37.46612574658203,2
2023-05-03 15:09:22.932,2023-05-03 15:09:23.2,-72.2,-25.220337,-46.97965994824219,2
2023-05-03 15:09:23.029,2023-05-03 15:09:23.4,-65.67,-25.220337,-40.44966116894531,2
2023-05-03 15:09:23.127,2023-05-03 15:09:23.4,-58.08,-13.573102,-44.50689983105469,2
2023-05-03 15:09:23.261,2023-05-03 15:09:23.6,-48.25,-13.573102,-34.676898,2
2023-05-03 15:09:23.326,2023-05-03 15:09:23.6,-42.85,1.27699,-44.12698847412109,2
2023-05-03 15:09:23.461,2023-05-03 15:09:23.8,-32.94,1.27699,-34.21698862670898,2
2023-05-03 15:09:23.562,2023-05-03 15:09:23.8,-26.29,16.682188,-42.97218891552734,2
2023-05-03 15:09:23.727,2023-05-03 15:09:24.0,-18.37,16.682188,-35.052188839233395,2
2023-05-03 15:09:23.727,2023-05-03 15:09:24.0,-18.37,29.042561,-47.4125618392334,2
2023-05-03 15:09:23.828,2023-05-03 15:09:24.2,-11.17,29.042561,-40.212561076293944,2
2023-05-03 15:09:23.959,2023-05-03 15:09:24.2,-5.34,40.495716,-45.83571615258789,2
2023-05-03 15:09:24.027,2023-05-03 15:09:24.4,-1.95,40.495716,-42.44571604768372,2
2023-05-03 15:09:24.126,2023-05-03 15:09:24.4,4.63,49.705338,-45.07533788555908,2
2023-05-03 15:09:24.296,2023-05-03 15:09:24.6,12.18,49.705338,-37.525337694824216,2
2023-05-03 15:09:24.296,2023-05-03 15:09:24.6,12.18,60.988121,-48.80812069482422,2
2023-05-03 15:09:24.459,2023-05-03 15:09:24.8,23.67,60.988121,-37.318120923706054,2
2023-05-03 15:09:24.797,2023-05-03 15:09:25.0,47.93,60.988121,-13.058120694824218,2
2023-05-03 15:09:24.797,2023-05-03 15:09:25.0,47.93,87.265732,-39.33573169482422,2
2023-05-03 15:09:24.864,2023-05-03 15:09:25.2,50.84,87.265732,-36.42573184741211,2
2023-05-03 15:09:25.132,2023-05-03 15:09:25.4,64.47,87.265732,-22.795730779296875,2
2023-05-03 15:09:25.132,2023-05-03 15:09:25.4,64.47,110.04644,-45.57643877929688,2
2023-05-03 15:09:25.565,2023-05-03 15:09:25.6,90.54,110.04644,-19.50643908447266,2
2023-05-03 15:09:25.599,2023-05-03 15:09:25.6,92.61,120.528328,-27.91832738964844,2
2023-05-03 15:09:25.599,2023-05-03 15:09:25.8,92.61,120.528328,-27.91832738964844,2
2023-05-03 15:09:25.599,2023-05-03 15:09:25.8,92.61,132.215637,-39.605636389648424,2
2023-05-03 15:09:25.734,2023-05-03 15:09:26.0,99.72,132.215637,-32.49563577929686,2
2023-05-03 15:09:25.766,2023-05-03 15:09:26.0,101.89,145.710526,-43.82052661035155,2
2023-05-03 15:09:25.867,2023-05-03 15:09:26.2,109.51,145.710526,-36.20052386376952,2
2023-05-03 15:09:25.936,2023-05-03 15:09:26.2,114.94,157.721237,-42.78123455859375,2
2023-05-03 15:09:26.166,2023-05-03 15:09:26.4,131.49,157.721237,-26.23123150683594,2
2023-05-03 15:09:26.166,2023-05-03 15:09:26.4,131.49,174.093399,-42.60339350683594,2
2023-05-03 15:09:26.235,2023-05-03 15:09:26.6,134.69,174.093399,-39.403396558593755,2
2023-05-03 15:09:26.534,2023-05-03 15:09:26.6,151.36,-174.379822,325.73982261035155,2
2023-05-03 15:09:26.534,2023-05-03 15:09:26.8,151.36,-174.379822,325.73982261035155,2
2023-05-03 15:09:26.534,2023-05-03 15:09:26.8,151.36,-163.631775,314.99177561035157,2
2023-05-03 15:09:26.736,2023-05-03 15:09:27.0,163.43,-163.631775,327.06176767578125,2
2023-05-03 15:09:26.802,2023-05-03 15:09:27.0,167.32,-151.95874,319.2787473242188,2
2023-05-03 15:09:26.868,2023-05-03 15:09:27.2,171.35,-151.95874,323.30874610351566,2
2023-05-03 15:09:26.974,2023-05-03 15:09:27.2,177.68,-139.996643,317.67663567578126,2
2023-05-03 15:09:27.07,2023-05-03 15:09:27.4,-174.79,-139.996643,-34.79335028613281,2
2023-05-03 15:09:27.266,2023-05-03 15:09:27.6,-161.53,-139.996643,-21.53335577929687,2
2023-05-03 15:09:27.331,2023-05-03 15:09:27.6,-156.97,-113.737137,-43.23286422070312,2
2023-05-03 15:09:27.435,2023-05-03 15:09:27.8,-151.89,-113.737137,-38.15286238964843,2
2023-05-03 15:09:27.5,2023-05-03 15:09:27.8,-148.55,-101.164238,-47.385765051757815,2
2023-05-03 15:09:27.736,2023-05-03 15:09:28.0,-138.25,-101.164238,-37.085762,2
2023-05-03 15:09:27.736,2023-05-03 15:09:28.0,-138.25,-92.282593,-45.967406999999994,2
2023-05-03 15:09:27.836,2023-05-03 15:09:28.2,-133.12,-92.282593,-40.837402117187494,2
2023-05-03 15:09:27.938,2023-05-03 15:09:28.2,-127.9,-82.326324,-45.57367752587891,2
2023-05-03 15:09:28.036,2023-05-03 15:09:28.4,-122.27,-82.326324,-39.94367264306641,2
2023-05-03 15:09:28.302,2023-05-03 15:09:28.6,-107.66,-82.326324,-25.333679662109375,2
2023-05-03 15:09:28.41,2023-05-03 15:09:28.6,-100.77,-61.025375,-39.74462164306641,2
2023-05-03 15:09:28.47,2023-05-03 15:09:28.8,-95.85,-61.025375,-34.8246234741211,2
2023-05-03 15:09:28.574,2023-05-03 15:09:28.8,-87.7,-47.854141,-39.84585594824219,2
2023-05-03 15:09:28.776,2023-05-03 15:09:29.0,-70.47,-47.854141,-22.615860220703127,2
2023-05-03 15:09:28.776,2023-05-03 15:09:29.0,-70.47,-31.679424,-38.79057722070313,2
2023-05-03 15:09:28.905,2023-05-03 15:09:29.2,-60.34,-31.679424,-28.66057615258789,2
2023-05-03 15:09:28.949,2023-05-03 15:09:29.2,-58.13,-15.099967,-43.030034068115235,2
2023-05-03 15:09:29.044,2023-05-03 15:09:29.4,-52.28,-15.099967,-37.180031779296876,2
2023-05-03 15:09:29.144,2023-05-03 15:09:29.4,-45.51,-1.836699,-43.6732993215332,2
2023-05-03 15:09:29.321,2023-05-03 15:09:29.6,-35.19,-1.836699,-33.35329962670898,2
