Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
2023-05-03 15:09:15.603,2023-05-03 15:09:15.8,-44.67,7.734663,-52.40466116894531,2
2023-05-03 15:09:15.62,2023-05-03 15:09:15.8,-44.78,7.734663,-52.51466177929687,2
2023-05-03 15:09:15.645,2023-05-03 15:09:15.8,-45.0,7.734663,-52.734663,2
2023-05-03 15:09:15.679,2023-05-03 15:09:15.8,-45.3,7.734663,-53.034662237060544,2
2023-05-03 15:09:15.716,2023-05-03 15:09:15.8,-45.62,7.734663,-53.35466193188476,2
2023-05-03 15:09:15.748,2023-05-03 15:09:15.8,-45.92,7.734663,-53.65466116894531,2
2023-05-03 15:09:15.779,2023-05-03 15:09:15.8,-46.17,7.734663,-53.90466116894531,2
2023-05-03 15:09:15.81,2023-05-03 15:09:16.0,-46.34,7.767914,-54.10791415258789,2
2023-05-03 15:09:15.848,2023-05-03 15:09:16.0,-46.44,7.767914,-54.20791262670898,2
2023-05-03 15:09:15.877,2023-05-03 15:09:16.0,-46.45,7.767914,-54.21791476293945,2
2023-05-03 15:09:15.909,2023-05-03 15:09:16.2,-46.33,7.767914,-54.097915831054685,2
2023-05-03 15:09:15.943,2023-05-03 15:09:16.2,-46.08,6.229918,-52.309919831054685,2
2023-05-03 15:09:15.993,2023-05-03 15:09:16.2,-45.76,6.229918,-51.9899163215332,2
2023-05-03 15:09:16.029,2023-05-03 15:09:16.2,-45.48,6.229918,-51.709917542236326,2
2023-05-03 15:09:16.06,2023-05-03 15:09:16.2,-45.28,6.229918,-51.50991677929687,2
2023-05-03 15:09:16.083,2023-05-03 15:09:16.4,-45.15,6.229918,-51.379919525878904,2
2023-05-03 15:09:16.124,2023-05-03 15:09:16.4,-45.05,7.194004,-52.24400323706055,2
2023-05-03 15:09:16.16,2023-05-03 15:09:16.4,-44.88,7.194004,-52.074005068115234,2
2023-05-03 15:09:16.194,2023-05-03 15:09:16.4,-44.62,7.194004,-51.814002931884765,2
2023-05-03 15:09:16.23,2023-05-03 15:09:16.6,-44.3,7.194004,-51.49400323706055,2
2023-05-03 15:09:16.245,2023-05-03 15:09:16.6,-43.98,7.194004,-51.17400354223633,2
2023-05-03 15:09:16.29,2023-05-03 15:09:16.6,-43.69,7.194004,-50.884002626708984,2
2023-05-03 15:09:16.323,2023-05-03 15:09:16.6,-43.44,8.382261,-51.822259626708984,2
2023-05-03 15:09:16.357,2023-05-03 15:09:16.6,-43.18,8.382261,-51.56226130517578,2
2023-05-03 15:09:16.39,2023-05-03 15:09:16.6,-42.83,8.382261,-51.21226283105469,2
