Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
2023-05-03 15:09:35.136,2023-05-03 15:09:35.4,25.58,77.736923,-52.15692307629395,2
2023-05-03 15:09:35.175,2023-05-03 15:09:35.4,25.58,77.736923,-52.15692307629395,2
2023-05-03 15:09:35.191,2023-05-03 15:09:35.4,25.45,77.549126,-52.09912523706055,2
2023-05-03 15:09:35.218,2023-05-03 15:09:35.4,25.29,77.549126,-52.25912508447266,2
2023-05-03 15:09:35.26,2023-05-03 15:09:35.4,25.22,77.549126,-52.32912668664551,2
2023-05-03 15:09:35.292,2023-05-03 15:09:35.6,25.26,77.549126,-52.289125771118165,2
2023-05-03 15:09:35.325,2023-05-03 15:09:35.6,25.33,77.549126,-52.219126076293946,2
2023-05-03 15:09:35.354,2023-05-03 15:09:35.6,25.39,77.341629,-51.95162961035156,2
2023-05-03 15:09:35.39,2023-05-03 15:09:35.6,25.45,77.341629,-51.891628237060544,2
2023-05-03 15:09:35.424,2023-05-03 15:09:35.6,25.48,77.341629,-51.86162945776367,2
2023-05-03 15:09:35.455,2023-05-03 15:09:35.8,25.47,77.341629,-51.871629686645505,2
2023-05-03 15:09:35.492,2023-05-03 15:09:35.8,25.44,77.341629,-51.90162846594238,2
2023-05-03 15:09:35.524,2023-05-03 15:09:35.8,25.43,77.341629,-51.911628694824216,2
2023-05-03 15:09:35.556,2023-05-03 15:09:35.8,25.38,77.573944,-52.193944839233396,2
2023-05-03 15:09:35.591,2023-05-03 15:09:35.8,25.35,77.573944,-52.22394361853027,2
2023-05-03 15:09:35.628,2023-05-03 15:09:35.8,25.25,77.573944,-52.323944,2
2023-05-03 15:09:35.656,2023-05-03 15:09:35.8,25.18,77.573944,-52.393943694824216,2
2023-05-03 15:09:35.691,2023-05-03 15:09:35.8,24.97,77.573944,-52.603944686645505,2
2023-05-03 15:09:35.726,2023-05-03 15:09:35.8,24.64,77.573944,-52.93394461035156,2
2023-05-03 15:09:35.763,2023-05-03 15:09:36.0,24.23,77.573944,-53.34394445776367,2
2023-05-03 15:09:35.79,2023-05-03 15:09:36.0,23.7,77.403252,-53.70325123706054,2
2023-05-03 15:09:35.826,2023-05-03 15:09:36.0,23.1,77.403252,-54.30325161853027,2
2023-05-03 15:09:35.86,2023-05-03 15:09:36.2,22.37,77.403252,-55.033251160766596,2
2023-05-03 15:09:35.891,2023-05-03 15:09:36.2,21.6,77.403252,-55.80325161853027,2
2023-05-03 15:09:35.93,2023-05-03 15:09:36.2,20.79,77.403252,-56.61325108447265,2
2023-05-03 15:09:35.958,2023-05-03 15:09:36.2,19.99,77.403252,-57.41325222888183,2
2023-05-03 15:09:35.992,2023-05-03 15:09:36.2,19.29,77.403252,-58.11325108447265,2
2023-05-03 15:09:36.025,2023-05-03 15:09:36.2,18.79,77.403252,-58.61325108447265,2
2023-05-03 15:09:36.064,2023-05-03 15:09:36.2,18.58,77.403252,-58.82325207629394,2
2023-05-03 15:09:36.091,2023-05-03 15:09:36.4,18.56,77.403252,-58.84325253405761,2
2023-05-03 15:09:36.122,2023-05-03 15:09:36.4,18.59,77.403252,-58.813251847412104,2
2023-05-03 15:09:36.156,2023-05-03 15:09:36.4,18.7,77.403252,-58.70325123706054,2
2023-05-03 15:09:36.19,2023-05-03 15:09:36.4,19.19,77.403252,-58.21325146594238,2
2023-05-03 15:09:36.223,2023-05-03 15:09:36.4,20.08,77.403252,-57.32325207629394,2
2023-05-03 15:09:36.257,2023-05-03 15:09:36.4,21.46,77.403252,-55.94325291552734,2
2023-05-03 15:09:36.29,2023-05-03 15:09:36.4,23.23,77.403252,-54.17325245776367,2
2023-05-03 15:09:36.323,2023-05-03 15:09:36.4,25.54,77.403252,-51.86325108447265,2
2023-05-03 15:09:36.355,2023-05-03 15:09:36.4,28.41,77.403252,-48.993252152587885,2
2023-05-03 15:09:36.392,2023-05-03 15:09:36.4,31.95,77.403252,-45.45325123706054,2
2023-05-03 15:09:36.426,2023-05-03 15:09:36.4,36.55,77.403252,-40.85325276293945,2
2023-05-03 15:09:36.46,2023-05-03 15:09:36.4,42.11,77.403252,-35.29325138964843,2
2023-05-03 15:09:36.495,2023-05-03 15:09:36.4,48.34,77.403252,-29.063251847412104,2
2023-05-03 15:09:36.526,2023-05-03 15:09:36.4,54.63,77.403252,-22.77325093188476,2
2023-05-03 15:09:36.558,2023-05-03 15:09:36.4,60.7,77.403252,-16.70325123706054,2
2023-05-03 15:09:36.591,2023-05-03 15:09:36.4,66.64,71.103325,-4.463325610351561,2
2023-05-03 15:09:36.624,2023-05-03 15:09:36.4,72.16,71.103325,1.0566786621093769,2
2023-05-03 15:09:36.657,2023-05-03 15:09:36.4,77.54,71.103325,6.436675915527346,2
2023-05-03 15:09:36.697,2023-05-03 15:09:36.8,82.81,87.971359,-5.161361441406257,2
2023-05-03 15:09:36.723,2023-05-03 15:09:36.8,87.82,87.971359,-0.151359305175788,2
2023-05-03 15:09:36.756,2023-05-03 15:09:37.0,92.42,123.389381,-30.969382831054688,2
2023-05-03 15:09:36.79,2023-05-03 15:09:37.0,96.35,123.389381,-27.039382525878906,2
2023-05-03 15:09:36.824,2023-05-03 15:09:37.0,99.01,123.389381,-24.37937886376953,2
2023-05-03 15:09:36.857,2023-05-03 15:09:37.0,100.68,123.389381,-22.70938069482422,2
2023-05-03 15:09:36.889,2023-05-03 15:09:37.2,101.58,123.389381,-21.809379168945313,2
2023-05-03 15:09:36.925,2023-05-03 15:09:37.2,101.93,123.389381,-21.45938069482422,2
2023-05-03 15:09:36.958,2023-05-03 15:09:37.2,102.14,150.573975,-48.43397561035155,2
2023-05-03 15:09:36.992,2023-05-03 15:09:37.2,102.26,150.573975,-48.31397286376952,2
2023-05-03 15:09:37.027,2023-05-03 15:09:37.2,102.42,150.573975,-48.15397683105468,2
2023-05-03 15:09:37.061,2023-05-03 15:09:37.4,102.74,150.573975,-47.83397713623046,2
2023-05-03 15:09:37.092,2023-05-03 15:09:37.4,103.15,150.573975,-47.423973474121084,2
2023-05-03 15:09:37.127,2023-05-03 15:09:37.4,103.49,150.573975,-47.08397713623046,2
2023-05-03 15:09:37.16,2023-05-03 15:09:37.4,103.48,150.573975,-47.093971643066396,2
2023-05-03 15:09:37.195,2023-05-03 15:09:37.4,103.28,150.573975,-47.293976220703115,2
2023-05-03 15:09:37.229,2023-05-03 15:09:37.4,102.88,150.573975,-47.69397774658202,2
2023-05-03 15:09:37.26,2023-05-03 15:09:37.4,102.43,150.573975,-48.14397469482421,2
2023-05-03 15:09:37.295,2023-05-03 15:09:37.6,101.76,150.573975,-48.81397286376952,2
2023-05-03 15:09:37.327,2023-05-03 15:09:37.6,100.87,150.573975,-49.70397225341796,2
2023-05-03 15:09:37.363,2023-05-03 15:09:37.6,99.66,154.977798,-55.31779433789063,2
2023-05-03 15:09:37.396,2023-05-03 15:09:37.6,98.23,154.977798,-56.74779464306641,2
