Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-05-02 13:07:53.212,46.0898367,11.11553,-8.04,172.62,0.95,null
SMAR,2023-05-02 13:07:53.245,46.0898367,11.11553,-8.36,172.72,1.08,null
SMAR,2023-05-02 13:07:53.278,46.0898367,11.11553,-8.64,172.94,1.18,null
STON,2023-05-02 13:07:53.278,46.08983352,11.115561736666667,-7.358115,8.898911,-0.384118,2
SMAR,2023-05-02 13:07:53.308,46.0898367,11.11553,-8.97,173.22,1.37,null
SMAR,2023-05-02 13:07:53.343,46.0898367,11.11553,-9.25,173.27,1.54,null
STON,2023-05-02 13:07:53.343,46.089834045,11.115562241666666,-7.358115,8.898911,-0.384118,2
SMAR,2023-05-02 13:07:53.375,46.0898367,11.11553,-9.57,173.04,1.83,null
SMAR,2023-05-02 13:07:53.408,46.0898367,11.11553,-9.85,172.6,2.2,null
STON,2023-05-02 13:07:53.408,46.089834045,11.115562241666666,-9.121406,8.820015,0.531687,2
SMAR,2023-05-02 13:07:53.442,46.0898367,11.11553,-10.15,172.07,2.57,null
SMAR,2023-05-02 13:07:53.478,46.0898367,11.11553,-10.49,171.91,2.94,null
SMAR,2023-05-02 13:07:53.508,46.0898367,11.11553,-10.83,172.19,3.17,null
SMAR,2023-05-02 13:07:53.541,46.0898367,11.11553,-11.13,173.03,3.26,null
SMAR,2023-05-02 13:07:53.574,46.0898367,11.11553,-11.39,174.14,3.22,null
SMAR,2023-05-02 13:07:53.607,46.0898367,11.11553,-11.62,175.12,3.15,null
STON,2023-05-02 13:07:53.607,46.089834515,11.115563013333333,-9.121406,8.820015,0.531687,2
SMAR,2023-05-02 13:07:53.64,46.0898367,11.11553,-11.76,175.97,3.05,null
SMAR,2023-05-02 13:07:53.673,46.0898367,11.11553,-11.86,176.88,2.91,null
SMAR,2023-05-02 13:07:53.707,46.0898367,11.11553,-11.92,177.96,2.69,null
STON,2023-05-02 13:07:53.707,46.089834515,11.115563013333333,-10.944149,8.511534,2.273087,2
SMAR,2023-05-02 13:07:53.74,46.0898367,11.11553,-11.97,179.37,2.39,null
SMAR,2023-05-02 13:07:53.773,46.0898367,11.11553,-11.97,-178.99,2.0,null
STON,2023-05-02 13:07:53.773,46.089835095,11.115563921666666,-10.944149,8.511534,2.273087,2
SMAR,2023-05-02 13:07:53.805,46.0898367,11.11553,-11.94,-177.31,1.57,null
STON,2023-05-02 13:07:53.805,46.089835095,11.115563921666666,-11.704198,15.090372,1.308556,2
SMAR,2023-05-02 13:07:53.839,46.0898367,11.11553,-11.9,-175.73,1.12,null
SMAR,2023-05-02 13:07:53.874,46.0898367,11.11553,-11.8,-174.25,0.64,null
SMAR,2023-05-02 13:07:53.904,46.0898367,11.11553,-11.68,-172.62,0.1,null
SMAR,2023-05-02 13:07:53.938,46.0898367,11.11553,-11.53,-170.71,-0.55,null
SMAR,2023-05-02 13:07:53.974,46.0898367,11.11553,-11.32,-168.53,-1.27,null
SMAR,2023-05-02 13:07:54.006,46.0898367,11.11553,-11.06,-165.98,-2.09,null
STON,2023-05-02 13:07:54.006,46.08983589,11.115564596666667,-11.704198,15.090372,1.308556,2
STON,2023-05-02 13:07:54.006,46.08983589,11.115564596666667,-11.195271,25.766659,-1.795513,2
SMAR,2023-05-02 13:07:54.039,46.0898367,11.11553,-10.75,-163.27,-2.95,null
SMAR,2023-05-02 13:07:54.071,46.0898367,11.11553,-10.42,-160.89,-3.78,null
SMAR,2023-05-02 13:07:54.105,46.0898367,11.11553,-10.09,-158.88,-4.53,null
SMAR,2023-05-02 13:07:54.137,46.0898367,11.11553,-9.77,-157.0,-5.27,null
STON,2023-05-02 13:07:54.137,46.08983677333333,11.115565061666667,-11.195271,25.766659,-1.795513,2
SMAR,2023-05-02 13:07:54.177,46.0898367,11.11553,-9.4,-155.02,-5.95,null
SMAR,2023-05-02 13:07:54.22,46.0898367,11.11553,-9.04,-153.12,-6.56,null
STON,2023-05-02 13:07:54.22,46.08983677333333,11.115565061666667,-9.32655,40.217186,-6.581276,2
SMAR,2023-05-02 13:07:54.249,46.0898367,11.11553,-8.7,-151.5,-7.11,null
SMAR,2023-05-02 13:07:54.269,46.0898367,11.11553,-8.41,-150.33,-7.57,null
SMAR,2023-05-02 13:07:54.303,46.0898367,11.11553,-8.14,-149.4,-7.96,null
SMAR,2023-05-02 13:07:54.337,46.0898367,11.11553,-7.82,-148.32,-8.37,null
STON,2023-05-02 13:07:54.337,46.08983766,11.115565481666666,-9.32655,40.217186,-6.581276,2
SMAR,2023-05-02 13:07:54.371,46.0898367,11.11553,-7.5,-147.23,-8.72,null
SMAR,2023-05-02 13:07:54.402,46.0898367,11.11553,-7.23,-146.42,-8.99,null
SMAR,2023-05-02 13:07:54.435,46.0898367,11.11553,-7.04,-146.1,-9.18,null
SMAR,2023-05-02 13:07:54.468,46.0898367,11.11553,-6.98,-146.36,-9.26,null
STON,2023-05-02 13:07:54.468,46.08983766,11.115565481666666,-7.326539,48.97163,-9.61447,2
SMAR,2023-05-02 13:07:54.501,46.0898367,11.11553,-7.01,-147.01,-9.28,null
SMAR,2023-05-02 13:07:54.534,46.0898367,11.11553,-7.08,-147.62,-9.26,null
SMAR,2023-05-02 13:07:54.567,46.0898367,11.11553,-7.1,-147.85,-9.29,null
SMAR,2023-05-02 13:07:54.6,46.0898367,11.11553,-7.08,-147.72,-9.32,null
SMAR,2023-05-02 13:07:54.633,46.0898367,11.11553,-7.1,-147.62,-9.33,null
STON,2023-05-02 13:07:54.633,46.08983889,11.115566235,-7.326539,48.97163,-9.61447,2
STON,2023-05-02 13:07:54.633,46.08983889,11.115566235,-6.606215,49.492847,-10.478586,2
SMAR,2023-05-02 13:07:54.666,46.0898367,11.11553,-7.21,-147.92,-9.29,null
SMAR,2023-05-02 13:07:54.7,46.0898367,11.11553,-7.39,-148.65,-9.18,null
SMAR,2023-05-02 13:07:54.732,46.0898367,11.11553,-7.63,-149.57,-9.05,null
STON,2023-05-02 13:07:54.732,46.089840448333334,11.115567211666667,-6.606215,49.492847,-10.478586,2
SMAR,2023-05-02 13:07:54.767,46.0898367,11.11553,-7.84,-150.23,-8.93,null
SMAR,2023-05-02 13:07:54.799,46.0898367,11.11553,-8.06,-150.78,-8.8,null
SMAR,2023-05-02 13:07:54.835,46.0898367,11.11553,-8.42,-151.91,-8.58,null
STON,2023-05-02 13:07:54.835,46.089840448333334,11.115567211666667,-7.189256,47.585018,-10.258669,2
SMAR,2023-05-02 13:07:54.884,46.0898367,11.11553,-8.9,-153.72,-8.23,null
SMAR,2023-05-02 13:07:54.9,46.0898367,11.11553,-9.39,-155.65,-7.82,null
STON,2023-05-02 13:07:54.9,46.08984219166667,11.115567978333333,-7.189256,47.585018,-10.258669,2
SMAR,2023-05-02 13:07:54.949,46.0898367,11.11553,-9.78,-157.03,-7.46,null
SMAR,2023-05-02 13:07:54.968,46.0898367,11.11553,-10.07,-157.72,-7.18,null
SMAR,2023-05-02 13:07:55.015,46.0898367,11.11553,-10.32,-158.39,-6.89,null
SMAR,2023-05-02 13:07:55.05,46.0898367,11.11553,-10.6,-159.47,-6.52,null
STON,2023-05-02 13:07:55.05,46.08984219166667,11.115567978333333,-9.380688,40.238865,-8.645342,2
SMAR,2023-05-02 13:07:55.082,46.0898367,11.11553,-10.84,-160.85,-6.08,null
SMAR,2023-05-02 13:07:55.114,46.0898367,11.11553,-11.02,-162.26,-5.62,null
STON,2023-05-02 13:07:55.114,46.08984383,11.115568443333334,-9.380688,40.238865,-8.645342,2
SMAR,2023-05-02 13:07:55.138,46.0898367,11.11553,-11.09,-163.39,-5.2,null
SMAR,2023-05-02 13:07:55.181,46.0898367,11.11553,-11.04,-164.08,-4.86,null
SMAR,2023-05-02 13:07:55.214,46.0898367,11.11553,-10.89,-164.35,-4.59,null
STON,2023-05-02 13:07:55.214,46.08984383,11.115568443333334,-10.698801,33.684807,-6.356104,2
SMAR,2023-05-02 13:07:55.248,46.0898367,11.11553,-10.63,-164.22,-4.41,null
SMAR,2023-05-02 13:07:55.279,46.0898367,11.11553,-10.3,-163.8,-4.29,null
SMAR,2023-05-02 13:07:55.312,46.0898367,11.11553,-9.94,-163.36,-4.2,null
STON,2023-05-02 13:07:55.312,46.08984533666667,11.115568748333333,-10.698801,33.684807,-6.356104,2
SMAR,2023-05-02 13:07:55.344,46.0898367,11.11553,-9.58,-163.15,-4.1,null
SMAR,2023-05-02 13:07:55.379,46.0898367,11.11553,-9.24,-163.22,-4.01,null
SMAR,2023-05-02 13:07:55.411,46.0898367,11.11553,-8.91,-163.35,-3.94,null
SMAR,2023-05-02 13:07:55.444,46.0898367,11.11553,-8.56,-163.19,-3.93,null
STON,2023-05-02 13:07:55.444,46.08984533666667,11.115568748333333,-9.196754,33.648815,-5.26054,2
SMAR,2023-05-02 13:07:55.479,46.0898367,11.11553,-8.17,-162.45,-4.04,null
SMAR,2023-05-02 13:07:55.511,46.0898367,11.11553,-7.76,-161.3,-4.21,null
SMAR,2023-05-02 13:07:55.545,46.0898367,11.11553,-7.43,-160.3,-4.36,null
SMAR,2023-05-02 13:07:55.577,46.0898417,11.11553,-7.21,-159.67,-4.47,null
STON,2023-05-02 13:07:55.577,46.08984668666667,11.115569251666667,-9.196754,33.648815,-5.26054,2
SMAR,2023-05-02 13:07:55.618,46.0898417,11.11553,-7.05,-159.07,-4.57,null
STON,2023-05-02 13:07:55.618,46.08984668666667,11.115569251666667,-7.022332,36.440483,-5.532093,2
SMAR,2023-05-02 13:07:55.642,46.0898417,11.11553,-6.94,-158.4,-4.67,null
SMAR,2023-05-02 13:07:55.675,46.0898417,11.11553,-6.86,-157.75,-4.76,null
SMAR,2023-05-02 13:07:55.709,46.0898417,11.11553,-6.79,-156.98,-4.88,null
SMAR,2023-05-02 13:07:55.742,46.0898417,11.11553,-6.71,-155.99,-5.03,null
SMAR,2023-05-02 13:07:55.779,46.0898417,11.11553,-6.64,-154.81,-5.25,null
SMAR,2023-05-02 13:07:55.809,46.0898417,11.11553,-6.59,-153.43,-5.52,null
SMAR,2023-05-02 13:07:55.841,46.0898417,11.11553,-6.6,-152.24,-5.8,null
SMAR,2023-05-02 13:07:55.874,46.0898417,11.11553,-6.72,-151.57,-6.07,null
SMAR,2023-05-02 13:07:55.91,46.0898417,11.11553,-6.98,-151.55,-6.29,null
SMAR,2023-05-02 13:07:55.944,46.0898422,11.1155301,-7.34,-151.9,-6.48,null
SMAR,2023-05-02 13:07:55.973,46.0898422,11.1155301,-7.72,-152.16,-6.71,null
SMAR,2023-05-02 13:07:56.008,46.0898422,11.1155301,-8.09,-152.32,-6.95,null
SMAR,2023-05-02 13:07:56.039,46.0898422,11.1155301,-8.46,-152.47,-7.19,null
SMAR,2023-05-02 13:07:56.074,46.0898422,11.1155301,-8.8,-152.53,-7.41,null
SMAR,2023-05-02 13:07:56.107,46.0898422,11.1155301,-9.09,-152.22,-7.72,null
SMAR,2023-05-02 13:07:56.14,46.0898422,11.1155301,-9.26,-151.24,-8.12,null
STON,2023-05-02 13:07:56.14,46.08984777,11.115570368333334,-7.022332,36.440483,-5.532093,2
STON,2023-05-02 13:07:56.14,46.08984777,11.115570368333334,-6.291721,40.778015,-6.212137,2
SMAR,2023-05-02 13:07:56.173,46.0898422,11.1155301,-9.44,-150.28,-8.56,null
STON,2023-05-02 13:07:56.173,46.089849175,11.115571673333333,-6.291721,40.778015,-6.212137,2
SMAR,2023-05-02 13:07:56.207,46.0898422,11.1155301,-9.77,-150.16,-8.85,null
STON,2023-05-02 13:07:56.207,46.089849175,11.115571673333333,-6.897978,45.099564,-7.696238,2
STON,2023-05-02 13:07:56.207,46.08985093333333,11.115572943333333,-6.897978,45.099564,-7.696238,2
STON,2023-05-02 13:07:56.207,46.08985093333333,11.115572943333333,-8.808816,46.213505,-9.369866,2
SMAR,2023-05-02 13:07:56.24,46.0898422,11.1155301,-10.26,-150.83,-8.98,null
SMAR,2023-05-02 13:07:56.273,46.0898422,11.1155301,-10.77,-151.63,-9.05,null
SMAR,2023-05-02 13:07:56.306,46.0898422,11.1155301,-11.19,-152.02,-9.12,null
SMAR,2023-05-02 13:07:56.34,46.0898422,11.1155301,-11.59,-152.27,-9.13,null
STON,2023-05-02 13:07:56.34,46.089852758333336,11.115574106666667,-8.808816,46.213505,-9.369866,2
SMAR,2023-05-02 13:07:56.373,46.0898422,11.1155301,-11.99,-152.78,-9.02,null
SMAR,2023-05-02 13:07:56.407,46.0898422,11.1155301,-12.39,-153.5,-8.82,null
SMAR,2023-05-02 13:07:56.44,46.0898422,11.1155301,-12.72,-154.2,-8.59,null
STON,2023-05-02 13:07:56.44,46.089852758333336,11.115574106666667,-11.089145,45.732796,-10.467235,2
SMAR,2023-05-02 13:07:56.471,46.0898422,11.1155301,-12.98,-154.79,-8.34,null
SMAR,2023-05-02 13:07:56.505,46.0898422,11.1155301,-13.17,-155.33,-8.09,null
SMAR,2023-05-02 13:07:56.539,46.0898422,11.1155301,-13.32,-155.94,-7.85,null
SMAR,2023-05-02 13:07:56.571,46.0898495,11.1155315,-13.39,-156.53,-7.63,null
SMAR,2023-05-02 13:07:56.604,46.0898495,11.1155315,-13.36,-156.84,-7.54,null
SMAR,2023-05-02 13:07:56.636,46.0898495,11.1155315,-13.24,-156.92,-7.54,null
STON,2023-05-02 13:07:56.636,46.08985454333333,11.115575161666667,-11.089145,45.732796,-10.467235,2
STON,2023-05-02 13:07:56.636,46.08985454333333,11.115575161666667,-12.856708,42.059891,-9.185887,2
SMAR,2023-05-02 13:07:56.668,46.0898495,11.1155315,-13.06,-157.05,-7.6,null
SMAR,2023-05-02 13:07:56.705,46.0898495,11.1155315,-12.83,-157.21,-7.72,null
STON,2023-05-02 13:07:56.705,46.08985646,11.115575723333333,-12.856708,42.059891,-9.185887,2
SMAR,2023-05-02 13:07:56.736,46.0898495,11.1155315,-12.55,-157.2,-7.93,null
SMAR,2023-05-02 13:07:56.771,46.0898495,11.1155315,-12.18,-156.91,-8.22,null
SMAR,2023-05-02 13:07:56.803,46.0898495,11.1155315,-11.76,-156.42,-8.56,null
STON,2023-05-02 13:07:56.803,46.08985646,11.115575723333333,-12.126232,40.648506,-9.234175,2
SMAR,2023-05-02 13:07:56.84,46.0898495,11.1155315,-11.33,-155.93,-8.9,null
SMAR,2023-05-02 13:07:56.872,46.0898495,11.1155315,-10.87,-155.47,-9.19,null
SMAR,2023-05-02 13:07:56.904,46.0898495,11.1155315,-10.43,-155.28,-9.4,null
STON,2023-05-02 13:07:56.904,46.08985826166667,11.115575705,-12.126232,40.648506,-9.234175,2
SMAR,2023-05-02 13:07:56.934,46.0898495,11.1155315,-10.1,-155.82,-9.45,null
SMAR,2023-05-02 13:07:56.968,46.0898495,11.1155315,-9.87,-157.08,-9.33,null
STON,2023-05-02 13:07:56.968,46.08985826166667,11.115575705,-9.642159,42.021351,-10.724313,2
SMAR,2023-05-02 13:07:57.005,46.0898495,11.1155315,-9.64,-158.63,-9.13,null
SMAR,2023-05-02 13:07:57.032,46.0898495,11.1155315,-9.31,-159.84,-8.94,null
SMAR,2023-05-02 13:07:57.068,46.0898495,11.1155315,-8.81,-160.25,-8.84,null
SMAR,2023-05-02 13:07:57.1,46.0898495,11.1155315,-8.21,-160.09,-8.8,null
SMAR,2023-05-02 13:07:57.137,46.0898495,11.1155315,-7.62,-160.11,-8.76,null
SMAR,2023-05-02 13:07:57.17,46.0898495,11.1155315,-7.17,-160.89,-8.66,null
SMAR,2023-05-02 13:07:57.204,46.0898495,11.1155315,-6.87,-162.47,-8.55,null
STON,2023-05-02 13:07:57.204,46.08985992666667,11.115575896666666,-9.642159,42.021351,-10.724313,2
STON,2023-05-02 13:07:57.204,46.08985992666667,11.115575896666666,-7.234652,37.222244,-9.969509,2
SMAR,2023-05-02 13:07:57.239,46.0898495,11.1155315,-6.63,-164.18,-8.5,null
SMAR,2023-05-02 13:07:57.282,46.0898495,11.1155315,-6.34,-165.27,-8.58,null
SMAR,2023-05-02 13:07:57.315,46.0898495,11.1155315,-6.02,-165.88,-8.74,null
SMAR,2023-05-02 13:07:57.348,46.0898495,11.1155315,-5.79,-166.66,-8.89,null
STON,2023-05-02 13:07:57.348,46.08986173833333,11.115576118333333,-7.234652,37.222244,-9.969509,2
SMAR,2023-05-02 13:07:57.37,46.0898495,11.1155315,-5.66,-167.93,-9.0,null
SMAR,2023-05-02 13:07:57.414,46.0898495,11.1155315,-5.61,-169.31,-9.07,null
SMAR,2023-05-02 13:07:57.45,46.0898495,11.1155315,-5.54,-170.18,-9.19,null
STON,2023-05-02 13:07:57.45,46.08986173833333,11.115576118333333,-5.401866,30.378387,-10.073215,2
SMAR,2023-05-02 13:07:57.482,46.0898495,11.1155315,-5.46,-170.53,-9.34,null
SMAR,2023-05-02 13:07:57.515,46.0898495,11.1155315,-5.49,-171.04,-9.48,null
SMAR,2023-05-02 13:07:57.546,46.0898495,11.1155315,-5.72,-172.16,-9.58,null
SMAR,2023-05-02 13:07:57.579,46.0898595,11.1155343,-6.09,-173.74,-9.62,null
SMAR,2023-05-02 13:07:57.612,46.0898595,11.1155343,-6.53,-175.39,-9.65,null
STON,2023-05-02 13:07:57.612,46.08986384833333,11.115576071666666,-5.401866,30.378387,-10.073215,2
STON,2023-05-02 13:07:57.612,46.08986384833333,11.115576071666666,-5.331264,24.977839,-10.781575,2
SMAR,2023-05-02 13:07:57.646,46.0898595,11.1155343,-7.0,-177.2,-9.64,null
SMAR,2023-05-02 13:07:57.679,46.0898595,11.1155343,-7.57,-179.42,-9.56,null
SMAR,2023-05-02 13:07:57.711,46.0898595,11.1155343,-8.15,178.21,-9.41,null
STON,2023-05-02 13:07:57.711,46.089865806666666,11.115575421666666,-5.331264,24.977839,-10.781575,2
SMAR,2023-05-02 13:07:57.748,46.0898595,11.1155343,-8.63,176.22,-9.29,null
SMAR,2023-05-02 13:07:57.779,46.0898595,11.1155343,-8.98,174.88,-9.22,null
SMAR,2023-05-02 13:07:57.811,46.0898595,11.1155343,-9.24,174.0,-9.21,null
SMAR,2023-05-02 13:07:57.844,46.0898595,11.1155343,-9.44,173.22,-9.22,null
STON,2023-05-02 13:07:57.844,46.089865806666666,11.115575421666666,-8.227679,13.918555,-10.517069,2
SMAR,2023-05-02 13:07:57.879,46.0898595,11.1155343,-9.61,172.38,-9.24,null
SMAR,2023-05-02 13:07:57.912,46.0898595,11.1155343,-9.75,171.42,-9.27,null
SMAR,2023-05-02 13:07:57.943,46.0898595,11.1155343,-9.84,170.44,-9.34,null
STON,2023-05-02 13:07:57.943,46.089867846666664,11.11557445,-8.227679,13.918555,-10.517069,2
SMAR,2023-05-02 13:07:57.982,46.0898595,11.1155343,-9.91,169.39,-9.45,null
SMAR,2023-05-02 13:07:58.02,46.0898595,11.1155343,-9.95,168.37,-9.61,null
SMAR,2023-05-02 13:07:58.047,46.0898595,11.1155343,-9.95,167.47,-9.85,null
STON,2023-05-02 13:07:58.047,46.089867846666664,11.11557445,-9.505218,8.228435,-10.53736,2
SMAR,2023-05-02 13:07:58.089,46.0898595,11.1155343,-9.86,166.91,-10.16,null
SMAR,2023-05-02 13:07:58.116,46.0898595,11.1155343,-9.6,167.03,-10.6,null
STON,2023-05-02 13:07:58.116,46.089869861666664,11.115572743333333,-9.505218,8.228435,-10.53736,2
SMAR,2023-05-02 13:07:58.142,46.0898595,11.1155343,-9.24,167.59,-11.12,null
SMAR,2023-05-02 13:07:58.178,46.0898595,11.1155343,-8.86,168.07,-11.61,null
SMAR,2023-05-02 13:07:58.21,46.0898595,11.1155343,-8.57,168.14,-12.03,null
STON,2023-05-02 13:07:58.21,46.089869861666664,11.115572743333333,-8.938929,5.538834,-12.247879,2
SMAR,2023-05-02 13:07:58.244,46.0898595,11.1155343,-8.36,167.78,-12.38,null
SMAR,2023-05-02 13:07:58.275,46.0898595,11.1155343,-8.25,167.1,-12.66,null
SMAR,2023-05-02 13:07:58.307,46.0898595,11.1155343,-8.27,165.98,-12.84,null
STON,2023-05-02 13:07:58.307,46.089871445,11.115571378333334,-8.938929,5.538834,-12.247879,2
SMAR,2023-05-02 13:07:58.345,46.0898595,11.1155343,-8.38,164.41,-12.93,null
SMAR,2023-05-02 13:07:58.374,46.0898595,11.1155343,-8.54,162.7,-12.94,null
SMAR,2023-05-02 13:07:58.409,46.0898595,11.1155343,-8.66,161.12,-12.92,null
STON,2023-05-02 13:07:58.409,46.089871445,11.115571378333334,-7.983163,2.908638,-14.125537,2
SMAR,2023-05-02 13:07:58.44,46.0898595,11.1155343,-8.72,159.67,-12.87,null
SMAR,2023-05-02 13:07:58.474,46.0898595,11.1155343,-8.78,158.22,-12.8,null
SMAR,2023-05-02 13:07:58.508,46.0898595,11.1155343,-8.8,156.87,-12.71,null
SMAR,2023-05-02 13:07:58.54,46.0898697,11.1155361,-8.74,155.9,-12.65,null
SMAR,2023-05-02 13:07:58.573,46.0898697,11.1155361,-8.55,155.5,-12.65,null
SMAR,2023-05-02 13:07:58.609,46.0898697,11.1155361,-8.38,155.07,-12.61,null
SMAR,2023-05-02 13:07:58.639,46.0898697,11.1155361,-8.41,153.92,-12.46,null
STON,2023-05-02 13:07:58.639,46.089871445,11.115571378333334,-8.418715,-5.626904,-13.856679,2
