Android_time,Stonex_gnss_time,ARCore_pitch,Stonex_pitch,Delta_pitch_AR_Ston,Stonex_status
2023-05-03 15:10:38.689,2023-05-03 15:10:39.0,-3.46,-2.554474,-0.9055260381469727,2
2023-05-03 15:10:38.757,2023-05-03 15:10:39.0,-3.41,-2.402085,-1.0079150858306885,2
2023-05-03 15:10:38.856,2023-05-03 15:10:39.2,-3.28,-2.402085,-0.8779149713897705,2
2023-05-03 15:10:38.962,2023-05-03 15:10:39.2,-3.14,-2.215933,-0.9240671049041747,2
2023-05-03 15:10:39.056,2023-05-03 15:10:39.4,-3.03,-2.215933,-0.8140669713897704,2
2023-05-03 15:10:39.121,2023-05-03 15:10:39.4,-2.95,-1.959043,-0.9909570476837157,2
2023-05-03 15:10:39.224,2023-05-03 15:10:39.6,-2.92,-1.959043,-0.9609570762939452,2
2023-05-03 15:10:39.357,2023-05-03 15:10:39.6,-2.85,-1.808587,-1.0414129046325684,2
2023-05-03 15:10:39.424,2023-05-03 15:10:39.8,-2.84,-1.808587,-1.0314129141693116,2
2023-05-03 15:10:39.553,2023-05-03 15:10:39.8,-2.67,-1.695374,-0.9746260762939454,2
2023-05-03 15:10:39.718,2023-05-03 15:10:40.0,-2.34,-1.695374,-0.6446259141693116,2
2023-05-03 15:10:39.718,2023-05-03 15:10:40.0,-2.34,-1.389483,-0.9505169141693115,2
2023-05-03 15:10:39.819,2023-05-03 15:10:40.2,-2.17,-1.389483,-0.7805170762939453,2
2023-05-03 15:10:39.919,2023-05-03 15:10:40.2,-2.0,-1.008204,-0.9917959999999999,2
2023-05-03 15:10:40.088,2023-05-03 15:10:40.4,-2.17,-1.008204,-1.1617960762939452,2
2023-05-03 15:10:40.254,2023-05-03 15:10:40.6,-4.89,-1.008204,-3.8817958664855956,2
2023-05-03 15:10:40.353,2023-05-03 15:10:40.6,-7.9,-2.849147,-5.050853095367431,2
2023-05-03 15:10:40.453,2023-05-03 15:10:40.8,-12.28,-2.849147,-9.430852732971191,2
2023-05-03 15:10:40.692,2023-05-03 15:10:41.0,-28.1,-2.849147,-25.250853381469728,2
2023-05-03 15:10:40.692,2023-05-03 15:10:41.0,-28.1,-21.603167,-6.496833381469727,2
2023-05-03 15:10:40.824,2023-05-03 15:10:41.2,-38.74,-21.603167,-17.136834678466798,2
2023-05-03 15:10:40.925,2023-05-03 15:10:41.2,-45.23,-37.666683,-7.563316542236329,2
2023-05-03 15:10:41.022,2023-05-03 15:10:41.4,-49.94,-37.666683,-12.273315626708985,2
2023-05-03 15:10:41.088,2023-05-03 15:10:41.4,-52.32,-48.912708,-3.4072916948242167,16
2023-05-03 15:10:41.255,2023-05-03 15:10:41.6,-56.71,-48.912708,-7.797291084472654,16
2023-05-03 15:10:41.66,2023-05-03 15:10:41.6,-49.8,-55.05238,5.2523807629394526,16
2023-05-03 15:10:41.722,2023-05-03 15:10:41.8,-45.7,-55.05238,9.352379237060546,16
2023-05-03 15:10:41.759,2023-05-03 15:10:41.8,-43.47,-56.658619,13.188617779296877,16
2023-05-03 15:10:41.759,2023-05-03 15:10:42.0,-43.47,-56.658619,13.188617779296877,16
2023-05-03 15:10:41.789,2023-05-03 15:10:42.0,-41.07,-50.725548,9.655548305175785,16
2023-05-03 15:10:41.952,2023-05-03 15:10:42.2,-27.52,-50.725548,23.20554754223633,16
2023-05-03 15:10:41.987,2023-05-03 15:10:42.2,-24.7,-38.033928,13.33392723706055,16
2023-05-03 15:10:42.057,2023-05-03 15:10:42.4,-19.42,-38.033928,18.613927923706058,16
2023-05-03 15:10:42.225,2023-05-03 15:10:42.4,-11.22,-21.544432,10.324431732971192,16
2023-05-03 15:10:42.225,2023-05-03 15:10:42.6,-11.22,-21.544432,10.324431732971192,16
2023-05-03 15:10:42.392,2023-05-03 15:10:42.6,-7.39,-10.529345,3.1393451335144036,16
2023-05-03 15:10:42.461,2023-05-03 15:10:42.8,-6.42,-10.529345,4.109344923706054,16
2023-05-03 15:10:42.569,2023-05-03 15:10:42.8,-5.46,-6.033541,0.5735409618530269,16
2023-05-03 15:10:42.694,2023-05-03 15:10:43.0,-4.75,-6.033541,1.2835409999999996,16
2023-05-03 15:10:42.728,2023-05-03 15:10:43.0,-4.64,-4.258384,-0.3816158664855953,16
2023-05-03 15:10:42.863,2023-05-03 15:10:43.2,-4.28,-4.258384,-0.021616209808349218,16
2023-05-03 15:10:42.93,2023-05-03 15:10:43.2,-3.86,-3.540522,-0.319477895095825,16
