Android_time,Stonex_gnss_time,ARCore_pitch,Stonex_pitch,Delta_pitch_AR_Ston,Stonex_status
2023-05-03 15:10:01.864,2023-05-03 15:10:02.2,0.54,0.426228,0.11377202145767212,2
2023-05-03 15:10:01.963,2023-05-03 15:10:02.2,0.64,0.945617,-0.3056170143051148,2
2023-05-03 15:10:02.059,2023-05-03 15:10:02.4,0.68,0.945617,-0.26561699284744267,2
2023-05-03 15:10:02.128,2023-05-03 15:10:02.4,0.71,1.127132,-0.41713202145767214,2
2023-05-03 15:10:02.228,2023-05-03 15:10:02.6,0.76,1.127132,-0.3671320095367432,2
2023-05-03 15:10:02.332,2023-05-03 15:10:02.6,0.79,1.24597,-0.4559699785423279,2
2023-05-03 15:10:02.494,2023-05-03 15:10:02.8,0.96,1.24597,-0.28597002145767214,2
2023-05-03 15:10:02.494,2023-05-03 15:10:02.8,0.96,1.368054,-0.4080540214576722,2
2023-05-03 15:10:02.762,2023-05-03 15:10:03.0,1.02,1.368054,-0.34805401907348643,2
2023-05-03 15:10:02.762,2023-05-03 15:10:03.0,1.02,1.619722,-0.5997220190734864,2
2023-05-03 15:10:02.859,2023-05-03 15:10:03.2,0.72,1.619722,-0.8997219713897706,2
2023-05-03 15:10:02.921,2023-05-03 15:10:03.2,0.44,1.39162,-0.9516200023841859,2
2023-05-03 15:10:03.063,2023-05-03 15:10:03.4,-0.09,1.39162,-1.4816200035762788,2
2023-05-03 15:10:03.259,2023-05-03 15:10:03.6,-0.86,1.39162,-2.251620014305115,2
2023-05-03 15:10:03.327,2023-05-03 15:10:03.6,-1.2,-0.15293,-1.0470700476837158,2
2023-05-03 15:10:03.797,2023-05-03 15:10:03.8,-5.46,-0.15293,-5.307070038146973,2
2023-05-03 15:10:03.797,2023-05-03 15:10:03.8,-5.46,-1.226168,-4.233832038146973,2
2023-05-03 15:10:03.863,2023-05-03 15:10:04.0,-6.31,-1.226168,-5.0838319427795415,2
2023-05-03 15:10:03.911,2023-05-03 15:10:04.0,-6.78,-2.914735,-3.8652652098083498,2
2023-05-03 15:10:03.911,2023-05-03 15:10:04.2,-6.78,-2.914735,-3.8652652098083498,2
2023-05-03 15:10:03.936,2023-05-03 15:10:04.2,-7.2,-5.304057,-1.8959428092651365,2
2023-05-03 15:10:04.031,2023-05-03 15:10:04.4,-8.48,-5.304057,-3.175942542236328,2
2023-05-03 15:10:04.131,2023-05-03 15:10:04.4,-9.71,-7.920109,-1.7898910381469726,2
2023-05-03 15:10:04.233,2023-05-03 15:10:04.6,-10.84,-7.920109,-2.9198911525878906,2
2023-05-03 15:10:04.366,2023-05-03 15:10:04.6,-12.22,-10.303858,-1.9161422670288086,2
2023-05-03 15:10:04.467,2023-05-03 15:10:04.8,-13.25,-10.303858,-2.946142,2
2023-05-03 15:10:04.531,2023-05-03 15:10:04.8,-14.03,-12.353992,-1.6760077329711915,2
2023-05-03 15:10:04.742,2023-05-03 15:10:05.0,-16.67,-12.353992,-4.3160080762939455,2
2023-05-03 15:10:04.805,2023-05-03 15:10:05.0,-17.68,-14.696361,-2.9836393051757817,2
2023-05-03 15:10:04.899,2023-05-03 15:10:05.2,-19.1,-14.696361,-4.403639381469727,2
2023-05-03 15:10:04.934,2023-05-03 15:10:05.2,-19.62,-17.569551,-2.050449839233398,2
2023-05-03 15:10:05.038,2023-05-03 15:10:05.4,-21.03,-17.569551,-3.4604496866455072,2
2023-05-03 15:10:05.133,2023-05-03 15:10:05.4,-22.47,-20.461042,-2.008957313354493,2
2023-05-03 15:10:05.264,2023-05-03 15:10:05.6,-24.33,-20.461042,-3.8689579237060556,2
2023-05-03 15:10:05.367,2023-05-03 15:10:05.6,-25.3,-23.253202,-2.046797237060545,2
2023-05-03 15:10:05.436,2023-05-03 15:10:05.8,-25.87,-23.253202,-2.6167988392333967,2
2023-05-03 15:10:05.536,2023-05-03 15:10:05.8,-26.67,-25.381468,-1.2885320762939436,2
2023-05-03 15:10:05.699,2023-05-03 15:10:06.0,-28.16,-25.381468,-2.7785318474121077,2
2023-05-03 15:10:05.733,2023-05-03 15:10:06.0,-28.42,-27.027763,-1.392237076293945,2
2023-05-03 15:10:05.899,2023-05-03 15:10:06.2,-30.17,-27.027763,-3.142237076293945,2
2023-05-03 15:10:05.899,2023-05-03 15:10:06.2,-30.17,-28.912294,-1.257706076293946,2
2023-05-03 15:10:06.197,2023-05-03 15:10:06.4,-34.03,-28.912294,-5.117704779296876,2
2023-05-03 15:10:06.197,2023-05-03 15:10:06.4,-34.03,-31.266462,-2.7635367792968744,2
2023-05-03 15:10:06.266,2023-05-03 15:10:06.6,-34.89,-31.266462,-3.623537389648437,2
2023-05-03 15:10:06.371,2023-05-03 15:10:06.6,-36.22,-33.85051,-2.369491220703125,2
2023-05-03 15:10:06.436,2023-05-03 15:10:06.8,-37.09,-33.85051,-3.2394901525878907,2
2023-05-03 15:10:06.536,2023-05-03 15:10:06.8,-38.27,-36.489777,-1.7802234577636753,2
2023-05-03 15:10:06.7,2023-05-03 15:10:07.0,-39.9,-36.489777,-3.4102245258789097,2
2023-05-03 15:10:06.768,2023-05-03 15:10:07.0,-40.6,-38.740784,-1.8592144741210959,2
2023-05-03 15:10:06.869,2023-05-03 15:10:07.2,-41.65,-38.740784,-2.9092175258789084,2
2023-05-03 15:10:06.937,2023-05-03 15:10:07.2,-42.35,-40.695896,-1.6541024741210961,2
2023-05-03 15:10:07.037,2023-05-03 15:10:07.4,-43.28,-40.695896,-2.5841027792968774,2
2023-05-03 15:10:07.171,2023-05-03 15:10:07.4,-44.45,-42.606274,-1.843726762939454,2
2023-05-03 15:10:07.271,2023-05-03 15:10:07.6,-45.21,-42.606274,-2.603725084472657,2
2023-05-03 15:10:07.404,2023-05-03 15:10:07.6,-46.12,-44.224091,-1.8959079318847643,2
2023-05-03 15:10:07.472,2023-05-03 15:10:07.8,-46.53,-44.224091,-2.3059077792968736,2
2023-05-03 15:10:07.537,2023-05-03 15:10:07.8,-46.85,-45.536083,-1.3139154741210959,2
2023-05-03 15:10:07.738,2023-05-03 15:10:08.0,-46.55,-45.536083,-1.013916237060549,2
2023-05-03 15:10:07.738,2023-05-03 15:10:08.0,-46.55,-46.120453,-0.4295462370605492,2
2023-05-03 15:10:07.837,2023-05-03 15:10:08.2,-45.91,-46.120453,0.21045315258788833,2
2023-05-03 15:10:07.938,2023-05-03 15:10:08.2,-45.18,-45.364468,0.18446769482422098,2
2023-05-03 15:10:08.105,2023-05-03 15:10:08.4,-43.67,-45.364468,1.6944698310546897,2
2023-05-03 15:10:08.137,2023-05-03 15:10:08.4,-43.32,-43.905849,0.5858493051757847,2
2023-05-03 15:10:08.273,2023-05-03 15:10:08.6,-41.63,-43.905849,2.275847931884769,2
2023-05-03 15:10:08.38,2023-05-03 15:10:08.6,-40.08,-41.775051,1.6950491689453102,2
2023-05-03 15:10:08.507,2023-05-03 15:10:08.8,-37.83,-41.775051,3.94504916894531,2
2023-05-03 15:10:08.576,2023-05-03 15:10:08.8,-36.67,-38.818211,2.1482128310546855,2
2023-05-03 15:10:08.744,2023-05-03 15:10:09.0,-33.63,-38.818211,5.188209931884764,2
2023-05-03 15:10:08.813,2023-05-03 15:10:09.0,-32.41,-35.313545,2.9035451525878884,2
2023-05-03 15:10:08.876,2023-05-03 15:10:09.2,-31.25,-35.313545,4.063544999999998,2
2023-05-03 15:10:09.142,2023-05-03 15:10:09.2,-26.46,-31.671299,5.211299915527345,2
2023-05-03 15:10:09.142,2023-05-03 15:10:09.4,-26.46,-31.671299,5.211299915527345,2
2023-05-03 15:10:09.142,2023-05-03 15:10:09.4,-26.46,-28.094271,1.6342719155273429,2
2023-05-03 15:10:09.306,2023-05-03 15:10:09.6,-23.6,-28.094271,4.4942706185302725,2
2023-05-03 15:10:09.377,2023-05-03 15:10:09.6,-22.6,-24.63961,2.0396096185302746,2
2023-05-03 15:10:09.478,2023-05-03 15:10:09.8,-21.02,-24.63961,3.6196095422363292,2
2023-05-03 15:10:09.577,2023-05-03 15:10:09.8,-19.67,-21.44639,1.7763899237060556,2
2023-05-03 15:10:09.713,2023-05-03 15:10:10.0,-18.13,-21.44639,3.3163908392333994,2
2023-05-03 15:10:09.784,2023-05-03 15:10:10.0,-17.36,-18.705303,1.3453023896484382,16
2023-05-03 15:10:09.945,2023-05-03 15:10:10.2,-15.47,-18.705303,3.235302732971192,16
2023-05-03 15:10:09.945,2023-05-03 15:10:10.2,-15.47,-16.376249,0.9062487329711928,2
2023-05-03 15:10:10.078,2023-05-03 15:10:10.4,-13.86,-16.376249,2.5162493433227553,2
2023-05-03 15:10:10.179,2023-05-03 15:10:10.4,-12.63,-14.152066,1.5220658855590816,2
2023-05-03 15:10:10.246,2023-05-03 15:10:10.6,-11.75,-14.152066,2.4020659999999996,2
2023-05-03 15:10:10.38,2023-05-03 15:10:10.6,-9.64,-11.66916,2.029159656677246,2
2023-05-03 15:10:10.478,2023-05-03 15:10:10.8,-8.21,-11.66916,3.459159961853027,2
2023-05-03 15:10:10.576,2023-05-03 15:10:10.8,-6.92,-8.566201,1.6462009237060542,2
2023-05-03 15:10:10.88,2023-05-03 15:10:11.0,-2.67,-8.566201,5.896200923706054,2
2023-05-03 15:10:10.88,2023-05-03 15:10:11.0,-2.67,-5.888421,3.218420923706055,2
2023-05-03 15:10:10.948,2023-05-03 15:10:11.2,-1.7,-5.888421,4.188420952316284,2
2023-05-03 15:10:10.948,2023-05-03 15:10:11.2,-1.7,-3.06712,1.3671199523162842,2
2023-05-03 15:10:11.049,2023-05-03 15:10:11.4,-0.35,-3.06712,2.7171200059604645,2
2023-05-03 15:10:11.15,2023-05-03 15:10:11.4,1.06,-0.205208,1.265207942779541,2
2023-05-03 15:10:11.383,2023-05-03 15:10:11.6,3.27,-0.205208,3.4752079809265135,2
2023-05-03 15:10:11.383,2023-05-03 15:10:11.6,3.27,2.41788,0.8521199809265139,2
2023-05-03 15:10:11.544,2023-05-03 15:10:11.8,4.77,2.41788,2.352119980926514,2
2023-05-03 15:10:11.849,2023-05-03 15:10:12.0,9.19,2.41788,6.7721195803833005,2
2023-05-03 15:10:11.849,2023-05-03 15:10:12.0,9.19,6.246097,2.943902580383301,2
2023-05-03 15:10:11.99,2023-05-03 15:10:12.2,10.69,6.246097,4.443902580383301,2
2023-05-03 15:10:11.99,2023-05-03 15:10:12.2,10.69,9.413702,1.2762975803833,2
2023-05-03 15:10:12.058,2023-05-03 15:10:12.4,11.54,9.413702,2.1262979618530267,2
2023-05-03 15:10:12.186,2023-05-03 15:10:12.4,13.85,11.684978,2.1650223814697274,2
2023-05-03 15:10:12.348,2023-05-03 15:10:12.6,15.56,11.684978,3.8750224196167,2
2023-05-03 15:10:12.348,2023-05-03 15:10:12.6,15.56,15.053041,0.5069594196166989,2
2023-05-03 15:10:12.516,2023-05-03 15:10:12.8,17.26,15.053041,2.2069592288818356,2
2023-05-03 15:10:12.592,2023-05-03 15:10:12.8,18.29,16.58069,1.7093109155273432,2
2023-05-03 15:10:12.72,2023-05-03 15:10:13.0,20.13,16.58069,3.549309160766601,2
2023-05-03 15:10:12.75,2023-05-03 15:10:13.0,20.57,19.38826,1.1817396948242198,2
2023-05-03 15:10:12.888,2023-05-03 15:10:13.2,22.61,19.38826,3.2217406103515636,2
2023-05-03 15:10:12.952,2023-05-03 15:10:13.2,23.55,22.034918,1.5150812370605458,2
2023-05-03 15:10:13.084,2023-05-03 15:10:13.4,25.58,22.034918,3.5450819237060536,2
2023-05-03 15:10:13.152,2023-05-03 15:10:13.4,26.98,24.954914,2.0250855422363294,2
2023-05-03 15:10:13.319,2023-05-03 15:10:13.6,29.9,24.954914,4.945085618530275,2
2023-05-03 15:10:13.386,2023-05-03 15:10:13.6,31.23,28.481569,2.7484305422363278,2
2023-05-03 15:10:13.45,2023-05-03 15:10:13.8,32.43,28.481569,3.948431305175781,2
2023-05-03 15:10:13.52,2023-05-03 15:10:13.8,33.59,31.97484,1.6151601525878903,2
2023-05-03 15:10:13.719,2023-05-03 15:10:14.0,37.11,31.97484,5.135160610351562,2
2023-05-03 15:10:13.787,2023-05-03 15:10:14.0,38.16,35.452118,2.7078818474121107,2
2023-05-03 15:10:13.852,2023-05-03 15:10:14.2,39.17,35.452118,3.717880168945314,2
2023-05-03 15:10:14.092,2023-05-03 15:10:14.4,42.78,35.452118,7.327880779296876,2
2023-05-03 15:10:14.558,2023-05-03 15:10:14.4,47.57,41.466888,6.1031116948242214,2
2023-05-03 15:10:14.595,2023-05-03 15:10:14.6,47.59,41.466888,6.123112152587893,2
2023-05-03 15:10:14.595,2023-05-03 15:10:14.6,47.59,44.095432,3.494568152587888,2
2023-05-03 15:10:14.595,2023-05-03 15:10:14.8,47.59,44.095432,3.494568152587888,2
2023-05-03 15:10:14.595,2023-05-03 15:10:14.8,47.59,46.35458,1.235420152587892,2
2023-05-03 15:10:14.764,2023-05-03 15:10:15.0,47.18,46.35458,0.8254203051757827,2
2023-05-03 15:10:14.791,2023-05-03 15:10:15.0,46.87,46.994934,-0.12493506811523503,2
2023-05-03 15:10:14.828,2023-05-03 15:10:15.2,46.59,46.994934,-0.40493384741211,2
2023-05-03 15:10:14.955,2023-05-03 15:10:15.2,44.97,46.089985,-1.1199837792968736,2
2023-05-03 15:10:15.027,2023-05-03 15:10:15.4,43.96,46.089985,-2.1299859155273424,2
2023-05-03 15:10:15.125,2023-05-03 15:10:15.4,42.4,43.767445,-1.367443474121096,2
2023-05-03 15:10:15.258,2023-05-03 15:10:15.6,39.52,43.767445,-4.24744454223633,2
2023-05-03 15:10:15.325,2023-05-03 15:10:15.6,38.14,40.444794,-2.304794610351564,2
2023-05-03 15:10:15.457,2023-05-03 15:10:15.8,34.73,40.444794,-5.714794457763674,2
2023-05-03 15:10:15.491,2023-05-03 15:10:15.8,33.87,35.953823,-2.0838240681152342,2
2023-05-03 15:10:15.725,2023-05-03 15:10:16.0,27.44,35.953823,-8.513822465942383,2
