Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-02 16:50:17.973,2023-05-02 16:50:18.4,-427,2
2023-05-02 16:50:18.142,2023-05-02 16:50:18.6,-458,2
2023-05-02 16:50:18.249,2023-05-02 16:50:18.6,-351,2
2023-05-02 16:50:18.374,2023-05-02 16:50:18.8,-426,2
2023-05-02 16:50:18.405,2023-05-02 16:50:18.8,-395,2
2023-05-02 16:50:18.64,2023-05-02 16:50:19.0,-360,2
2023-05-02 16:50:18.739,2023-05-02 16:50:19.0,-261,2
2023-05-02 16:50:18.739,2023-05-02 16:50:19.2,-461,2
2023-05-02 16:50:18.881,2023-05-02 16:50:19.2,-319,2
2023-05-02 16:50:18.942,2023-05-02 16:50:19.4,-458,2
2023-05-02 16:50:18.974,2023-05-02 16:50:19.4,-426,2
2023-05-02 16:50:19.146,2023-05-02 16:50:19.6,-454,2
2023-05-02 16:50:19.278,2023-05-02 16:50:19.6,-322,2
2023-05-02 16:50:19.346,2023-05-02 16:50:19.8,-454,2
2023-05-02 16:50:19.414,2023-05-02 16:50:19.8,-386,2
2023-05-02 16:50:19.615,2023-05-02 16:50:20.0,-385,2
2023-05-02 16:50:19.679,2023-05-02 16:50:20.0,-321,2
2023-05-02 16:50:19.743,2023-05-02 16:50:20.2,-457,2
2023-05-02 16:50:19.775,2023-05-02 16:50:20.2,-425,2
2023-05-02 16:50:19.883,2023-05-02 16:50:20.4,-517,2
2023-05-02 16:50:20.01,2023-05-02 16:50:20.4,-390,2
2023-05-02 16:50:20.211,2023-05-02 16:50:20.6,-389,2
2023-05-02 16:50:20.211,2023-05-02 16:50:20.6,-389,2
2023-05-02 16:50:20.309,2023-05-02 16:50:20.8,-491,2
2023-05-02 16:50:20.374,2023-05-02 16:50:20.8,-426,2
2023-05-02 16:50:20.644,2023-05-02 16:50:21.0,-356,2
2023-05-02 16:50:20.644,2023-05-02 16:50:21.0,-356,2
2023-05-02 16:50:20.741,2023-05-02 16:50:21.2,-459,2
2023-05-02 16:50:20.808,2023-05-02 16:50:21.2,-392,2
2023-05-02 16:50:21.016,2023-05-02 16:50:21.4,-384,2
2023-05-02 16:50:21.052,2023-05-02 16:50:21.4,-348,2
2023-05-02 16:50:21.515,2023-05-02 16:50:21.6,-85,2
2023-05-02 16:50:21.515,2023-05-02 16:50:21.6,-85,2
2023-05-02 16:50:21.515,2023-05-02 16:50:21.8,-285,2
2023-05-02 16:50:21.543,2023-05-02 16:50:21.8,-257,2
2023-05-02 16:50:21.611,2023-05-02 16:50:22.0,-389,2
2023-05-02 16:50:21.611,2023-05-02 16:50:22.0,-389,2
2023-05-02 16:50:21.75,2023-05-02 16:50:22.2,-450,2
2023-05-02 16:50:21.847,2023-05-02 16:50:22.2,-353,2
2023-05-02 16:50:21.951,2023-05-02 16:50:22.4,-449,2
2023-05-02 16:50:22.115,2023-05-02 16:50:22.4,-285,2
2023-05-02 16:50:22.217,2023-05-02 16:50:22.6,-383,2
2023-05-02 16:50:22.217,2023-05-02 16:50:22.6,-383,2
2023-05-02 16:50:22.483,2023-05-02 16:50:22.8,-317,2
2023-05-02 16:50:22.483,2023-05-02 16:50:22.8,-317,2
2023-05-02 16:50:22.684,2023-05-02 16:50:23.0,-316,2
2023-05-02 16:50:22.684,2023-05-02 16:50:23.0,-316,2
2023-05-02 16:50:22.757,2023-05-02 16:50:23.2,-443,2
2023-05-02 16:50:22.858,2023-05-02 16:50:23.2,-342,2
2023-05-02 16:50:22.957,2023-05-02 16:50:23.4,-443,2
2023-05-02 16:50:23.056,2023-05-02 16:50:23.4,-344,2
2023-05-02 16:50:23.217,2023-05-02 16:50:23.6,-383,2
2023-05-02 16:50:23.217,2023-05-02 16:50:23.6,-383,2
2023-05-02 16:50:23.38,2023-05-02 16:50:23.8,-420,2
2023-05-02 16:50:23.524,2023-05-02 16:50:23.8,-276,2
2023-05-02 16:50:23.689,2023-05-02 16:50:24.0,-311,2
2023-05-02 16:50:23.689,2023-05-02 16:50:24.0,-311,2
2023-05-02 16:50:23.818,2023-05-02 16:50:24.2,-382,2
2023-05-02 16:50:23.926,2023-05-02 16:50:24.2,-274,2
2023-05-02 16:50:23.926,2023-05-02 16:50:24.4,-474,2
2023-05-02 16:50:24.02,2023-05-02 16:50:24.4,-380,2
2023-05-02 16:50:24.227,2023-05-02 16:50:24.6,-373,2
2023-05-02 16:50:24.351,2023-05-02 16:50:24.6,-249,2
2023-05-02 16:50:24.351,2023-05-02 16:50:24.8,-449,2
2023-05-02 16:50:24.619,2023-05-02 16:50:25.0,-381,2
2023-05-02 16:50:24.688,2023-05-02 16:50:25.0,-312,2
2023-05-02 16:50:24.72,2023-05-02 16:50:25.2,-480,2
2023-05-02 16:50:24.82,2023-05-02 16:50:25.2,-380,2
2023-05-02 16:50:24.981,2023-05-02 16:50:25.4,-419,2
2023-05-02 16:50:25.029,2023-05-02 16:50:25.4,-371,2
2023-05-02 16:50:25.126,2023-05-02 16:50:25.6,-474,2
2023-05-02 16:50:25.194,2023-05-02 16:50:25.6,-406,2
2023-05-02 16:50:25.293,2023-05-02 16:50:25.8,-507,2
2023-05-02 16:50:25.358,2023-05-02 16:50:25.8,-442,2
2023-05-02 16:50:25.593,2023-05-02 16:50:26.0,-407,2
2023-05-02 16:50:25.593,2023-05-02 16:50:26.0,-407,2
2023-05-02 16:50:25.721,2023-05-02 16:50:26.2,-479,2
2023-05-02 16:50:25.788,2023-05-02 16:50:26.2,-412,2
2023-05-02 16:50:25.895,2023-05-02 16:50:26.4,-505,2
2023-05-02 16:50:26.001,2023-05-02 16:50:26.4,-399,2
2023-05-02 16:50:26.136,2023-05-02 16:50:26.6,-464,2
2023-05-02 16:50:26.202,2023-05-02 16:50:26.6,-398,2
2023-05-02 16:50:26.368,2023-05-02 16:50:26.8,-432,2
2023-05-02 16:50:26.393,2023-05-02 16:50:26.8,-407,2
2023-05-02 16:50:26.933,2023-05-02 16:50:27.0,-67,2
2023-05-02 16:50:26.933,2023-05-02 16:50:27.0,-67,2
2023-05-02 16:50:26.933,2023-05-02 16:50:27.2,-267,2
2023-05-02 16:50:26.933,2023-05-02 16:50:27.4,-467,2
2023-05-02 16:50:26.965,2023-05-02 16:50:27.4,-435,2
2023-05-02 16:50:27.096,2023-05-02 16:50:27.6,-504,2
2023-05-02 16:50:27.205,2023-05-02 16:50:27.6,-395,2
2023-05-02 16:50:27.332,2023-05-02 16:50:27.8,-468,2
2023-05-02 16:50:27.397,2023-05-02 16:50:27.8,-403,2
2023-05-02 16:50:27.567,2023-05-02 16:50:28.0,-433,2
2023-05-02 16:50:27.567,2023-05-02 16:50:28.0,-433,2
2023-05-02 16:50:27.727,2023-05-02 16:50:28.2,-473,2
2023-05-02 16:50:27.831,2023-05-02 16:50:28.2,-369,2
2023-05-02 16:50:27.939,2023-05-02 16:50:28.4,-461,2
2023-05-02 16:50:27.969,2023-05-02 16:50:28.4,-431,2
2023-05-02 16:50:28.135,2023-05-02 16:50:28.6,-465,2
2023-05-02 16:50:28.176,2023-05-02 16:50:28.6,-424,2
2023-05-02 16:50:28.302,2023-05-02 16:50:28.8,-498,2
2023-05-02 16:50:28.574,2023-05-02 16:50:29.0,-426,2
2023-05-02 16:50:28.668,2023-05-02 16:50:29.0,-332,2
2023-05-02 16:50:28.706,2023-05-02 16:50:29.2,-494,2
2023-05-02 16:50:28.804,2023-05-02 16:50:29.2,-396,2
2023-05-02 16:50:28.977,2023-05-02 16:50:29.4,-423,2
2023-05-02 16:50:29.099,2023-05-02 16:50:29.4,-301,2
2023-05-02 16:50:29.099,2023-05-02 16:50:29.6,-501,2
2023-05-02 16:50:29.165,2023-05-02 16:50:29.6,-435,2
2023-05-02 16:50:29.373,2023-05-02 16:50:29.8,-427,2
2023-05-02 16:50:29.472,2023-05-02 16:50:29.8,-328,2
2023-05-02 16:50:29.674,2023-05-02 16:50:30.0,-326,2
2023-05-02 16:50:29.674,2023-05-02 16:50:30.0,-326,2
2023-05-02 16:50:29.764,2023-05-02 16:50:30.2,-436,2
2023-05-02 16:50:29.797,2023-05-02 16:50:30.2,-403,2
2023-05-02 16:50:29.898,2023-05-02 16:50:30.4,-502,2
2023-05-02 16:50:30.062,2023-05-02 16:50:30.4,-338,2
2023-05-02 16:50:30.129,2023-05-02 16:50:30.6,-471,2
2023-05-02 16:50:30.364,2023-05-02 16:50:30.8,-436,2
2023-05-02 16:50:30.364,2023-05-02 16:50:30.8,-436,2
2023-05-02 16:50:30.6,2023-05-02 16:50:31.0,-400,2
2023-05-02 16:50:30.6,2023-05-02 16:50:31.0,-400,2
2023-05-02 16:50:30.7,2023-05-02 16:50:31.2,-500,2
2023-05-02 16:50:30.766,2023-05-02 16:50:31.2,-434,2
2023-05-02 16:50:30.935,2023-05-02 16:50:31.4,-465,2
2023-05-02 16:50:30.972,2023-05-02 16:50:31.4,-428,2
2023-05-02 16:50:31.137,2023-05-02 16:50:31.6,-463,2
2023-05-02 16:50:31.301,2023-05-02 16:50:31.8,-499,2
2023-05-02 16:50:31.572,2023-05-02 16:50:32.0,-428,2
2023-05-02 16:50:31.572,2023-05-02 16:50:32.0,-428,2
2023-05-02 16:50:31.738,2023-05-02 16:50:32.2,-462,2
2023-05-02 16:50:31.838,2023-05-02 16:50:32.2,-362,2
2023-05-02 16:50:31.949,2023-05-02 16:50:32.4,-451,2
2023-05-02 16:50:32.373,2023-05-02 16:50:32.4,-27,2
2023-05-02 16:50:32.373,2023-05-02 16:50:32.599,-226,2
2023-05-02 16:50:32.404,2023-05-02 16:50:32.599,-195,2
2023-05-02 16:50:32.404,2023-05-02 16:50:32.8,-396,2
2023-05-02 16:50:32.404,2023-05-02 16:50:32.8,-396,2
2023-05-02 16:50:32.574,2023-05-02 16:50:33.0,-426,2
2023-05-02 16:50:32.657,2023-05-02 16:50:33.0,-343,2
2023-05-02 16:50:32.746,2023-05-02 16:50:33.2,-454,2
2023-05-02 16:50:32.777,2023-05-02 16:50:33.2,-423,2
2023-05-02 16:50:32.94,2023-05-02 16:50:33.4,-460,2
2023-05-02 16:50:33.043,2023-05-02 16:50:33.4,-357,2
2023-05-02 16:50:33.143,2023-05-02 16:50:33.6,-457,2
2023-05-02 16:50:33.242,2023-05-02 16:50:33.6,-358,2
2023-05-02 16:50:33.41,2023-05-02 16:50:33.8,-390,2
2023-05-02 16:50:33.41,2023-05-02 16:50:33.8,-390,2
2023-05-02 16:50:33.647,2023-05-02 16:50:34.0,-353,2
2023-05-02 16:50:33.647,2023-05-02 16:50:34.0,-353,2
2023-05-02 16:50:33.778,2023-05-02 16:50:34.2,-422,2
2023-05-02 16:50:33.844,2023-05-02 16:50:34.2,-356,2
2023-05-02 16:50:33.949,2023-05-02 16:50:34.4,-451,2
2023-05-02 16:50:34.047,2023-05-02 16:50:34.4,-353,2
2023-05-02 16:50:34.153,2023-05-02 16:50:34.6,-447,2
2023-05-02 16:50:34.522,2023-05-02 16:50:34.8,-278,2
2023-05-02 16:50:34.522,2023-05-02 16:50:34.8,-278,2
2023-05-02 16:50:34.645,2023-05-02 16:50:35.0,-355,2
2023-05-02 16:50:34.951,2023-05-02 16:50:35.2,-249,2
2023-05-02 16:50:34.951,2023-05-02 16:50:35.2,-249,2
2023-05-02 16:50:34.951,2023-05-02 16:50:35.4,-449,2
2023-05-02 16:50:35.153,2023-05-02 16:50:35.6,-447,2
2023-05-02 16:50:35.39,2023-05-02 16:50:35.8,-410,2
2023-05-02 16:50:35.452,2023-05-02 16:50:35.8,-348,2
2023-05-02 16:50:35.69,2023-05-02 16:50:36.0,-310,2
2023-05-02 16:50:35.719,2023-05-02 16:50:36.0,-281,2
2023-05-02 16:50:35.748,2023-05-02 16:50:36.2,-452,2
2023-05-02 16:50:35.851,2023-05-02 16:50:36.2,-349,2
2023-05-02 16:50:35.981,2023-05-02 16:50:36.4,-419,2
2023-05-02 16:50:36.012,2023-05-02 16:50:36.4,-388,2
2023-05-02 16:50:36.148,2023-05-02 16:50:36.6,-452,2
2023-05-02 16:50:36.214,2023-05-02 16:50:36.6,-386,2
2023-05-02 16:50:36.356,2023-05-02 16:50:36.8,-444,2
2023-05-02 16:50:36.448,2023-05-02 16:50:36.8,-352,2
2023-05-02 16:50:36.622,2023-05-02 16:50:37.0,-378,2
2023-05-02 16:50:36.658,2023-05-02 16:50:37.0,-342,2
2023-05-02 16:50:36.787,2023-05-02 16:50:37.2,-413,2
2023-05-02 16:50:36.821,2023-05-02 16:50:37.2,-379,2
2023-05-02 16:50:36.953,2023-05-02 16:50:37.4,-447,2
2023-05-02 16:50:37.054,2023-05-02 16:50:37.4,-346,2
2023-05-02 16:50:37.162,2023-05-02 16:50:37.6,-438,2
2023-05-02 16:50:37.228,2023-05-02 16:50:37.6,-372,2
2023-05-02 16:50:37.387,2023-05-02 16:50:37.8,-413,2
2023-05-02 16:50:37.418,2023-05-02 16:50:37.8,-382,2
2023-05-02 16:50:37.853,2023-05-02 16:50:38.0,-147,2
2023-05-02 16:50:37.853,2023-05-02 16:50:38.0,-147,2
2023-05-02 16:50:37.853,2023-05-02 16:50:38.2,-347,2
2023-05-02 16:50:37.853,2023-05-02 16:50:38.2,-347,2
2023-05-02 16:50:37.923,2023-05-02 16:50:38.4,-477,2
2023-05-02 16:50:38.188,2023-05-02 16:50:38.6,-412,2
2023-05-02 16:50:38.219,2023-05-02 16:50:38.6,-381,2
2023-05-02 16:50:38.354,2023-05-02 16:50:38.8,-446,2
2023-05-02 16:50:38.419,2023-05-02 16:50:38.8,-381,2
2023-05-02 16:50:38.718,2023-05-02 16:50:39.0,-282,2
2023-05-02 16:50:38.718,2023-05-02 16:50:39.0,-282,2
2023-05-02 16:50:38.959,2023-05-02 16:50:39.2,-241,2
2023-05-02 16:50:38.959,2023-05-02 16:50:39.2,-241,2
2023-05-02 16:50:38.992,2023-05-02 16:50:39.4,-408,2
2023-05-02 16:50:39.023,2023-05-02 16:50:39.4,-377,2
2023-05-02 16:50:39.16,2023-05-02 16:50:39.6,-440,2
2023-05-02 16:50:39.389,2023-05-02 16:50:39.8,-411,2
2023-05-02 16:50:39.523,2023-05-02 16:50:39.8,-277,2
2023-05-02 16:50:39.631,2023-05-02 16:50:40.0,-369,2
2023-05-02 16:50:39.631,2023-05-02 16:50:40.0,-369,2
2023-05-02 16:50:39.792,2023-05-02 16:50:40.2,-408,2
2023-05-02 16:50:39.893,2023-05-02 16:50:40.2,-307,2
2023-05-02 16:50:40.027,2023-05-02 16:50:40.4,-373,2
2023-05-02 16:50:40.027,2023-05-02 16:50:40.4,-373,2
2023-05-02 16:50:40.19,2023-05-02 16:50:40.6,-410,2
2023-05-02 16:50:40.291,2023-05-02 16:50:40.6,-309,2
2023-05-02 16:50:40.428,2023-05-02 16:50:40.8,-372,2
2023-05-02 16:50:40.428,2023-05-02 16:50:40.8,-372,2
2023-05-02 16:50:40.595,2023-05-02 16:50:41.0,-405,2
2023-05-02 16:50:40.595,2023-05-02 16:50:41.0,-405,2
2023-05-02 16:50:40.826,2023-05-02 16:50:41.2,-374,2
2023-05-02 16:50:40.826,2023-05-02 16:50:41.2,-374,2
2023-05-02 16:50:40.99,2023-05-02 16:50:41.4,-410,2
2023-05-02 16:50:41.108,2023-05-02 16:50:41.4,-292,2
2023-05-02 16:50:41.13,2023-05-02 16:50:41.6,-470,2
2023-05-02 16:50:41.233,2023-05-02 16:50:41.6,-367,2
2023-05-02 16:50:41.328,2023-05-02 16:50:41.8,-472,2
2023-05-02 16:50:41.605,2023-05-02 16:50:42.0,-395,2
2023-05-02 16:50:41.605,2023-05-02 16:50:42.0,-395,2
2023-05-02 16:50:41.728,2023-05-02 16:50:42.2,-472,2
2023-05-02 16:50:41.796,2023-05-02 16:50:42.2,-404,2
2023-05-02 16:50:41.903,2023-05-02 16:50:42.4,-497,2
2023-05-02 16:50:41.965,2023-05-02 16:50:42.4,-435,2
2023-05-02 16:50:42.143,2023-05-02 16:50:42.6,-457,2
2023-05-02 16:50:42.199,2023-05-02 16:50:42.6,-401,2
2023-05-02 16:50:42.307,2023-05-02 16:50:42.8,-493,2
2023-05-02 16:50:42.566,2023-05-02 16:50:43.0,-434,2
2023-05-02 16:50:42.638,2023-05-02 16:50:43.0,-362,2
2023-05-02 16:50:42.706,2023-05-02 16:50:43.2,-494,2
2023-05-02 16:50:42.808,2023-05-02 16:50:43.2,-392,2
2023-05-02 16:50:43.276,2023-05-02 16:50:43.4,-124,2
2023-05-02 16:50:43.276,2023-05-02 16:50:43.4,-124,2
2023-05-02 16:50:43.276,2023-05-02 16:50:43.6,-324,2
2023-05-02 16:50:43.381,2023-05-02 16:50:43.6,-219,2
2023-05-02 16:50:43.381,2023-05-02 16:50:43.8,-419,2
2023-05-02 16:50:43.409,2023-05-02 16:50:43.8,-391,2
2023-05-02 16:50:43.6,2023-05-02 16:50:44.0,-400,2
2023-05-02 16:50:43.741,2023-05-02 16:50:44.0,-259,2
2023-05-02 16:50:43.801,2023-05-02 16:50:44.2,-399,2
2023-05-02 16:50:43.945,2023-05-02 16:50:44.2,-255,2
2023-05-02 16:50:43.945,2023-05-02 16:50:44.4,-455,2
2023-05-02 16:50:44.044,2023-05-02 16:50:44.4,-356,2
2023-05-02 16:50:44.141,2023-05-02 16:50:44.6,-459,2
2023-05-02 16:50:44.206,2023-05-02 16:50:44.6,-394,2
2023-05-02 16:50:44.335,2023-05-02 16:50:44.8,-465,2
2023-05-02 16:50:44.432,2023-05-02 16:50:44.8,-368,2
2023-05-02 16:50:44.702,2023-05-02 16:50:45.0,-298,2
2023-05-02 16:50:44.702,2023-05-02 16:50:45.0,-298,2
2023-05-02 16:50:44.702,2023-05-02 16:50:45.2,-498,2
2023-05-02 16:50:44.805,2023-05-02 16:50:45.2,-395,2
2023-05-02 16:50:44.977,2023-05-02 16:50:45.4,-423,2
2023-05-02 16:50:45.014,2023-05-02 16:50:45.4,-386,2
2023-05-02 16:50:45.105,2023-05-02 16:50:45.6,-495,2
2023-05-02 16:50:45.412,2023-05-02 16:50:45.8,-388,2
2023-05-02 16:50:45.412,2023-05-02 16:50:45.8,-388,2
2023-05-02 16:50:45.614,2023-05-02 16:50:46.0,-386,2
2023-05-02 16:50:45.614,2023-05-02 16:50:46.0,-386,2
2023-05-02 16:50:45.776,2023-05-02 16:50:46.2,-424,2
2023-05-02 16:50:45.81,2023-05-02 16:50:46.2,-390,2
2023-05-02 16:50:45.92,2023-05-02 16:50:46.4,-480,2
2023-05-02 16:50:46.077,2023-05-02 16:50:46.4,-323,2
2023-05-02 16:50:46.143,2023-05-02 16:50:46.6,-457,2
2023-05-02 16:50:46.251,2023-05-02 16:50:46.6,-349,2
2023-05-02 16:50:46.376,2023-05-02 16:50:46.8,-424,2
2023-05-02 16:50:46.405,2023-05-02 16:50:46.8,-395,2
2023-05-02 16:50:46.643,2023-05-02 16:50:47.0,-357,2
2023-05-02 16:50:46.643,2023-05-02 16:50:47.0,-357,2
2023-05-02 16:50:46.709,2023-05-02 16:50:47.2,-491,2
2023-05-02 16:50:46.881,2023-05-02 16:50:47.2,-319,2
2023-05-02 16:50:46.946,2023-05-02 16:50:47.4,-454,2
2023-05-02 16:50:47.049,2023-05-02 16:50:47.4,-351,2
2023-05-02 16:50:47.143,2023-05-02 16:50:47.6,-457,2
2023-05-02 16:50:47.177,2023-05-02 16:50:47.6,-423,2
2023-05-02 16:50:47.342,2023-05-02 16:50:47.8,-458,2
2023-05-02 16:50:47.412,2023-05-02 16:50:47.8,-388,2
2023-05-02 16:50:47.573,2023-05-02 16:50:48.0,-427,2
2023-05-02 16:50:47.622,2023-05-02 16:50:48.0,-378,2
2023-05-02 16:50:47.78,2023-05-02 16:50:48.2,-420,2
2023-05-02 16:50:47.813,2023-05-02 16:50:48.2,-387,2
2023-05-02 16:50:47.912,2023-05-02 16:50:48.4,-488,2
2023-05-02 16:50:47.981,2023-05-02 16:50:48.4,-419,2
2023-05-02 16:50:48.141,2023-05-02 16:50:48.6,-459,2
2023-05-02 16:50:48.213,2023-05-02 16:50:48.6,-387,2
2023-05-02 16:50:48.352,2023-05-02 16:50:48.8,-448,2
2023-05-02 16:50:48.757,2023-05-02 16:50:48.8,-43,2
