Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-09 16:58:17.426,2023-05-09 16:58:17.4,26,2
2023-05-09 16:58:17.46,2023-05-09 16:58:17.4,60,2
2023-05-09 16:58:17.635,2023-05-09 16:58:17.6,35,2
2023-05-09 16:58:17.654,2023-05-09 16:58:17.6,54,2
2023-05-09 16:58:17.735,2023-05-09 16:58:17.8,-65,2
2023-05-09 16:58:17.825,2023-05-09 16:58:17.8,25,2
2023-05-09 16:58:18.059,2023-05-09 16:58:18.0,59,2
2023-05-09 16:58:18.059,2023-05-09 16:58:18.0,59,2
2023-05-09 16:58:18.155,2023-05-09 16:58:18.2,-45,2
2023-05-09 16:58:18.259,2023-05-09 16:58:18.2,59,2
2023-05-09 16:58:18.397,2023-05-09 16:58:18.4,-3,2
2023-05-09 16:58:18.43,2023-05-09 16:58:18.4,30,2
2023-05-09 16:58:18.557,2023-05-09 16:58:18.6,-43,2
2023-05-09 16:58:18.622,2023-05-09 16:58:18.6,22,2
2023-05-09 16:58:18.803,2023-05-09 16:58:18.8,3,2
2023-05-09 16:58:18.865,2023-05-09 16:58:18.8,65,2
2023-05-09 16:58:19.04,2023-05-09 16:58:19.0,40,2
2023-05-09 16:58:19.04,2023-05-09 16:58:19.0,40,2
2023-05-09 16:58:19.159,2023-05-09 16:58:19.2,-41,2
2023-05-09 16:58:19.236,2023-05-09 16:58:19.2,36,2
2023-05-09 16:58:19.626,2023-05-09 16:58:19.4,226,2
2023-05-09 16:58:19.663,2023-05-09 16:58:19.4,263,2
2023-05-09 16:58:19.663,2023-05-09 16:58:19.6,63,2
2023-05-09 16:58:19.663,2023-05-09 16:58:19.6,63,2
2023-05-09 16:58:19.803,2023-05-09 16:58:19.8,3,2
2023-05-09 16:58:19.857,2023-05-09 16:58:19.8,57,2
2023-05-09 16:58:20.027,2023-05-09 16:58:20.0,27,2
2023-05-09 16:58:20.134,2023-05-09 16:58:20.0,134,2
2023-05-09 16:58:20.162,2023-05-09 16:58:20.2,-38,2
2023-05-09 16:58:20.332,2023-05-09 16:58:20.2,132,2
2023-05-09 16:58:20.415,2023-05-09 16:58:20.4,15,2
2023-05-09 16:58:20.499,2023-05-09 16:58:20.4,99,2
2023-05-09 16:58:20.572,2023-05-09 16:58:20.6,-28,2
2023-05-09 16:58:20.635,2023-05-09 16:58:20.6,35,2
2023-05-09 16:58:20.821,2023-05-09 16:58:20.8,21,2
2023-05-09 16:58:20.901,2023-05-09 16:58:20.8,101,2
2023-05-09 16:58:21.086,2023-05-09 16:58:21.0,86,2
2023-05-09 16:58:21.086,2023-05-09 16:58:21.0,86,2
2023-05-09 16:58:21.214,2023-05-09 16:58:21.2,14,2
2023-05-09 16:58:21.249,2023-05-09 16:58:21.2,49,2
2023-05-09 16:58:21.347,2023-05-09 16:58:21.4,-53,2
2023-05-09 16:58:21.415,2023-05-09 16:58:21.4,15,2
2023-05-09 16:58:21.605,2023-05-09 16:58:21.6,5,2
2023-05-09 16:58:21.675,2023-05-09 16:58:21.6,75,2
2023-05-09 16:58:21.77,2023-05-09 16:58:21.8,-30,2
2023-05-09 16:58:21.836,2023-05-09 16:58:21.8,36,2
2023-05-09 16:58:22.198,2023-05-09 16:58:22.0,198,2
2023-05-09 16:58:22.198,2023-05-09 16:58:22.0,198,2
2023-05-09 16:58:22.336,2023-05-09 16:58:22.2,136,2
2023-05-09 16:58:22.336,2023-05-09 16:58:22.2,136,2
2023-05-09 16:58:22.428,2023-05-09 16:58:22.4,28,2
2023-05-09 16:58:22.428,2023-05-09 16:58:22.4,28,2
2023-05-09 16:58:22.621,2023-05-09 16:58:22.6,21,2
2023-05-09 16:58:22.704,2023-05-09 16:58:22.6,104,2
2023-05-09 16:58:22.787,2023-05-09 16:58:22.8,-13,2
2023-05-09 16:58:22.9,2023-05-09 16:58:22.8,100,2
2023-05-09 16:58:23.103,2023-05-09 16:58:23.0,103,2
2023-05-09 16:58:23.125,2023-05-09 16:58:23.0,125,2
2023-05-09 16:58:23.185,2023-05-09 16:58:23.2,-15,2
2023-05-09 16:58:23.185,2023-05-09 16:58:23.2,-15,2
2023-05-09 16:58:23.417,2023-05-09 16:58:23.4,17,2
2023-05-09 16:58:23.456,2023-05-09 16:58:23.4,56,2
2023-05-09 16:58:23.548,2023-05-09 16:58:23.6,-52,2
2023-05-09 16:58:23.748,2023-05-09 16:58:23.6,148,2
2023-05-09 16:58:23.748,2023-05-09 16:58:23.8,-52,2
2023-05-09 16:58:23.831,2023-05-09 16:58:23.8,31,2
2023-05-09 16:58:24.062,2023-05-09 16:58:24.0,62,2
2023-05-09 16:58:24.096,2023-05-09 16:58:24.0,96,2
2023-05-09 16:58:24.126,2023-05-09 16:58:24.2,-74,2
2023-05-09 16:58:24.327,2023-05-09 16:58:24.2,127,2
2023-05-09 16:58:24.327,2023-05-09 16:58:24.4,-73,2
2023-05-09 16:58:24.457,2023-05-09 16:58:24.4,57,2
2023-05-09 16:58:24.625,2023-05-09 16:58:24.6,25,2
2023-05-09 16:58:24.625,2023-05-09 16:58:24.6,25,2
2023-05-09 16:58:25.087,2023-05-09 16:58:24.8,287,2
2023-05-09 16:58:25.087,2023-05-09 16:58:24.8,287,2
2023-05-09 16:58:25.087,2023-05-09 16:58:25.0,87,2
2023-05-09 16:58:25.119,2023-05-09 16:58:25.0,119,2
2023-05-09 16:58:25.186,2023-05-09 16:58:25.2,-14,2
2023-05-09 16:58:25.253,2023-05-09 16:58:25.2,53,2
2023-05-09 16:58:25.351,2023-05-09 16:58:25.4,-49,2
2023-05-09 16:58:25.417,2023-05-09 16:58:25.4,17,2
2023-05-09 16:58:25.583,2023-05-09 16:58:25.6,-17,2
2023-05-09 16:58:25.649,2023-05-09 16:58:25.6,49,2
2023-05-09 16:58:25.748,2023-05-09 16:58:25.8,-52,2
2023-05-09 16:58:25.847,2023-05-09 16:58:25.8,47,2
2023-05-09 16:58:26.086,2023-05-09 16:58:26.0,86,2
2023-05-09 16:58:26.086,2023-05-09 16:58:26.0,86,2
2023-05-09 16:58:26.162,2023-05-09 16:58:26.2,-38,2
2023-05-09 16:58:26.216,2023-05-09 16:58:26.2,16,2
2023-05-09 16:58:26.361,2023-05-09 16:58:26.4,-39,2
2023-05-09 16:58:26.527,2023-05-09 16:58:26.4,127,2
2023-05-09 16:58:26.546,2023-05-09 16:58:26.6,-54,2
2023-05-09 16:58:26.782,2023-05-09 16:58:26.8,-18,2
2023-05-09 16:58:26.867,2023-05-09 16:58:26.8,67,2
2023-05-09 16:58:27.061,2023-05-09 16:58:27.0,61,2
2023-05-09 16:58:27.123,2023-05-09 16:58:27.0,123,2
2023-05-09 16:58:27.149,2023-05-09 16:58:27.2,-51,2
2023-05-09 16:58:27.256,2023-05-09 16:58:27.2,56,2
2023-05-09 16:58:27.356,2023-05-09 16:58:27.4,-44,2
2023-05-09 16:58:27.52,2023-05-09 16:58:27.4,120,2
2023-05-09 16:58:27.751,2023-05-09 16:58:27.6,151,2
2023-05-09 16:58:27.751,2023-05-09 16:58:27.6,151,2
2023-05-09 16:58:27.751,2023-05-09 16:58:27.8,-49,2
2023-05-09 16:58:27.816,2023-05-09 16:58:27.8,16,2
2023-05-09 16:58:28.086,2023-05-09 16:58:28.0,86,2
2023-05-09 16:58:28.086,2023-05-09 16:58:28.0,86,2
2023-05-09 16:58:28.168,2023-05-09 16:58:28.2,-32,2
2023-05-09 16:58:28.236,2023-05-09 16:58:28.2,36,2
2023-05-09 16:58:28.357,2023-05-09 16:58:28.4,-43,2
2023-05-09 16:58:28.424,2023-05-09 16:58:28.4,24,2
2023-05-09 16:58:28.536,2023-05-09 16:58:28.6,-64,2
2023-05-09 16:58:28.587,2023-05-09 16:58:28.6,-13,2
2023-05-09 16:58:28.762,2023-05-09 16:58:28.8,-38,2
2023-05-09 16:58:28.864,2023-05-09 16:58:28.8,64,2
2023-05-09 16:58:29.026,2023-05-09 16:58:29.0,26,2
2023-05-09 16:58:29.026,2023-05-09 16:58:29.0,26,2
2023-05-09 16:58:29.225,2023-05-09 16:58:29.2,25,2
2023-05-09 16:58:29.225,2023-05-09 16:58:29.2,25,2
2023-05-09 16:58:29.356,2023-05-09 16:58:29.4,-44,2
2023-05-09 16:58:29.423,2023-05-09 16:58:29.4,23,2
2023-05-09 16:58:29.617,2023-05-09 16:58:29.6,17,2
2023-05-09 16:58:29.633,2023-05-09 16:58:29.6,33,2
2023-05-09 16:58:29.794,2023-05-09 16:58:29.8,-6,2
2023-05-09 16:58:29.825,2023-05-09 16:58:29.8,25,2
2023-05-09 16:58:30.02,2023-05-09 16:58:30.0,20,2
2023-05-09 16:58:30.094,2023-05-09 16:58:30.0,94,2
2023-05-09 16:58:30.174,2023-05-09 16:58:30.2,-26,2
2023-05-09 16:58:30.546,2023-05-09 16:58:30.2,346,2
2023-05-09 16:58:30.546,2023-05-09 16:58:30.4,146,2
2023-05-09 16:58:30.546,2023-05-09 16:58:30.4,146,2
2023-05-09 16:58:30.546,2023-05-09 16:58:30.6,-54,2
2023-05-09 16:58:30.617,2023-05-09 16:58:30.6,17,2
2023-05-09 16:58:30.73,2023-05-09 16:58:30.8,-70,2
2023-05-09 16:58:30.796,2023-05-09 16:58:30.8,-4,2
2023-05-09 16:58:31.029,2023-05-09 16:58:31.0,29,2
2023-05-09 16:58:31.029,2023-05-09 16:58:31.0,29,2
2023-05-09 16:58:31.16,2023-05-09 16:58:31.2,-40,2
2023-05-09 16:58:31.226,2023-05-09 16:58:31.2,26,2
2023-05-09 16:58:31.332,2023-05-09 16:58:31.4,-68,2
2023-05-09 16:58:31.499,2023-05-09 16:58:31.4,99,2
2023-05-09 16:58:31.534,2023-05-09 16:58:31.6,-66,2
2023-05-09 16:58:31.821,2023-05-09 16:58:31.6,221,2
2023-05-09 16:58:31.93,2023-05-09 16:58:31.8,130,2
2023-05-09 16:58:31.93,2023-05-09 16:58:31.8,130,2
2023-05-09 16:58:32.095,2023-05-09 16:58:32.0,95,2
2023-05-09 16:58:32.095,2023-05-09 16:58:32.0,95,2
2023-05-09 16:58:32.222,2023-05-09 16:58:32.2,22,2
2023-05-09 16:58:32.222,2023-05-09 16:58:32.2,22,2
2023-05-09 16:58:32.318,2023-05-09 16:58:32.4,-82,2
2023-05-09 16:58:32.486,2023-05-09 16:58:32.4,86,2
2023-05-09 16:58:32.552,2023-05-09 16:58:32.599,-47,2
2023-05-09 16:58:32.652,2023-05-09 16:58:32.599,53,2
2023-05-09 16:58:32.788,2023-05-09 16:58:32.8,-12,2
2023-05-09 16:58:32.852,2023-05-09 16:58:32.8,52,2
2023-05-09 16:58:33.095,2023-05-09 16:58:33.0,95,2
2023-05-09 16:58:33.095,2023-05-09 16:58:33.0,95,2
2023-05-09 16:58:33.135,2023-05-09 16:58:33.2,-65,2
2023-05-09 16:58:33.395,2023-05-09 16:58:33.4,-5,2
2023-05-09 16:58:33.431,2023-05-09 16:58:33.4,31,2
2023-05-09 16:58:33.568,2023-05-09 16:58:33.6,-32,2
2023-05-09 16:58:33.681,2023-05-09 16:58:33.6,81,2
2023-05-09 16:58:33.782,2023-05-09 16:58:33.8,-18,2
2023-05-09 16:58:33.842,2023-05-09 16:58:33.8,42,2
2023-05-09 16:58:34.043,2023-05-09 16:58:34.0,43,2
2023-05-09 16:58:34.127,2023-05-09 16:58:34.0,127,2
2023-05-09 16:58:34.184,2023-05-09 16:58:34.2,-16,2
2023-05-09 16:58:34.238,2023-05-09 16:58:34.2,38,2
2023-05-09 16:58:34.394,2023-05-09 16:58:34.4,-6,2
2023-05-09 16:58:34.433,2023-05-09 16:58:34.4,33,2
2023-05-09 16:58:34.564,2023-05-09 16:58:34.6,-36,2
2023-05-09 16:58:34.639,2023-05-09 16:58:34.6,39,2
2023-05-09 16:58:34.738,2023-05-09 16:58:34.8,-62,2
2023-05-09 16:58:35.038,2023-05-09 16:58:35.0,38,2
2023-05-09 16:58:35.038,2023-05-09 16:58:35.0,38,2
2023-05-09 16:58:35.159,2023-05-09 16:58:35.2,-41,2
2023-05-09 16:58:35.229,2023-05-09 16:58:35.2,29,2
2023-05-09 16:58:35.329,2023-05-09 16:58:35.4,-71,2
2023-05-09 16:58:35.431,2023-05-09 16:58:35.4,31,2
2023-05-09 16:58:35.598,2023-05-09 16:58:35.6,-2,2
2023-05-09 16:58:36.033,2023-05-09 16:58:35.6,433,2
2023-05-09 16:58:36.033,2023-05-09 16:58:35.8,233,2
2023-05-09 16:58:36.033,2023-05-09 16:58:35.8,233,2
2023-05-09 16:58:36.108,2023-05-09 16:58:36.0,108,2
2023-05-09 16:58:36.108,2023-05-09 16:58:36.0,108,2
2023-05-09 16:58:36.2,2023-05-09 16:58:36.2,0,2
2023-05-09 16:58:36.276,2023-05-09 16:58:36.2,76,2
2023-05-09 16:58:36.374,2023-05-09 16:58:36.4,-26,2
2023-05-09 16:58:36.447,2023-05-09 16:58:36.4,47,2
2023-05-09 16:58:36.619,2023-05-09 16:58:36.6,19,2
2023-05-09 16:58:36.785,2023-05-09 16:58:36.8,-15,2
2023-05-09 16:58:36.853,2023-05-09 16:58:36.8,53,2
2023-05-09 16:58:37.015,2023-05-09 16:58:37.0,15,2
2023-05-09 16:58:37.052,2023-05-09 16:58:37.0,52,2
2023-05-09 16:58:37.151,2023-05-09 16:58:37.2,-49,2
2023-05-09 16:58:37.216,2023-05-09 16:58:37.2,16,2
2023-05-09 16:58:37.348,2023-05-09 16:58:37.4,-52,2
2023-05-09 16:58:37.446,2023-05-09 16:58:37.4,46,2
2023-05-09 16:58:37.599,2023-05-09 16:58:37.6,-1,2
2023-05-09 16:58:37.628,2023-05-09 16:58:37.6,28,2
2023-05-09 16:58:37.761,2023-05-09 16:58:37.8,-39,2
2023-05-09 16:58:38.027,2023-05-09 16:58:38.0,27,2
2023-05-09 16:58:38.064,2023-05-09 16:58:38.0,64,2
2023-05-09 16:58:38.131,2023-05-09 16:58:38.2,-69,2
2023-05-09 16:58:38.231,2023-05-09 16:58:38.2,31,2
2023-05-09 16:58:38.43,2023-05-09 16:58:38.4,30,2
2023-05-09 16:58:38.43,2023-05-09 16:58:38.4,30,2
2023-05-09 16:58:38.534,2023-05-09 16:58:38.6,-66,2
2023-05-09 16:58:38.634,2023-05-09 16:58:38.6,34,2
2023-05-09 16:58:38.733,2023-05-09 16:58:38.8,-67,2
2023-05-09 16:58:38.901,2023-05-09 16:58:38.8,101,2
2023-05-09 16:58:38.997,2023-05-09 16:58:39.0,-3,2
2023-05-09 16:58:39.073,2023-05-09 16:58:39.0,73,2
2023-05-09 16:58:39.209,2023-05-09 16:58:39.2,9,2
2023-05-09 16:58:39.236,2023-05-09 16:58:39.2,36,2
2023-05-09 16:58:39.386,2023-05-09 16:58:39.4,-14,2
2023-05-09 16:58:39.484,2023-05-09 16:58:39.4,84,2
2023-05-09 16:58:39.572,2023-05-09 16:58:39.6,-28,2
2023-05-09 16:58:39.784,2023-05-09 16:58:39.8,-16,2
2023-05-09 16:58:39.911,2023-05-09 16:58:39.8,111,2
2023-05-09 16:58:40.052,2023-05-09 16:58:40.0,52,2
2023-05-09 16:58:40.129,2023-05-09 16:58:40.0,129,2
2023-05-09 16:58:40.159,2023-05-09 16:58:40.2,-41,2
2023-05-09 16:58:40.227,2023-05-09 16:58:40.2,27,2
2023-05-09 16:58:40.329,2023-05-09 16:58:40.4,-71,2
2023-05-09 16:58:40.458,2023-05-09 16:58:40.4,58,2
2023-05-09 16:58:40.526,2023-05-09 16:58:40.6,-74,2
2023-05-09 16:58:40.629,2023-05-09 16:58:40.6,29,2
2023-05-09 16:58:40.757,2023-05-09 16:58:40.8,-43,2
2023-05-09 16:58:40.823,2023-05-09 16:58:40.8,23,2
2023-05-09 16:58:41.354,2023-05-09 16:58:41.0,354,2
2023-05-09 16:58:41.42,2023-05-09 16:58:41.0,420,2
2023-05-09 16:58:41.486,2023-05-09 16:58:41.2,286,2
2023-05-09 16:58:41.486,2023-05-09 16:58:41.2,286,2
2023-05-09 16:58:41.517,2023-05-09 16:58:41.4,117,2
2023-05-09 16:58:41.517,2023-05-09 16:58:41.4,117,2
2023-05-09 16:58:41.551,2023-05-09 16:58:41.6,-49,2
2023-05-09 16:58:41.685,2023-05-09 16:58:41.6,85,2
2023-05-09 16:58:41.824,2023-05-09 16:58:41.8,24,2
2023-05-09 16:58:41.85,2023-05-09 16:58:41.8,50,2
2023-05-09 16:58:42.103,2023-05-09 16:58:42.0,103,2
2023-05-09 16:58:42.103,2023-05-09 16:58:42.0,103,2
2023-05-09 16:58:42.149,2023-05-09 16:58:42.2,-51,2
2023-05-09 16:58:42.283,2023-05-09 16:58:42.2,83,2
2023-05-09 16:58:42.394,2023-05-09 16:58:42.4,-6,2
2023-05-09 16:58:42.463,2023-05-09 16:58:42.4,63,2
2023-05-09 16:58:42.562,2023-05-09 16:58:42.6,-38,2
2023-05-09 16:58:42.633,2023-05-09 16:58:42.6,33,2
2023-05-09 16:58:42.793,2023-05-09 16:58:42.8,-7,2
2023-05-09 16:58:42.958,2023-05-09 16:58:42.8,158,2
2023-05-09 16:58:43.093,2023-05-09 16:58:43.0,93,2
2023-05-09 16:58:43.093,2023-05-09 16:58:43.0,93,2
2023-05-09 16:58:43.19,2023-05-09 16:58:43.2,-10,2
2023-05-09 16:58:43.258,2023-05-09 16:58:43.2,58,2
2023-05-09 16:58:43.421,2023-05-09 16:58:43.4,21,2
2023-05-09 16:58:43.421,2023-05-09 16:58:43.4,21,2
2023-05-09 16:58:43.587,2023-05-09 16:58:43.6,-13,2
2023-05-09 16:58:43.722,2023-05-09 16:58:43.6,122,2
2023-05-09 16:58:43.765,2023-05-09 16:58:43.8,-35,2
2023-05-09 16:58:43.825,2023-05-09 16:58:43.8,25,2
2023-05-09 16:58:44.061,2023-05-09 16:58:44.0,61,2
2023-05-09 16:58:44.1,2023-05-09 16:58:44.0,100,2
2023-05-09 16:58:44.188,2023-05-09 16:58:44.2,-12,2
2023-05-09 16:58:44.314,2023-05-09 16:58:44.4,-86,2
2023-05-09 16:58:44.449,2023-05-09 16:58:44.4,49,2
2023-05-09 16:58:44.555,2023-05-09 16:58:44.6,-45,2
2023-05-09 16:58:44.617,2023-05-09 16:58:44.6,17,2
2023-05-09 16:58:44.762,2023-05-09 16:58:44.8,-38,2
2023-05-09 16:58:44.868,2023-05-09 16:58:44.8,68,2
2023-05-09 16:58:45.028,2023-05-09 16:58:45.0,28,2
2023-05-09 16:58:45.028,2023-05-09 16:58:45.0,28,2
2023-05-09 16:58:45.125,2023-05-09 16:58:45.2,-75,2
2023-05-09 16:58:45.198,2023-05-09 16:58:45.2,-2,2
2023-05-09 16:58:45.4,2023-05-09 16:58:45.4,0,2
2023-05-09 16:58:45.439,2023-05-09 16:58:45.4,39,2
2023-05-09 16:58:45.6,2023-05-09 16:58:45.6,0,2
2023-05-09 16:58:45.758,2023-05-09 16:58:45.8,-42,2
2023-05-09 16:58:45.905,2023-05-09 16:58:45.8,105,2
2023-05-09 16:58:46.034,2023-05-09 16:58:46.0,34,2
2023-05-09 16:58:46.08,2023-05-09 16:58:46.0,80,2
2023-05-09 16:58:46.137,2023-05-09 16:58:46.2,-63,2
2023-05-09 16:58:46.482,2023-05-09 16:58:46.4,82,2
2023-05-09 16:58:46.82,2023-05-09 16:58:46.4,420,2
2023-05-09 16:58:46.885,2023-05-09 16:58:46.6,285,2
2023-05-09 16:58:46.885,2023-05-09 16:58:46.6,285,2
2023-05-09 16:58:46.885,2023-05-09 16:58:46.8,85,2
2023-05-09 16:58:46.885,2023-05-09 16:58:46.8,85,2
2023-05-09 16:58:47.029,2023-05-09 16:58:47.0,29,2
2023-05-09 16:58:47.029,2023-05-09 16:58:47.0,29,2
2023-05-09 16:58:47.196,2023-05-09 16:58:47.2,-4,2
2023-05-09 16:58:47.227,2023-05-09 16:58:47.2,27,2
2023-05-09 16:58:47.433,2023-05-09 16:58:47.4,33,2
2023-05-09 16:58:47.475,2023-05-09 16:58:47.4,75,2
2023-05-09 16:58:47.542,2023-05-09 16:58:47.6,-58,2
2023-05-09 16:58:47.674,2023-05-09 16:58:47.6,74,2
2023-05-09 16:58:47.737,2023-05-09 16:58:47.8,-63,2
2023-05-09 16:58:47.823,2023-05-09 16:58:47.8,23,2
2023-05-09 16:58:48.026,2023-05-09 16:58:48.0,26,2
2023-05-09 16:58:48.059,2023-05-09 16:58:48.0,59,2
2023-05-09 16:58:48.13,2023-05-09 16:58:48.2,-70,2
2023-05-09 16:58:48.222,2023-05-09 16:58:48.2,22,2
2023-05-09 16:58:48.322,2023-05-09 16:58:48.4,-78,2
2023-05-09 16:58:48.457,2023-05-09 16:58:48.4,57,2
2023-05-09 16:58:48.557,2023-05-09 16:58:48.6,-43,2
2023-05-09 16:58:48.625,2023-05-09 16:58:48.6,25,2
2023-05-09 16:58:48.797,2023-05-09 16:58:48.8,-3,2
2023-05-09 16:58:48.838,2023-05-09 16:58:48.8,38,2
2023-05-09 16:58:49.035,2023-05-09 16:58:49.0,35,2
2023-05-09 16:58:49.035,2023-05-09 16:58:49.0,35,2
2023-05-09 16:58:49.138,2023-05-09 16:58:49.2,-62,2
2023-05-09 16:58:49.233,2023-05-09 16:58:49.2,33,2
2023-05-09 16:58:49.37,2023-05-09 16:58:49.4,-30,2
2023-05-09 16:58:49.405,2023-05-09 16:58:49.4,5,2
2023-05-09 16:58:49.571,2023-05-09 16:58:49.6,-29,2
2023-05-09 16:58:49.743,2023-05-09 16:58:49.8,-57,2
2023-05-09 16:58:49.869,2023-05-09 16:58:49.8,69,2
2023-05-09 16:58:50.122,2023-05-09 16:58:50.0,122,2
2023-05-09 16:58:50.122,2023-05-09 16:58:50.0,122,2
2023-05-09 16:58:50.192,2023-05-09 16:58:50.2,-8,2
2023-05-09 16:58:50.298,2023-05-09 16:58:50.2,98,2
2023-05-09 16:58:50.37,2023-05-09 16:58:50.4,-30,2
2023-05-09 16:58:50.432,2023-05-09 16:58:50.4,32,2
2023-05-09 16:58:50.564,2023-05-09 16:58:50.6,-36,2
2023-05-09 16:58:50.629,2023-05-09 16:58:50.6,29,2
2023-05-09 16:58:50.792,2023-05-09 16:58:50.8,-8,2
2023-05-09 16:58:50.858,2023-05-09 16:58:50.8,58,2
2023-05-09 16:58:51.029,2023-05-09 16:58:51.0,29,2
2023-05-09 16:58:51.029,2023-05-09 16:58:51.0,29,2
2023-05-09 16:58:51.163,2023-05-09 16:58:51.2,-37,2
2023-05-09 16:58:51.231,2023-05-09 16:58:51.2,31,2
2023-05-09 16:58:51.432,2023-05-09 16:58:51.4,32,2
2023-05-09 16:58:51.432,2023-05-09 16:58:51.4,32,2
2023-05-09 16:58:51.718,2023-05-09 16:58:51.6,118,2
2023-05-09 16:58:51.79,2023-05-09 16:58:51.6,190,2
2023-05-09 16:58:51.918,2023-05-09 16:58:51.8,118,2
2023-05-09 16:58:51.918,2023-05-09 16:58:51.8,118,2
2023-05-09 16:58:52.518,2023-05-09 16:58:52.0,518,2
2023-05-09 16:58:52.581,2023-05-09 16:58:52.0,581,2
2023-05-09 16:58:52.581,2023-05-09 16:58:52.2,381,2
2023-05-09 16:58:52.581,2023-05-09 16:58:52.2,381,2
2023-05-09 16:58:52.627,2023-05-09 16:58:52.4,227,2
2023-05-09 16:58:52.627,2023-05-09 16:58:52.4,227,2
2023-05-09 16:58:52.627,2023-05-09 16:58:52.6,27,2
2023-05-09 16:58:52.666,2023-05-09 16:58:52.6,66,2
2023-05-09 16:58:52.756,2023-05-09 16:58:52.8,-44,2
2023-05-09 16:58:52.856,2023-05-09 16:58:52.8,56,2
2023-05-09 16:58:53.022,2023-05-09 16:58:53.0,22,2
2023-05-09 16:58:53.193,2023-05-09 16:58:53.2,-7,2
2023-05-09 16:58:53.259,2023-05-09 16:58:53.2,59,2
2023-05-09 16:58:53.35,2023-05-09 16:58:53.4,-50,2
2023-05-09 16:58:53.419,2023-05-09 16:58:53.4,19,2
2023-05-09 16:58:53.592,2023-05-09 16:58:53.6,-8,2
2023-05-09 16:58:53.62,2023-05-09 16:58:53.6,20,2
2023-05-09 16:58:53.754,2023-05-09 16:58:53.8,-46,2
2023-05-09 16:58:53.823,2023-05-09 16:58:53.8,23,2
2023-05-09 16:58:54.026,2023-05-09 16:58:54.0,26,2
2023-05-09 16:58:54.058,2023-05-09 16:58:54.0,58,2
2023-05-09 16:58:54.16,2023-05-09 16:58:54.2,-40,2
