Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-09 17:15:59.709,2023-05-09 17:15:59.6,109,2
2023-05-09 17:15:59.773,2023-05-09 17:15:59.6,173,2
2023-05-09 17:15:59.773,2023-05-09 17:15:59.8,-27,2
2023-05-09 17:16:00.077,2023-05-09 17:16:00.0,77,2
2023-05-09 17:16:00.177,2023-05-09 17:16:00.0,177,2
2023-05-09 17:16:00.28,2023-05-09 17:16:00.2,80,2
2023-05-09 17:16:00.28,2023-05-09 17:16:00.2,80,2
2023-05-09 17:16:00.375,2023-05-09 17:16:00.4,-25,2
2023-05-09 17:16:00.509,2023-05-09 17:16:00.4,109,2
2023-05-09 17:16:00.576,2023-05-09 17:16:00.6,-24,2
2023-05-09 17:16:00.743,2023-05-09 17:16:00.6,143,2
2023-05-09 17:16:00.743,2023-05-09 17:16:00.8,-57,2
2023-05-09 17:16:00.88,2023-05-09 17:16:00.8,80,2
2023-05-09 17:16:01.117,2023-05-09 17:16:01.0,117,2
2023-05-09 17:16:01.117,2023-05-09 17:16:01.0,117,2
2023-05-09 17:16:01.25,2023-05-09 17:16:01.2,50,2
2023-05-09 17:16:01.388,2023-05-09 17:16:01.2,188,2
2023-05-09 17:16:01.388,2023-05-09 17:16:01.4,-12,2
2023-05-09 17:16:01.514,2023-05-09 17:16:01.4,114,2
2023-05-09 17:16:01.649,2023-05-09 17:16:01.6,49,2
2023-05-09 17:16:01.68,2023-05-09 17:16:01.6,80,2
2023-05-09 17:16:01.818,2023-05-09 17:16:01.8,18,2
2023-05-09 17:16:01.916,2023-05-09 17:16:01.8,116,2
2023-05-09 17:16:02.151,2023-05-09 17:16:02.0,151,2
2023-05-09 17:16:02.151,2023-05-09 17:16:02.0,151,2
2023-05-09 17:16:02.248,2023-05-09 17:16:02.2,48,2
2023-05-09 17:16:02.314,2023-05-09 17:16:02.2,114,2
2023-05-09 17:16:02.38,2023-05-09 17:16:02.4,-20,2
2023-05-09 17:16:02.485,2023-05-09 17:16:02.4,85,2
2023-05-09 17:16:02.584,2023-05-09 17:16:02.6,-16,2
2023-05-09 17:16:02.716,2023-05-09 17:16:02.6,116,2
2023-05-09 17:16:02.816,2023-05-09 17:16:02.8,16,2
2023-05-09 17:16:02.918,2023-05-09 17:16:02.8,118,2
2023-05-09 17:16:03.084,2023-05-09 17:16:03.0,84,2
2023-05-09 17:16:03.117,2023-05-09 17:16:03.0,117,2
2023-05-09 17:16:03.218,2023-05-09 17:16:03.2,18,2
2023-05-09 17:16:03.484,2023-05-09 17:16:03.2,284,2
2023-05-09 17:16:03.521,2023-05-09 17:16:03.4,121,2
2023-05-09 17:16:03.619,2023-05-09 17:16:03.4,219,2
2023-05-09 17:16:03.619,2023-05-09 17:16:03.6,19,2
2023-05-09 17:16:03.656,2023-05-09 17:16:03.6,56,2
2023-05-09 17:16:03.786,2023-05-09 17:16:03.8,-14,2
2023-05-09 17:16:03.988,2023-05-09 17:16:03.8,188,2
2023-05-09 17:16:04.086,2023-05-09 17:16:04.0,86,2
2023-05-09 17:16:04.086,2023-05-09 17:16:04.0,86,2
2023-05-09 17:16:04.22,2023-05-09 17:16:04.2,20,2
2023-05-09 17:16:04.387,2023-05-09 17:16:04.4,-13,2
2023-05-09 17:16:04.487,2023-05-09 17:16:04.4,87,2
2023-05-09 17:16:04.621,2023-05-09 17:16:04.6,21,2
2023-05-09 17:16:04.721,2023-05-09 17:16:04.6,121,2
2023-05-09 17:16:04.926,2023-05-09 17:16:04.8,126,2
2023-05-09 17:16:04.963,2023-05-09 17:16:04.8,163,2
2023-05-09 17:16:05.098,2023-05-09 17:16:05.0,98,2
2023-05-09 17:16:05.098,2023-05-09 17:16:05.0,98,2
2023-05-09 17:16:05.199,2023-05-09 17:16:05.2,-1,2
2023-05-09 17:16:05.263,2023-05-09 17:16:05.2,63,2
2023-05-09 17:16:05.462,2023-05-09 17:16:05.4,62,2
2023-05-09 17:16:05.462,2023-05-09 17:16:05.4,62,2
2023-05-09 17:16:05.663,2023-05-09 17:16:05.6,63,2
2023-05-09 17:16:05.761,2023-05-09 17:16:05.6,161,2
2023-05-09 17:16:05.826,2023-05-09 17:16:05.8,26,2
2023-05-09 17:16:05.889,2023-05-09 17:16:05.8,89,2
2023-05-09 17:16:06.092,2023-05-09 17:16:06.0,92,2
2023-05-09 17:16:06.092,2023-05-09 17:16:06.0,92,2
2023-05-09 17:16:06.225,2023-05-09 17:16:06.2,25,2
2023-05-09 17:16:06.294,2023-05-09 17:16:06.2,94,2
2023-05-09 17:16:06.391,2023-05-09 17:16:06.4,-9,2
2023-05-09 17:16:06.492,2023-05-09 17:16:06.4,92,2
2023-05-09 17:16:06.627,2023-05-09 17:16:06.6,27,2
2023-05-09 17:16:06.725,2023-05-09 17:16:06.6,125,2
2023-05-09 17:16:06.827,2023-05-09 17:16:06.8,27,2
2023-05-09 17:16:06.892,2023-05-09 17:16:06.8,92,2
2023-05-09 17:16:07.13,2023-05-09 17:16:07.0,130,2
2023-05-09 17:16:07.194,2023-05-09 17:16:07.2,-6,2
2023-05-09 17:16:07.297,2023-05-09 17:16:07.2,97,2
2023-05-09 17:16:07.43,2023-05-09 17:16:07.4,30,2
2023-05-09 17:16:07.596,2023-05-09 17:16:07.6,-4,2
2023-05-09 17:16:07.665,2023-05-09 17:16:07.6,65,2
2023-05-09 17:16:07.829,2023-05-09 17:16:07.8,29,2
2023-05-09 17:16:07.861,2023-05-09 17:16:07.8,61,2
2023-05-09 17:16:08.167,2023-05-09 17:16:08.0,167,2
2023-05-09 17:16:08.167,2023-05-09 17:16:08.0,167,2
2023-05-09 17:16:08.264,2023-05-09 17:16:08.2,64,2
2023-05-09 17:16:08.43,2023-05-09 17:16:08.2,230,2
2023-05-09 17:16:08.43,2023-05-09 17:16:08.4,30,2
2023-05-09 17:16:08.497,2023-05-09 17:16:08.4,97,2
2023-05-09 17:16:08.631,2023-05-09 17:16:08.6,31,2
2023-05-09 17:16:08.664,2023-05-09 17:16:08.6,64,2
2023-05-09 17:16:08.798,2023-05-09 17:16:08.8,-2,2
2023-05-09 17:16:08.899,2023-05-09 17:16:08.8,99,2
2023-05-09 17:16:09.134,2023-05-09 17:16:09.0,134,2
2023-05-09 17:16:09.134,2023-05-09 17:16:09.0,134,2
2023-05-09 17:16:09.198,2023-05-09 17:16:09.2,-2,2
2023-05-09 17:16:09.265,2023-05-09 17:16:09.2,65,2
2023-05-09 17:16:09.399,2023-05-09 17:16:09.4,-1,2
2023-05-09 17:16:09.532,2023-05-09 17:16:09.4,132,2
2023-05-09 17:16:09.603,2023-05-09 17:16:09.6,3,2
2023-05-09 17:16:09.835,2023-05-09 17:16:09.8,35,2
2023-05-09 17:16:09.9,2023-05-09 17:16:09.8,100,2
2023-05-09 17:16:10.369,2023-05-09 17:16:10.0,369,2
2023-05-09 17:16:10.402,2023-05-09 17:16:10.2,202,2
2023-05-09 17:16:10.402,2023-05-09 17:16:10.2,202,2
2023-05-09 17:16:10.402,2023-05-09 17:16:10.4,2,2
2023-05-09 17:16:10.47,2023-05-09 17:16:10.4,70,2
2023-05-09 17:16:10.608,2023-05-09 17:16:10.6,8,2
2023-05-09 17:16:10.675,2023-05-09 17:16:10.6,75,2
2023-05-09 17:16:10.77,2023-05-09 17:16:10.8,-30,2
2023-05-09 17:16:10.839,2023-05-09 17:16:10.8,39,2
2023-05-09 17:16:11.038,2023-05-09 17:16:11.0,38,2
2023-05-09 17:16:11.038,2023-05-09 17:16:11.0,38,2
2023-05-09 17:16:11.175,2023-05-09 17:16:11.2,-25,2
2023-05-09 17:16:11.241,2023-05-09 17:16:11.2,41,2
2023-05-09 17:16:11.373,2023-05-09 17:16:11.4,-27,2
2023-05-09 17:16:11.407,2023-05-09 17:16:11.4,7,2
2023-05-09 17:16:11.573,2023-05-09 17:16:11.6,-27,2
2023-05-09 17:16:11.643,2023-05-09 17:16:11.6,43,2
2023-05-09 17:16:11.809,2023-05-09 17:16:11.8,9,2
2023-05-09 17:16:11.84,2023-05-09 17:16:11.8,40,2
2023-05-09 17:16:12.039,2023-05-09 17:16:12.0,39,2
2023-05-09 17:16:12.039,2023-05-09 17:16:12.0,39,2
2023-05-09 17:16:12.173,2023-05-09 17:16:12.2,-27,2
2023-05-09 17:16:12.307,2023-05-09 17:16:12.2,107,2
2023-05-09 17:16:12.411,2023-05-09 17:16:12.4,11,2
2023-05-09 17:16:12.509,2023-05-09 17:16:12.4,109,2
2023-05-09 17:16:12.609,2023-05-09 17:16:12.6,9,2
2023-05-09 17:16:12.707,2023-05-09 17:16:12.6,107,2
2023-05-09 17:16:12.81,2023-05-09 17:16:12.8,10,2
2023-05-09 17:16:12.84,2023-05-09 17:16:12.8,40,2
2023-05-09 17:16:13.11,2023-05-09 17:16:13.0,110,2
2023-05-09 17:16:13.11,2023-05-09 17:16:13.0,110,2
2023-05-09 17:16:13.176,2023-05-09 17:16:13.2,-24,2
2023-05-09 17:16:13.309,2023-05-09 17:16:13.2,109,2
2023-05-09 17:16:13.51,2023-05-09 17:16:13.4,110,2
2023-05-09 17:16:13.51,2023-05-09 17:16:13.4,110,2
2023-05-09 17:16:13.616,2023-05-09 17:16:13.6,16,2
2023-05-09 17:16:13.747,2023-05-09 17:16:13.6,147,2
2023-05-09 17:16:13.848,2023-05-09 17:16:13.8,48,2
2023-05-09 17:16:13.848,2023-05-09 17:16:13.8,48,2
2023-05-09 17:16:14.111,2023-05-09 17:16:14.0,111,2
2023-05-09 17:16:14.213,2023-05-09 17:16:14.0,213,2
2023-05-09 17:16:14.213,2023-05-09 17:16:14.2,13,2
2023-05-09 17:16:14.282,2023-05-09 17:16:14.2,82,2
2023-05-09 17:16:14.478,2023-05-09 17:16:14.4,78,2
2023-05-09 17:16:14.478,2023-05-09 17:16:14.4,78,2
2023-05-09 17:16:14.614,2023-05-09 17:16:14.6,14,2
2023-05-09 17:16:14.713,2023-05-09 17:16:14.6,113,2
2023-05-09 17:16:14.814,2023-05-09 17:16:14.8,14,2
2023-05-09 17:16:14.914,2023-05-09 17:16:14.8,114,2
2023-05-09 17:16:15.082,2023-05-09 17:16:15.0,82,2
2023-05-09 17:16:15.082,2023-05-09 17:16:15.0,82,2
2023-05-09 17:16:15.18,2023-05-09 17:16:15.2,-20,2
2023-05-09 17:16:15.283,2023-05-09 17:16:15.2,83,2
2023-05-09 17:16:15.38,2023-05-09 17:16:15.4,-20,2
2023-05-09 17:16:15.819,2023-05-09 17:16:15.4,419,2
2023-05-09 17:16:15.819,2023-05-09 17:16:15.6,219,2
2023-05-09 17:16:15.851,2023-05-09 17:16:15.6,251,2
2023-05-09 17:16:15.851,2023-05-09 17:16:15.8,51,2
2023-05-09 17:16:15.851,2023-05-09 17:16:15.8,51,2
2023-05-09 17:16:16.088,2023-05-09 17:16:16.0,88,2
2023-05-09 17:16:16.088,2023-05-09 17:16:16.0,88,2
2023-05-09 17:16:16.189,2023-05-09 17:16:16.2,-11,2
2023-05-09 17:16:16.321,2023-05-09 17:16:16.2,121,2
2023-05-09 17:16:16.421,2023-05-09 17:16:16.4,21,2
2023-05-09 17:16:16.52,2023-05-09 17:16:16.4,120,2
2023-05-09 17:16:16.583,2023-05-09 17:16:16.6,-17,2
2023-05-09 17:16:16.654,2023-05-09 17:16:16.6,54,2
2023-05-09 17:16:16.819,2023-05-09 17:16:16.8,19,2
2023-05-09 17:16:17.123,2023-05-09 17:16:17.0,123,2
2023-05-09 17:16:17.123,2023-05-09 17:16:17.0,123,2
2023-05-09 17:16:17.193,2023-05-09 17:16:17.2,-7,2
2023-05-09 17:16:17.289,2023-05-09 17:16:17.2,89,2
2023-05-09 17:16:17.357,2023-05-09 17:16:17.4,-43,2
2023-05-09 17:16:17.457,2023-05-09 17:16:17.4,57,2
2023-05-09 17:16:17.59,2023-05-09 17:16:17.6,-10,2
2023-05-09 17:16:17.655,2023-05-09 17:16:17.6,55,2
2023-05-09 17:16:17.887,2023-05-09 17:16:17.8,87,2
2023-05-09 17:16:17.887,2023-05-09 17:16:17.8,87,2
2023-05-09 17:16:18.056,2023-05-09 17:16:18.0,56,2
2023-05-09 17:16:18.056,2023-05-09 17:16:18.0,56,2
2023-05-09 17:16:18.29,2023-05-09 17:16:18.2,90,2
2023-05-09 17:16:18.29,2023-05-09 17:16:18.2,90,2
2023-05-09 17:16:18.391,2023-05-09 17:16:18.4,-9,2
2023-05-09 17:16:18.657,2023-05-09 17:16:18.6,57,2
2023-05-09 17:16:18.723,2023-05-09 17:16:18.6,123,2
2023-05-09 17:16:18.79,2023-05-09 17:16:18.8,-10,2
2023-05-09 17:16:18.891,2023-05-09 17:16:18.8,91,2
2023-05-09 17:16:19.091,2023-05-09 17:16:19.0,91,2
2023-05-09 17:16:19.222,2023-05-09 17:16:19.0,222,2
2023-05-09 17:16:19.222,2023-05-09 17:16:19.2,22,2
2023-05-09 17:16:19.294,2023-05-09 17:16:19.2,94,2
2023-05-09 17:16:19.46,2023-05-09 17:16:19.4,60,2
2023-05-09 17:16:19.46,2023-05-09 17:16:19.4,60,2
2023-05-09 17:16:19.692,2023-05-09 17:16:19.6,92,2
2023-05-09 17:16:19.692,2023-05-09 17:16:19.6,92,2
2023-05-09 17:16:19.793,2023-05-09 17:16:19.8,-7,2
2023-05-09 17:16:19.927,2023-05-09 17:16:19.8,127,2
2023-05-09 17:16:20.094,2023-05-09 17:16:20.0,94,2
2023-05-09 17:16:20.094,2023-05-09 17:16:20.0,94,2
2023-05-09 17:16:20.261,2023-05-09 17:16:20.2,61,2
2023-05-09 17:16:20.261,2023-05-09 17:16:20.2,61,2
2023-05-09 17:16:20.395,2023-05-09 17:16:20.4,-5,2
2023-05-09 17:16:20.53,2023-05-09 17:16:20.4,130,2
2023-05-09 17:16:20.701,2023-05-09 17:16:20.6,101,2
2023-05-09 17:16:20.701,2023-05-09 17:16:20.6,101,2
2023-05-09 17:16:20.866,2023-05-09 17:16:20.8,66,2
2023-05-09 17:16:21.202,2023-05-09 17:16:20.8,402,2
2023-05-09 17:16:21.367,2023-05-09 17:16:21.0,367,2
2023-05-09 17:16:21.367,2023-05-09 17:16:21.0,367,2
2023-05-09 17:16:21.367,2023-05-09 17:16:21.2,167,2
2023-05-09 17:16:21.367,2023-05-09 17:16:21.2,167,2
2023-05-09 17:16:21.367,2023-05-09 17:16:21.4,-33,2
2023-05-09 17:16:21.466,2023-05-09 17:16:21.4,66,2
2023-05-09 17:16:21.564,2023-05-09 17:16:21.6,-36,2
2023-05-09 17:16:21.665,2023-05-09 17:16:21.6,65,2
2023-05-09 17:16:21.799,2023-05-09 17:16:21.8,-1,2
2023-05-09 17:16:21.967,2023-05-09 17:16:21.8,167,2
2023-05-09 17:16:22.033,2023-05-09 17:16:22.0,33,2
2023-05-09 17:16:22.033,2023-05-09 17:16:22.0,33,2
2023-05-09 17:16:22.132,2023-05-09 17:16:22.2,-68,2
2023-05-09 17:16:22.232,2023-05-09 17:16:22.2,32,2
2023-05-09 17:16:22.368,2023-05-09 17:16:22.4,-32,2
2023-05-09 17:16:22.5,2023-05-09 17:16:22.4,100,2
2023-05-09 17:16:22.6,2023-05-09 17:16:22.6,0,2
2023-05-09 17:16:22.668,2023-05-09 17:16:22.6,68,2
2023-05-09 17:16:22.771,2023-05-09 17:16:22.8,-29,2
2023-05-09 17:16:22.867,2023-05-09 17:16:22.8,67,2
2023-05-09 17:16:23.101,2023-05-09 17:16:23.0,101,2
2023-05-09 17:16:23.101,2023-05-09 17:16:23.0,101,2
2023-05-09 17:16:23.17,2023-05-09 17:16:23.2,-30,2
2023-05-09 17:16:23.336,2023-05-09 17:16:23.2,136,2
2023-05-09 17:16:23.403,2023-05-09 17:16:23.4,3,2
2023-05-09 17:16:23.503,2023-05-09 17:16:23.4,103,2
2023-05-09 17:16:23.602,2023-05-09 17:16:23.6,2,2
2023-05-09 17:16:23.67,2023-05-09 17:16:23.6,70,2
2023-05-09 17:16:23.802,2023-05-09 17:16:23.8,2,2
2023-05-09 17:16:23.903,2023-05-09 17:16:23.8,103,2
2023-05-09 17:16:24.137,2023-05-09 17:16:24.0,137,2
2023-05-09 17:16:24.137,2023-05-09 17:16:24.0,137,2
2023-05-09 17:16:24.169,2023-05-09 17:16:24.2,-31,2
2023-05-09 17:16:24.375,2023-05-09 17:16:24.4,-25,2
2023-05-09 17:16:24.443,2023-05-09 17:16:24.4,43,2
2023-05-09 17:16:24.542,2023-05-09 17:16:24.6,-58,2
2023-05-09 17:16:24.642,2023-05-09 17:16:24.6,42,2
2023-05-09 17:16:24.778,2023-05-09 17:16:24.8,-22,2
2023-05-09 17:16:24.877,2023-05-09 17:16:24.8,77,2
2023-05-09 17:16:25.109,2023-05-09 17:16:25.0,109,2
2023-05-09 17:16:25.109,2023-05-09 17:16:25.0,109,2
2023-05-09 17:16:25.214,2023-05-09 17:16:25.2,14,2
2023-05-09 17:16:25.275,2023-05-09 17:16:25.2,75,2
2023-05-09 17:16:25.409,2023-05-09 17:16:25.4,9,2
2023-05-09 17:16:25.477,2023-05-09 17:16:25.4,77,2
2023-05-09 17:16:25.575,2023-05-09 17:16:25.6,-25,2
2023-05-09 17:16:25.675,2023-05-09 17:16:25.6,75,2
2023-05-09 17:16:25.841,2023-05-09 17:16:25.8,41,2
2023-05-09 17:16:25.907,2023-05-09 17:16:25.8,107,2
2023-05-09 17:16:26.078,2023-05-09 17:16:26.0,78,2
2023-05-09 17:16:26.111,2023-05-09 17:16:26.0,111,2
2023-05-09 17:16:26.243,2023-05-09 17:16:26.2,43,2
2023-05-09 17:16:26.308,2023-05-09 17:16:26.2,108,2
2023-05-09 17:16:26.377,2023-05-09 17:16:26.4,-23,2
2023-05-09 17:16:26.71,2023-05-09 17:16:26.4,310,2
2023-05-09 17:16:26.71,2023-05-09 17:16:26.6,110,2
2023-05-09 17:16:26.71,2023-05-09 17:16:26.6,110,2
2023-05-09 17:16:26.91,2023-05-09 17:16:26.8,110,2
2023-05-09 17:16:26.98,2023-05-09 17:16:26.8,180,2
2023-05-09 17:16:27.045,2023-05-09 17:16:27.0,45,2
2023-05-09 17:16:27.112,2023-05-09 17:16:27.0,112,2
2023-05-09 17:16:27.178,2023-05-09 17:16:27.2,-22,2
2023-05-09 17:16:27.279,2023-05-09 17:16:27.2,79,2
2023-05-09 17:16:27.379,2023-05-09 17:16:27.4,-21,2
2023-05-09 17:16:27.444,2023-05-09 17:16:27.4,44,2
2023-05-09 17:16:27.681,2023-05-09 17:16:27.6,81,2
2023-05-09 17:16:27.681,2023-05-09 17:16:27.6,81,2
2023-05-09 17:16:27.85,2023-05-09 17:16:27.8,50,2
2023-05-09 17:16:27.85,2023-05-09 17:16:27.8,50,2
2023-05-09 17:16:28.083,2023-05-09 17:16:28.0,83,2
2023-05-09 17:16:28.083,2023-05-09 17:16:28.0,83,2
2023-05-09 17:16:28.188,2023-05-09 17:16:28.2,-12,2
2023-05-09 17:16:28.318,2023-05-09 17:16:28.2,118,2
2023-05-09 17:16:28.449,2023-05-09 17:16:28.4,49,2
2023-05-09 17:16:28.449,2023-05-09 17:16:28.4,49,2
2023-05-09 17:16:28.717,2023-05-09 17:16:28.6,117,2
2023-05-09 17:16:28.717,2023-05-09 17:16:28.6,117,2
2023-05-09 17:16:28.785,2023-05-09 17:16:28.8,-15,2
2023-05-09 17:16:28.951,2023-05-09 17:16:28.8,151,2
2023-05-09 17:16:29.185,2023-05-09 17:16:29.0,185,2
2023-05-09 17:16:29.323,2023-05-09 17:16:29.2,123,2
2023-05-09 17:16:29.354,2023-05-09 17:16:29.4,-46,2
2023-05-09 17:16:29.486,2023-05-09 17:16:29.4,86,2
2023-05-09 17:16:29.619,2023-05-09 17:16:29.6,19,2
2023-05-09 17:16:29.654,2023-05-09 17:16:29.6,54,2
2023-05-09 17:16:29.823,2023-05-09 17:16:29.8,23,2
2023-05-09 17:16:29.917,2023-05-09 17:16:29.8,117,2
2023-05-09 17:16:30.118,2023-05-09 17:16:30.0,118,2
2023-05-09 17:16:30.118,2023-05-09 17:16:30.0,118,2
2023-05-09 17:16:30.219,2023-05-09 17:16:30.2,19,2
2023-05-09 17:16:30.253,2023-05-09 17:16:30.2,53,2
2023-05-09 17:16:30.421,2023-05-09 17:16:30.4,21,2
2023-05-09 17:16:30.486,2023-05-09 17:16:30.4,86,2
2023-05-09 17:16:30.587,2023-05-09 17:16:30.6,-13,2
2023-05-09 17:16:30.722,2023-05-09 17:16:30.6,122,2
2023-05-09 17:16:30.821,2023-05-09 17:16:30.8,21,2
2023-05-09 17:16:30.921,2023-05-09 17:16:30.8,121,2
2023-05-09 17:16:31.088,2023-05-09 17:16:31.0,88,2
2023-05-09 17:16:31.088,2023-05-09 17:16:31.0,88,2
2023-05-09 17:16:31.191,2023-05-09 17:16:31.2,-9,2
2023-05-09 17:16:31.291,2023-05-09 17:16:31.2,91,2
2023-05-09 17:16:31.427,2023-05-09 17:16:31.4,27,2
2023-05-09 17:16:31.496,2023-05-09 17:16:31.4,96,2
2023-05-09 17:16:31.593,2023-05-09 17:16:31.6,-7,2
2023-05-09 17:16:31.661,2023-05-09 17:16:31.6,61,2
2023-05-09 17:16:32.157,2023-05-09 17:16:31.8,357,2
2023-05-09 17:16:32.157,2023-05-09 17:16:31.8,357,2
2023-05-09 17:16:32.157,2023-05-09 17:16:32.0,157,2
2023-05-09 17:16:32.157,2023-05-09 17:16:32.0,157,2
2023-05-09 17:16:32.256,2023-05-09 17:16:32.2,56,2
2023-05-09 17:16:32.327,2023-05-09 17:16:32.2,127,2
2023-05-09 17:16:32.392,2023-05-09 17:16:32.4,-8,2
2023-05-09 17:16:32.458,2023-05-09 17:16:32.4,58,2
2023-05-09 17:16:32.593,2023-05-09 17:16:32.599,-6,2
2023-05-09 17:16:32.76,2023-05-09 17:16:32.599,161,2
2023-05-09 17:16:32.827,2023-05-09 17:16:32.8,27,2
2023-05-09 17:16:32.893,2023-05-09 17:16:32.8,93,2
2023-05-09 17:16:33.065,2023-05-09 17:16:33.0,65,2
2023-05-09 17:16:33.065,2023-05-09 17:16:33.0,65,2
2023-05-09 17:16:33.263,2023-05-09 17:16:33.2,63,2
2023-05-09 17:16:33.294,2023-05-09 17:16:33.2,94,2
2023-05-09 17:16:33.427,2023-05-09 17:16:33.4,27,2
2023-05-09 17:16:33.494,2023-05-09 17:16:33.4,94,2
2023-05-09 17:16:33.595,2023-05-09 17:16:33.6,-5,2
2023-05-09 17:16:33.662,2023-05-09 17:16:33.6,62,2
2023-05-09 17:16:33.827,2023-05-09 17:16:33.8,27,2
2023-05-09 17:16:33.963,2023-05-09 17:16:33.8,163,2
2023-05-09 17:16:34.163,2023-05-09 17:16:34.0,163,2
2023-05-09 17:16:34.228,2023-05-09 17:16:34.0,228,2
2023-05-09 17:16:34.228,2023-05-09 17:16:34.2,28,2
2023-05-09 17:16:34.329,2023-05-09 17:16:34.2,129,2
2023-05-09 17:16:34.397,2023-05-09 17:16:34.4,-3,2
2023-05-09 17:16:34.497,2023-05-09 17:16:34.4,97,2
2023-05-09 17:16:34.63,2023-05-09 17:16:34.6,30,2
2023-05-09 17:16:34.699,2023-05-09 17:16:34.6,99,2
2023-05-09 17:16:34.802,2023-05-09 17:16:34.8,2,2
2023-05-09 17:16:35.101,2023-05-09 17:16:35.0,101,2
2023-05-09 17:16:35.101,2023-05-09 17:16:35.0,101,2
2023-05-09 17:16:35.201,2023-05-09 17:16:35.2,1,2
2023-05-09 17:16:35.265,2023-05-09 17:16:35.2,65,2
2023-05-09 17:16:35.437,2023-05-09 17:16:35.4,37,2
2023-05-09 17:16:35.601,2023-05-09 17:16:35.6,1,2
2023-05-09 17:16:35.678,2023-05-09 17:16:35.6,78,2
2023-05-09 17:16:35.839,2023-05-09 17:16:35.8,39,2
2023-05-09 17:16:35.839,2023-05-09 17:16:35.8,39,2
2023-05-09 17:16:36.073,2023-05-09 17:16:36.0,73,2
2023-05-09 17:16:36.073,2023-05-09 17:16:36.0,73,2
2023-05-09 17:16:36.209,2023-05-09 17:16:36.2,9,2
2023-05-09 17:16:36.275,2023-05-09 17:16:36.2,75,2
2023-05-09 17:16:36.373,2023-05-09 17:16:36.4,-27,2
2023-05-09 17:16:36.44,2023-05-09 17:16:36.4,40,2
2023-05-09 17:16:36.572,2023-05-09 17:16:36.6,-28,2
2023-05-09 17:16:36.671,2023-05-09 17:16:36.6,71,2
2023-05-09 17:16:36.737,2023-05-09 17:16:36.8,-63,2
2023-05-09 17:16:36.838,2023-05-09 17:16:36.8,38,2
2023-05-09 17:16:37.003,2023-05-09 17:16:37.0,3,2
2023-05-09 17:16:37.003,2023-05-09 17:16:37.0,3,2
2023-05-09 17:16:37.172,2023-05-09 17:16:37.2,-28,2
2023-05-09 17:16:37.569,2023-05-09 17:16:37.2,369,2
2023-05-09 17:16:37.569,2023-05-09 17:16:37.4,169,2
