Input,Time,Latitude,Longitude,Altitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-05-09 17:15:55.336,46.0898234,11.1155436,244.89999389648438,-11.17,-73.97,0.84,null
SMAR,2023-05-09 17:15:55.369,46.0898234,11.1155436,244.89999389648438,-11.19,-73.89,0.82,null
STON,2023-05-09 17:15:55.369,46.089760535,11.115524808333333,198.26,-10.691818,-1.929142,-0.842404,2
SMAR,2023-05-09 17:15:55.402,46.0898234,11.1155436,244.89999389648438,-11.22,-73.93,0.82,null
SMAR,2023-05-09 17:15:55.432,46.0898234,11.1155436,244.89999389648438,-11.25,-73.91,0.81,null
SMAR,2023-05-09 17:15:55.463,46.0898234,11.1155436,244.89999389648438,-11.28,-73.83,0.78,null
STON,2023-05-09 17:15:55.463,46.089760535,11.115524808333333,198.26,-10.712424,-1.641561,-0.917443,2
SMAR,2023-05-09 17:15:55.5,46.0898234,11.1155436,244.89999389648438,-11.3,-73.81,0.78,null
SMAR,2023-05-09 17:15:55.532,46.0898234,11.1155436,244.89999389648438,-11.32,-73.85,0.79,null
SMAR,2023-05-09 17:15:55.565,46.0898234,11.1155436,244.89999389648438,-11.36,-73.79,0.78,null
STON,2023-05-09 17:15:55.565,46.089760565,11.115524818333334,198.26,-10.712424,-1.641561,-0.917443,2
SMAR,2023-05-09 17:15:55.598,46.0898234,11.1155436,244.89999389648438,-11.38,-73.71,0.76,null
SMAR,2023-05-09 17:15:55.632,46.0898234,11.1155436,244.89999389648438,-11.42,-73.67,0.74,null
STON,2023-05-09 17:15:55.632,46.089760565,11.115524818333334,198.26,-10.869088,-1.526051,-0.967361,2
SMAR,2023-05-09 17:15:55.664,46.0898234,11.1155436,244.89999389648438,-11.46,-73.62,0.73,null
SMAR,2023-05-09 17:15:55.697,46.0898234,11.1155436,244.89999389648438,-11.5,-73.54,0.71,null
SMAR,2023-05-09 17:15:55.731,46.0898234,11.1155436,244.89999389648438,-11.54,-73.45,0.69,null
SMAR,2023-05-09 17:15:55.765,46.0898234,11.1155436,244.89999389648438,-11.59,-73.38,0.68,null
STON,2023-05-09 17:15:55.765,46.089760616666666,11.11552483,198.26,-10.869088,-1.526051,-0.967361,2
SMAR,2023-05-09 17:15:55.798,46.0898234,11.1155436,244.89999389648438,-11.63,-73.33,0.68,null
SMAR,2023-05-09 17:15:55.83,46.0898234,11.1155436,244.89999389648438,-11.68,-73.24,0.67,null
STON,2023-05-09 17:15:55.83,46.089760616666666,11.11552483,198.26,-11.096369,-1.072838,-1.07209,2
SMAR,2023-05-09 17:15:55.864,46.0898234,11.1155436,244.89999389648438,-11.72,-73.14,0.65,null
SMAR,2023-05-09 17:15:55.898,46.0898234,11.1155436,244.89999389648438,-11.76,-73.05,0.64,null
SMAR,2023-05-09 17:15:55.935,46.0898234,11.1155436,244.89999389648438,-11.81,-72.96,0.63,null
SMAR,2023-05-09 17:15:55.967,46.0898234,11.1155436,244.89999389648438,-11.86,-72.92,0.62,null
SMAR,2023-05-09 17:15:55.999,46.0898233,11.1155434,244.89999389648438,-11.92,-72.98,0.64,null
SMAR,2023-05-09 17:15:56.033,46.0898233,11.1155434,244.89999389648438,-11.98,-73.0,0.65,null
SMAR,2023-05-09 17:15:56.065,46.0898233,11.1155434,244.89999389648438,-12.04,-72.99,0.64,null
STON,2023-05-09 17:15:56.065,46.089760676666664,11.115524841666666,198.253,-11.096369,-1.072838,-1.07209,2
STON,2023-05-09 17:15:56.065,46.089760676666664,11.115524841666666,198.253,-11.368176,-0.581384,-1.133538,2
SMAR,2023-05-09 17:15:56.099,46.0898233,11.1155434,244.89999389648438,-12.11,-73.05,0.65,null
SMAR,2023-05-09 17:15:56.134,46.0898233,11.1155434,244.89999389648438,-12.16,-73.11,0.68,null
SMAR,2023-05-09 17:15:56.165,46.0898233,11.1155434,244.89999389648438,-12.21,-73.07,0.7,null
SMAR,2023-05-09 17:15:56.199,46.0898233,11.1155434,244.89999389648438,-12.24,-72.97,0.69,null
STON,2023-05-09 17:15:56.199,46.08976073833333,11.11552485,198.251,-11.368176,-0.581384,-1.133538,2
SMAR,2023-05-09 17:15:56.233,46.0898233,11.1155434,244.89999389648438,-12.26,-72.91,0.68,null
SMAR,2023-05-09 17:15:56.267,46.0898233,11.1155434,244.89999389648438,-12.27,-72.86,0.67,null
STON,2023-05-09 17:15:56.267,46.08976073833333,11.11552485,198.251,-11.709364,-0.730773,-1.076628,2
SMAR,2023-05-09 17:15:56.3,46.0898233,11.1155434,244.89999389648438,-12.26,-72.83,0.68,null
SMAR,2023-05-09 17:15:56.336,46.0898233,11.1155434,244.89999389648438,-12.24,-72.8,0.71,null
SMAR,2023-05-09 17:15:56.368,46.0898233,11.1155434,244.89999389648438,-12.2,-72.73,0.74,null
STON,2023-05-09 17:15:56.368,46.08976076166667,11.115524883333332,198.255,-11.709364,-0.730773,-1.076628,2
SMAR,2023-05-09 17:15:56.4,46.0898233,11.1155434,244.89999389648438,-12.16,-72.69,0.79,null
SMAR,2023-05-09 17:15:56.437,46.0898233,11.1155434,244.89999389648438,-12.13,-72.68,0.84,null
STON,2023-05-09 17:15:56.437,46.08976076166667,11.115524883333332,198.255,-11.721462,-0.402098,-1.019057,2
SMAR,2023-05-09 17:15:56.468,46.0898233,11.1155434,244.89999389648438,-12.1,-72.66,0.89,null
SMAR,2023-05-09 17:15:56.504,46.0898233,11.1155434,244.89999389648438,-12.09,-72.52,0.9,null
SMAR,2023-05-09 17:15:56.535,46.0898233,11.1155434,244.89999389648438,-12.09,-72.3,0.9,null
STON,2023-05-09 17:15:56.535,46.089760786666666,11.115524973333333,198.262,-11.721462,-0.402098,-1.019057,2
SMAR,2023-05-09 17:15:56.569,46.0898233,11.1155434,244.89999389648438,-12.1,-72.08,0.9,null
SMAR,2023-05-09 17:15:56.602,46.0898233,11.1155434,244.89999389648438,-12.12,-71.88,0.9,null
SMAR,2023-05-09 17:15:56.638,46.0898233,11.1155434,244.89999389648438,-12.16,-71.7,0.92,null
STON,2023-05-09 17:15:56.638,46.089760786666666,11.115524973333333,198.262,-11.603158,0.209124,-0.859218,2
SMAR,2023-05-09 17:15:56.671,46.0898233,11.1155434,244.89999389648438,-12.2,-71.57,0.94,null
SMAR,2023-05-09 17:15:56.704,46.0898233,11.1155434,244.89999389648438,-12.25,-71.49,0.97,null
SMAR,2023-05-09 17:15:56.733,46.0898233,11.1155434,244.89999389648438,-12.29,-71.45,1.0,null
STON,2023-05-09 17:15:56.733,46.089760901666665,11.115525075,198.305,-11.603158,0.209124,-0.859218,2
SMAR,2023-05-09 17:15:56.768,46.0898233,11.1155434,244.89999389648438,-12.33,-71.37,1.01,null
SMAR,2023-05-09 17:15:56.804,46.0898233,11.1155434,244.89999389648438,-12.36,-71.25,1.02,null
SMAR,2023-05-09 17:15:56.834,46.0898233,11.1155434,244.89999389648438,-12.39,-71.13,1.02,null
SMAR,2023-05-09 17:15:56.866,46.0898233,11.1155434,244.89999389648438,-12.4,-70.99,1.01,null
SMAR,2023-05-09 17:15:56.9,46.0898233,11.1155434,244.89999389648438,-12.42,-70.85,1.01,null
STON,2023-05-09 17:15:56.9,46.089760901666665,11.115525075,198.305,-11.840371,0.927068,-0.735205,2
SMAR,2023-05-09 17:15:56.936,46.0898233,11.1155434,244.89999389648438,-12.43,-70.75,1.02,null
SMAR,2023-05-09 17:15:56.966,46.0898233,11.1155434,244.89999389648438,-12.43,-70.66,1.02,null
SMAR,2023-05-09 17:15:57.003,46.0898233,11.1155434,244.89999389648438,-12.43,-70.53,1.03,null
SMAR,2023-05-09 17:15:57.033,46.0898233,11.1155434,244.89999389648438,-12.43,-70.42,1.04,null
SMAR,2023-05-09 17:15:57.069,46.0898233,11.1155434,244.89999389648438,-12.41,-70.26,1.06,null
STON,2023-05-09 17:15:57.069,46.08976098,11.115525086666667,198.303,-11.840371,0.927068,-0.735205,2
SMAR,2023-05-09 17:15:57.1,46.0898233,11.1155434,244.89999389648438,-12.39,-70.06,1.07,null
STON,2023-05-09 17:15:57.1,46.08976098,11.115525086666667,198.303,-11.948129,1.633607,-0.711796,2
SMAR,2023-05-09 17:15:57.134,46.0898233,11.1155434,244.89999389648438,-12.36,-69.88,1.09,null
SMAR,2023-05-09 17:15:57.17,46.0898233,11.1155434,244.89999389648438,-12.33,-69.64,1.1,null
STON,2023-05-09 17:15:57.17,46.08976112166667,11.115525011666668,198.315,-11.948129,1.633607,-0.711796,2
SMAR,2023-05-09 17:15:57.201,46.0898233,11.1155434,244.89999389648438,-12.29,-69.36,1.11,null
SMAR,2023-05-09 17:15:57.236,46.0898233,11.1155434,244.89999389648438,-12.25,-69.05,1.11,null
STON,2023-05-09 17:15:57.236,46.08976112166667,11.115525011666668,198.315,-11.864853,2.607817,-0.632472,2
SMAR,2023-05-09 17:15:57.268,46.0898233,11.1155434,244.89999389648438,-12.19,-68.69,1.11,null
SMAR,2023-05-09 17:15:57.302,46.0898233,11.1155434,244.89999389648438,-12.13,-68.31,1.12,null
SMAR,2023-05-09 17:15:57.335,46.0898233,11.1155434,244.89999389648438,-12.05,-67.91,1.15,null
SMAR,2023-05-09 17:15:57.369,46.0898233,11.1155434,244.89999389648438,-11.96,-67.58,1.19,null
SMAR,2023-05-09 17:15:57.402,46.0898233,11.1155434,244.89999389648438,-11.87,-67.33,1.26,null
STON,2023-05-09 17:15:57.402,46.089761368333335,11.115524846666666,198.325,-11.864853,2.607817,-0.632472,2
SMAR,2023-05-09 17:15:57.436,46.0898233,11.1155434,244.89999389648438,-11.77,-67.0,1.32,null
STON,2023-05-09 17:15:57.436,46.089761368333335,11.115524846666666,198.325,-11.513277,4.658807,-0.54929,2
SMAR,2023-05-09 17:15:57.469,46.0898233,11.1155434,244.89999389648438,-11.67,-66.44,1.34,null
SMAR,2023-05-09 17:15:57.505,46.0898233,11.1155434,244.89999389648438,-11.55,-65.66,1.33,null
SMAR,2023-05-09 17:15:57.535,46.0898233,11.1155434,244.89999389648438,-11.44,-64.86,1.32,null
SMAR,2023-05-09 17:15:57.571,46.0898233,11.1155434,244.89999389648438,-11.32,-64.26,1.38,null
STON,2023-05-09 17:15:57.571,46.08976169333334,11.115524625,198.34,-11.513277,4.658807,-0.54929,2
SMAR,2023-05-09 17:15:57.603,46.0898233,11.1155434,244.89999389648438,-11.22,-63.87,1.47,null
SMAR,2023-05-09 17:15:57.635,46.0898233,11.1155434,244.89999389648438,-11.12,-63.49,1.57,null
SMAR,2023-05-09 17:15:57.672,46.0898233,11.1155434,244.89999389648438,-11.02,-63.0,1.63,null
SMAR,2023-05-09 17:15:57.702,46.0898233,11.1155434,244.89999389648438,-10.92,-62.46,1.69,null
SMAR,2023-05-09 17:15:57.739,46.0898233,11.1155434,244.89999389648438,-10.83,-62.06,1.76,null
SMAR,2023-05-09 17:15:57.769,46.0898233,11.1155434,244.89999389648438,-10.73,-61.93,1.84,null
STON,2023-05-09 17:15:57.769,46.08976205333333,11.115524481666666,198.34,-11.513277,4.658807,-0.54929,2
SMAR,2023-05-09 17:15:57.806,46.0898233,11.1155434,244.89999389648438,-10.63,-62.02,1.94,null
SMAR,2023-05-09 17:15:57.837,46.0898233,11.1155434,244.89999389648438,-10.53,-62.13,2.0,null
STON,2023-05-09 17:15:57.837,46.08976205333333,11.115524481666666,198.34,-10.277958,10.309203,0.072136,2
SMAR,2023-05-09 17:15:57.873,46.0898233,11.1155434,244.89999389648438,-10.43,-62.11,2.0,null
SMAR,2023-05-09 17:15:57.908,46.0898233,11.1155434,244.89999389648438,-10.33,-62.07,1.97,null
SMAR,2023-05-09 17:15:57.939,46.0898233,11.1155434,244.89999389648438,-10.23,-62.15,1.93,null
SMAR,2023-05-09 17:15:57.975,46.0898233,11.1155434,244.89999389648438,-10.13,-62.36,1.88,null
SMAR,2023-05-09 17:15:58.006,46.0898233,11.1155433,244.89999389648438,-10.02,-62.67,1.83,null
SMAR,2023-05-09 17:15:58.041,46.0898233,11.1155433,244.89999389648438,-9.9,-63.13,1.79,null
STON,2023-05-09 17:15:58.041,46.089762658333335,11.115524628333333,198.346,-10.277958,10.309203,0.072136,2
SMAR,2023-05-09 17:15:58.072,46.0898233,11.1155433,244.89999389648438,-9.76,-63.8,1.77,null
SMAR,2023-05-09 17:15:58.106,46.0898233,11.1155433,244.89999389648438,-9.58,-64.7,1.8,null
SMAR,2023-05-09 17:15:58.136,46.0898233,11.1155433,244.89999389648438,-9.41,-65.66,1.84,null
STON,2023-05-09 17:15:58.136,46.089762658333335,11.115524628333333,198.346,-9.689999,9.991158,0.162533,2
SMAR,2023-05-09 17:15:58.17,46.0898233,11.1155433,244.89999389648438,-9.23,-66.5,1.85,null
SMAR,2023-05-09 17:15:58.204,46.0898233,11.1155433,244.89999389648438,-9.07,-67.03,1.8,null
STON,2023-05-09 17:15:58.204,46.089763555,11.115525015,198.35,-9.689999,9.991158,0.162533,2
SMAR,2023-05-09 17:15:58.242,46.0898233,11.1155433,244.89999389648438,-8.92,-67.31,1.68,null
SMAR,2023-05-09 17:15:58.272,46.0898233,11.1155433,244.89999389648438,-8.82,-67.5,1.55,null
SMAR,2023-05-09 17:15:58.308,46.0898233,11.1155433,244.89999389648438,-8.71,-67.86,1.42,null
STON,2023-05-09 17:15:58.308,46.089763555,11.115525015,198.35,-8.8071,6.086349,0.136549,2
SMAR,2023-05-09 17:15:58.338,46.0898233,11.1155433,244.89999389648438,-8.61,-68.57,1.32,null
SMAR,2023-05-09 17:15:58.373,46.0898233,11.1155433,244.89999389648438,-8.52,-69.53,1.25,null
STON,2023-05-09 17:15:58.373,46.08976442,11.115525275,198.36,-8.8071,6.086349,0.136549,2
SMAR,2023-05-09 17:15:58.406,46.0898233,11.1155433,244.89999389648438,-8.44,-70.33,1.16,null
SMAR,2023-05-09 17:15:58.442,46.0898233,11.1155433,244.89999389648438,-8.39,-70.71,1.01,null
STON,2023-05-09 17:15:58.442,46.08976442,11.115525275,198.36,-8.069763,3.240962,-0.450135,2
SMAR,2023-05-09 17:15:58.474,46.0898233,11.1155433,244.89999389648438,-8.34,-70.84,0.85,null
SMAR,2023-05-09 17:15:58.505,46.0898233,11.1155433,244.89999389648438,-8.31,-70.9,0.7,null
SMAR,2023-05-09 17:15:58.541,46.0898233,11.1155433,244.89999389648438,-8.29,-71.13,0.59,null
SMAR,2023-05-09 17:15:58.574,46.0898233,11.1155433,244.89999389648438,-8.29,-71.58,0.52,null
SMAR,2023-05-09 17:15:58.604,46.0898233,11.1155433,244.89999389648438,-8.29,-72.15,0.5,null
SMAR,2023-05-09 17:15:58.639,46.0898233,11.1155433,244.89999389648438,-8.28,-72.64,0.49,null
SMAR,2023-05-09 17:15:58.672,46.0898233,11.1155433,244.89999389648438,-8.29,-72.89,0.48,null
SMAR,2023-05-09 17:15:58.706,46.0898233,11.1155433,244.89999389648438,-8.28,-72.91,0.45,null
STON,2023-05-09 17:15:58.706,46.08976527,11.115525315,198.367,-8.069763,3.240962,-0.450135,2
STON,2023-05-09 17:15:58.706,46.08976527,11.115525315,198.367,-7.803231,1.122257,-1.194502,2
SMAR,2023-05-09 17:15:58.74,46.0898233,11.1155433,244.89999389648438,-8.27,-72.84,0.42,null
SMAR,2023-05-09 17:15:58.772,46.0898233,11.1155433,244.89999389648438,-8.27,-72.79,0.43,null
STON,2023-05-09 17:15:58.772,46.08976628,11.115525025,198.349,-7.803231,1.122257,-1.194502,2
SMAR,2023-05-09 17:15:58.809,46.0898233,11.1155433,244.89999389648438,-8.28,-72.81,0.44,null
SMAR,2023-05-09 17:15:58.839,46.0898233,11.1155433,244.89999389648438,-8.28,-72.96,0.5,null
STON,2023-05-09 17:15:58.839,46.08976628,11.115525025,198.349,-7.776573,-0.268396,-1.33204,2
SMAR,2023-05-09 17:15:58.873,46.0898233,11.1155433,244.89999389648438,-8.27,-73.03,0.56,null
SMAR,2023-05-09 17:15:58.907,46.0898233,11.1155433,244.89999389648438,-8.24,-72.95,0.61,null
SMAR,2023-05-09 17:15:58.94,46.0898233,11.1155433,244.89999389648438,-8.2,-72.72,0.64,null
SMAR,2023-05-09 17:15:58.972,46.0898233,11.1155433,244.89999389648438,-8.18,-72.51,0.69,null
SMAR,2023-05-09 17:15:59.008,46.0898233,11.1155433,244.89999389648438,-8.15,-72.41,0.76,null
SMAR,2023-05-09 17:15:59.041,46.0898233,11.1155433,244.89999389648438,-8.13,-72.24,0.82,null
STON,2023-05-09 17:15:59.041,46.08976733,11.115524548333333,198.345,-7.776573,-0.268396,-1.33204,2
STON,2023-05-09 17:15:59.041,46.08976733,11.115524548333333,198.345,-7.696576,-0.041454,-1.101881,2
SMAR,2023-05-09 17:15:59.075,46.0898233,11.1155433,244.89999389648438,-8.11,-71.89,0.88,null
SMAR,2023-05-09 17:15:59.106,46.0898233,11.1155433,244.89999389648438,-8.11,-71.42,0.95,null
SMAR,2023-05-09 17:15:59.139,46.0898233,11.1155433,244.89999389648438,-8.11,-71.06,1.04,null
SMAR,2023-05-09 17:15:59.174,46.0898233,11.1155433,244.89999389648438,-8.14,-70.84,1.15,null
STON,2023-05-09 17:15:59.174,46.089768281666665,11.115524226666667,198.361,-7.696576,-0.041454,-1.101881,2
SMAR,2023-05-09 17:15:59.207,46.0898233,11.1155433,244.89999389648438,-8.18,-70.78,1.29,null
SMAR,2023-05-09 17:15:59.241,46.0898233,11.1155433,244.89999389648438,-8.24,-70.75,1.43,null
SMAR,2023-05-09 17:15:59.283,46.0898233,11.1155433,244.89999389648438,-8.3,-70.71,1.57,null
SMAR,2023-05-09 17:15:59.309,46.0898233,11.1155433,244.89999389648438,-8.36,-70.72,1.73,null
SMAR,2023-05-09 17:15:59.347,46.0898233,11.1155433,244.89999389648438,-8.42,-70.9,1.9,null
SMAR,2023-05-09 17:15:59.376,46.0898233,11.1155433,244.89999389648438,-8.46,-71.21,2.06,null
SMAR,2023-05-09 17:15:59.412,46.0898233,11.1155433,244.89999389648438,-8.51,-71.6,2.24,null
SMAR,2023-05-09 17:15:59.442,46.0898233,11.1155433,244.89999389648438,-8.54,-72.04,2.39,null
STON,2023-05-09 17:15:59.442,46.089768281666665,11.115524226666667,198.361,-7.634891,1.591229,-0.665421,2
SMAR,2023-05-09 17:15:59.475,46.0898233,11.1155433,244.89999389648438,-8.56,-72.41,2.51,null
SMAR,2023-05-09 17:15:59.506,46.0898233,11.1155433,244.89999389648438,-8.57,-72.71,2.6,null
SMAR,2023-05-09 17:15:59.541,46.0898233,11.1155433,244.89999389648438,-8.56,-73.12,2.7,null
SMAR,2023-05-09 17:15:59.576,46.0898233,11.1155433,244.89999389648438,-8.53,-73.69,2.79,null
SMAR,2023-05-09 17:15:59.608,46.0898233,11.1155433,244.89999389648438,-8.46,-74.35,2.89,null
STON,2023-05-09 17:15:59.608,46.089769243333336,11.115524183333333,198.352,-7.634891,1.591229,-0.665421,2
SMAR,2023-05-09 17:15:59.641,46.0898233,11.1155433,244.89999389648438,-8.37,-75.26,3.0,null
SMAR,2023-05-09 17:15:59.674,46.0898233,11.1155433,244.89999389648438,-8.27,-76.23,3.09,null
SMAR,2023-05-09 17:15:59.709,46.0898233,11.1155433,244.89999389648438,-8.2,-76.85,3.11,null
STON,2023-05-09 17:15:59.709,46.089769243333336,11.115524183333333,198.352,-7.973148,1.316783,0.24744,2
STON,2023-05-09 17:15:59.709,46.08977034,11.115524381666667,198.319,-7.973148,1.316783,0.24744,2
SMAR,2023-05-09 17:15:59.742,46.0898233,11.1155433,244.89999389648438,-8.14,-77.24,3.1,null
SMAR,2023-05-09 17:15:59.773,46.0898233,11.1155433,244.89999389648438,-8.11,-77.63,3.07,null
STON,2023-05-09 17:15:59.773,46.08977034,11.115524381666667,198.319,-8.088096,-1.130823,1.014519,2
STON,2023-05-09 17:15:59.773,46.08977148333334,11.115524731666667,198.335,-8.088096,-1.130823,1.014519,2
SMAR,2023-05-09 17:15:59.811,46.0898233,11.1155433,244.89999389648438,-8.07,-78.08,3.05,null
SMAR,2023-05-09 17:15:59.841,46.0898233,11.1155433,244.89999389648438,-8.04,-78.52,3.04,null
SMAR,2023-05-09 17:15:59.876,46.0898233,11.1155433,244.89999389648438,-8.01,-78.73,2.98,null
SMAR,2023-05-09 17:15:59.91,46.0898233,11.1155433,244.89999389648438,-7.99,-78.62,2.91,null
SMAR,2023-05-09 17:15:59.946,46.0898233,11.1155433,244.89999389648438,-7.96,-78.4,2.83,null
SMAR,2023-05-09 17:15:59.979,46.0898233,11.1155433,244.89999389648438,-7.92,-78.27,2.79,null
SMAR,2023-05-09 17:16:00.01,46.0898233,11.1155433,244.89999389648438,-7.86,-78.33,2.78,null
SMAR,2023-05-09 17:16:00.045,46.0898291,11.1155443,244.89999389648438,-7.81,-78.43,2.76,null
SMAR,2023-05-09 17:16:00.077,46.0898291,11.1155443,244.89999389648438,-7.75,-78.43,2.72,null
STON,2023-05-09 17:16:00.077,46.08977242666667,11.115524976666666,198.346,-8.088096,-1.130823,1.014519,2
SMAR,2023-05-09 17:16:00.112,46.0898291,11.1155443,244.89999389648438,-7.71,-78.32,2.66,null
SMAR,2023-05-09 17:16:00.145,46.0898291,11.1155443,244.89999389648438,-7.67,-78.1,2.58,null
SMAR,2023-05-09 17:16:00.177,46.0898291,11.1155443,244.89999389648438,-7.63,-77.85,2.51,null
STON,2023-05-09 17:16:00.177,46.08977242666667,11.115524976666666,198.346,-7.478084,-6.006485,1.108074,2
SMAR,2023-05-09 17:16:00.211,46.0898291,11.1155443,244.89999389648438,-7.59,-77.68,2.42,null
SMAR,2023-05-09 17:16:00.243,46.0898291,11.1155443,244.89999389648438,-7.53,-77.59,2.35,null
SMAR,2023-05-09 17:16:00.28,46.0898291,11.1155443,244.89999389648438,-7.48,-77.49,2.26,null
STON,2023-05-09 17:16:00.28,46.08977324666667,11.115524963333334,198.344,-7.478084,-6.006485,1.108074,2
STON,2023-05-09 17:16:00.28,46.08977324666667,11.115524963333334,198.344,-7.193433,-5.614043,0.831997,2
SMAR,2023-05-09 17:16:00.311,46.0898291,11.1155443,244.89999389648438,-7.43,-77.33,2.16,null
SMAR,2023-05-09 17:16:00.345,46.0898291,11.1155443,244.89999389648438,-7.38,-77.14,2.03,null
SMAR,2023-05-09 17:16:00.375,46.0898291,11.1155443,244.89999389648438,-7.33,-77.0,1.91,null
STON,2023-05-09 17:16:00.375,46.08977423166667,11.115524636666667,198.333,-7.193433,-5.614043,0.831997,2
SMAR,2023-05-09 17:16:00.409,46.0898291,11.1155443,244.89999389648438,-7.27,-76.95,1.79,null
SMAR,2023-05-09 17:16:00.443,46.0898291,11.1155443,244.89999389648438,-7.19,-76.77,1.64,null
SMAR,2023-05-09 17:16:00.478,46.0898291,11.1155443,244.89999389648438,-7.1,-76.39,1.45,null
SMAR,2023-05-09 17:16:00.509,46.0898291,11.1155443,244.89999389648438,-7.0,-75.93,1.27,null
STON,2023-05-09 17:16:00.509,46.08977423166667,11.115524636666667,198.333,-6.879468,-4.64475,0.242908,2
SMAR,2023-05-09 17:16:00.547,46.0898291,11.1155443,244.89999389648438,-6.89,-75.47,1.08,null
SMAR,2023-05-09 17:16:00.576,46.0898291,11.1155443,244.89999389648438,-6.81,-75.19,0.88,null
STON,2023-05-09 17:16:00.576,46.089775185,11.115523956666667,198.334,-6.879468,-4.64475,0.242908,2
SMAR,2023-05-09 17:16:00.613,46.0898291,11.1155443,244.89999389648438,-6.75,-75.13,0.73,null
SMAR,2023-05-09 17:16:00.643,46.0898291,11.1155443,244.89999389648438,-6.72,-75.05,0.58,null
SMAR,2023-05-09 17:16:00.679,46.0898291,11.1155443,244.89999389648438,-6.69,-74.76,0.42,null
SMAR,2023-05-09 17:16:00.712,46.0898291,11.1155443,244.89999389648438,-6.68,-74.18,0.25,null
SMAR,2023-05-09 17:16:00.743,46.0898291,11.1155443,244.89999389648438,-6.68,-73.72,0.13,null
STON,2023-05-09 17:16:00.743,46.089775185,11.115523956666667,198.334,-6.356965,-2.785953,-0.73245,2
STON,2023-05-09 17:16:00.743,46.089776093333334,11.115523308333334,198.346,-6.356965,-2.785953,-0.73245,2
SMAR,2023-05-09 17:16:00.779,46.0898291,11.1155443,244.89999389648438,-6.7,-73.64,0.07,null
SMAR,2023-05-09 17:16:00.812,46.0898291,11.1155443,244.89999389648438,-6.73,-73.99,0.09,null
SMAR,2023-05-09 17:16:00.844,46.0898291,11.1155443,244.89999389648438,-6.77,-74.56,0.15,null
SMAR,2023-05-09 17:16:00.88,46.0898291,11.1155443,244.89999389648438,-6.8,-75.11,0.24,null
STON,2023-05-09 17:16:00.88,46.089776093333334,11.115523308333334,198.346,-6.185755,-1.056737,-1.609341,2
SMAR,2023-05-09 17:16:00.911,46.0898291,11.1155443,244.89999389648438,-6.83,-75.43,0.33,null
SMAR,2023-05-09 17:16:00.946,46.0898291,11.1155443,244.89999389648438,-6.86,-75.52,0.42,null
SMAR,2023-05-09 17:16:00.98,46.0898291,11.1155443,244.89999389648438,-6.9,-75.55,0.5,null
SMAR,2023-05-09 17:16:01.013,46.0898333,11.1155455,244.89999389648438,-6.95,-75.65,0.57,null
SMAR,2023-05-09 17:16:01.045,46.0898333,11.1155455,244.89999389648438,-7.0,-75.85,0.64,null
SMAR,2023-05-09 17:16:01.078,46.0898333,11.1155455,244.89999389648438,-7.04,-76.05,0.69,null
SMAR,2023-05-09 17:16:01.117,46.0898333,11.1155455,244.89999389648438,-7.06,-76.18,0.71,null
STON,2023-05-09 17:16:01.117,46.089776973333336,11.11552287,198.343,-6.185755,-1.056737,-1.609341,2
STON,2023-05-09 17:16:01.117,46.089776973333336,11.11552287,198.343,-6.380658,-3.031242,-1.254441,2
SMAR,2023-05-09 17:16:01.147,46.0898333,11.1155455,244.89999389648438,-7.07,-76.33,0.72,null
SMAR,2023-05-09 17:16:01.178,46.0898333,11.1155455,244.89999389648438,-7.07,-76.59,0.71,null
SMAR,2023-05-09 17:16:01.214,46.0898333,11.1155455,244.89999389648438,-7.06,-77.0,0.71,null
SMAR,2023-05-09 17:16:01.25,46.0898333,11.1155455,244.89999389648438,-7.03,-77.6,0.73,null
STON,2023-05-09 17:16:01.25,46.08977805666667,11.115522725,198.331,-6.380658,-3.031242,-1.254441,2
SMAR,2023-05-09 17:16:01.283,46.0898333,11.1155455,244.89999389648438,-7.0,-78.34,0.76,null
SMAR,2023-05-09 17:16:01.316,46.0898333,11.1155455,244.89999389648438,-6.96,-79.11,0.78,null
SMAR,2023-05-09 17:16:01.347,46.0898333,11.1155455,244.89999389648438,-6.94,-79.65,0.77,null
SMAR,2023-05-09 17:16:01.388,46.0898333,11.1155455,244.89999389648438,-6.93,-79.8,0.69,null
STON,2023-05-09 17:16:01.388,46.08977805666667,11.115522725,198.331,-6.58783,-4.025307,-0.975745,2
STON,2023-05-09 17:16:01.388,46.08977927666667,11.115522698333333,198.331,-6.58783,-4.025307,-0.975745,2
SMAR,2023-05-09 17:16:01.417,46.0898333,11.1155455,244.89999389648438,-6.93,-79.63,0.58,null
SMAR,2023-05-09 17:16:01.452,46.0898333,11.1155455,244.89999389648438,-6.95,-79.6,0.47,null
SMAR,2023-05-09 17:16:01.485,46.0898333,11.1155455,244.89999389648438,-6.99,-80.16,0.41,null
SMAR,2023-05-09 17:16:01.514,46.0898333,11.1155455,244.89999389648438,-7.05,-81.21,0.43,null
STON,2023-05-09 17:16:01.514,46.08977927666667,11.115522698333333,198.331,-6.454917,-7.361601,-0.933193,2
SMAR,2023-05-09 17:16:01.546,46.0898333,11.1155455,244.89999389648438,-7.13,-82.28,0.43,null
SMAR,2023-05-09 17:16:01.581,46.0898333,11.1155455,244.89999389648438,-7.22,-82.7,0.37,null
SMAR,2023-05-09 17:16:01.614,46.0898333,11.1155455,244.89999389648438,-7.36,-82.64,0.27,null
