Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-03 15:09:18.313,2023-05-03 15:09:18.6,-287,2
2023-05-03 15:09:18.424,2023-05-03 15:09:18.8,-376,2
2023-05-03 15:09:18.557,2023-05-03 15:09:18.8,-243,2
2023-05-03 15:09:18.692,2023-05-03 15:09:19.0,-308,2
2023-05-03 15:09:18.692,2023-05-03 15:09:19.0,-308,2
2023-05-03 15:09:18.856,2023-05-03 15:09:19.2,-344,2
2023-05-03 15:09:18.923,2023-05-03 15:09:19.2,-277,2
2023-05-03 15:09:18.988,2023-05-03 15:09:19.4,-412,2
2023-05-03 15:09:19.121,2023-05-03 15:09:19.4,-279,2
2023-05-03 15:09:19.258,2023-05-03 15:09:19.6,-342,2
2023-05-03 15:09:19.45,2023-05-03 15:09:19.8,-350,2
2023-05-03 15:09:19.589,2023-05-03 15:09:19.8,-211,2
2023-05-03 15:09:19.72,2023-05-03 15:09:20.0,-280,2
2023-05-03 15:09:19.755,2023-05-03 15:09:20.0,-245,2
2023-05-03 15:09:20.115,2023-05-03 15:09:20.2,-85,2
2023-05-03 15:09:20.15,2023-05-03 15:09:20.2,-50,2
2023-05-03 15:09:20.15,2023-05-03 15:09:20.4,-250,2
2023-05-03 15:09:20.22,2023-05-03 15:09:20.4,-180,2
2023-05-03 15:09:20.383,2023-05-03 15:09:20.6,-217,2
2023-05-03 15:09:20.383,2023-05-03 15:09:20.6,-217,2
2023-05-03 15:09:20.451,2023-05-03 15:09:20.8,-349,2
2023-05-03 15:09:20.512,2023-05-03 15:09:20.8,-288,2
2023-05-03 15:09:20.66,2023-05-03 15:09:21.0,-340,2
2023-05-03 15:09:20.828,2023-05-03 15:09:21.0,-172,2
2023-05-03 15:09:20.858,2023-05-03 15:09:21.2,-342,2
2023-05-03 15:09:20.99,2023-05-03 15:09:21.2,-210,2
2023-05-03 15:09:21.123,2023-05-03 15:09:21.4,-277,2
2023-05-03 15:09:21.123,2023-05-03 15:09:21.4,-277,2
2023-05-03 15:09:21.255,2023-05-03 15:09:21.6,-345,2
2023-05-03 15:09:21.354,2023-05-03 15:09:21.6,-246,2
2023-05-03 15:09:21.421,2023-05-03 15:09:21.8,-379,2
2023-05-03 15:09:21.521,2023-05-03 15:09:21.8,-279,2
2023-05-03 15:09:21.722,2023-05-03 15:09:22.0,-278,2
2023-05-03 15:09:21.753,2023-05-03 15:09:22.0,-247,2
2023-05-03 15:09:21.855,2023-05-03 15:09:22.2,-345,2
2023-05-03 15:09:21.952,2023-05-03 15:09:22.2,-248,2
2023-05-03 15:09:22.055,2023-05-03 15:09:22.4,-345,2
2023-05-03 15:09:22.121,2023-05-03 15:09:22.4,-279,2
2023-05-03 15:09:22.225,2023-05-03 15:09:22.6,-375,2
2023-05-03 15:09:22.392,2023-05-03 15:09:22.6,-208,2
2023-05-03 15:09:22.457,2023-05-03 15:09:22.8,-343,2
2023-05-03 15:09:22.524,2023-05-03 15:09:22.8,-276,2
2023-05-03 15:09:22.688,2023-05-03 15:09:23.0,-312,2
2023-05-03 15:09:22.688,2023-05-03 15:09:23.0,-312,2
2023-05-03 15:09:22.86,2023-05-03 15:09:23.2,-340,2
2023-05-03 15:09:22.932,2023-05-03 15:09:23.2,-268,2
2023-05-03 15:09:23.029,2023-05-03 15:09:23.4,-371,2
2023-05-03 15:09:23.127,2023-05-03 15:09:23.4,-273,2
2023-05-03 15:09:23.261,2023-05-03 15:09:23.6,-339,2
2023-05-03 15:09:23.326,2023-05-03 15:09:23.6,-274,2
2023-05-03 15:09:23.461,2023-05-03 15:09:23.8,-339,2
2023-05-03 15:09:23.562,2023-05-03 15:09:23.8,-238,2
2023-05-03 15:09:23.727,2023-05-03 15:09:24.0,-273,2
2023-05-03 15:09:23.727,2023-05-03 15:09:24.0,-273,2
2023-05-03 15:09:23.828,2023-05-03 15:09:24.2,-372,2
2023-05-03 15:09:23.959,2023-05-03 15:09:24.2,-241,2
2023-05-03 15:09:24.027,2023-05-03 15:09:24.4,-373,2
2023-05-03 15:09:24.126,2023-05-03 15:09:24.4,-274,2
2023-05-03 15:09:24.296,2023-05-03 15:09:24.6,-304,2
2023-05-03 15:09:24.296,2023-05-03 15:09:24.6,-304,2
2023-05-03 15:09:24.459,2023-05-03 15:09:24.8,-341,2
2023-05-03 15:09:24.797,2023-05-03 15:09:25.0,-203,2
2023-05-03 15:09:24.797,2023-05-03 15:09:25.0,-203,2
2023-05-03 15:09:24.864,2023-05-03 15:09:25.2,-336,2
2023-05-03 15:09:25.132,2023-05-03 15:09:25.4,-268,2
2023-05-03 15:09:25.132,2023-05-03 15:09:25.4,-268,2
2023-05-03 15:09:25.565,2023-05-03 15:09:25.6,-35,2
2023-05-03 15:09:25.599,2023-05-03 15:09:25.6,-1,2
2023-05-03 15:09:25.599,2023-05-03 15:09:25.8,-201,2
2023-05-03 15:09:25.599,2023-05-03 15:09:25.8,-201,2
2023-05-03 15:09:25.734,2023-05-03 15:09:26.0,-266,2
2023-05-03 15:09:25.766,2023-05-03 15:09:26.0,-234,2
2023-05-03 15:09:25.867,2023-05-03 15:09:26.2,-333,2
2023-05-03 15:09:25.936,2023-05-03 15:09:26.2,-264,2
2023-05-03 15:09:26.166,2023-05-03 15:09:26.4,-234,2
2023-05-03 15:09:26.166,2023-05-03 15:09:26.4,-234,2
2023-05-03 15:09:26.235,2023-05-03 15:09:26.6,-365,2
2023-05-03 15:09:26.534,2023-05-03 15:09:26.6,-66,2
2023-05-03 15:09:26.534,2023-05-03 15:09:26.8,-266,2
2023-05-03 15:09:26.534,2023-05-03 15:09:26.8,-266,2
2023-05-03 15:09:26.736,2023-05-03 15:09:27.0,-264,2
2023-05-03 15:09:26.802,2023-05-03 15:09:27.0,-198,2
2023-05-03 15:09:26.868,2023-05-03 15:09:27.2,-332,2
2023-05-03 15:09:26.974,2023-05-03 15:09:27.2,-226,2
2023-05-03 15:09:27.07,2023-05-03 15:09:27.4,-330,2
2023-05-03 15:09:27.266,2023-05-03 15:09:27.6,-334,2
2023-05-03 15:09:27.331,2023-05-03 15:09:27.6,-269,2
2023-05-03 15:09:27.435,2023-05-03 15:09:27.8,-365,2
2023-05-03 15:09:27.5,2023-05-03 15:09:27.8,-300,2
2023-05-03 15:09:27.736,2023-05-03 15:09:28.0,-264,2
2023-05-03 15:09:27.736,2023-05-03 15:09:28.0,-264,2
2023-05-03 15:09:27.836,2023-05-03 15:09:28.2,-364,2
2023-05-03 15:09:27.938,2023-05-03 15:09:28.2,-262,2
2023-05-03 15:09:28.036,2023-05-03 15:09:28.4,-364,2
2023-05-03 15:09:28.302,2023-05-03 15:09:28.6,-298,2
2023-05-03 15:09:28.41,2023-05-03 15:09:28.6,-190,2
2023-05-03 15:09:28.47,2023-05-03 15:09:28.8,-330,2
2023-05-03 15:09:28.574,2023-05-03 15:09:28.8,-226,2
2023-05-03 15:09:28.776,2023-05-03 15:09:29.0,-224,2
2023-05-03 15:09:28.776,2023-05-03 15:09:29.0,-224,2
2023-05-03 15:09:28.905,2023-05-03 15:09:29.2,-295,2
2023-05-03 15:09:28.949,2023-05-03 15:09:29.2,-251,2
2023-05-03 15:09:29.044,2023-05-03 15:09:29.4,-356,2
2023-05-03 15:09:29.144,2023-05-03 15:09:29.4,-256,2
2023-05-03 15:09:29.321,2023-05-03 15:09:29.6,-279,2
2023-05-03 15:09:29.413,2023-05-03 15:09:29.6,-187,2
2023-05-03 15:09:29.509,2023-05-03 15:09:29.8,-291,2
2023-05-03 15:09:29.574,2023-05-03 15:09:29.8,-226,2
2023-05-03 15:09:29.742,2023-05-03 15:09:30.0,-258,2
2023-05-03 15:09:29.776,2023-05-03 15:09:30.0,-224,2
2023-05-03 15:09:29.855,2023-05-03 15:09:30.2,-345,2
2023-05-03 15:09:30.012,2023-05-03 15:09:30.2,-188,2
2023-05-03 15:09:30.112,2023-05-03 15:09:30.4,-288,2
2023-05-03 15:09:30.177,2023-05-03 15:09:30.4,-223,2
2023-05-03 15:09:30.244,2023-05-03 15:09:30.6,-356,2
2023-05-03 15:09:30.346,2023-05-03 15:09:30.6,-254,2
