,Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
26,2023-06-12 15:00:03.608,2023-06-12 14:59:28.2,-12.36,-115.167587,127.52758665667724,2
27,2023-06-12 15:00:03.642,2023-06-12 14:59:28.2,-13.17,-120.216042,133.38604207629396,2
28,2023-06-12 15:00:03.676,2023-06-12 14:59:28.2,-13.92,-120.216042,134.13604207629396,2
29,2023-06-12 15:00:03.709,2023-06-12 14:59:28.2,-14.71,-120.216042,134.926042038147,2
30,2023-06-12 15:00:03.742,2023-06-12 14:59:28.2,-15.65,-120.216042,135.8660416185303,2
31,2023-06-12 15:00:03.769,2023-06-12 14:59:28.4,-16.66,-120.216042,136.87604184741213,2
32,2023-06-12 15:00:03.81,2023-06-12 14:59:28.4,-17.64,-120.216042,137.85604138964845,2
33,2023-06-12 15:00:03.843,2023-06-12 14:59:28.4,-18.47,-125.703644,144.1736433133545,2
34,2023-06-12 15:00:03.875,2023-06-12 14:59:28.4,-19.16,-125.703644,144.8636438474121,2
35,2023-06-12 15:00:03.91,2023-06-12 14:59:28.4,-19.8,-125.703644,145.50364323706054,2
36,2023-06-12 15:00:03.943,2023-06-12 14:59:28.4,-20.6,-125.703644,146.30364438146972,2
37,2023-06-12 15:00:03.975,2023-06-12 14:59:28.6,-21.79,-125.703644,147.49364491552734,2
38,2023-06-12 15:00:04.008,2023-06-12 14:59:28.6,-23.24,-130.646332,153.88633177111817,2
39,2023-06-12 15:00:04.042,2023-06-12 14:59:28.6,-24.62,-130.646332,155.2663328392334,2
40,2023-06-12 15:00:04.076,2023-06-12 14:59:28.6,-25.71,-130.646332,156.35633108447266,2
41,2023-06-12 15:00:04.109,2023-06-12 14:59:28.6,-26.53,-130.646332,157.1763326866455,2
42,2023-06-12 15:00:04.145,2023-06-12 14:59:28.6,-27.29,-130.646332,157.93633291552734,2
43,2023-06-12 15:00:04.184,2023-06-12 14:59:28.8,-28.23,-130.646332,158.87633154223633,2
44,2023-06-12 15:00:04.204,2023-06-12 14:59:28.8,-29.43,-130.646332,160.07633230517578,2
45,2023-06-12 15:00:04.235,2023-06-12 14:59:28.8,-30.71,-137.296997,168.00699608447266,2
46,2023-06-12 15:00:04.277,2023-06-12 14:59:28.8,-31.97,-137.296997,169.2669963133545,2
47,2023-06-12 15:00:04.312,2023-06-12 14:59:28.8,-33.15,-137.296997,170.4469985258789,2
48,2023-06-12 15:00:04.343,2023-06-12 14:59:28.8,-34.24,-137.296997,171.5369986784668,2
49,2023-06-12 15:00:04.375,2023-06-12 14:59:28.8,-35.26,-137.296997,172.5569953215332,2
50,2023-06-12 15:00:04.409,2023-06-12 14:59:28.8,-36.27,-137.296997,173.56699745776368,2
51,2023-06-12 15:00:04.451,2023-06-12 14:59:29.0,-37.33,-137.296997,174.6269988310547,2
52,2023-06-12 15:00:04.468,2023-06-12 14:59:29.0,-38.51,-137.296997,175.8069953215332,2
53,2023-06-12 15:00:04.508,2023-06-12 14:59:29.0,-39.85,-144.166611,184.01660947412108,2
54,2023-06-12 15:00:04.548,2023-06-12 14:59:29.0,-41.36,-144.166611,185.52661161035155,2
55,2023-06-12 15:00:04.576,2023-06-12 14:59:29.2,-42.97,-144.166611,187.1366122207031,2
56,2023-06-12 15:00:04.61,2023-06-12 14:59:29.2,-44.51,-144.166611,188.6766093215332,2
57,2023-06-12 15:00:04.642,2023-06-12 14:59:29.2,-45.86,-144.166611,190.02661161035155,2
58,2023-06-12 15:00:04.678,2023-06-12 14:59:29.2,-46.8,-144.166611,190.9666102370605,2
59,2023-06-12 15:00:04.711,2023-06-12 14:59:29.2,-47.37,-144.166611,191.53660993188475,2
60,2023-06-12 15:00:04.745,2023-06-12 14:59:29.2,-47.77,-144.166611,191.9366114577637,2
61,2023-06-12 15:00:04.777,2023-06-12 14:59:29.4,-48.23,-144.166611,192.39661054223632,2
62,2023-06-12 15:00:04.813,2023-06-12 14:59:29.4,-48.95,-157.704803,206.65480376293945,2
63,2023-06-12 15:00:04.844,2023-06-12 14:59:29.4,-50.03,-157.704803,207.73480177929687,2
64,2023-06-12 15:00:04.876,2023-06-12 14:59:29.4,-51.38,-157.704803,209.08480406811523,2
65,2023-06-12 15:00:04.91,2023-06-12 14:59:29.4,-52.95,-157.704803,210.65480376293945,2
66,2023-06-12 15:00:04.943,2023-06-12 14:59:29.4,-54.47,-157.704803,212.17480422070312,2
67,2023-06-12 15:00:04.976,2023-06-12 14:59:29.6,-55.78,-157.704803,213.48480177929687,2
68,2023-06-12 15:00:05.012,2023-06-12 14:59:29.6,-56.87,-157.704803,214.5748019318848,2
69,2023-06-12 15:00:05.045,2023-06-12 14:59:29.6,-57.81,-164.091904,221.90190537329104,2
70,2023-06-12 15:00:05.08,2023-06-12 14:59:29.6,-58.7,-164.091904,222.79190476293945,2
71,2023-06-12 15:00:05.11,2023-06-12 14:59:29.6,-59.57,-164.091904,223.66190369482425,2
72,2023-06-12 15:00:05.144,2023-06-12 14:59:29.6,-60.47,-164.091904,224.56190522070312,2
73,2023-06-12 15:00:05.177,2023-06-12 14:59:29.8,-61.38,-164.091904,225.47190506811523,2
74,2023-06-12 15:00:05.209,2023-06-12 14:59:29.8,-62.45,-164.091904,226.54190476293945,2
75,2023-06-12 15:00:05.249,2023-06-12 14:59:29.8,-63.82,-170.099609,233.9196086948242,2
76,2023-06-12 15:00:05.27,2023-06-12 14:59:29.8,-65.36,-170.099609,235.45960961035155,2
77,2023-06-12 15:00:05.312,2023-06-12 14:59:29.8,-66.83,-170.099609,236.92961083105467,2
78,2023-06-12 15:00:05.344,2023-06-12 14:59:29.8,-68.13,-170.099609,238.229606253418,2
79,2023-06-12 15:00:05.377,2023-06-12 14:59:29.8,-69.2,-170.099609,239.29960594824215,2
80,2023-06-12 15:00:05.411,2023-06-12 14:59:29.8,-69.95,-170.099609,240.04960594824215,2
81,2023-06-12 15:00:05.445,2023-06-12 14:59:29.8,-70.47,-170.099609,240.5696102207031,2
82,2023-06-12 15:00:05.478,2023-06-12 14:59:30.0,-70.93,-170.099609,241.02960930517577,2
83,2023-06-12 15:00:05.51,2023-06-12 14:59:30.0,-71.62,-170.099609,241.719611746582,2
84,2023-06-12 15:00:05.545,2023-06-12 14:59:30.0,-72.7,-170.099609,242.79960594824215,2
85,2023-06-12 15:00:05.578,2023-06-12 14:59:30.2,-74.11,-177.53244,251.6424406103516,2
86,2023-06-12 15:00:05.61,2023-06-12 14:59:30.2,-75.71,-177.53244,253.24243908447264,2
87,2023-06-12 15:00:05.645,2023-06-12 14:59:30.2,-77.33,-177.53244,254.8624418310547,2
88,2023-06-12 15:00:05.677,2023-06-12 14:59:30.2,-78.88,177.955475,-99.07547774658204,2
89,2023-06-12 15:00:05.71,2023-06-12 14:59:30.2,-80.33,177.955475,-97.62547316894532,2
90,2023-06-12 15:00:05.744,2023-06-12 14:59:30.2,-81.86,177.955475,-96.09547438964844,2
91,2023-06-12 15:00:05.774,2023-06-12 14:59:30.4,-83.44,177.955475,-94.51547255859376,2
92,2023-06-12 15:00:05.812,2023-06-12 14:59:30.4,-84.97,177.955475,-92.98547377929688,2
93,2023-06-12 15:00:05.844,2023-06-12 14:59:30.4,-86.39,169.069519,-82.67951961035158,2
94,2023-06-12 15:00:05.877,2023-06-12 14:59:30.4,-87.71,169.069519,-81.35951991552736,2
95,2023-06-12 15:00:05.912,2023-06-12 14:59:30.4,-89.02,169.069519,-80.04952235693361,2
96,2023-06-12 15:00:05.946,2023-06-12 14:59:30.6,-90.45,169.069519,-78.61952205175783,2
97,2023-06-12 15:00:05.977,2023-06-12 14:59:30.6,-92.18,169.069519,-76.88951869482423,2
98,2023-06-12 15:00:06.01,2023-06-12 14:59:30.6,-94.16,169.069519,-74.90951533789064,2
99,2023-06-12 15:00:06.035,2023-06-12 14:59:30.6,-96.27,160.655807,-64.3858103569336,2
100,2023-06-12 15:00:06.078,2023-06-12 14:59:30.6,-98.32,160.655807,-62.33580730517579,2
101,2023-06-12 15:00:06.111,2023-06-12 14:59:30.6,-100.19,160.655807,-60.46580455859376,2
102,2023-06-12 15:00:06.15,2023-06-12 14:59:30.8,-101.87,160.655807,-58.78580425341798,2
103,2023-06-12 15:00:06.18,2023-06-12 14:59:30.8,-103.42,160.655807,-57.2358088310547,2
104,2023-06-12 15:00:06.211,2023-06-12 14:59:30.8,-104.91,160.655807,-55.74580333789064,2
105,2023-06-12 15:00:06.244,2023-06-12 14:59:30.8,-106.3,149.500687,-43.20068394824219,2
106,2023-06-12 15:00:06.277,2023-06-12 14:59:30.8,-107.59,149.500687,-41.910690662109374,2
107,2023-06-12 15:00:06.312,2023-06-12 14:59:30.8,-108.74,149.500687,-40.76068913623047,2
108,2023-06-12 15:00:06.347,2023-06-12 14:59:30.8,-109.82,149.500687,-39.68068730517578,2
109,2023-06-12 15:00:06.379,2023-06-12 14:59:30.8,-110.92,149.500687,-38.58068883105469,2
110,2023-06-12 15:00:06.411,2023-06-12 14:59:30.8,-112.05,149.500687,-37.45068394824219,2
111,2023-06-12 15:00:06.445,2023-06-12 14:59:31.0,-113.19,141.615921,-28.425918558593736,2
112,2023-06-12 15:00:06.479,2023-06-12 14:59:31.0,-114.41,141.615921,-27.20591733789061,2
113,2023-06-12 15:00:06.512,2023-06-12 14:59:31.0,-115.65,141.615921,-25.96591947412108,2
114,2023-06-12 15:00:06.541,2023-06-12 14:59:31.0,-116.83,141.615921,-24.7859191689453,2
115,2023-06-12 15:00:06.58,2023-06-12 14:59:31.2,-117.82,141.615921,-23.795921305175767,2
116,2023-06-12 15:00:06.61,2023-06-12 14:59:31.2,-118.62,141.615921,-22.995918253417955,2
117,2023-06-12 15:00:06.644,2023-06-12 14:59:31.2,-119.3,134.747681,-15.447677948242188,2
118,2023-06-12 15:00:06.681,2023-06-12 14:59:31.2,-119.97,134.747681,-14.777679779296877,2
119,2023-06-12 15:00:06.714,2023-06-12 14:59:31.2,-120.74,134.747681,-14.007683136230469,2
120,2023-06-12 15:00:06.744,2023-06-12 14:59:31.4,-121.63,134.747681,-13.117683746582031,2
121,2023-06-12 15:00:06.782,2023-06-12 14:59:31.4,-122.51,134.747681,-12.237678863769531,2
122,2023-06-12 15:00:06.811,2023-06-12 14:59:31.4,-123.38,134.747681,-11.367683746582031,2
123,2023-06-12 15:00:06.839,2023-06-12 14:59:31.4,-124.3,130.014114,-5.714110948242194,2
124,2023-06-12 15:00:06.878,2023-06-12 14:59:31.4,-125.26,130.014114,-4.754111863769538,2
125,2023-06-12 15:00:06.914,2023-06-12 14:59:31.4,-126.24,130.014114,-3.774116136230475,2
126,2023-06-12 15:00:06.949,2023-06-12 14:59:31.6,-127.24,130.014114,-2.774116136230475,2
127,2023-06-12 15:00:06.968,2023-06-12 14:59:31.6,-128.23,130.014114,-1.784118272460944,2
128,2023-06-12 15:00:07.012,2023-06-12 14:59:31.6,-129.28,130.014114,-0.7341152207031314,2
129,2023-06-12 15:00:07.046,2023-06-12 14:59:31.6,-130.33,130.014114,0.3158878310546811,2
130,2023-06-12 15:00:07.08,2023-06-12 14:59:31.6,-131.4,124.553558,6.84643589648438,2
131,2023-06-12 15:00:07.111,2023-06-12 14:59:31.6,-132.48,124.553558,7.926437727539067,2
132,2023-06-12 15:00:07.146,2023-06-12 14:59:31.8,-133.73,124.553558,9.176437727539067,2
133,2023-06-12 15:00:07.179,2023-06-12 14:59:31.8,-135.25,124.553558,10.696442000000005,2
134,2023-06-12 15:00:07.215,2023-06-12 14:59:31.8,-136.89,118.231812,18.658187389648432,2
135,2023-06-12 15:00:07.235,2023-06-12 14:59:31.8,-138.57,118.231812,20.338195324218745,2
136,2023-06-12 15:00:07.282,2023-06-12 14:59:31.8,-140.16,118.231812,21.92819166210937,2
137,2023-06-12 15:00:07.314,2023-06-12 14:59:31.8,-141.52,118.231812,23.28819227246093,2
138,2023-06-12 15:00:07.346,2023-06-12 14:59:31.8,-142.66,118.231812,24.42819166210937,2
139,2023-06-12 15:00:07.38,2023-06-12 14:59:31.8,-143.63,118.231812,25.39819288281249,2
140,2023-06-12 15:00:07.413,2023-06-12 14:59:31.8,-144.52,118.231812,26.28819227246093,2
141,2023-06-12 15:00:07.446,2023-06-12 14:59:31.8,-145.48,118.231812,27.248183727539057,2
142,2023-06-12 15:00:07.479,2023-06-12 14:59:31.8,-146.69,118.231812,28.458190441406245,2
143,2023-06-12 15:00:07.513,2023-06-12 14:59:31.8,-148.11,118.231812,29.87818861035156,2
144,2023-06-12 15:00:07.545,2023-06-12 14:59:31.8,-149.56,118.231812,31.328185558593745,2
145,2023-06-12 15:00:07.58,2023-06-12 14:59:32.0,-150.94,118.231812,32.708190441406245,2
146,2023-06-12 15:00:07.597,2023-06-12 14:59:32.0,-152.15,118.231812,33.91818189648437,2
147,2023-06-12 15:00:07.641,2023-06-12 14:59:32.2,-153.22,118.231812,34.98818922070312,2
148,2023-06-12 15:00:07.68,2023-06-12 14:59:32.2,-154.3,118.231812,36.06819105175781,2
149,2023-06-12 15:00:07.713,2023-06-12 14:59:32.2,-155.45,102.802483,52.64751394824219,2
150,2023-06-12 15:00:07.754,2023-06-12 14:59:32.4,-156.74,102.802483,53.93752249316407,2
151,2023-06-12 15:00:07.771,2023-06-12 14:59:32.4,-158.21,102.802483,55.40752371386719,2
152,2023-06-12 15:00:07.814,2023-06-12 14:59:32.4,-159.77,102.802483,56.96752127246094,2
153,2023-06-12 15:00:07.831,2023-06-12 14:59:32.4,-161.26,95.776886,65.48310850683593,2
154,2023-06-12 15:00:07.879,2023-06-12 14:59:32.4,-162.6,95.776886,66.82312010351562,2
155,2023-06-12 15:00:07.913,2023-06-12 14:59:32.4,-163.86,95.776886,68.08311461035156,2
156,2023-06-12 15:00:07.949,2023-06-12 14:59:32.599,-165.11,95.776886,69.33311461035156,2
157,2023-06-12 15:00:07.968,2023-06-12 14:59:32.599,-166.49,95.776886,70.71311949316406,2
158,2023-06-12 15:00:08.013,2023-06-12 14:59:32.599,-168.05,95.776886,72.27311705175781,2
159,2023-06-12 15:00:08.047,2023-06-12 14:59:32.599,-169.57,95.776886,73.79312132421875,2
160,2023-06-12 15:00:08.081,2023-06-12 14:59:32.599,-170.88,95.776886,75.1031188828125,2
161,2023-06-12 15:00:08.113,2023-06-12 14:59:32.599,-172.0,95.776886,76.223114,2
162,2023-06-12 15:00:08.149,2023-06-12 14:59:32.599,-172.95,95.776886,77.17311094824218,2
163,2023-06-12 15:00:08.179,2023-06-12 14:59:32.8,-173.74,95.776886,77.96311949316406,2
164,2023-06-12 15:00:08.212,2023-06-12 14:59:32.8,-174.47,95.776886,78.69311522070312,2
165,2023-06-12 15:00:08.246,2023-06-12 14:59:32.8,-175.28,79.855003,95.42499577929688,2
166,2023-06-12 15:00:08.28,2023-06-12 14:59:32.8,-176.43,79.855003,96.57498967578124,2
167,2023-06-12 15:00:08.314,2023-06-12 14:59:32.8,-177.92,79.855003,98.06499516894532,2
168,2023-06-12 15:00:08.348,2023-06-12 14:59:32.8,-179.53,79.855003,99.67499577929688,2
169,2023-06-12 15:00:08.383,2023-06-12 14:59:32.8,178.89,79.855003,-258.74500238964845,2
170,2023-06-12 15:00:08.416,2023-06-12 14:59:32.8,177.56,79.855003,-257.41500055859376,2
171,2023-06-12 15:00:08.446,2023-06-12 14:59:33.0,176.51,79.855003,-256.36499750683595,2
172,2023-06-12 15:00:08.479,2023-06-12 14:59:33.0,175.71,73.555611,-249.2656177138672,2
173,2023-06-12 15:00:08.513,2023-06-12 14:59:33.0,175.02,73.555611,-248.5756152724609,2
174,2023-06-12 15:00:08.549,2023-06-12 14:59:33.2,174.31,73.555611,-247.86560855859372,2
175,2023-06-12 15:00:08.564,2023-06-12 14:59:33.2,173.56,73.555611,-247.11560855859372,2
176,2023-06-12 15:00:08.615,2023-06-12 14:59:33.2,172.76,73.555611,-246.31560550683596,2
177,2023-06-12 15:00:08.649,2023-06-12 14:59:33.2,171.86,67.364998,-239.2249986103516,2
178,2023-06-12 15:00:08.678,2023-06-12 14:59:33.2,170.91,67.364998,-238.2750016621094,2
179,2023-06-12 15:00:08.714,2023-06-12 14:59:33.2,169.84,67.364998,-237.20499433789064,2
180,2023-06-12 15:00:08.753,2023-06-12 14:59:33.4,168.65,67.364998,-236.0149918964844,2
181,2023-06-12 15:00:08.773,2023-06-12 14:59:33.4,167.48,67.364998,-234.84499372753908,2
182,2023-06-12 15:00:08.816,2023-06-12 14:59:33.4,166.42,61.941631,-228.3616291689453,2
183,2023-06-12 15:00:08.834,2023-06-12 14:59:33.4,165.49,61.941631,-227.4316364931641,2
184,2023-06-12 15:00:08.881,2023-06-12 14:59:33.4,164.71,61.941631,-226.6516377138672,2
185,2023-06-12 15:00:08.914,2023-06-12 14:59:33.4,164.1,61.941631,-226.04163710351563,2
186,2023-06-12 15:00:08.947,2023-06-12 14:59:33.4,163.0,61.941631,-224.941631,2
187,2023-06-12 15:00:08.982,2023-06-12 14:59:33.6,161.84,61.941631,-223.78162733789063,2
188,2023-06-12 15:00:09.001,2023-06-12 14:59:33.6,160.82,61.941631,-222.76163832421875,2
189,2023-06-12 15:00:09.041,2023-06-12 14:59:33.6,160.12,56.172436,-216.2924311171875,2
190,2023-06-12 15:00:09.083,2023-06-12 14:59:33.6,159.38,56.172436,-215.5524408828125,2
191,2023-06-12 15:00:09.115,2023-06-12 14:59:33.6,158.63,56.172436,-214.8024408828125,2
192,2023-06-12 15:00:09.134,2023-06-12 14:59:33.6,157.68,56.172436,-213.85242867578123,2
193,2023-06-12 15:00:09.167,2023-06-12 14:59:33.6,156.55,56.172436,-212.72243905175785,2
194,2023-06-12 15:00:09.215,2023-06-12 14:59:33.8,155.35,56.172436,-211.52244210351563,2
195,2023-06-12 15:00:09.231,2023-06-12 14:59:33.8,154.13,50.786846,-204.9168508828125,2
196,2023-06-12 15:00:09.264,2023-06-12 14:59:33.8,153.08,50.786846,-203.86684783105468,2
197,2023-06-12 15:00:09.317,2023-06-12 14:59:33.8,152.42,50.786846,-203.2068441689453,2
198,2023-06-12 15:00:09.35,2023-06-12 14:59:33.8,152.01,50.786846,-202.79684050683596,2
199,2023-06-12 15:00:09.382,2023-06-12 14:59:33.8,151.62,50.786846,-202.4068411171875,2
200,2023-06-12 15:00:09.414,2023-06-12 14:59:33.8,150.99,50.786846,-201.7768514931641,2
201,2023-06-12 15:00:09.462,2023-06-12 14:59:34.0,149.01,50.786846,-199.79684050683596,2
202,2023-06-12 15:00:09.487,2023-06-12 14:59:34.0,147.92,45.07391,-192.99390816894527,2
203,2023-06-12 15:00:09.52,2023-06-12 14:59:34.0,146.9,45.07391,-191.9739038964844,2
204,2023-06-12 15:00:09.566,2023-06-12 14:59:34.0,145.89,45.07391,-190.96390938964845,2
205,2023-06-12 15:00:09.586,2023-06-12 14:59:34.0,144.85,45.07391,-189.92391610351564,2
206,2023-06-12 15:00:09.623,2023-06-12 14:59:34.2,143.75,45.07391,-188.82391,2
207,2023-06-12 15:00:09.652,2023-06-12 14:59:34.2,142.54,40.164394,-182.70438728613283,2
208,2023-06-12 15:00:09.694,2023-06-12 14:59:34.2,141.26,40.164394,-181.42438850683595,2
209,2023-06-12 15:00:09.727,2023-06-12 14:59:34.2,139.9,40.164394,-180.0643878964844,2
210,2023-06-12 15:00:09.751,2023-06-12 14:59:34.2,138.49,40.164394,-178.65439949316408,2
211,2023-06-12 15:00:09.791,2023-06-12 14:59:34.4,137.0,40.164394,-177.16439400000002,2
212,2023-06-12 15:00:09.823,2023-06-12 14:59:34.4,135.51,40.164394,-175.67438850683595,2
213,2023-06-12 15:00:09.867,2023-06-12 14:59:34.4,133.99,33.332207,-167.32221249316405,2
214,2023-06-12 15:00:09.89,2023-06-12 14:59:34.4,132.62,33.332207,-165.95220211718748,2
215,2023-06-12 15:00:09.936,2023-06-12 14:59:34.4,131.41,33.332207,-164.74221066210936,2
216,2023-06-12 15:00:09.955,2023-06-12 14:59:34.4,130.29,33.332207,-163.6222002861328,2
217,2023-06-12 15:00:09.988,2023-06-12 14:59:34.6,129.03,33.332207,-162.36220577929686,2
218,2023-06-12 15:00:10.029,2023-06-12 14:59:34.6,127.69,33.332207,-161.02220944140623,2
219,2023-06-12 15:00:10.067,2023-06-12 14:59:34.6,126.27,33.332207,-159.6022036430664,2
220,2023-06-12 15:00:10.117,2023-06-12 14:59:34.6,124.79,24.929707,-149.71970791552735,2
221,2023-06-12 15:00:10.139,2023-06-12 14:59:34.6,123.42,24.929707,-148.34970516894532,2
222,2023-06-12 15:00:10.166,2023-06-12 14:59:34.8,122.31,24.929707,-147.23970455859376,2
223,2023-06-12 15:00:10.2,2023-06-12 14:59:34.8,121.47,24.929707,-146.39970822070313,2
224,2023-06-12 15:00:10.232,2023-06-12 14:59:34.8,120.81,24.929707,-145.73970455859376,2
225,2023-06-12 15:00:10.266,2023-06-12 14:59:34.8,120.2,17.072433,-137.27242994824218,2
226,2023-06-12 15:00:10.299,2023-06-12 14:59:34.8,119.55,17.072433,-136.6224360517578,2
227,2023-06-12 15:00:10.334,2023-06-12 14:59:34.8,118.73,17.072433,-135.80243635693358,2
228,2023-06-12 15:00:10.366,2023-06-12 14:59:34.8,117.78,17.072433,-134.85243177929686,2
229,2023-06-12 15:00:10.398,2023-06-12 14:59:34.8,116.73,17.072433,-133.80243635693358,2
230,2023-06-12 15:00:10.435,2023-06-12 14:59:34.8,115.66,17.072433,-132.73243666210936,2
231,2023-06-12 15:00:10.467,2023-06-12 14:59:34.8,114.59,17.072433,-131.6624293378906,2
232,2023-06-12 15:00:10.5,2023-06-12 14:59:35.0,113.64,17.072433,-130.71243238964843,2
233,2023-06-12 15:00:10.532,2023-06-12 14:59:35.0,112.81,17.072433,-129.88243055859374,2
234,2023-06-12 15:00:10.566,2023-06-12 14:59:35.0,111.88,17.072433,-128.95243025341796,2
235,2023-06-12 15:00:10.604,2023-06-12 14:59:35.0,110.82,17.072433,-127.89243269482422,2
236,2023-06-12 15:00:10.636,2023-06-12 14:59:35.0,109.58,12.342779,-121.9227808310547,2
237,2023-06-12 15:00:10.67,2023-06-12 14:59:35.2,108.29,12.342779,-120.63277991552737,2
238,2023-06-12 15:00:10.7,2023-06-12 14:59:35.2,107.15,12.342779,-119.49278052587891,2
239,2023-06-12 15:00:10.732,2023-06-12 14:59:35.2,106.16,12.342779,-118.50278266210938,2
240,2023-06-12 15:00:10.766,2023-06-12 14:59:35.2,105.24,12.342779,-117.58277686376954,2
241,2023-06-12 15:00:10.804,2023-06-12 14:59:35.2,104.22,12.342779,-116.56278022070312,2
242,2023-06-12 15:00:10.834,2023-06-12 14:59:35.2,103.0,6.470558,-109.470558,2
243,2023-06-12 15:00:10.865,2023-06-12 14:59:35.2,101.63,6.470558,-108.10055525341797,2
244,2023-06-12 15:00:10.905,2023-06-12 14:59:35.2,100.22,6.470558,-106.69055922070312,2
245,2023-06-12 15:00:10.934,2023-06-12 14:59:35.4,98.79,6.470558,-105.26055891552734,2
246,2023-06-12 15:00:10.965,2023-06-12 14:59:35.4,97.36,6.470558,-103.83055861035156,2
247,2023-06-12 15:00:11.0,2023-06-12 14:59:35.4,96.01,6.470558,-102.48056013623048,2
248,2023-06-12 15:00:11.035,2023-06-12 14:59:35.4,94.74,6.470558,-101.21055586376951,2
249,2023-06-12 15:00:11.069,2023-06-12 14:59:35.4,93.56,6.470558,-100.03055555859376,2
250,2023-06-12 15:00:11.099,2023-06-12 14:59:35.4,92.58,6.470558,-99.05055983105468,2
251,2023-06-12 15:00:11.139,2023-06-12 14:59:35.4,91.74,6.470558,-98.21055586376951,2
252,2023-06-12 15:00:11.166,2023-06-12 14:59:35.4,90.85,6.470558,-97.32055647412108,2
253,2023-06-12 15:00:11.206,2023-06-12 14:59:35.6,89.57,-0.079734,-89.49026569482422,2
254,2023-06-12 15:00:11.234,2023-06-12 14:59:35.6,88.29,-0.079734,-88.21026691552734,2
255,2023-06-12 15:00:11.267,2023-06-12 14:59:35.8,86.99,-7.269085,-79.72091286376953,2
256,2023-06-12 15:00:11.299,2023-06-12 14:59:35.8,85.74,-14.380943,-71.35905486376953,2
257,2023-06-12 15:00:11.333,2023-06-12 14:59:35.8,84.58,-14.380943,-70.19905883105469,2
258,2023-06-12 15:00:11.367,2023-06-12 14:59:35.8,83.36,-14.380943,-68.97905761035156,2
259,2023-06-12 15:00:11.4,2023-06-12 14:59:35.8,82.1,-14.380943,-67.71905547412109,2
260,2023-06-12 15:00:11.433,2023-06-12 14:59:36.0,80.82,-14.380943,-66.43905669482422,2
261,2023-06-12 15:00:11.474,2023-06-12 14:59:36.0,79.65,-14.380943,-65.2690585258789,2
262,2023-06-12 15:00:11.51,2023-06-12 14:59:36.0,78.43,-14.380943,-64.04905730517578,2
263,2023-06-12 15:00:11.535,2023-06-12 14:59:36.0,77.16,-21.182404,-55.97759966210938,2
