,Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
40,2023-06-12 14:59:20.061,2023-06-12 14:58:44.6,-19.42,-120.75264,140.17264007629393,2
41,2023-06-12 14:59:20.112,2023-06-12 14:58:44.6,-21.55,-120.75264,142.30263923706053,2
42,2023-06-12 14:59:20.13,2023-06-12 14:58:44.6,-23.45,-120.75264,144.20264076293944,2
43,2023-06-12 14:59:20.162,2023-06-12 14:58:44.6,-25.19,-120.75264,145.9426405340576,2
44,2023-06-12 14:59:20.193,2023-06-12 14:58:44.6,-26.79,-120.75264,147.54264091552733,2
45,2023-06-12 14:59:20.237,2023-06-12 14:58:44.6,-28.18,-120.75264,148.93264030517577,2
46,2023-06-12 14:59:20.274,2023-06-12 14:58:44.6,-29.53,-120.75264,150.2826406866455,2
47,2023-06-12 14:59:20.304,2023-06-12 14:58:44.8,-30.86,-133.156189,164.01618961035155,2
48,2023-06-12 14:59:20.336,2023-06-12 14:58:44.8,-32.2,-133.156189,165.3561897629395,2
49,2023-06-12 14:59:20.37,2023-06-12 14:58:44.8,-33.53,-133.156189,166.6861877792969,2
50,2023-06-12 14:59:20.394,2023-06-12 14:58:44.8,-34.83,-133.156189,167.9861908310547,2
51,2023-06-12 14:59:20.427,2023-06-12 14:58:44.8,-36.22,-133.156189,169.37619022070314,2
52,2023-06-12 14:59:20.458,2023-06-12 14:58:44.8,-37.75,-133.156189,170.906189,2
53,2023-06-12 14:59:20.509,2023-06-12 14:58:44.8,-39.4,-133.156189,172.55619052587892,2
54,2023-06-12 14:59:20.532,2023-06-12 14:58:44.8,-41.14,-133.156189,174.29618838964845,2
55,2023-06-12 14:59:20.559,2023-06-12 14:58:45.0,-42.9,-141.953094,184.8530955258789,2
56,2023-06-12 14:59:20.605,2023-06-12 14:58:45.0,-44.66,-141.953094,186.6130938474121,2
57,2023-06-12 14:59:20.641,2023-06-12 14:58:45.0,-46.46,-141.953094,188.41309308447265,2
58,2023-06-12 14:59:20.657,2023-06-12 14:58:45.0,-48.33,-141.953094,190.28309583105468,2
59,2023-06-12 14:59:20.713,2023-06-12 14:58:45.2,-50.2,-141.953094,192.15309476293945,2
60,2023-06-12 14:59:20.729,2023-06-12 14:58:45.2,-51.96,-141.953094,193.91309308447265,2
61,2023-06-12 14:59:20.76,2023-06-12 14:58:45.2,-53.42,-141.953094,195.3730921689453,2
62,2023-06-12 14:59:20.806,2023-06-12 14:58:45.2,-54.57,-141.953094,196.5230936948242,2
63,2023-06-12 14:59:20.837,2023-06-12 14:58:45.2,-55.55,-141.953094,197.5030932370605,2
64,2023-06-12 14:59:20.857,2023-06-12 14:58:45.2,-56.49,-141.953094,198.4430956784668,2
65,2023-06-12 14:59:20.91,2023-06-12 14:58:45.2,-57.51,-150.588333,208.0983313215332,2
66,2023-06-12 14:59:20.928,2023-06-12 14:58:45.2,-58.77,-150.588333,209.35833345776368,2
67,2023-06-12 14:59:20.958,2023-06-12 14:58:45.4,-60.18,-161.226212,221.40621230517576,2
68,2023-06-12 14:59:21.006,2023-06-12 14:58:45.4,-61.64,-161.226212,222.86621138964844,2
69,2023-06-12 14:59:21.023,2023-06-12 14:58:45.6,-63.18,-161.226212,224.40621230517576,2
70,2023-06-12 14:59:21.061,2023-06-12 14:58:45.6,-64.89,-161.226212,226.11621138964844,2
71,2023-06-12 14:59:21.114,2023-06-12 14:58:45.6,-66.68,-168.099594,234.77959430517575,2
72,2023-06-12 14:59:21.14,2023-06-12 14:58:45.6,-68.45,-168.099594,236.54959094824216,2
73,2023-06-12 14:59:21.18,2023-06-12 14:58:45.8,-70.11,-168.099594,238.2095946103516,2
74,2023-06-12 14:59:21.217,2023-06-12 14:58:45.8,-71.55,-177.503006,249.0530090517578,2
75,2023-06-12 14:59:21.235,2023-06-12 14:58:45.8,-72.78,-177.503006,250.28300477929687,2
76,2023-06-12 14:59:21.279,2023-06-12 14:58:45.8,-73.91,-177.503006,251.41300966210937,2
77,2023-06-12 14:59:21.316,2023-06-12 14:58:45.8,-75.08,-177.503006,252.5830078310547,2
78,2023-06-12 14:59:21.346,2023-06-12 14:58:45.8,-76.44,-177.503006,253.94300844140625,2
79,2023-06-12 14:59:21.38,2023-06-12 14:58:45.8,-77.98,-177.503006,255.4830093569336,2
80,2023-06-12 14:59:21.417,2023-06-12 14:58:45.8,-79.72,-177.503006,257.22300722070315,2
81,2023-06-12 14:59:21.446,2023-06-12 14:58:45.8,-81.56,-177.503006,259.0630035585938,2
82,2023-06-12 14:59:21.466,2023-06-12 14:58:46.0,-83.38,-177.503006,260.883003253418,2
83,2023-06-12 14:59:21.513,2023-06-12 14:58:46.0,-85.16,-177.503006,262.6630096621094,2
84,2023-06-12 14:59:21.545,2023-06-12 14:58:46.0,-86.81,174.439407,-87.62940944140624,2
85,2023-06-12 14:59:21.582,2023-06-12 14:58:46.0,-88.39,174.439407,-86.04940761035155,2
86,2023-06-12 14:59:21.613,2023-06-12 14:58:46.2,-90.0,174.439407,-84.43940699999999,2
87,2023-06-12 14:59:21.647,2023-06-12 14:58:46.2,-91.6,174.439407,-82.8394085258789,2
88,2023-06-12 14:59:21.68,2023-06-12 14:58:46.2,-93.21,164.24855,-71.03855091552734,2
89,2023-06-12 14:59:21.712,2023-06-12 14:58:46.2,-94.85,164.24855,-69.3985515258789,2
90,2023-06-12 14:59:21.749,2023-06-12 14:58:46.4,-96.39,164.24855,-67.85855061035156,2
91,2023-06-12 14:59:21.768,2023-06-12 14:58:46.4,-97.76,164.24855,-66.48854786376953,2
92,2023-06-12 14:59:21.817,2023-06-12 14:58:46.4,-98.98,164.24855,-65.2685466430664,2
93,2023-06-12 14:59:21.846,2023-06-12 14:58:46.4,-100.07,154.766342,-54.69634230517579,2
94,2023-06-12 14:59:21.883,2023-06-12 14:58:46.4,-101.16,154.766342,-53.60633833789064,2
95,2023-06-12 14:59:21.897,2023-06-12 14:58:46.4,-102.25,154.766342,-52.51634200000001,2
96,2023-06-12 14:59:21.934,2023-06-12 14:58:46.6,-103.42,154.766342,-51.346343831054696,2
97,2023-06-12 14:59:21.983,2023-06-12 14:58:46.6,-104.69,154.766342,-50.07633955859376,2
98,2023-06-12 14:59:22.005,2023-06-12 14:58:46.6,-105.91,147.716904,-41.80690033789063,2
99,2023-06-12 14:59:22.047,2023-06-12 14:58:46.6,-106.99,147.716904,-40.72690613623047,2
100,2023-06-12 14:59:22.081,2023-06-12 14:58:46.6,-107.96,147.716904,-39.75690491552734,2
101,2023-06-12 14:59:22.115,2023-06-12 14:58:46.6,-108.9,147.716904,-38.81690247412109,2
102,2023-06-12 14:59:22.147,2023-06-12 14:58:46.6,-109.89,147.716904,-37.82690461035156,2
103,2023-06-12 14:59:22.182,2023-06-12 14:58:46.8,-110.99,147.716904,-36.72690613623047,2
104,2023-06-12 14:59:22.215,2023-06-12 14:58:46.8,-112.25,147.716904,-35.466904,2
105,2023-06-12 14:59:22.247,2023-06-12 14:58:46.8,-113.65,141.29274,-27.642738474121103,2
106,2023-06-12 14:59:22.281,2023-06-12 14:58:46.8,-115.11,141.29274,-26.182739389648447,2
107,2023-06-12 14:59:22.314,2023-06-12 14:58:46.8,-116.55,141.29274,-24.7427369482422,2
108,2023-06-12 14:59:22.35,2023-06-12 14:58:46.8,-118.01,141.29274,-23.28273786376954,2
109,2023-06-12 14:59:22.365,2023-06-12 14:58:46.8,-119.46,141.29274,-21.832740915527356,2
110,2023-06-12 14:59:22.425,2023-06-12 14:58:46.8,-120.87,141.29274,-20.422737253417974,2
111,2023-06-12 14:59:22.438,2023-06-12 14:58:46.8,-122.28,141.29274,-19.01274122070313,2
112,2023-06-12 14:59:22.484,2023-06-12 14:58:47.0,-123.78,141.29274,-17.512741220703134,2
113,2023-06-12 14:59:22.513,2023-06-12 14:58:47.0,-125.35,133.483719,-8.133720525878914,2
114,2023-06-12 14:59:22.547,2023-06-12 14:58:47.0,-126.96,133.483719,-6.523719915527352,2
115,2023-06-12 14:59:22.569,2023-06-12 14:58:47.2,-128.53,133.483719,-4.953720220703133,2
116,2023-06-12 14:59:22.614,2023-06-12 14:58:47.2,-129.97,133.483719,-3.513717779296883,2
117,2023-06-12 14:59:22.648,2023-06-12 14:58:47.2,-131.27,124.73333,6.536674272460942,2
118,2023-06-12 14:59:22.667,2023-06-12 14:58:47.2,-132.52,124.73333,7.786674272460942,2
119,2023-06-12 14:59:22.698,2023-06-12 14:58:47.2,-133.92,124.73333,9.186668168945316,2
120,2023-06-12 14:59:22.753,2023-06-12 14:58:47.4,-135.51,124.73333,10.776664506835942,2
121,2023-06-12 14:59:22.78,2023-06-12 14:58:47.4,-137.18,124.73333,12.446662675781257,2
122,2023-06-12 14:59:22.81,2023-06-12 14:58:47.4,-138.77,124.73333,14.036674272460942,2
123,2023-06-12 14:59:22.837,2023-06-12 14:58:47.4,-140.19,124.73333,15.456672441406257,2
124,2023-06-12 14:59:22.879,2023-06-12 14:58:47.4,-141.4,116.308319,25.091674896484378,2
125,2023-06-12 14:59:22.909,2023-06-12 14:58:47.4,-142.43,116.308319,26.121673675781253,2
126,2023-06-12 14:59:22.932,2023-06-12 14:58:47.4,-143.49,116.308319,27.181686493164065,2
127,2023-06-12 14:59:22.967,2023-06-12 14:58:47.4,-144.67,116.308319,28.361679168945315,2
128,2023-06-12 14:59:23.007,2023-06-12 14:58:47.6,-145.97,116.308319,29.661682220703128,2
129,2023-06-12 14:59:23.041,2023-06-12 14:58:47.6,-147.35,116.308319,31.041687103515628,2
130,2023-06-12 14:59:23.063,2023-06-12 14:58:47.6,-148.73,108.221626,40.50836972753906,2
131,2023-06-12 14:59:23.097,2023-06-12 14:58:47.6,-150.08,108.221626,41.85837583105469,2
132,2023-06-12 14:59:23.134,2023-06-12 14:58:47.6,-151.4,108.221626,43.17836789648437,2
133,2023-06-12 14:59:23.167,2023-06-12 14:58:47.8,-152.75,108.221626,44.528374,2
134,2023-06-12 14:59:23.212,2023-06-12 14:58:47.8,-154.16,108.221626,45.938377662109374,2
135,2023-06-12 14:59:23.247,2023-06-12 14:58:47.8,-155.77,100.435059,55.33494527246094,2
136,2023-06-12 14:59:23.264,2023-06-12 14:58:47.8,-157.48,100.435059,57.04493672753907,2
137,2023-06-12 14:59:23.315,2023-06-12 14:58:47.8,-159.09,100.435059,58.65493733789063,2
138,2023-06-12 14:59:23.344,2023-06-12 14:58:47.8,-160.74,100.435059,60.30494649316407,2
139,2023-06-12 14:59:23.365,2023-06-12 14:58:47.8,-162.46,100.435059,62.02494771386719,2
140,2023-06-12 14:59:23.398,2023-06-12 14:58:47.8,-164.19,100.435059,63.754943441406255,2
141,2023-06-12 14:59:23.431,2023-06-12 14:58:48.0,-165.82,100.435059,65.38494832421875,2
142,2023-06-12 14:59:23.467,2023-06-12 14:58:48.0,-167.1,91.274841,75.82516510351563,2
143,2023-06-12 14:59:23.502,2023-06-12 14:58:48.0,-167.9,91.274841,76.62515289648438,2
144,2023-06-12 14:59:23.539,2023-06-12 14:58:48.2,-168.41,91.274841,77.13516266210938,2
145,2023-06-12 14:59:23.564,2023-06-12 14:58:48.2,-168.97,91.274841,77.69516022070313,2
146,2023-06-12 14:59:23.617,2023-06-12 14:58:48.2,-169.81,91.274841,78.53515655859375,2
147,2023-06-12 14:59:23.642,2023-06-12 14:58:48.2,-170.99,91.274841,79.71516449316407,2
148,2023-06-12 14:59:23.665,2023-06-12 14:58:48.2,-172.32,83.235641,89.08436632421875,2
149,2023-06-12 14:59:23.7,2023-06-12 14:58:48.2,-173.78,83.235641,90.54435777929687,2
150,2023-06-12 14:59:23.743,2023-06-12 14:58:48.4,-175.25,83.235641,92.014359,2
151,2023-06-12 14:59:23.765,2023-06-12 14:58:48.4,-176.44,83.235641,93.20436144140623,2
152,2023-06-12 14:59:23.8,2023-06-12 14:58:48.4,-177.28,83.235641,94.04435777929687,2
153,2023-06-12 14:59:23.832,2023-06-12 14:58:48.4,-177.88,83.235641,94.6443638828125,2
154,2023-06-12 14:59:23.867,2023-06-12 14:58:48.4,-178.42,76.795189,101.62480916894532,2
155,2023-06-12 14:59:23.916,2023-06-12 14:58:48.4,-178.94,76.795189,102.14481344140626,2
156,2023-06-12 14:59:23.935,2023-06-12 14:58:48.4,-179.7,76.795189,102.9048079482422,2
157,2023-06-12 14:59:23.965,2023-06-12 14:58:48.6,179.41,76.795189,-256.20519266210937,2
158,2023-06-12 14:59:24.0,2023-06-12 14:58:48.6,178.45,76.795189,-255.24518594824215,2
159,2023-06-12 14:59:24.045,2023-06-12 14:58:48.6,177.2,76.795189,-253.99518594824215,2
160,2023-06-12 14:59:24.066,2023-06-12 14:58:48.6,175.83,76.795189,-252.62519083105468,2
161,2023-06-12 14:59:24.108,2023-06-12 14:58:48.6,174.61,76.795189,-251.4051896103516,2
162,2023-06-12 14:59:24.132,2023-06-12 14:58:48.6,173.19,76.795189,-249.98519144140624,2
163,2023-06-12 14:59:24.167,2023-06-12 14:58:48.6,171.8,76.795189,-248.5951920517578,2
164,2023-06-12 14:59:24.214,2023-06-12 14:58:48.8,170.59,76.795189,-247.38518533789065,2
165,2023-06-12 14:59:24.243,2023-06-12 14:58:48.8,169.32,76.795189,-246.11519632421877,2
166,2023-06-12 14:59:24.267,2023-06-12 14:58:48.8,168.05,76.795189,-244.8451920517578,2
167,2023-06-12 14:59:24.311,2023-06-12 14:58:48.8,166.78,76.795189,-243.57518777929687,2
168,2023-06-12 14:59:24.333,2023-06-12 14:58:48.8,165.25,76.795189,-242.045189,2
169,2023-06-12 14:59:24.367,2023-06-12 14:58:48.8,163.6,76.795189,-240.3951951035156,2
170,2023-06-12 14:59:24.416,2023-06-12 14:58:48.8,161.89,76.795189,-238.68518838964843,2
171,2023-06-12 14:59:24.434,2023-06-12 14:58:48.8,160.12,76.795189,-236.9151841171875,2
172,2023-06-12 14:59:24.466,2023-06-12 14:58:48.8,158.24,76.795189,-235.03519449316408,2
173,2023-06-12 14:59:24.5,2023-06-12 14:58:48.8,156.39,76.795189,-233.18518838964843,2
174,2023-06-12 14:59:24.539,2023-06-12 14:58:48.8,154.53,64.864502,-219.3945007792969,2
175,2023-06-12 14:59:24.582,2023-06-12 14:58:49.2,152.91,56.845798,-209.75580166210935,2
176,2023-06-12 14:59:24.607,2023-06-12 14:58:49.2,151.54,56.845798,-208.3857912861328,2
177,2023-06-12 14:59:24.633,2023-06-12 14:58:49.2,150.31,46.250858,-196.56085555859372,2
178,2023-06-12 14:59:24.667,2023-06-12 14:58:49.2,149.06,46.250858,-195.31085555859372,2
179,2023-06-12 14:59:24.71,2023-06-12 14:58:49.2,147.76,46.250858,-194.01085250683596,2
180,2023-06-12 14:59:24.737,2023-06-12 14:58:49.2,146.36,46.250858,-192.6108586103516,2
181,2023-06-12 14:59:24.766,2023-06-12 14:58:49.4,144.82,46.250858,-191.07086532421877,2
182,2023-06-12 14:59:24.799,2023-06-12 14:58:49.4,143.23,46.250858,-189.48085372753903,2
183,2023-06-12 14:59:24.833,2023-06-12 14:58:49.4,141.54,37.928734,-179.4687272861328,2
184,2023-06-12 14:59:24.868,2023-06-12 14:58:49.4,139.85,37.928734,-177.77874010351562,2
185,2023-06-12 14:59:24.903,2023-06-12 14:58:49.4,138.22,37.928734,-176.14873522070312,2
186,2023-06-12 14:59:24.933,2023-06-12 14:58:49.4,136.67,37.928734,-174.5987321689453,2
187,2023-06-12 14:59:24.968,2023-06-12 14:58:49.6,135.16,37.928734,-173.08873766210937,2
188,2023-06-12 14:59:25.001,2023-06-12 14:58:49.6,133.65,37.928734,-171.57872789648437,2
189,2023-06-12 14:59:25.039,2023-06-12 14:58:49.6,132.04,28.332851,-160.37284428613282,2
190,2023-06-12 14:59:25.07,2023-06-12 14:58:49.6,130.39,28.332851,-158.72285038964844,2
191,2023-06-12 14:59:25.102,2023-06-12 14:58:49.6,128.72,28.332851,-157.05285222070313,2
192,2023-06-12 14:59:25.143,2023-06-12 14:58:49.6,126.92,28.332851,-155.25284916894532,2
193,2023-06-12 14:59:25.167,2023-06-12 14:58:49.8,125.03,28.332851,-153.36284977929688,2
194,2023-06-12 14:59:25.201,2023-06-12 14:58:49.8,123.03,28.332851,-151.36284977929688,2
195,2023-06-12 14:59:25.238,2023-06-12 14:58:49.8,120.95,18.747614,-139.6976109482422,2
196,2023-06-12 14:59:25.267,2023-06-12 14:58:49.8,118.98,18.747614,-137.7276173569336,2
197,2023-06-12 14:59:25.304,2023-06-12 14:58:49.8,117.21,18.747614,-135.95761308447263,2
198,2023-06-12 14:59:25.342,2023-06-12 14:58:49.8,115.55,18.747614,-134.2976170517578,2
199,2023-06-12 14:59:25.368,2023-06-12 14:58:49.8,114.15,18.747614,-132.8976155258789,2
200,2023-06-12 14:59:25.403,2023-06-12 14:58:49.8,112.78,18.747614,-131.52761277929687,2
201,2023-06-12 14:59:25.434,2023-06-12 14:58:50.0,111.27,18.747614,-130.0176106430664,2
202,2023-06-12 14:59:25.468,2023-06-12 14:58:50.0,109.67,7.536696,-117.20669416894532,2
203,2023-06-12 14:59:25.506,2023-06-12 14:58:50.0,108.02,7.536696,-115.5566926430664,2
204,2023-06-12 14:59:25.534,2023-06-12 14:58:50.0,106.3,7.536696,-113.83669905175782,2
205,2023-06-12 14:59:25.568,2023-06-12 14:58:50.2,104.78,7.536696,-112.31669477929688,2
206,2023-06-12 14:59:25.602,2023-06-12 14:58:50.2,103.45,7.536696,-110.9866929482422,2
207,2023-06-12 14:59:25.634,2023-06-12 14:58:50.2,102.29,7.536696,-109.82669691552736,2
208,2023-06-12 14:59:25.673,2023-06-12 14:58:50.2,101.32,-1.419489,-99.90051069482422,2
209,2023-06-12 14:59:25.701,2023-06-12 14:58:50.2,100.32,-1.419489,-98.90051069482422,2
210,2023-06-12 14:59:25.736,2023-06-12 14:58:50.2,99.2,-1.419489,-97.7805079482422,2
211,2023-06-12 14:59:25.772,2023-06-12 14:58:50.4,98.0,-1.419489,-96.580511,2
212,2023-06-12 14:59:25.804,2023-06-12 14:58:50.4,96.76,-1.419489,-95.34051313623048,2
213,2023-06-12 14:59:25.835,2023-06-12 14:58:50.4,95.45,-8.571342,-86.87865494824219,2
214,2023-06-12 14:59:25.868,2023-06-12 14:58:50.4,94.26,-8.571342,-85.68866013623047,2
215,2023-06-12 14:59:25.904,2023-06-12 14:58:50.4,93.27,-8.571342,-84.6986546430664,2
216,2023-06-12 14:59:25.936,2023-06-12 14:58:50.4,92.48,-8.571342,-83.90866135693359,2
217,2023-06-12 14:59:25.968,2023-06-12 14:58:50.6,91.78,-8.571342,-83.20865677929687,2
218,2023-06-12 14:59:26.008,2023-06-12 14:58:50.6,91.06,-8.571342,-82.48865555859375,2
219,2023-06-12 14:59:26.035,2023-06-12 14:58:50.6,90.07,-8.571342,-81.49865769482422,2
220,2023-06-12 14:59:26.07,2023-06-12 14:58:50.6,88.93,-15.328239,-73.60176130517578,2
221,2023-06-12 14:59:26.102,2023-06-12 14:58:50.6,87.72,-15.328239,-72.39176222070313,2
222,2023-06-12 14:59:26.135,2023-06-12 14:58:50.6,86.53,-15.328239,-71.20175977929688,2
223,2023-06-12 14:59:26.17,2023-06-12 14:58:50.6,85.38,-15.328239,-70.05175825341797,2
224,2023-06-12 14:59:26.202,2023-06-12 14:58:50.8,84.15,-15.328239,-68.82176252587891,2
225,2023-06-12 14:59:26.239,2023-06-12 14:58:50.8,82.8,-15.328239,-67.47176405175782,2
226,2023-06-12 14:59:26.267,2023-06-12 14:58:50.8,81.35,-20.901794,-60.4482044741211,2
227,2023-06-12 14:59:26.31,2023-06-12 14:58:50.8,79.99,-20.901794,-59.088203863769536,2
228,2023-06-12 14:59:26.337,2023-06-12 14:58:50.8,78.81,-20.901794,-57.90820355859376,2
229,2023-06-12 14:59:26.375,2023-06-12 14:58:50.8,77.86,-20.901794,-56.95820661035157,2
230,2023-06-12 14:59:26.42,2023-06-12 14:58:50.8,77.13,-20.901794,-56.22820325341797,2
231,2023-06-12 14:59:26.445,2023-06-12 14:58:50.8,76.49,-20.901794,-55.588203863769536,2
232,2023-06-12 14:59:26.472,2023-06-12 14:58:51.0,75.74,-28.495127,-47.244870863769535,2
233,2023-06-12 14:59:26.506,2023-06-12 14:58:51.0,74.72,-28.495127,-46.22487422070313,2
234,2023-06-12 14:59:26.537,2023-06-12 14:58:51.0,73.5,-28.495127,-45.004873,2
235,2023-06-12 14:59:26.569,2023-06-12 14:58:51.2,72.24,-28.495127,-43.744870863769535,2
236,2023-06-12 14:59:26.619,2023-06-12 14:58:51.2,71.06,-28.495127,-42.56487055859375,2
237,2023-06-12 14:59:26.639,2023-06-12 14:58:51.2,70.06,-33.674576,-36.38542155859375,2
238,2023-06-12 14:59:26.672,2023-06-12 14:58:51.2,68.97,-33.674576,-35.29542522070312,2
239,2023-06-12 14:59:26.703,2023-06-12 14:58:51.2,67.79,-33.674576,-34.11542491552734,2
240,2023-06-12 14:59:26.737,2023-06-12 14:58:51.2,66.48,-33.674576,-32.80542735693359,2
241,2023-06-12 14:59:26.77,2023-06-12 14:58:51.2,65.08,-33.674576,-31.40542583105469,2
242,2023-06-12 14:59:26.802,2023-06-12 14:58:51.4,63.61,-33.674576,-29.93542461035156,2
243,2023-06-12 14:59:26.837,2023-06-12 14:58:51.4,62.12,-33.674576,-28.445422931884764,2
244,2023-06-12 14:59:26.868,2023-06-12 14:58:51.4,60.64,-40.511848,-20.12815138964844,2
245,2023-06-12 14:59:26.903,2023-06-12 14:58:51.4,59.11,-40.511848,-18.59815261035156,2
246,2023-06-12 14:59:26.939,2023-06-12 14:58:51.4,57.54,-40.511848,-17.028152915527343,2
247,2023-06-12 14:59:26.968,2023-06-12 14:58:51.6,55.89,-40.511848,-15.378151389648435,2
248,2023-06-12 14:59:27.005,2023-06-12 14:58:51.6,54.19,-40.511848,-13.678150626708984,2
249,2023-06-12 14:59:27.039,2023-06-12 14:58:51.6,52.4,-40.511848,-11.888153525878906,2
250,2023-06-12 14:59:27.069,2023-06-12 14:58:51.6,50.61,-49.197319,-1.4126816103515625,2
251,2023-06-12 14:59:27.103,2023-06-12 14:58:51.6,48.92,-49.197319,0.2773208310546877,2
252,2023-06-12 14:59:27.141,2023-06-12 14:58:51.6,47.28,-49.197319,1.9173202207031248,2
253,2023-06-12 14:59:27.168,2023-06-12 14:58:51.8,45.6,-49.197319,3.5973205258789065,2
254,2023-06-12 14:59:27.214,2023-06-12 14:58:51.8,43.86,-49.197319,5.337318389648438,2
255,2023-06-12 14:59:27.237,2023-06-12 14:58:51.8,42.17,-59.216255,17.046256831054684,2
256,2023-06-12 14:59:27.269,2023-06-12 14:58:51.8,40.63,-59.216255,18.58625393188476,2
257,2023-06-12 14:59:27.304,2023-06-12 14:58:51.8,39.18,-59.216255,20.036254694824216,2
258,2023-06-12 14:59:27.336,2023-06-12 14:58:51.8,37.88,-59.216255,21.33625393188476,2
259,2023-06-12 14:59:27.37,2023-06-12 14:58:51.8,36.63,-59.216255,22.58625393188476,2
260,2023-06-12 14:59:27.403,2023-06-12 14:58:51.8,35.33,-59.216255,23.88625316894531,2
261,2023-06-12 14:59:27.44,2023-06-12 14:58:52.0,34.0,-68.577911,34.577911,2
262,2023-06-12 14:59:27.468,2023-06-12 14:58:52.0,32.77,-68.577911,35.80791054223633,2
263,2023-06-12 14:59:27.505,2023-06-12 14:58:52.0,31.66,-68.577911,36.91791115258789,2
264,2023-06-12 14:59:27.538,2023-06-12 14:58:52.0,30.68,-68.577911,37.89791069482422,2
