Input,Time,Latitude,Longitude,Altitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-06-12 14:59:47.235,46.0898118,11.1155392,250.73135321261452,-2.93,-22.03,0.08,null
SMAR,2023-06-12 14:59:47.274,46.0898118,11.1155392,250.73135321261452,-2.86,-24.95,0.06,null
SMAR,2023-06-12 14:59:47.308,46.0898118,11.1155392,250.73135321261452,-2.68,-28.13,0.03,null
SMAR,2023-06-12 14:59:47.343,46.0898118,11.1155392,250.73135321261452,-2.51,-31.55,-0.01,null
SMAR,2023-06-12 14:59:47.374,46.0898132,11.1155439,250.60008024647033,-2.38,-34.96,-0.06,null
SMAR,2023-06-12 14:59:47.415,46.0898132,11.1155439,250.60008024647033,-2.19,-38.02,-0.12,null
STON,2023-06-12 14:59:47.415,46.089805528333336,11.11552964,198.204,-2.268846,-116.681488,0.464522,2
STON,2023-06-12 14:59:47.415,46.089805528333336,11.11552964,198.204,-1.565475,-135.878265,0.580202,2
SMAR,2023-06-12 14:59:47.433,46.0898132,11.1155439,250.60008024647033,-2.05,-40.5,-0.23,null
SMAR,2023-06-12 14:59:47.474,46.0898132,11.1155439,250.60008024647033,-1.96,-42.53,-0.38,null
SMAR,2023-06-12 14:59:47.509,46.0898132,11.1155439,250.60008024647033,-1.79,-44.42,-0.53,null
SMAR,2023-06-12 14:59:47.544,46.0898132,11.1155439,250.60008024647033,-1.67,-46.58,-0.69,null
STON,2023-06-12 14:59:47.544,46.089805575,11.115529083333334,198.214,-1.565475,-135.878265,0.580202,2
SMAR,2023-06-12 14:59:47.575,46.0898132,11.1155439,250.60008024647033,-1.6,-49.07,-0.82,null
SMAR,2023-06-12 14:59:47.609,46.0898132,11.1155439,250.60008024647033,-1.48,-51.63,-0.95,null
STON,2023-06-12 14:59:47.609,46.089805575,11.115529083333334,198.214,-0.723776,-151.108963,-0.038588,2
SMAR,2023-06-12 14:59:47.641,46.0898132,11.1155439,250.60008024647033,-1.43,-54.09,-1.08,null
SMAR,2023-06-12 14:59:47.675,46.0898132,11.1155439,250.60008024647033,-1.41,-56.46,-1.22,null
SMAR,2023-06-12 14:59:47.711,46.0898132,11.1155439,250.60008024647033,-1.38,-58.86,-1.35,null
SMAR,2023-06-12 14:59:47.742,46.0898132,11.1155439,250.60008024647033,-1.35,-61.37,-1.47,null
STON,2023-06-12 14:59:47.742,46.089805668333334,11.115528601666666,198.224,-0.723776,-151.108963,-0.038588,2
SMAR,2023-06-12 14:59:47.775,46.0898132,11.1155439,250.60008024647033,-1.38,-63.98,-1.57,null
SMAR,2023-06-12 14:59:47.81,46.0898132,11.1155439,250.60008024647033,-1.38,-66.59,-1.68,null
STON,2023-06-12 14:59:47.81,46.089805668333334,11.115528601666666,198.224,-0.314495,-165.67186,-0.803596,2
SMAR,2023-06-12 14:59:47.842,46.0898132,11.1155439,250.60008024647033,-1.32,-68.9,-1.77,null
SMAR,2023-06-12 14:59:47.876,46.0898132,11.1155439,250.60008024647033,-1.38,-70.78,-1.87,null
SMAR,2023-06-12 14:59:47.91,46.0898132,11.1155439,250.60008024647033,-1.41,-72.53,-1.95,null
SMAR,2023-06-12 14:59:47.942,46.0898132,11.1155439,250.60008024647033,-1.46,-74.6,-2.03,null
STON,2023-06-12 14:59:47.942,46.08980574666667,11.1155283,198.215,-0.314495,-165.67186,-0.803596,2
SMAR,2023-06-12 14:59:47.976,46.0898132,11.1155439,250.60008024647033,-1.5,-77.08,-2.11,null
SMAR,2023-06-12 14:59:48.01,46.0898132,11.1155439,250.60008024647033,-1.5,-79.59,-2.13,null
STON,2023-06-12 14:59:48.01,46.08980574666667,11.1155283,198.215,-0.403083,-178.86499,-1.382493,2
SMAR,2023-06-12 14:59:48.042,46.0898132,11.1155439,250.60008024647033,-1.53,-81.77,-2.17,null
SMAR,2023-06-12 14:59:48.076,46.0898132,11.1155439,250.60008024647033,-1.53,-83.45,-2.19,null
SMAR,2023-06-12 14:59:48.109,46.0898132,11.1155439,250.60008024647033,-1.53,-84.79,-2.2,null
STON,2023-06-12 14:59:48.109,46.08980586333333,11.115528141666667,198.218,-0.403083,-178.86499,-1.382493,2
SMAR,2023-06-12 14:59:48.143,46.0898132,11.1155439,250.60008024647033,-1.57,-86.24,-2.19,null
SMAR,2023-06-12 14:59:48.175,46.0898132,11.1155439,250.60008024647033,-1.58,-88.2,-2.2,null
SMAR,2023-06-12 14:59:48.21,46.0898132,11.1155439,250.60008024647033,-1.59,-90.77,-2.19,null
SMAR,2023-06-12 14:59:48.243,46.0898132,11.1155439,250.60008024647033,-1.6,-93.36,-2.17,null
STON,2023-06-12 14:59:48.243,46.08980586333333,11.115528141666667,198.218,-0.509614,169.391006,-1.566343,2
SMAR,2023-06-12 14:59:48.275,46.0898132,11.1155439,250.60008024647033,-1.64,-95.66,-2.17,null
SMAR,2023-06-12 14:59:48.311,46.0898132,11.1155439,250.60008024647033,-1.59,-97.5,-2.18,null
SMAR,2023-06-12 14:59:48.342,46.0898132,11.1155439,250.60008024647033,-1.63,-99.27,-2.21,null
SMAR,2023-06-12 14:59:48.377,46.0898132,11.1155439,250.60008024647033,-1.62,-101.26,-2.22,null
SMAR,2023-06-12 14:59:48.412,46.0898136,11.1155449,250.5666742388724,-1.58,-103.66,-2.26,null
STON,2023-06-12 14:59:48.412,46.08980598,11.115528166666667,198.218,-0.509614,169.391006,-1.566343,2
SMAR,2023-06-12 14:59:48.444,46.0898136,11.1155449,250.5666742388724,-1.59,-106.4,-2.28,null
SMAR,2023-06-12 14:59:48.476,46.0898136,11.1155449,250.5666742388724,-1.59,-109.12,-2.28,null
SMAR,2023-06-12 14:59:48.51,46.0898136,11.1155449,250.5666742388724,-1.56,-111.62,-2.29,null
SMAR,2023-06-12 14:59:48.542,46.0898136,11.1155449,250.5666742388724,-1.54,-113.83,-2.3,null
SMAR,2023-06-12 14:59:48.578,46.0898136,11.1155449,250.5666742388724,-1.5,-115.7,-2.33,null
STON,2023-06-12 14:59:48.578,46.08980613,11.115528238333333,198.219,-0.509614,169.391006,-1.566343,2
SMAR,2023-06-12 14:59:48.609,46.0898136,11.1155449,250.5666742388724,-1.43,-117.36,-2.33,null
SMAR,2023-06-12 14:59:48.644,46.0898136,11.1155449,250.5666742388724,-1.41,-119.18,-2.3,null
STON,2023-06-12 14:59:48.644,46.08980613,11.115528238333333,198.219,-0.448876,142.258942,-1.675938,2
SMAR,2023-06-12 14:59:48.676,46.0898136,11.1155449,250.5666742388724,-1.32,-121.09,-2.28,null
SMAR,2023-06-12 14:59:48.709,46.0898136,11.1155449,250.5666742388724,-1.26,-122.8,-2.23,null
SMAR,2023-06-12 14:59:48.743,46.0898136,11.1155449,250.5666742388724,-1.17,-124.0,-2.2,null
SMAR,2023-06-12 14:59:48.776,46.0898136,11.1155449,250.5666742388724,-1.08,-124.9,-2.17,null
STON,2023-06-12 14:59:48.776,46.089806285,11.115528433333333,198.218,-0.448876,142.258942,-1.675938,2
SMAR,2023-06-12 14:59:48.81,46.0898136,11.1155449,250.5666742388724,-1.03,-125.8,-2.14,null
STON,2023-06-12 14:59:48.81,46.089806285,11.115528433333333,198.218,-0.097712,131.90303,-1.566391,2
SMAR,2023-06-12 14:59:48.836,46.0898136,11.1155449,250.5666742388724,-0.97,-126.82,-2.11,null
SMAR,2023-06-12 14:59:48.876,46.0898136,11.1155449,250.5666742388724,-0.92,-127.82,-2.09,null
SMAR,2023-06-12 14:59:48.91,46.0898136,11.1155449,250.5666742388724,-0.91,-128.63,-2.06,null
SMAR,2023-06-12 14:59:48.946,46.0898136,11.1155449,250.5666742388724,-0.91,-129.07,-2.04,null
SMAR,2023-06-12 14:59:48.978,46.0898136,11.1155449,250.5666742388724,-0.91,-129.33,-2.04,null
STON,2023-06-12 14:59:48.978,46.08980634666667,11.115528638333334,198.218,-0.097712,131.90303,-1.566391,2
SMAR,2023-06-12 14:59:48.998,46.0898136,11.1155449,250.5666742388724,-0.92,-129.58,-2.05,null
STON,2023-06-12 14:59:48.998,46.08980634666667,11.115528638333334,198.218,0.197035,126.624664,-1.394935,2
SMAR,2023-06-12 14:59:49.043,46.0898136,11.1155449,250.5666742388724,-0.94,-129.94,-2.06,null
SMAR,2023-06-12 14:59:49.079,46.0898136,11.1155449,250.5666742388724,-0.98,-130.32,-2.08,null
SMAR,2023-06-12 14:59:49.11,46.0898136,11.1155449,250.5666742388724,-1.01,-130.69,-2.11,null
SMAR,2023-06-12 14:59:49.143,46.0898136,11.1155449,250.5666742388724,-1.06,-131.06,-2.16,null
STON,2023-06-12 14:59:49.143,46.089806376666665,11.115528648333333,198.227,0.197035,126.624664,-1.394935,2
SMAR,2023-06-12 14:59:49.176,46.0898136,11.1155449,250.5666742388724,-1.11,-131.42,-2.21,null
SMAR,2023-06-12 14:59:49.21,46.0898136,11.1155449,250.5666742388724,-1.17,-131.73,-2.25,null
STON,2023-06-12 14:59:49.21,46.089806376666665,11.115528648333333,198.227,0.064174,124.604446,-1.489338,2
SMAR,2023-06-12 14:59:49.253,46.0898136,11.1155449,250.5666742388724,-1.23,-131.86,-2.29,null
SMAR,2023-06-12 14:59:49.269,46.0898136,11.1155449,250.5666742388724,-1.26,-131.89,-2.34,null
SMAR,2023-06-12 14:59:49.312,46.0898136,11.1155449,250.5666742388724,-1.3,-131.95,-2.38,null
SMAR,2023-06-12 14:59:49.345,46.0898136,11.1155449,250.5666742388724,-1.33,-131.98,-2.42,null
SMAR,2023-06-12 14:59:49.383,46.0898136,11.1155449,250.5666742388724,-1.34,-132.04,-2.46,null
SMAR,2023-06-12 14:59:49.414,46.0898136,11.1155467,250.54997128457774,-1.37,-132.09,-2.48,null
STON,2023-06-12 14:59:49.414,46.08980641,11.115528528333334,198.229,0.064174,124.604446,-1.489338,2
SMAR,2023-06-12 14:59:49.443,46.0898136,11.1155467,250.54997128457774,-1.38,-132.03,-2.5,null
STON,2023-06-12 14:59:49.443,46.08980641,11.115528528333334,198.229,-0.175441,123.687279,-1.772591,2
