Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-03 15:10:43.262,2023-05-03 15:10:43.6,-338,16
2023-05-03 15:10:43.361,2023-05-03 15:10:43.6,-239,16
2023-05-03 15:10:43.428,2023-05-03 15:10:43.8,-372,16
2023-05-03 15:10:43.531,2023-05-03 15:10:43.8,-269,16
2023-05-03 15:10:43.734,2023-05-03 15:10:44.0,-266,16
2023-05-03 15:10:43.734,2023-05-03 15:10:44.0,-266,16
2023-05-03 15:10:43.829,2023-05-03 15:10:44.2,-371,16
2023-05-03 15:10:43.933,2023-05-03 15:10:44.2,-267,16
2023-05-03 15:10:44.029,2023-05-03 15:10:44.4,-371,16
2023-05-03 15:10:44.131,2023-05-03 15:10:44.4,-269,24
2023-05-03 15:10:44.201,2023-05-03 15:10:44.6,-399,24
2023-05-03 15:10:44.3,2023-05-03 15:10:44.6,-300,24
2023-05-03 15:10:44.465,2023-05-03 15:10:44.8,-335,24
2023-05-03 15:10:44.532,2023-05-03 15:10:44.8,-268,16
2023-05-03 15:10:44.696,2023-05-03 15:10:45.0,-304,16
2023-05-03 15:10:44.761,2023-05-03 15:10:45.0,-239,16
2023-05-03 15:10:44.861,2023-05-03 15:10:45.2,-339,16
2023-05-03 15:10:44.933,2023-05-03 15:10:45.2,-267,16
2023-05-03 15:10:45.098,2023-05-03 15:10:45.4,-302,16
2023-05-03 15:10:45.13,2023-05-03 15:10:45.4,-270,16
2023-05-03 15:10:45.268,2023-05-03 15:10:45.6,-332,16
2023-05-03 15:10:45.334,2023-05-03 15:10:45.6,-266,16
2023-05-03 15:10:45.432,2023-05-03 15:10:45.8,-368,16
2023-05-03 15:10:45.534,2023-05-03 15:10:45.8,-266,16
2023-05-03 15:10:45.697,2023-05-03 15:10:46.0,-303,16
2023-05-03 15:10:45.833,2023-05-03 15:10:46.0,-167,16
2023-05-03 15:10:45.833,2023-05-03 15:10:46.2,-367,16
2023-05-03 15:10:45.968,2023-05-03 15:10:46.2,-232,16
2023-05-03 15:10:46.071,2023-05-03 15:10:46.4,-329,16
2023-05-03 15:10:46.303,2023-05-03 15:10:46.6,-297,16
2023-05-03 15:10:46.336,2023-05-03 15:10:46.6,-264,16
2023-05-03 15:10:46.471,2023-05-03 15:10:46.8,-329,16
2023-05-03 15:10:46.603,2023-05-03 15:10:46.8,-197,16
2023-05-03 15:10:46.702,2023-05-03 15:10:47.0,-298,16
2023-05-03 15:10:46.702,2023-05-03 15:10:47.0,-298,16
2023-05-03 15:10:47.209,2023-05-03 15:10:47.2,9,16
2023-05-03 15:10:47.209,2023-05-03 15:10:47.2,9,16
2023-05-03 15:10:47.209,2023-05-03 15:10:47.4,-191,16
2023-05-03 15:10:47.209,2023-05-03 15:10:47.4,-191,24
2023-05-03 15:10:47.242,2023-05-03 15:10:47.6,-358,24
2023-05-03 15:10:47.372,2023-05-03 15:10:47.6,-228,16
2023-05-03 15:10:47.437,2023-05-03 15:10:47.8,-363,16
2023-05-03 15:10:47.603,2023-05-03 15:10:47.8,-197,16
2023-05-03 15:10:47.807,2023-05-03 15:10:48.0,-193,16
2023-05-03 15:10:47.838,2023-05-03 15:10:48.0,-162,16
2023-05-03 15:10:47.944,2023-05-03 15:10:48.2,-256,16
2023-05-03 15:10:47.944,2023-05-03 15:10:48.2,-256,16
2023-05-03 15:10:48.071,2023-05-03 15:10:48.4,-329,16
2023-05-03 15:10:48.181,2023-05-03 15:10:48.4,-219,16
2023-05-03 15:10:48.275,2023-05-03 15:10:48.6,-325,16
2023-05-03 15:10:48.339,2023-05-03 15:10:48.6,-261,16
2023-05-03 15:10:48.509,2023-05-03 15:10:48.8,-291,16
2023-05-03 15:10:48.58,2023-05-03 15:10:48.8,-220,16
2023-05-03 15:10:48.779,2023-05-03 15:10:49.0,-221,16
2023-05-03 15:10:48.813,2023-05-03 15:10:49.0,-187,16
2023-05-03 15:10:48.877,2023-05-03 15:10:49.2,-323,16
2023-05-03 15:10:48.977,2023-05-03 15:10:49.2,-223,16
2023-05-03 15:10:49.139,2023-05-03 15:10:49.4,-261,16
2023-05-03 15:10:49.139,2023-05-03 15:10:49.4,-261,16
2023-05-03 15:10:49.281,2023-05-03 15:10:49.6,-319,16
2023-05-03 15:10:49.376,2023-05-03 15:10:49.6,-224,16
2023-05-03 15:10:49.444,2023-05-03 15:10:49.8,-356,16
2023-05-03 15:10:49.585,2023-05-03 15:10:49.8,-215,16
2023-05-03 15:10:49.71,2023-05-03 15:10:50.0,-290,16
2023-05-03 15:10:49.846,2023-05-03 15:10:50.0,-154,16
2023-05-03 15:10:49.846,2023-05-03 15:10:50.2,-354,16
2023-05-03 15:10:50.009,2023-05-03 15:10:50.2,-191,28
2023-05-03 15:10:50.121,2023-05-03 15:10:50.4,-279,28
2023-05-03 15:10:50.145,2023-05-03 15:10:50.4,-255,28
2023-05-03 15:10:50.239,2023-05-03 15:10:50.6,-361,28
2023-05-03 15:10:50.378,2023-05-03 15:10:50.6,-222,20
2023-05-03 15:10:50.437,2023-05-03 15:10:50.8,-363,20
2023-05-03 15:10:50.578,2023-05-03 15:10:50.8,-222,20
2023-05-03 15:10:50.746,2023-05-03 15:10:51.0,-254,20
2023-05-03 15:10:50.746,2023-05-03 15:10:51.0,-254,20
2023-05-03 15:10:50.948,2023-05-03 15:10:51.2,-252,20
2023-05-03 15:10:50.948,2023-05-03 15:10:51.2,-252,20
2023-05-03 15:10:51.048,2023-05-03 15:10:51.4,-352,20
2023-05-03 15:10:51.181,2023-05-03 15:10:51.4,-219,20
2023-05-03 15:10:51.35,2023-05-03 15:10:51.6,-250,20
2023-05-03 15:10:51.38,2023-05-03 15:10:51.6,-220,20
2023-05-03 15:10:51.484,2023-05-03 15:10:51.8,-316,20
2023-05-03 15:10:51.751,2023-05-03 15:10:52.0,-249,20
2023-05-03 15:10:51.915,2023-05-03 15:10:52.0,-85,20
2023-05-03 15:10:51.915,2023-05-03 15:10:52.2,-285,20
2023-05-03 15:10:51.95,2023-05-03 15:10:52.2,-250,20
2023-05-03 15:10:52.087,2023-05-03 15:10:52.4,-313,20
2023-05-03 15:10:52.154,2023-05-03 15:10:52.4,-246,20
2023-05-03 15:10:52.654,2023-05-03 15:10:52.6,54,20
2023-05-03 15:10:52.654,2023-05-03 15:10:52.6,54,20
2023-05-03 15:10:52.654,2023-05-03 15:10:52.8,-146,20
2023-05-03 15:10:52.654,2023-05-03 15:10:52.8,-146,20
2023-05-03 15:10:52.826,2023-05-03 15:10:53.0,-174,20
2023-05-03 15:10:52.826,2023-05-03 15:10:53.0,-174,20
2023-05-03 15:10:52.887,2023-05-03 15:10:53.2,-313,20
2023-05-03 15:10:52.985,2023-05-03 15:10:53.2,-215,20
2023-05-03 15:10:53.086,2023-05-03 15:10:53.4,-314,20
2023-05-03 15:10:53.152,2023-05-03 15:10:53.4,-248,20
2023-05-03 15:10:53.388,2023-05-03 15:10:53.6,-212,20
2023-05-03 15:10:53.388,2023-05-03 15:10:53.6,-212,20
2023-05-03 15:10:53.485,2023-05-03 15:10:53.8,-315,20
2023-05-03 15:10:53.787,2023-05-03 15:10:54.0,-213,20
2023-05-03 15:10:53.787,2023-05-03 15:10:54.0,-213,20
2023-05-03 15:10:53.887,2023-05-03 15:10:54.2,-313,20
2023-05-03 15:10:54.087,2023-05-03 15:10:54.2,-113,20
2023-05-03 15:10:54.087,2023-05-03 15:10:54.4,-313,20
2023-05-03 15:10:54.187,2023-05-03 15:10:54.4,-213,20
2023-05-03 15:10:54.322,2023-05-03 15:10:54.6,-278,20
2023-05-03 15:10:54.421,2023-05-03 15:10:54.6,-179,20
2023-05-03 15:10:54.49,2023-05-03 15:10:54.8,-310,20
2023-05-03 15:10:54.59,2023-05-03 15:10:54.8,-210,20
2023-05-03 15:10:54.722,2023-05-03 15:10:55.0,-278,20
2023-05-03 15:10:54.722,2023-05-03 15:10:55.0,-278,20
2023-05-03 15:10:54.893,2023-05-03 15:10:55.2,-307,20
2023-05-03 15:10:54.961,2023-05-03 15:10:55.2,-239,20
2023-05-03 15:10:55.096,2023-05-03 15:10:55.4,-304,20
2023-05-03 15:10:55.159,2023-05-03 15:10:55.4,-241,20
2023-05-03 15:10:55.295,2023-05-03 15:10:55.6,-305,20
2023-05-03 15:10:55.398,2023-05-03 15:10:55.6,-202,20
2023-05-03 15:10:55.497,2023-05-03 15:10:55.8,-303,20
2023-05-03 15:10:55.565,2023-05-03 15:10:55.8,-235,20
2023-05-03 15:10:55.695,2023-05-03 15:10:56.0,-305,20
2023-05-03 15:10:55.729,2023-05-03 15:10:56.0,-271,20
2023-05-03 15:10:55.824,2023-05-03 15:10:56.2,-376,20
2023-05-03 15:10:55.925,2023-05-03 15:10:56.2,-275,20
2023-05-03 15:10:56.092,2023-05-03 15:10:56.4,-308,20
2023-05-03 15:10:56.092,2023-05-03 15:10:56.4,-308,20
2023-05-03 15:10:56.294,2023-05-03 15:10:56.6,-306,20
2023-05-03 15:10:56.326,2023-05-03 15:10:56.6,-274,20
2023-05-03 15:10:56.458,2023-05-03 15:10:56.8,-342,20
2023-05-03 15:10:56.627,2023-05-03 15:10:56.8,-173,20
2023-05-03 15:10:56.694,2023-05-03 15:10:57.0,-306,20
2023-05-03 15:10:56.727,2023-05-03 15:10:57.0,-273,20
2023-05-03 15:10:56.87,2023-05-03 15:10:57.2,-330,20
2023-05-03 15:10:56.994,2023-05-03 15:10:57.2,-206,20
