Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-03 15:09:43.777,2023-05-03 15:09:44.0,-223,2
2023-05-03 15:09:43.777,2023-05-03 15:09:44.0,-223,2
2023-05-03 15:09:43.845,2023-05-03 15:09:44.2,-355,2
2023-05-03 15:09:43.979,2023-05-03 15:09:44.2,-221,2
2023-05-03 15:09:44.115,2023-05-03 15:09:44.4,-285,2
2023-05-03 15:09:44.183,2023-05-03 15:09:44.4,-217,2
2023-05-03 15:09:44.353,2023-05-03 15:09:44.6,-247,2
2023-05-03 15:09:44.353,2023-05-03 15:09:44.6,-247,2
2023-05-03 15:09:44.488,2023-05-03 15:09:44.8,-312,2
2023-05-03 15:09:44.585,2023-05-03 15:09:44.8,-215,2
2023-05-03 15:09:44.719,2023-05-03 15:09:45.0,-281,2
2023-05-03 15:09:44.784,2023-05-03 15:09:45.0,-216,2
2023-05-03 15:09:44.884,2023-05-03 15:09:45.2,-316,2
2023-05-03 15:09:44.984,2023-05-03 15:09:45.2,-216,2
2023-05-03 15:09:45.088,2023-05-03 15:09:45.4,-312,2
2023-05-03 15:09:45.15,2023-05-03 15:09:45.4,-250,2
2023-05-03 15:09:45.318,2023-05-03 15:09:45.6,-282,2
2023-05-03 15:09:45.385,2023-05-03 15:09:45.6,-215,2
2023-05-03 15:09:45.451,2023-05-03 15:09:45.8,-349,2
2023-05-03 15:09:45.655,2023-05-03 15:09:45.8,-145,2
2023-05-03 15:09:45.719,2023-05-03 15:09:46.0,-281,2
2023-05-03 15:09:45.787,2023-05-03 15:09:46.0,-213,2
2023-05-03 15:09:45.949,2023-05-03 15:09:46.2,-251,2
2023-05-03 15:09:45.949,2023-05-03 15:09:46.2,-251,2
2023-05-03 15:09:46.083,2023-05-03 15:09:46.4,-317,2
2023-05-03 15:09:46.25,2023-05-03 15:09:46.4,-150,2
2023-05-03 15:09:46.317,2023-05-03 15:09:46.6,-283,2
2023-05-03 15:09:46.418,2023-05-03 15:09:46.6,-182,2
2023-05-03 15:09:46.516,2023-05-03 15:09:46.8,-284,2
2023-05-03 15:09:46.585,2023-05-03 15:09:46.8,-215,2
2023-05-03 15:09:46.75,2023-05-03 15:09:47.0,-250,2
2023-05-03 15:09:46.75,2023-05-03 15:09:47.0,-250,2
2023-05-03 15:09:46.915,2023-05-03 15:09:47.2,-285,2
2023-05-03 15:09:46.985,2023-05-03 15:09:47.2,-215,2
2023-05-03 15:09:47.425,2023-05-03 15:09:47.4,25,2
2023-05-03 15:09:47.425,2023-05-03 15:09:47.4,25,2
2023-05-03 15:09:47.425,2023-05-03 15:09:47.6,-175,2
2023-05-03 15:09:47.425,2023-05-03 15:09:47.6,-175,2
2023-05-03 15:09:47.451,2023-05-03 15:09:47.8,-349,2
2023-05-03 15:09:47.489,2023-05-03 15:09:47.8,-311,2
2023-05-03 15:09:47.693,2023-05-03 15:09:48.0,-307,2
2023-05-03 15:09:47.725,2023-05-03 15:09:48.0,-275,2
2023-05-03 15:09:47.83,2023-05-03 15:09:48.2,-370,2
2023-05-03 15:09:48.071,2023-05-03 15:09:48.4,-329,2
2023-05-03 15:09:48.131,2023-05-03 15:09:48.4,-269,2
2023-05-03 15:09:48.289,2023-05-03 15:09:48.6,-311,2
2023-05-03 15:09:48.289,2023-05-03 15:09:48.6,-311,2
2023-05-03 15:09:48.462,2023-05-03 15:09:48.8,-338,2
2023-05-03 15:09:48.526,2023-05-03 15:09:48.8,-274,2
2023-05-03 15:09:48.692,2023-05-03 15:09:49.0,-308,2
2023-05-03 15:09:48.759,2023-05-03 15:09:49.0,-241,2
2023-05-03 15:09:48.859,2023-05-03 15:09:49.2,-341,2
2023-05-03 15:09:48.927,2023-05-03 15:09:49.2,-273,2
2023-05-03 15:09:49.055,2023-05-03 15:09:49.4,-345,2
2023-05-03 15:09:49.13,2023-05-03 15:09:49.4,-270,2
2023-05-03 15:09:49.258,2023-05-03 15:09:49.6,-342,2
2023-05-03 15:09:49.37,2023-05-03 15:09:49.6,-230,2
2023-05-03 15:09:49.494,2023-05-03 15:09:49.8,-306,2
2023-05-03 15:09:49.595,2023-05-03 15:09:49.8,-205,2
2023-05-03 15:09:49.766,2023-05-03 15:09:50.0,-234,2
2023-05-03 15:09:49.766,2023-05-03 15:09:50.0,-234,2
2023-05-03 15:09:49.827,2023-05-03 15:09:50.2,-373,2
2023-05-03 15:09:49.9,2023-05-03 15:09:50.2,-300,2
2023-05-03 15:09:50.029,2023-05-03 15:09:50.4,-371,2
2023-05-03 15:09:50.13,2023-05-03 15:09:50.4,-270,2
2023-05-03 15:09:50.232,2023-05-03 15:09:50.6,-368,2
2023-05-03 15:09:50.411,2023-05-03 15:09:50.6,-189,2
2023-05-03 15:09:50.5,2023-05-03 15:09:50.8,-300,2
2023-05-03 15:09:50.564,2023-05-03 15:09:50.8,-236,2
2023-05-03 15:09:50.688,2023-05-03 15:09:51.0,-312,2
2023-05-03 15:09:50.688,2023-05-03 15:09:51.0,-312,2
2023-05-03 15:09:50.828,2023-05-03 15:09:51.2,-372,2
2023-05-03 15:09:50.893,2023-05-03 15:09:51.2,-307,2
2023-05-03 15:09:51.03,2023-05-03 15:09:51.4,-370,2
2023-05-03 15:09:51.094,2023-05-03 15:09:51.4,-306,2
2023-05-03 15:09:51.266,2023-05-03 15:09:51.6,-334,2
2023-05-03 15:09:51.33,2023-05-03 15:09:51.6,-270,2
2023-05-03 15:09:51.434,2023-05-03 15:09:51.8,-366,2
2023-05-03 15:09:51.734,2023-05-03 15:09:52.0,-266,2
2023-05-03 15:09:51.831,2023-05-03 15:09:52.0,-169,2
2023-05-03 15:09:51.831,2023-05-03 15:09:52.2,-369,2
2023-05-03 15:09:51.963,2023-05-03 15:09:52.2,-237,2
2023-05-03 15:09:52.066,2023-05-03 15:09:52.4,-334,2
2023-05-03 15:09:52.133,2023-05-03 15:09:52.4,-267,2
2023-05-03 15:09:52.297,2023-05-03 15:09:52.6,-303,2
2023-05-03 15:09:52.297,2023-05-03 15:09:52.6,-303,2
2023-05-03 15:09:52.868,2023-05-03 15:09:52.8,68,2
2023-05-03 15:09:52.868,2023-05-03 15:09:52.8,68,2
2023-05-03 15:09:52.935,2023-05-03 15:09:53.0,-65,2
2023-05-03 15:09:52.966,2023-05-03 15:09:53.0,-34,2
2023-05-03 15:09:52.966,2023-05-03 15:09:53.2,-234,2
2023-05-03 15:09:52.966,2023-05-03 15:09:53.2,-234,2
2023-05-03 15:09:53.068,2023-05-03 15:09:53.4,-332,2
2023-05-03 15:09:53.139,2023-05-03 15:09:53.4,-261,2
2023-05-03 15:09:53.369,2023-05-03 15:09:53.6,-231,2
2023-05-03 15:09:53.369,2023-05-03 15:09:53.6,-231,2
2023-05-03 15:09:53.467,2023-05-03 15:09:53.8,-333,2
2023-05-03 15:09:53.602,2023-05-03 15:09:53.8,-198,2
2023-05-03 15:09:53.734,2023-05-03 15:09:54.0,-266,2
2023-05-03 15:09:53.768,2023-05-03 15:09:54.0,-232,2
2023-05-03 15:09:53.866,2023-05-03 15:09:54.2,-334,2
2023-05-03 15:09:53.971,2023-05-03 15:09:54.2,-229,2
2023-05-03 15:09:54.105,2023-05-03 15:09:54.4,-295,2
2023-05-03 15:09:54.175,2023-05-03 15:09:54.4,-225,2
2023-05-03 15:09:54.24,2023-05-03 15:09:54.6,-360,2
2023-05-03 15:09:54.372,2023-05-03 15:09:54.6,-228,2
2023-05-03 15:09:54.539,2023-05-03 15:09:54.8,-261,2
2023-05-03 15:09:54.539,2023-05-03 15:09:54.8,-261,2
2023-05-03 15:09:54.774,2023-05-03 15:09:55.0,-226,2
2023-05-03 15:09:54.774,2023-05-03 15:09:55.0,-226,2
2023-05-03 15:09:54.91,2023-05-03 15:09:55.2,-290,2
2023-05-03 15:09:54.979,2023-05-03 15:09:55.2,-221,2
2023-05-03 15:09:55.046,2023-05-03 15:09:55.4,-354,2
2023-05-03 15:09:55.175,2023-05-03 15:09:55.4,-225,2
2023-05-03 15:09:55.306,2023-05-03 15:09:55.6,-294,2
2023-05-03 15:09:55.377,2023-05-03 15:09:55.6,-223,2
2023-05-03 15:09:55.505,2023-05-03 15:09:55.8,-295,2
2023-05-03 15:09:55.612,2023-05-03 15:09:55.8,-188,2
2023-05-03 15:09:55.749,2023-05-03 15:09:56.0,-251,2
2023-05-03 15:09:55.781,2023-05-03 15:09:56.0,-219,2
2023-05-03 15:09:55.844,2023-05-03 15:09:56.2,-356,2
2023-05-03 15:09:56.009,2023-05-03 15:09:56.2,-191,2
2023-05-03 15:09:56.076,2023-05-03 15:09:56.4,-324,2
2023-05-03 15:09:56.176,2023-05-03 15:09:56.4,-224,2
2023-05-03 15:09:56.344,2023-05-03 15:09:56.6,-256,2
2023-05-03 15:09:56.344,2023-05-03 15:09:56.6,-256,2
2023-05-03 15:09:56.512,2023-05-03 15:09:56.8,-288,2
2023-05-03 15:09:56.576,2023-05-03 15:09:56.8,-224,2
2023-05-03 15:09:56.744,2023-05-03 15:09:57.0,-256,2
2023-05-03 15:09:56.744,2023-05-03 15:09:57.0,-256,2
2023-05-03 15:09:56.876,2023-05-03 15:09:57.2,-324,2
2023-05-03 15:09:56.977,2023-05-03 15:09:57.2,-223,2
2023-05-03 15:09:57.11,2023-05-03 15:09:57.4,-290,2
2023-05-03 15:09:57.181,2023-05-03 15:09:57.4,-219,2
2023-05-03 15:09:57.31,2023-05-03 15:09:57.6,-290,2
2023-05-03 15:09:57.376,2023-05-03 15:09:57.6,-224,2
2023-05-03 15:09:57.447,2023-05-03 15:09:57.8,-353,2
2023-05-03 15:09:57.579,2023-05-03 15:09:57.8,-221,2
2023-05-03 15:09:57.775,2023-05-03 15:09:58.0,-225,2
