Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
2023-05-09 17:15:55.336,2023-05-09 17:15:55.2,-73.97,-1.929142,-72.04085922070313,2
2023-05-09 17:15:55.369,2023-05-09 17:15:55.2,-73.89,-1.929142,-71.96085738964844,2
2023-05-09 17:15:55.402,2023-05-09 17:15:55.4,-73.93,-1.929142,-72.00085830517578,2
2023-05-09 17:15:55.432,2023-05-09 17:15:55.4,-73.91,-1.929142,-71.98086166210938,2
2023-05-09 17:15:55.463,2023-05-09 17:15:55.4,-73.83,-1.929142,-71.90085983105469,2
2023-05-09 17:15:55.5,2023-05-09 17:15:55.4,-73.81,-1.641561,-72.16843655859375,2
2023-05-09 17:15:55.532,2023-05-09 17:15:55.4,-73.85,-1.641561,-72.2084374741211,2
2023-05-09 17:15:55.565,2023-05-09 17:15:55.4,-73.79,-1.641561,-72.14843991552735,2
2023-05-09 17:15:55.598,2023-05-09 17:15:55.6,-73.71,-1.641561,-72.06843808447266,2
2023-05-09 17:15:55.632,2023-05-09 17:15:55.6,-73.67,-1.641561,-72.02843716894532,2
2023-05-09 17:15:55.664,2023-05-09 17:15:55.6,-73.62,-1.526051,-72.09395174658204,2
2023-05-09 17:15:55.697,2023-05-09 17:15:55.6,-73.54,-1.526051,-72.01394991552735,2
2023-05-09 17:15:55.731,2023-05-09 17:15:55.6,-73.45,-1.526051,-71.92394594824219,2
2023-05-09 17:15:55.765,2023-05-09 17:15:55.6,-73.38,-1.526051,-71.85394625341797,2
2023-05-09 17:15:55.798,2023-05-09 17:15:55.8,-73.33,-1.526051,-71.80395083105469,2
2023-05-09 17:15:55.83,2023-05-09 17:15:55.8,-73.24,-1.526051,-71.71394686376954,2
2023-05-09 17:15:55.864,2023-05-09 17:15:55.8,-73.14,-1.072838,-72.06716138964843,2
2023-05-09 17:15:55.898,2023-05-09 17:15:55.8,-73.05,-1.072838,-71.97716505175781,2
2023-05-09 17:15:55.935,2023-05-09 17:15:55.8,-72.96,-1.072838,-71.88716108447265,2
2023-05-09 17:15:55.967,2023-05-09 17:15:55.8,-72.92,-1.072838,-71.84716016894531,2
2023-05-09 17:15:55.999,2023-05-09 17:15:55.8,-72.98,-1.072838,-71.90716535693359,2
2023-05-09 17:15:56.033,2023-05-09 17:15:55.8,-73.0,-1.072838,-71.927162,2
2023-05-09 17:15:56.065,2023-05-09 17:15:55.8,-72.99,-1.072838,-71.91715986376953,2
2023-05-09 17:15:56.099,2023-05-09 17:15:56.0,-73.05,-0.581384,-72.46861905175781,2
2023-05-09 17:15:56.134,2023-05-09 17:15:56.0,-73.11,-0.581384,-72.52861661035156,2
2023-05-09 17:15:56.165,2023-05-09 17:15:56.0,-73.07,-0.581384,-72.48861569482422,2
2023-05-09 17:15:56.199,2023-05-09 17:15:56.0,-72.97,-0.581384,-72.38861722070313,2
2023-05-09 17:15:56.233,2023-05-09 17:15:56.2,-72.91,-0.581384,-72.32861966210938,2
2023-05-09 17:15:56.267,2023-05-09 17:15:56.2,-72.86,-0.581384,-72.27861661035156,2
2023-05-09 17:15:56.3,2023-05-09 17:15:56.2,-72.83,-0.730773,-72.09922883105469,2
2023-05-09 17:15:56.336,2023-05-09 17:15:56.2,-72.8,-0.730773,-72.06923005175781,2
2023-05-09 17:15:56.368,2023-05-09 17:15:56.2,-72.73,-0.730773,-71.9992303569336,2
2023-05-09 17:15:56.4,2023-05-09 17:15:56.4,-72.69,-0.730773,-71.95922944140625,2
2023-05-09 17:15:56.437,2023-05-09 17:15:56.4,-72.68,-0.730773,-71.94922730517578,2
2023-05-09 17:15:56.468,2023-05-09 17:15:56.4,-72.66,-0.402098,-72.25790566210938,2
2023-05-09 17:15:56.504,2023-05-09 17:15:56.4,-72.52,-0.402098,-72.11789864306641,2
2023-05-09 17:15:56.535,2023-05-09 17:15:56.4,-72.3,-0.402098,-71.89790505175782,2
2023-05-09 17:15:56.569,2023-05-09 17:15:56.6,-72.08,-0.402098,-71.67790383105469,2
2023-05-09 17:15:56.602,2023-05-09 17:15:56.6,-71.88,-0.402098,-71.47789925341797,2
2023-05-09 17:15:56.638,2023-05-09 17:15:56.6,-71.7,-0.402098,-71.29789894824219,2
2023-05-09 17:15:56.671,2023-05-09 17:15:56.6,-71.57,0.209124,-71.77912369482422,2
2023-05-09 17:15:56.704,2023-05-09 17:15:56.6,-71.49,0.209124,-71.69912186376953,2
2023-05-09 17:15:56.733,2023-05-09 17:15:56.6,-71.45,0.209124,-71.65912094824219,2
2023-05-09 17:15:56.768,2023-05-09 17:15:56.8,-71.37,0.209124,-71.57912674658203,2
2023-05-09 17:15:56.804,2023-05-09 17:15:56.8,-71.25,0.209124,-71.459124,2
2023-05-09 17:15:56.834,2023-05-09 17:15:56.8,-71.13,0.209124,-71.33912125341797,2
2023-05-09 17:15:56.866,2023-05-09 17:15:56.8,-70.99,0.209124,-71.19912186376953,2
2023-05-09 17:15:56.9,2023-05-09 17:15:56.8,-70.85,0.209124,-71.0591224741211,2
2023-05-09 17:15:56.936,2023-05-09 17:15:56.8,-70.75,0.927068,-71.677068,2
2023-05-09 17:15:56.966,2023-05-09 17:15:56.8,-70.66,0.927068,-71.58707166210938,2
2023-05-09 17:15:57.003,2023-05-09 17:15:56.8,-70.53,0.927068,-71.45706677929688,2
2023-05-09 17:15:57.033,2023-05-09 17:15:56.8,-70.42,0.927068,-71.34706616894532,2
2023-05-09 17:15:57.069,2023-05-09 17:15:56.8,-70.26,0.927068,-71.18707013623047,2
2023-05-09 17:15:57.1,2023-05-09 17:15:57.0,-70.06,0.927068,-70.98706555859376,2
2023-05-09 17:15:57.134,2023-05-09 17:15:57.0,-69.88,1.633607,-71.51360425341797,2
2023-05-09 17:15:57.17,2023-05-09 17:15:57.0,-69.64,1.633607,-71.27360638964844,2
2023-05-09 17:15:57.201,2023-05-09 17:15:57.2,-69.36,1.633607,-70.99360761035156,2
2023-05-09 17:15:57.236,2023-05-09 17:15:57.2,-69.05,1.633607,-70.68361005175781,2
2023-05-09 17:15:57.268,2023-05-09 17:15:57.2,-68.69,2.607817,-71.29781944140625,2
2023-05-09 17:15:57.302,2023-05-09 17:15:57.2,-68.31,2.607817,-70.91781455859375,2
2023-05-09 17:15:57.335,2023-05-09 17:15:57.2,-67.91,2.607817,-70.51782066210937,2
2023-05-09 17:15:57.369,2023-05-09 17:15:57.2,-67.58,2.607817,-70.18781883105468,2
2023-05-09 17:15:57.402,2023-05-09 17:15:57.2,-67.33,2.607817,-69.93781883105468,2
2023-05-09 17:15:57.436,2023-05-09 17:15:57.4,-67.0,2.607817,-69.607817,2
2023-05-09 17:15:57.469,2023-05-09 17:15:57.4,-66.44,4.658807,-71.09880944140625,2
2023-05-09 17:15:57.505,2023-05-09 17:15:57.4,-65.66,4.658807,-70.31881066210937,2
2023-05-09 17:15:57.535,2023-05-09 17:15:57.4,-64.86,4.658807,-69.51880761035156,2
2023-05-09 17:15:57.571,2023-05-09 17:15:57.4,-64.26,4.658807,-68.91880913623046,2
2023-05-09 17:15:57.603,2023-05-09 17:15:57.6,-63.87,4.658807,-68.52880593188476,2
2023-05-09 17:15:57.635,2023-05-09 17:15:57.6,-63.49,4.658807,-68.14880867846679,2
2023-05-09 17:15:57.672,2023-05-09 17:15:57.6,-63.0,4.658807,-67.658807,2
2023-05-09 17:15:57.702,2023-05-09 17:15:57.6,-62.46,4.658807,-67.11880608447265,2
2023-05-09 17:15:57.739,2023-05-09 17:15:57.6,-62.06,4.658807,-66.71880837329101,2
2023-05-09 17:15:57.769,2023-05-09 17:15:57.6,-61.93,4.658807,-66.58880730517578,2
2023-05-09 17:15:57.806,2023-05-09 17:15:57.8,-62.02,4.658807,-66.67880745776367,2
2023-05-09 17:15:57.837,2023-05-09 17:15:57.8,-62.13,4.658807,-66.78880806811523,2
2023-05-09 17:15:57.873,2023-05-09 17:15:57.8,-62.11,10.309203,-72.41920361035156,2
2023-05-09 17:15:57.908,2023-05-09 17:15:57.8,-62.07,10.309203,-72.37920269482422,2
2023-05-09 17:15:57.939,2023-05-09 17:15:57.8,-62.15,10.309203,-72.4592045258789,2
2023-05-09 17:15:57.975,2023-05-09 17:15:57.8,-62.36,10.309203,-72.66920361035156,2
2023-05-09 17:15:58.006,2023-05-09 17:15:57.8,-62.67,10.309203,-72.97920116894531,2
2023-05-09 17:15:58.041,2023-05-09 17:15:57.8,-63.13,10.309203,-73.43920406811523,2
2023-05-09 17:15:58.072,2023-05-09 17:15:58.0,-63.8,10.309203,-74.10920223706054,2
2023-05-09 17:15:58.106,2023-05-09 17:15:58.0,-64.7,10.309203,-75.00919994824218,2
2023-05-09 17:15:58.136,2023-05-09 17:15:58.0,-65.66,10.309203,-75.96920666210937,2
2023-05-09 17:15:58.17,2023-05-09 17:15:58.0,-66.5,9.991158,-76.491158,2
2023-05-09 17:15:58.204,2023-05-09 17:15:58.0,-67.03,9.991158,-77.02115677929687,2
2023-05-09 17:15:58.242,2023-05-09 17:15:58.2,-67.31,9.991158,-77.30115555859375,2
2023-05-09 17:15:58.272,2023-05-09 17:15:58.2,-67.5,9.991158,-77.491158,2
2023-05-09 17:15:58.308,2023-05-09 17:15:58.2,-67.86,9.991158,-77.85115861035156,2
2023-05-09 17:15:58.338,2023-05-09 17:15:58.2,-68.57,6.086349,-74.65634869482422,2
2023-05-09 17:15:58.373,2023-05-09 17:15:58.2,-69.53,6.086349,-75.61634777929687,2
2023-05-09 17:15:58.406,2023-05-09 17:15:58.4,-70.33,6.086349,-76.41635083105469,2
2023-05-09 17:15:58.442,2023-05-09 17:15:58.4,-70.71,6.086349,-76.79634808447265,2
2023-05-09 17:15:58.474,2023-05-09 17:15:58.4,-70.84,3.240962,-74.08095833789062,2
2023-05-09 17:15:58.505,2023-05-09 17:15:58.4,-70.9,3.240962,-74.1409635258789,2
