Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston,Stonex_status
2023-06-12 14:59:18.703,2023-06-12 14:58:43.4,1.3,-109.503311,110.80331095231628,2
2023-06-12 14:59:19.095,2023-06-12 14:58:43.4,1.39,-109.582085,110.97208498569489,2
2023-06-12 14:59:19.159,2023-06-12 14:58:43.6,1.38,-109.582085,110.96208499523163,2
2023-06-12 14:59:19.227,2023-06-12 14:58:43.6,1.36,-109.595558,110.95555801430511,2
2023-06-12 14:59:19.227,2023-06-12 14:58:43.8,1.36,-109.595558,110.95555801430511,2
2023-06-12 14:59:19.227,2023-06-12 14:58:43.8,1.36,-109.538902,110.89890201430511,2
2023-06-12 14:59:19.475,2023-06-12 14:58:44.0,1.15,-109.538902,110.68890197615814,2
2023-06-12 14:59:19.475,2023-06-12 14:58:44.0,1.15,-109.688103,110.83810297615814,2
2023-06-12 14:59:19.597,2023-06-12 14:58:44.2,0.72,-109.688103,110.40810302861023,2
2023-06-12 14:59:19.629,2023-06-12 14:58:44.2,0.48,-109.852776,110.33277598927117,2
2023-06-12 14:59:19.794,2023-06-12 14:58:44.4,-4.68,-109.852776,105.17277617166138,2
2023-06-12 14:59:19.962,2023-06-12 14:58:44.6,-12.61,-109.852776,97.24277634332276,2
2023-06-12 14:59:20.024,2023-06-12 14:58:44.6,-17.1,-120.75264,103.65263961853027,2
2023-06-12 14:59:20.274,2023-06-12 14:58:44.8,-29.53,-120.75264,91.22263931335449,2
2023-06-12 14:59:20.274,2023-06-12 14:58:44.8,-29.53,-133.156189,103.6261883133545,2
2023-06-12 14:59:20.532,2023-06-12 14:58:45.0,-41.14,-133.156189,92.01618961035157,2
2023-06-12 14:59:20.532,2023-06-12 14:58:45.0,-41.14,-141.953094,100.81309461035156,2
2023-06-12 14:59:20.657,2023-06-12 14:58:45.2,-48.33,-141.953094,93.6230921689453,2
2023-06-12 14:59:20.857,2023-06-12 14:58:45.2,-56.49,-150.588333,94.09833132153321,2
2023-06-12 14:59:20.928,2023-06-12 14:58:45.4,-58.77,-150.588333,91.81833254223633,2
2023-06-12 14:59:20.928,2023-06-12 14:58:45.4,-58.77,-161.226212,102.45621154223633,2
2023-06-12 14:59:21.006,2023-06-12 14:58:45.6,-61.64,-161.226212,99.58621261035157,2
2023-06-12 14:59:21.061,2023-06-12 14:58:45.6,-64.89,-168.099594,103.20959461035156,2
2023-06-12 14:59:21.14,2023-06-12 14:58:45.8,-68.45,-168.099594,99.64959705175781,2
2023-06-12 14:59:21.18,2023-06-12 14:58:45.8,-70.11,-177.503006,107.39300538964844,2
2023-06-12 14:59:21.446,2023-06-12 14:58:46.0,-81.56,-177.503006,95.94300844140625,2
2023-06-12 14:59:21.513,2023-06-12 14:58:46.0,-85.16,174.439407,-259.59941066210934,2
2023-06-12 14:59:21.582,2023-06-12 14:58:46.2,-88.39,174.439407,-262.8294063896484,2
2023-06-12 14:59:21.647,2023-06-12 14:58:46.2,-91.6,164.24855,-255.8485484741211,2
2023-06-12 14:59:21.712,2023-06-12 14:58:46.4,-94.85,164.24855,-259.0985484741211,2
2023-06-12 14:59:21.817,2023-06-12 14:58:46.4,-98.98,154.766342,-253.7463453569336,2
2023-06-12 14:59:21.897,2023-06-12 14:58:46.6,-102.25,154.766342,-257.016342,2
2023-06-12 14:59:21.983,2023-06-12 14:58:46.6,-104.69,147.716904,-252.40690644140625,2
2023-06-12 14:59:22.147,2023-06-12 14:58:46.8,-109.89,147.716904,-257.60690338964844,2
2023-06-12 14:59:22.215,2023-06-12 14:58:46.8,-112.25,141.29274,-253.54274,2
2023-06-12 14:59:22.438,2023-06-12 14:58:47.0,-122.28,141.29274,-263.57273877929686,2
2023-06-12 14:59:22.484,2023-06-12 14:58:47.0,-123.78,133.483719,-257.2637177792969,2
2023-06-12 14:59:22.547,2023-06-12 14:58:47.2,-126.96,133.483719,-260.44371808447266,2
2023-06-12 14:59:22.614,2023-06-12 14:58:47.2,-129.97,124.73333,-254.70333122070312,2
2023-06-12 14:59:22.698,2023-06-12 14:58:47.4,-133.92,124.73333,-258.65332816894534,2
2023-06-12 14:59:22.837,2023-06-12 14:58:47.4,-140.19,116.308319,-256.49832144140623,2
2023-06-12 14:59:22.967,2023-06-12 14:58:47.6,-144.67,116.308319,-260.9783171689453,2
2023-06-12 14:59:23.041,2023-06-12 14:58:47.6,-147.35,108.221626,-255.57163210351564,2
2023-06-12 14:59:23.134,2023-06-12 14:58:47.8,-151.4,108.221626,-259.6216198964844,2
2023-06-12 14:59:23.212,2023-06-12 14:58:47.8,-154.16,100.435059,-254.59506266210937,2
2023-06-12 14:59:23.398,2023-06-12 14:58:48.0,-164.19,100.435059,-264.6250614414063,2
2023-06-12 14:59:23.431,2023-06-12 14:58:48.0,-165.82,91.274841,-257.09484832421873,2
2023-06-12 14:59:23.502,2023-06-12 14:58:48.2,-167.9,91.274841,-259.17483489648436,2
2023-06-12 14:59:23.642,2023-06-12 14:58:48.2,-170.99,83.235641,-254.22564649316405,2
2023-06-12 14:59:23.7,2023-06-12 14:58:48.4,-173.78,83.235641,-257.01563977929686,2
2023-06-12 14:59:23.832,2023-06-12 14:58:48.4,-177.88,76.795189,-254.6751938828125,2
2023-06-12 14:59:23.935,2023-06-12 14:58:48.6,-179.7,76.795189,-256.4951859482422,2
2023-06-12 14:59:24.167,2023-06-12 14:58:48.8,171.8,76.795189,95.00481405175782,2
2023-06-12 14:59:24.5,2023-06-12 14:58:48.8,156.39,64.864502,91.52549738964844,2
2023-06-12 14:59:24.539,2023-06-12 14:58:49.0,154.53,64.864502,89.66549677929687,2
2023-06-12 14:59:24.539,2023-06-12 14:58:49.0,154.53,56.845798,97.68420077929687,2
2023-06-12 14:59:24.539,2023-06-12 14:58:49.2,154.53,56.845798,97.68420077929687,2
2023-06-12 14:59:24.607,2023-06-12 14:58:49.2,151.54,46.250858,105.28913528613282,2
2023-06-12 14:59:24.737,2023-06-12 14:58:49.4,146.36,46.250858,100.10914261035157,2
2023-06-12 14:59:24.799,2023-06-12 14:58:49.4,143.23,37.928734,105.30126172753907,2
2023-06-12 14:59:24.933,2023-06-12 14:58:49.6,136.67,37.928734,98.74126416894532,2
2023-06-12 14:59:25.001,2023-06-12 14:58:49.6,133.65,28.332851,105.31714289648437,2
2023-06-12 14:59:25.143,2023-06-12 14:58:49.8,126.92,28.332851,98.58714716894531,2
2023-06-12 14:59:25.201,2023-06-12 14:58:49.8,123.03,18.747614,104.28238477929688,2
2023-06-12 14:59:25.403,2023-06-12 14:58:50.0,112.78,18.747614,94.03238477929688,2
2023-06-12 14:59:25.434,2023-06-12 14:58:50.0,111.27,7.536696,103.7333006430664,2
2023-06-12 14:59:25.534,2023-06-12 14:58:50.2,106.3,7.536696,98.7633070517578,2
2023-06-12 14:59:25.634,2023-06-12 14:58:50.2,102.29,-1.419489,103.70948991552734,2
2023-06-12 14:59:25.736,2023-06-12 14:58:50.4,99.2,-1.419489,100.61948594824219,2
2023-06-12 14:59:25.804,2023-06-12 14:58:50.4,96.76,-8.571342,105.33134413623047,2
2023-06-12 14:59:25.936,2023-06-12 14:58:50.6,92.48,-8.571342,101.0513453569336,2
2023-06-12 14:59:26.035,2023-06-12 14:58:50.6,90.07,-15.328239,105.39823869482422,2
2023-06-12 14:59:26.17,2023-06-12 14:58:50.8,85.38,-15.328239,100.70823625341797,2
2023-06-12 14:59:26.239,2023-06-12 14:58:50.8,82.8,-20.901794,103.70179705175781,2
2023-06-12 14:59:26.445,2023-06-12 14:58:51.0,76.49,-20.901794,97.39179186376953,2
2023-06-12 14:59:26.445,2023-06-12 14:58:51.0,76.49,-28.495127,104.98512486376953,2
2023-06-12 14:59:26.537,2023-06-12 14:58:51.2,73.5,-28.495127,101.995127,2
2023-06-12 14:59:26.619,2023-06-12 14:58:51.2,71.06,-33.674576,104.73457355859375,2
2023-06-12 14:59:26.77,2023-06-12 14:58:51.4,65.08,-33.674576,98.75457783105469,2
2023-06-12 14:59:26.837,2023-06-12 14:58:51.4,62.12,-40.511848,102.63184693188477,2
2023-06-12 14:59:26.939,2023-06-12 14:58:51.6,57.54,-40.511848,98.05184891552734,2
2023-06-12 14:59:27.039,2023-06-12 14:58:51.6,52.4,-49.197319,101.5973205258789,2
2023-06-12 14:59:27.141,2023-06-12 14:58:51.8,47.28,-49.197319,96.47731777929687,2
2023-06-12 14:59:27.214,2023-06-12 14:58:51.8,43.86,-59.216255,103.07625561035155,2
2023-06-12 14:59:27.403,2023-06-12 14:58:52.0,35.33,-59.216255,94.54625683105468,2
2023-06-12 14:59:27.403,2023-06-12 14:58:52.0,35.33,-68.577911,103.90791283105469,2
2023-06-12 14:59:27.538,2023-06-12 14:58:52.2,30.68,-68.577911,99.25791130517578,2
2023-06-12 14:59:27.604,2023-06-12 14:58:52.2,29.28,-75.772644,105.05264468664551,2
2023-06-12 14:59:27.739,2023-06-12 14:58:52.4,25.94,-75.772644,101.71264453405762,2
2023-06-12 14:59:27.837,2023-06-12 14:58:52.4,21.73,-80.337868,102.06786754223633,2
