Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-02 13:08:17.818,2023-05-02 13:08:17.8,18,16
2023-05-02 13:08:17.818,2023-05-02 13:08:18.0,-182,16
2023-05-02 13:08:17.818,2023-05-02 13:08:18.0,-182,16
2023-05-02 13:08:17.818,2023-05-02 13:08:18.2,-382,16
2023-05-02 13:08:17.848,2023-05-02 13:08:18.2,-352,16
2023-05-02 13:08:17.922,2023-05-02 13:08:18.4,-478,16
2023-05-02 13:08:18.026,2023-05-02 13:08:18.4,-374,16
2023-05-02 13:08:18.162,2023-05-02 13:08:18.6,-438,16
2023-05-02 13:08:18.352,2023-05-02 13:08:18.8,-448,16
2023-05-02 13:08:18.582,2023-05-02 13:08:19.0,-418,16
2023-05-02 13:08:18.582,2023-05-02 13:08:19.0,-418,16
2023-05-02 13:08:18.749,2023-05-02 13:08:19.2,-451,16
2023-05-02 13:08:18.854,2023-05-02 13:08:19.2,-346,16
2023-05-02 13:08:18.951,2023-05-02 13:08:19.4,-449,16
2023-05-02 13:08:18.992,2023-05-02 13:08:19.4,-408,16
2023-05-02 13:08:19.129,2023-05-02 13:08:19.6,-471,16
2023-05-02 13:08:19.22,2023-05-02 13:08:19.6,-380,2
2023-05-02 13:08:19.357,2023-05-02 13:08:19.8,-443,2
2023-05-02 13:08:19.495,2023-05-02 13:08:19.8,-305,2
2023-05-02 13:08:19.588,2023-05-02 13:08:20.0,-412,2
2023-05-02 13:08:19.627,2023-05-02 13:08:20.0,-373,2
2023-05-02 13:08:19.723,2023-05-02 13:08:20.2,-477,2
2023-05-02 13:08:19.824,2023-05-02 13:08:20.2,-376,2
2023-05-02 13:08:19.887,2023-05-02 13:08:20.4,-513,2
2023-05-02 13:08:20.025,2023-05-02 13:08:20.4,-375,2
2023-05-02 13:08:20.165,2023-05-02 13:08:20.6,-435,2
2023-05-02 13:08:20.258,2023-05-02 13:08:20.6,-342,2
2023-05-02 13:08:20.358,2023-05-02 13:08:20.8,-442,2
2023-05-02 13:08:20.502,2023-05-02 13:08:20.8,-298,2
2023-05-02 13:08:20.699,2023-05-02 13:08:21.0,-301,2
2023-05-02 13:08:20.699,2023-05-02 13:08:21.0,-301,2
2023-05-02 13:08:20.76,2023-05-02 13:08:21.2,-440,2
2023-05-02 13:08:20.893,2023-05-02 13:08:21.2,-307,2
2023-05-02 13:08:20.998,2023-05-02 13:08:21.4,-402,2
2023-05-02 13:08:21.169,2023-05-02 13:08:21.4,-231,2
2023-05-02 13:08:21.169,2023-05-02 13:08:21.6,-431,2
2023-05-02 13:08:21.278,2023-05-02 13:08:21.6,-322,2
2023-05-02 13:08:21.394,2023-05-02 13:08:21.8,-406,2
2023-05-02 13:08:21.432,2023-05-02 13:08:21.8,-368,2
2023-05-02 13:08:21.627,2023-05-02 13:08:22.0,-373,2
2023-05-02 13:08:21.627,2023-05-02 13:08:22.0,-373,2
2023-05-02 13:08:21.8,2023-05-02 13:08:22.2,-400,2
2023-05-02 13:08:21.966,2023-05-02 13:08:22.2,-234,2
2023-05-02 13:08:21.966,2023-05-02 13:08:22.4,-434,2
2023-05-02 13:08:22.068,2023-05-02 13:08:22.4,-332,2
2023-05-02 13:08:22.201,2023-05-02 13:08:22.6,-399,2
2023-05-02 13:08:22.298,2023-05-02 13:08:22.6,-302,2
2023-05-02 13:08:22.367,2023-05-02 13:08:22.8,-433,2
2023-05-02 13:08:22.471,2023-05-02 13:08:22.8,-329,2
2023-05-02 13:08:22.633,2023-05-02 13:08:23.0,-367,2
2023-05-02 13:08:22.633,2023-05-02 13:08:23.0,-367,2
2023-05-02 13:08:22.741,2023-05-02 13:08:23.2,-459,2
2023-05-02 13:08:22.808,2023-05-02 13:08:23.2,-392,2
2023-05-02 13:08:23.271,2023-05-02 13:08:23.4,-129,2
2023-05-02 13:08:23.271,2023-05-02 13:08:23.4,-129,2
2023-05-02 13:08:23.271,2023-05-02 13:08:23.6,-329,2
2023-05-02 13:08:23.356,2023-05-02 13:08:23.6,-244,2
2023-05-02 13:08:23.373,2023-05-02 13:08:23.8,-427,2
2023-05-02 13:08:23.409,2023-05-02 13:08:23.8,-391,2
2023-05-02 13:08:23.641,2023-05-02 13:08:24.0,-359,2
2023-05-02 13:08:23.641,2023-05-02 13:08:24.0,-359,2
2023-05-02 13:08:23.773,2023-05-02 13:08:24.2,-427,2
2023-05-02 13:08:23.873,2023-05-02 13:08:24.2,-327,2
2023-05-02 13:08:23.97,2023-05-02 13:08:24.4,-430,2
2023-05-02 13:08:24.039,2023-05-02 13:08:24.4,-361,2
2023-05-02 13:08:24.205,2023-05-02 13:08:24.6,-395,2
2023-05-02 13:08:24.239,2023-05-02 13:08:24.6,-361,2
2023-05-02 13:08:24.371,2023-05-02 13:08:24.8,-429,2
2023-05-02 13:08:24.437,2023-05-02 13:08:24.8,-363,2
2023-05-02 13:08:24.702,2023-05-02 13:08:25.0,-298,2
2023-05-02 13:08:24.702,2023-05-02 13:08:25.0,-298,2
2023-05-02 13:08:24.733,2023-05-02 13:08:25.2,-467,2
2023-05-02 13:08:24.843,2023-05-02 13:08:25.2,-357,2
2023-05-02 13:08:25.004,2023-05-02 13:08:25.4,-396,2
2023-05-02 13:08:25.107,2023-05-02 13:08:25.4,-293,2
2023-05-02 13:08:25.176,2023-05-02 13:08:25.6,-424,2
2023-05-02 13:08:25.404,2023-05-02 13:08:25.8,-396,2
2023-05-02 13:08:25.404,2023-05-02 13:08:25.8,-396,2
2023-05-02 13:08:25.644,2023-05-02 13:08:26.0,-356,2
