Android_time,Stonex_gnss_time,ARCore_pitch,Stonex_pitch,Delta_pitch_AR_Ston,Stonex_status
2023-06-12 14:59:18.703,2023-06-12 14:58:43.4,-2.52,-1.769578,-0.7504219809265136,2
2023-06-12 14:59:19.095,2023-06-12 14:58:43.4,-2.46,-1.757025,-0.7029750381469726,2
2023-06-12 14:59:19.159,2023-06-12 14:58:43.6,-2.44,-1.757025,-0.6829750572204589,2
2023-06-12 14:59:19.227,2023-06-12 14:58:43.6,-2.42,-1.71925,-0.7007500762939454,2
2023-06-12 14:59:19.227,2023-06-12 14:58:43.8,-2.42,-1.71925,-0.7007500762939454,2
2023-06-12 14:59:19.227,2023-06-12 14:58:43.8,-2.42,-1.675005,-0.7449950762939452,2
2023-06-12 14:59:19.475,2023-06-12 14:58:44.0,-2.14,-1.675005,-0.4649951049041747,2
2023-06-12 14:59:19.475,2023-06-12 14:58:44.0,-2.14,-1.5709,-0.5691001049041748,2
2023-06-12 14:59:19.597,2023-06-12 14:58:44.2,-1.99,-1.5709,-0.4191000095367432,2
2023-06-12 14:59:19.629,2023-06-12 14:58:44.2,-1.97,-1.30215,-0.6678500286102296,2
2023-06-12 14:59:19.794,2023-06-12 14:58:44.4,-2.0,-1.30215,-0.6978500000000001,2
2023-06-12 14:59:19.962,2023-06-12 14:58:44.6,-2.19,-1.30215,-0.8878500572204591,2
2023-06-12 14:59:20.024,2023-06-12 14:58:44.6,-2.31,-1.244971,-1.065028942779541,2
2023-06-12 14:59:20.274,2023-06-12 14:58:44.8,-2.96,-1.244971,-1.7150290381469726,2
2023-06-12 14:59:20.274,2023-06-12 14:58:44.8,-2.96,-1.594491,-1.3655090381469726,2
2023-06-12 14:59:20.532,2023-06-12 14:58:45.0,-3.83,-1.594491,-2.2355089237060546,2
2023-06-12 14:59:20.532,2023-06-12 14:58:45.0,-3.83,-2.11501,-1.7149899237060549,2
2023-06-12 14:59:20.657,2023-06-12 14:58:45.2,-4.43,-2.11501,-2.314989828338623,2
2023-06-12 14:59:20.857,2023-06-12 14:58:45.2,-5.17,-2.770375,-2.3996250762939453,2
2023-06-12 14:59:20.928,2023-06-12 14:58:45.4,-5.42,-2.770375,-2.6496250762939453,2
2023-06-12 14:59:20.928,2023-06-12 14:58:45.4,-5.42,-3.587636,-1.8323640762939455,2
2023-06-12 14:59:21.006,2023-06-12 14:58:45.6,-5.58,-3.587636,-1.9923639237060549,2
2023-06-12 14:59:21.061,2023-06-12 14:58:45.6,-5.79,-4.322078,-1.467921961853027,2
2023-06-12 14:59:21.14,2023-06-12 14:58:45.8,-5.9,-4.322078,-1.5779220953674313,2
2023-06-12 14:59:21.18,2023-06-12 14:58:45.8,-5.92,-4.77848,-1.1415200762939453,2
2023-06-12 14:59:21.446,2023-06-12 14:58:46.0,-5.41,-4.77848,-0.6315198474121093,2
2023-06-12 14:59:21.513,2023-06-12 14:58:46.0,-5.06,-4.70266,-0.3573399427795412,2
2023-06-12 14:59:21.582,2023-06-12 14:58:46.2,-4.74,-4.70266,-0.03733977111816422,2
2023-06-12 14:59:21.647,2023-06-12 14:58:46.2,-4.38,-3.844129,-0.5358711144409178,2
2023-06-12 14:59:21.712,2023-06-12 14:58:46.4,-4.05,-3.844129,-0.20587119073486315,2
2023-06-12 14:59:21.817,2023-06-12 14:58:46.4,-3.58,-2.818579,-0.7614209237060545,2
2023-06-12 14:59:21.897,2023-06-12 14:58:46.6,-3.17,-2.818579,-0.35142107629394514,2
2023-06-12 14:59:21.983,2023-06-12 14:58:46.6,-2.94,-1.966736,-0.973264057220459,2
2023-06-12 14:59:22.147,2023-06-12 14:58:46.8,-2.44,-1.966736,-0.47326405722045894,2
2023-06-12 14:59:22.215,2023-06-12 14:58:46.8,-2.3,-1.332534,-0.9674659523162841,2
2023-06-12 14:59:22.438,2023-06-12 14:58:47.0,-2.33,-1.332534,-0.9974659237060546,2
2023-06-12 14:59:22.484,2023-06-12 14:58:47.0,-2.41,-1.099087,-1.3109130858306886,2
2023-06-12 14:59:22.547,2023-06-12 14:58:47.2,-2.54,-1.099087,-1.4409129618530274,2
2023-06-12 14:59:22.614,2023-06-12 14:58:47.2,-2.66,-1.367293,-1.2927070858306884,2
2023-06-12 14:59:22.698,2023-06-12 14:58:47.4,-2.97,-1.367293,-1.6027070286102294,2
2023-06-12 14:59:22.837,2023-06-12 14:58:47.4,-3.0,-1.834004,-1.165996,2
2023-06-12 14:59:22.967,2023-06-12 14:58:47.6,-2.94,-1.834004,-1.105996057220459,2
2023-06-12 14:59:23.041,2023-06-12 14:58:47.6,-2.86,-1.85052,-1.0094798950958253,2
2023-06-12 14:59:23.134,2023-06-12 14:58:47.8,-2.78,-1.85052,-0.9294799713897706,2
2023-06-12 14:59:23.212,2023-06-12 14:58:47.8,-2.68,-1.651843,-1.0281570667572022,2
2023-06-12 14:59:23.398,2023-06-12 14:58:48.0,-2.26,-1.651843,-0.6081569904632569,2
2023-06-12 14:59:23.431,2023-06-12 14:58:48.0,-2.21,-1.343228,-0.8667720381469726,2
2023-06-12 14:59:23.502,2023-06-12 14:58:48.2,-2.07,-1.343228,-0.7267719332427978,2
2023-06-12 14:59:23.642,2023-06-12 14:58:48.2,-2.02,-0.99495,-1.0250499809265137,2
2023-06-12 14:59:23.7,2023-06-12 14:58:48.4,-1.95,-0.99495,-0.9550500476837158,2
2023-06-12 14:59:23.832,2023-06-12 14:58:48.4,-1.72,-0.825436,-0.8945640286102295,2
2023-06-12 14:59:23.935,2023-06-12 14:58:48.6,-1.55,-0.825436,-0.7245639523162842,2
2023-06-12 14:59:24.167,2023-06-12 14:58:48.8,-1.43,-0.825436,-0.6045639475479127,2
2023-06-12 14:59:24.5,2023-06-12 14:58:48.8,-2.12,-0.409939,-1.710060885559082,2
2023-06-12 14:59:24.539,2023-06-12 14:58:49.0,-2.25,-0.409939,-1.840061,2
2023-06-12 14:59:24.539,2023-06-12 14:58:49.0,-2.25,-0.636817,-1.613183,2
2023-06-12 14:59:24.539,2023-06-12 14:58:49.2,-2.25,-0.636817,-1.613183,2
2023-06-12 14:59:24.607,2023-06-12 14:58:49.2,-2.52,-1.315264,-1.2047359809265137,2
2023-06-12 14:59:24.737,2023-06-12 14:58:49.4,-2.87,-1.315264,-1.554735885559082,2
2023-06-12 14:59:24.799,2023-06-12 14:58:49.4,-3.0,-1.98036,-1.01964,2
2023-06-12 14:59:24.933,2023-06-12 14:58:49.6,-3.23,-1.98036,-1.2496400190734864,2
2023-06-12 14:59:25.001,2023-06-12 14:58:49.6,-3.25,-2.391884,-0.8581159999999999,2
2023-06-12 14:59:25.143,2023-06-12 14:58:49.8,-3.22,-2.391884,-0.8281160286102294,2
2023-06-12 14:59:25.201,2023-06-12 14:58:49.8,-3.17,-2.409257,-0.7607430762939451,2
2023-06-12 14:59:25.403,2023-06-12 14:58:50.0,-2.88,-2.409257,-0.47074311444091776,2
2023-06-12 14:59:25.434,2023-06-12 14:58:50.0,-2.78,-2.252884,-0.5271159713897706,2
2023-06-12 14:59:25.534,2023-06-12 14:58:50.2,-2.64,-2.252884,-0.3871161049041749,2
2023-06-12 14:59:25.634,2023-06-12 14:58:50.2,-2.45,-2.029694,-0.4203060476837157,2
2023-06-12 14:59:25.736,2023-06-12 14:58:50.4,-2.27,-2.029694,-0.24030598092651356,2
2023-06-12 14:59:25.804,2023-06-12 14:58:50.4,-2.17,-1.736783,-0.43321707629394535,2
2023-06-12 14:59:25.936,2023-06-12 14:58:50.6,-2.04,-1.736783,-0.3032169618530274,2
2023-06-12 14:59:26.035,2023-06-12 14:58:50.6,-2.16,-1.506239,-0.6537610858306884,2
2023-06-12 14:59:26.17,2023-06-12 14:58:50.8,-2.4,-1.506239,-0.8937610953674315,2
2023-06-12 14:59:26.239,2023-06-12 14:58:50.8,-2.59,-1.680552,-0.9094479141693115,2
2023-06-12 14:59:26.445,2023-06-12 14:58:51.0,-3.02,-1.680552,-1.3394479809265136,2
2023-06-12 14:59:26.445,2023-06-12 14:58:51.0,-3.02,-2.112326,-0.9076739809265137,2
2023-06-12 14:59:26.537,2023-06-12 14:58:51.2,-3.08,-2.112326,-0.9676739237060548,2
2023-06-12 14:59:26.619,2023-06-12 14:58:51.2,-3.09,-2.412297,-0.6777029141693114,2
2023-06-12 14:59:26.77,2023-06-12 14:58:51.4,-2.97,-2.412297,-0.5577030286102294,2
2023-06-12 14:59:26.837,2023-06-12 14:58:51.4,-2.86,-2.312374,-0.547625895095825,2
2023-06-12 14:59:26.939,2023-06-12 14:58:51.6,-2.73,-2.312374,-0.4176260190734862,2
2023-06-12 14:59:27.039,2023-06-12 14:58:51.6,-2.66,-2.000254,-0.6597460858306885,2
2023-06-12 14:59:27.141,2023-06-12 14:58:51.8,-2.59,-2.000254,-0.5897459141693115,2
2023-06-12 14:59:27.214,2023-06-12 14:58:51.8,-2.54,-1.803419,-0.7365809618530272,2
2023-06-12 14:59:27.403,2023-06-12 14:58:52.0,-2.22,-1.803419,-0.4165810286102294,2
2023-06-12 14:59:27.403,2023-06-12 14:58:52.0,-2.22,-1.559096,-0.6609040286102295,2
2023-06-12 14:59:27.538,2023-06-12 14:58:52.2,-1.93,-1.559096,-0.37090394754791256,2
2023-06-12 14:59:27.604,2023-06-12 14:58:52.2,-1.83,-1.133825,-0.6961750429153442,2
2023-06-12 14:59:27.739,2023-06-12 14:58:52.4,-1.81,-1.133825,-0.6761749427795409,2
2023-06-12 14:59:27.837,2023-06-12 14:58:52.4,-1.9,-0.944016,-0.9559839761581421,2
2023-06-12 14:59:27.943,2023-06-12 14:58:52.6,-2.09,-0.944016,-1.1459839141693116,2
2023-06-12 14:59:28.007,2023-06-12 14:58:52.6,-2.24,-1.128927,-1.1110730095367432,2
2023-06-12 14:59:28.141,2023-06-12 14:58:52.8,-2.59,-1.128927,-1.4610729141693115,2
2023-06-12 14:59:28.21,2023-06-12 14:58:52.8,-2.67,-1.559131,-1.1108690762939453,2
2023-06-12 14:59:28.454,2023-06-12 14:58:53.0,-2.93,-1.559131,-1.370869066757202,2
2023-06-12 14:59:28.464,2023-06-12 14:58:53.0,-2.95,-1.857585,-1.0924150476837158,2
2023-06-12 14:59:28.537,2023-06-12 14:58:53.2,-2.93,-1.857585,-1.072415066757202,2
2023-06-12 14:59:28.573,2023-06-12 14:58:53.2,-2.94,-1.838742,-1.1012580572204589,2
2023-06-12 14:59:28.71,2023-06-12 14:58:53.4,-2.85,-1.838742,-1.0112579046325683,2
2023-06-12 14:59:28.806,2023-06-12 14:58:53.4,-2.78,-1.680295,-1.0997049713897704,2
2023-06-12 14:59:28.939,2023-06-12 14:58:53.6,-2.67,-1.680295,-0.9897050762939452,2
2023-06-12 14:59:29.043,2023-06-12 14:58:53.6,-2.62,-1.479786,-1.140213885559082,2
2023-06-12 14:59:29.151,2023-06-12 14:58:53.8,-2.59,-1.479786,-1.1102139141693115,2
2023-06-12 14:59:29.257,2023-06-12 14:58:53.8,-2.58,-1.342459,-1.2375409237060546,2
2023-06-12 14:59:29.406,2023-06-12 14:58:54.0,-2.84,-1.342459,-1.4975409141693115,2
2023-06-12 14:59:29.445,2023-06-12 14:58:54.0,-2.94,-1.325191,-1.614809057220459,2
2023-06-12 14:59:29.808,2023-06-12 14:58:54.2,-4.04,-1.325191,-2.714808961853027,2
2023-06-12 14:59:29.909,2023-06-12 14:58:54.2,-4.25,-1.840356,-2.409644,2
2023-06-12 14:59:29.975,2023-06-12 14:58:54.4,-4.41,-1.840356,-2.5696438474121095,2
2023-06-12 14:59:30.074,2023-06-12 14:58:54.4,-4.53,-2.402741,-2.12725920980835,2
2023-06-12 14:59:30.144,2023-06-12 14:58:54.6,-4.57,-2.402741,-2.167259171661377,2
2023-06-12 14:59:30.24,2023-06-12 14:58:54.6,-4.49,-2.772505,-1.7174947711181638,2
2023-06-12 14:59:30.24,2023-06-12 14:58:54.8,-4.49,-2.772505,-1.7174947711181638,2
2023-06-12 14:59:30.24,2023-06-12 14:58:54.8,-4.49,-2.988358,-1.5016417711181642,2
2023-06-12 14:59:30.407,2023-06-12 14:58:55.0,-4.43,-2.988358,-1.4416418283386232,2
2023-06-12 14:59:30.407,2023-06-12 14:58:55.0,-4.43,-2.888952,-1.5410478283386229,2
2023-06-12 14:59:30.541,2023-06-12 14:58:55.2,-4.31,-2.888952,-1.4210479427795408,2
2023-06-12 14:59:30.61,2023-06-12 14:58:55.2,-4.17,-2.724437,-1.4455630762939453,2
2023-06-12 14:59:30.777,2023-06-12 14:58:55.4,-3.8,-2.724437,-1.0755629523162842,2
2023-06-12 14:59:30.805,2023-06-12 14:58:55.4,-3.69,-2.357246,-1.332754057220459,2
2023-06-12 14:59:30.94,2023-06-12 14:58:55.6,-3.32,-2.357246,-0.9627539332427979,2
2023-06-12 14:59:31.046,2023-06-12 14:58:55.6,-3.15,-1.79254,-1.3574600953674316,2
2023-06-12 14:59:31.141,2023-06-12 14:58:55.8,-3.03,-1.79254,-1.2374599713897705,2
2023-06-12 14:59:31.175,2023-06-12 14:58:55.8,-2.97,-1.492531,-1.4774690286102294,2
2023-06-12 14:59:31.409,2023-06-12 14:58:56.0,-2.91,-1.492531,-1.4174690858306884,2
2023-06-12 14:59:31.409,2023-06-12 14:58:56.0,-2.91,-1.337494,-1.5725060858306885,2
2023-06-12 14:59:31.543,2023-06-12 14:58:56.2,-2.88,-1.337494,-1.542506114440918,2
2023-06-12 14:59:31.612,2023-06-12 14:58:56.2,-2.92,-1.429252,-1.4907480762939453,2
2023-06-12 14:59:31.742,2023-06-12 14:58:56.4,-2.67,-1.429252,-1.2407480762939453,2
2023-06-12 14:59:31.981,2023-06-12 14:58:56.6,-2.43,-1.429252,-1.0007480667572022,2
2023-06-12 14:59:32.014,2023-06-12 14:58:56.6,-2.38,-1.130874,-1.249126114440918,2
2023-06-12 14:59:32.108,2023-06-12 14:58:56.8,-2.31,-1.130874,-1.179125942779541,2
2023-06-12 14:59:32.173,2023-06-12 14:58:56.8,-2.27,-1.004593,-1.2654069809265136,2
2023-06-12 14:59:32.442,2023-06-12 14:58:57.0,-1.84,-1.004593,-0.835407033378601,2
2023-06-12 14:59:32.476,2023-06-12 14:58:57.0,-1.77,-0.794078,-0.9759219809265137,2
2023-06-12 14:59:32.507,2023-06-12 14:58:57.2,-1.69,-0.794078,-0.895922057220459,2
2023-06-12 14:59:32.611,2023-06-12 14:58:57.2,-1.64,-0.527499,-1.112500985694885,2
2023-06-12 14:59:32.776,2023-06-12 14:58:57.4,-1.78,-0.527499,-1.2525009713897703,2
2023-06-12 14:59:32.807,2023-06-12 14:58:57.4,-1.82,-0.601259,-1.2187410524520874,2
2023-06-12 14:59:32.942,2023-06-12 14:58:57.6,-2.07,-0.601259,-1.4687409332427979,2
2023-06-12 14:59:33.008,2023-06-12 14:58:57.6,-2.15,-0.94334,-1.2066600953674316,2
2023-06-12 14:59:33.142,2023-06-12 14:58:57.8,-2.45,-0.94334,-1.5066600476837158,2
2023-06-12 14:59:33.209,2023-06-12 14:58:57.8,-2.57,-1.337967,-1.232032933242798,2
2023-06-12 14:59:33.442,2023-06-12 14:58:58.0,-3.15,-1.337967,-1.8120330953674317,2
2023-06-12 14:59:33.442,2023-06-12 14:58:58.0,-3.15,-1.871615,-1.2783850953674316,2
2023-06-12 14:59:33.509,2023-06-12 14:58:58.2,-3.2,-1.871615,-1.3283850476837158,2
2023-06-12 14:59:33.676,2023-06-12 14:58:58.2,-3.27,-2.18176,-1.0882399809265135,2
2023-06-12 14:59:33.741,2023-06-12 14:58:58.4,-3.28,-2.18176,-1.0982399713897704,2
2023-06-12 14:59:33.812,2023-06-12 14:58:58.4,-3.33,-2.295664,-1.0343359237060548,2
2023-06-12 14:59:33.981,2023-06-12 14:58:58.6,-3.52,-2.295664,-1.2243359809265137,2
2023-06-12 14:59:34.036,2023-06-12 14:58:58.6,-3.55,-2.541968,-1.0080319523162844,2
2023-06-12 14:59:34.142,2023-06-12 14:58:58.8,-3.66,-2.541968,-1.1180320858306887,2
2023-06-12 14:59:34.21,2023-06-12 14:58:58.8,-3.65,-2.78334,-0.8666600953674317,2
2023-06-12 14:59:34.412,2023-06-12 14:58:59.0,-3.55,-2.78334,-0.7666599523162843,2
2023-06-12 14:59:34.452,2023-06-12 14:58:59.0,-3.55,-2.778838,-0.7711619523162843,2
2023-06-12 14:59:34.544,2023-06-12 14:58:59.2,-3.52,-2.778838,-0.7411619809265138,2
2023-06-12 14:59:34.61,2023-06-12 14:58:59.2,-3.51,-2.739339,-0.7706609904632566,2
2023-06-12 14:59:34.71,2023-06-12 14:58:59.4,-3.57,-2.739339,-0.8306609332427977,2
2023-06-12 14:59:35.244,2023-06-12 14:58:59.6,-4.49,-2.739339,-1.7506607711181639,2
2023-06-12 14:59:35.31,2023-06-12 14:58:59.6,-4.5,-3.329239,-1.1707610000000002,2
2023-06-12 14:59:35.31,2023-06-12 14:58:59.8,-4.5,-3.329239,-1.1707610000000002,2
2023-06-12 14:59:35.343,2023-06-12 14:58:59.8,-4.5,-3.733273,-0.7667269999999999,2
2023-06-12 14:59:35.411,2023-06-12 14:59:00.0,-4.41,-3.733273,-0.6767268474121093,2
2023-06-12 14:59:35.478,2023-06-12 14:59:00.0,-4.31,-3.756478,-0.553521942779541,2
2023-06-12 14:59:35.54,2023-06-12 14:59:00.2,-4.3,-3.756478,-0.5435221907348633,2
2023-06-12 14:59:35.678,2023-06-12 14:59:00.2,-4.36,-3.542139,-0.8178611335144041,2
2023-06-12 14:59:35.745,2023-06-12 14:59:00.4,-4.46,-3.542139,-0.9178610381469725,2
2023-06-12 14:59:35.882,2023-06-12 14:59:00.4,-4.64,-3.651757,-0.9882428664855958,2
2023-06-12 14:59:35.945,2023-06-12 14:59:00.6,-4.73,-3.651757,-1.0782430190734864,2
2023-06-12 14:59:35.97,2023-06-12 14:59:00.6,-4.79,-3.915295,-0.8747049618530274,2
2023-06-12 14:59:36.146,2023-06-12 14:59:00.8,-5.09,-3.915295,-1.1747051525878907,2
