Android_time,Stonex_gnss_time,ARCore_pitch,Stonex_pitch,Delta_pitch_AR_Ston,Stonex_status
2023-06-12 15:00:07.913,2023-06-12 14:59:32.599,-0.46,0.633681,-1.0936810083446504,2
2023-06-12 15:00:08.149,2023-06-12 14:59:32.8,-0.32,0.633681,-0.9536809928474427,2
2023-06-12 15:00:08.212,2023-06-12 14:59:32.8,-0.37,0.719984,-1.0899840047683715,2
2023-06-12 15:00:08.416,2023-06-12 14:59:33.0,-0.33,0.719984,-1.0499840131130218,2
2023-06-12 15:00:08.446,2023-06-12 14:59:33.0,-0.29,0.650322,-0.9403219916553497,2
2023-06-12 15:00:08.513,2023-06-12 14:59:33.2,-0.27,0.650322,-0.920322010728836,2
2023-06-12 15:00:08.615,2023-06-12 14:59:33.2,-0.26,0.7488,-1.008799990463257,2
2023-06-12 15:00:08.714,2023-06-12 14:59:33.4,-0.3,0.7488,-1.048800011920929,2
2023-06-12 15:00:08.773,2023-06-12 14:59:33.4,-0.33,0.72097,-1.0509700131130217,2
2023-06-12 15:00:08.947,2023-06-12 14:59:33.6,-0.41,0.72097,-1.1309699964237212,2
2023-06-12 15:00:09.001,2023-06-12 14:59:33.6,-0.42,0.589492,-1.009491986886978,2
2023-06-12 15:00:09.167,2023-06-12 14:59:33.8,-0.57,0.589492,-1.1594919928474425,2
2023-06-12 15:00:09.215,2023-06-12 14:59:33.8,-0.57,0.423129,-0.9931289928474426,2
2023-06-12 15:00:09.414,2023-06-12 14:59:34.0,-0.68,0.423129,-1.1031290071525572,2
2023-06-12 15:00:09.462,2023-06-12 14:59:34.0,-0.69,0.286968,-0.9769679976158142,2
2023-06-12 15:00:09.586,2023-06-12 14:59:34.2,-0.78,0.286968,-1.0669679713897704,2
2023-06-12 15:00:09.623,2023-06-12 14:59:34.2,-0.79,0.202955,-0.9929550214576721,2
2023-06-12 15:00:09.751,2023-06-12 14:59:34.4,-0.86,0.202955,-1.0629550143051147,2
2023-06-12 15:00:09.823,2023-06-12 14:59:34.4,-0.86,0.075465,-0.9354650143051148,2
2023-06-12 15:00:09.955,2023-06-12 14:59:34.6,-0.86,0.075465,-0.9354650143051148,2
2023-06-12 15:00:10.067,2023-06-12 14:59:34.6,-0.87,0.060478,-0.9304780047683716,2
2023-06-12 15:00:10.139,2023-06-12 14:59:34.8,-0.85,0.060478,-0.9104780238418579,2
2023-06-12 15:00:10.232,2023-06-12 14:59:34.8,-0.86,0.037609,-0.8976090143051147,2
2023-06-12 15:00:10.467,2023-06-12 14:59:35.0,-0.95,0.037609,-0.987608988079071,2
2023-06-12 15:00:10.604,2023-06-12 14:59:35.0,-1.2,0.022672,-1.2226720476837158,2
2023-06-12 15:00:10.636,2023-06-12 14:59:35.2,-1.28,0.022672,-1.3026719713897705,2
2023-06-12 15:00:10.804,2023-06-12 14:59:35.2,-1.75,-0.116472,-1.633528,2
2023-06-12 15:00:10.905,2023-06-12 14:59:35.4,-2.04,-0.116472,-1.9235279618530274,2
2023-06-12 15:00:11.166,2023-06-12 14:59:35.4,-2.76,-0.582519,-2.177480990463257,2
2023-06-12 15:00:11.166,2023-06-12 14:59:35.6,-2.76,-0.582519,-2.177480990463257,2
2023-06-12 15:00:11.234,2023-06-12 14:59:35.6,-2.69,-1.216144,-1.473856057220459,2
2023-06-12 15:00:11.234,2023-06-12 14:59:35.8,-2.69,-1.216144,-1.473856057220459,2
2023-06-12 15:00:11.267,2023-06-12 14:59:35.8,-2.7,-1.72345,-0.9765500476837159,2
2023-06-12 15:00:11.4,2023-06-12 14:59:36.0,-2.59,-1.72345,-0.8665499141693116,2
2023-06-12 15:00:11.51,2023-06-12 14:59:36.0,-2.39,-1.898122,-0.4918781049041747,2
2023-06-12 15:00:11.575,2023-06-12 14:59:36.2,-2.25,-1.898122,-0.3518779999999999,2
2023-06-12 15:00:11.668,2023-06-12 14:59:36.2,-1.9,-1.594879,-0.30512097615814215,2
2023-06-12 15:00:11.734,2023-06-12 14:59:36.4,-1.62,-1.594879,-0.025121004768371646,2
2023-06-12 15:00:11.835,2023-06-12 14:59:36.4,-1.3,-0.900467,-0.39953295231628416,2
2023-06-12 15:00:11.973,2023-06-12 14:59:36.6,-0.87,-0.900467,0.030466995231628435,2
2023-06-12 15:00:12.0,2023-06-12 14:59:36.6,-0.77,-0.216469,-0.5535309809265136,2
2023-06-12 15:00:12.138,2023-06-12 14:59:36.8,-0.63,-0.216469,-0.4135309952316284,2
2023-06-12 15:00:12.369,2023-06-12 14:59:37.0,-0.58,-0.216469,-0.36353098331069944,2
2023-06-12 15:00:12.408,2023-06-12 14:59:37.0,-0.62,0.215303,-0.8353030047683716,2
2023-06-12 15:00:12.538,2023-06-12 14:59:37.2,-0.82,0.215303,-1.0353029928474426,2
2023-06-12 15:00:12.702,2023-06-12 14:59:37.2,-1.21,-0.007,-1.2030000381469728,2
2023-06-12 15:00:12.977,2023-06-12 14:59:37.4,-1.45,-0.007,-1.443000047683716,2
2023-06-12 15:00:13.002,2023-06-12 14:59:37.4,-1.49,-0.405852,-1.0841480095367433,2
2023-06-12 15:00:13.042,2023-06-12 14:59:37.6,-1.52,-0.405852,-1.1141479809265138,2
2023-06-12 15:00:13.169,2023-06-12 14:59:37.8,-1.54,-0.405852,-1.1341479618530275,2
2023-06-12 15:00:13.234,2023-06-12 14:59:37.8,-1.55,-0.583178,-0.9668219523162842,2
2023-06-12 15:00:13.405,2023-06-12 14:59:38.0,-1.53,-0.583178,-0.9468219713897705,2
2023-06-12 15:00:13.537,2023-06-12 14:59:38.2,-1.46,-0.583178,-0.8768220381469727,2
2023-06-12 15:00:13.77,2023-06-12 14:59:38.4,-1.38,-0.583178,-0.7968219952316284,2
2023-06-12 15:00:13.836,2023-06-12 14:59:38.4,-1.41,-0.301898,-1.108101966621399,2
2023-06-12 15:00:13.968,2023-06-12 14:59:38.6,-1.57,-0.301898,-1.2681020524520874,2
2023-06-12 15:00:14.036,2023-06-12 14:59:38.6,-1.66,-0.406594,-1.2534059666213988,2
2023-06-12 15:00:14.171,2023-06-12 14:59:38.8,-1.98,-0.406594,-1.5734060190734862,2
2023-06-12 15:00:14.202,2023-06-12 14:59:38.8,-2.08,-0.738341,-1.3416589237060546,2
2023-06-12 15:00:14.406,2023-06-12 14:59:39.0,-2.51,-0.738341,-1.7716589904632567,2
2023-06-12 15:00:14.436,2023-06-12 14:59:39.0,-2.58,-1.160091,-1.4199089237060547,2
2023-06-12 15:00:14.571,2023-06-12 14:59:39.2,-2.87,-1.160091,-1.709908885559082,2
2023-06-12 15:00:14.636,2023-06-12 14:59:39.2,-2.99,-1.566891,-1.4231090095367431,2
2023-06-12 15:00:14.771,2023-06-12 14:59:39.4,-3.21,-1.566891,-1.6431090381469726,2
2023-06-12 15:00:14.808,2023-06-12 14:59:39.4,-3.25,-1.907747,-1.342253,2
2023-06-12 15:00:14.938,2023-06-12 14:59:39.6,-3.39,-1.907747,-1.4822531049041747,2
2023-06-12 15:00:15.003,2023-06-12 14:59:39.6,-3.3,-2.149414,-1.150585952316284,2
2023-06-12 15:00:15.139,2023-06-12 14:59:39.8,-3.03,-2.149414,-0.8805859713897704,2
2023-06-12 15:00:15.203,2023-06-12 14:59:39.8,-2.8,-1.810888,-0.9891119523162841,2
2023-06-12 15:00:15.403,2023-06-12 14:59:40.0,-1.96,-1.810888,-0.1491120381469726,2
2023-06-12 15:00:15.403,2023-06-12 14:59:40.0,-1.96,-1.055511,-0.9044890381469726,2
2023-06-12 15:00:15.539,2023-06-12 14:59:40.2,-1.44,-1.055511,-0.3844890572204589,2
2023-06-12 15:00:15.604,2023-06-12 14:59:40.2,-1.18,-0.198729,-0.9812709475479127,2
2023-06-12 15:00:15.739,2023-06-12 14:59:40.4,-0.69,-0.198729,-0.4912709976158142,2
2023-06-12 15:00:15.805,2023-06-12 14:59:40.4,-0.42,0.542879,-0.9628789868869781,2
2023-06-12 15:00:15.905,2023-06-12 14:59:40.6,-0.18,0.542879,-0.7228790071525574,2
2023-06-12 15:00:16.04,2023-06-12 14:59:40.6,-0.12,1.070118,-1.1901179973177909,2
2023-06-12 15:00:16.141,2023-06-12 14:59:40.8,-0.28,1.070118,-1.3501180011920928,2
2023-06-12 15:00:16.238,2023-06-12 14:59:40.8,-0.51,0.963445,-1.473444990463257,2
2023-06-12 15:00:16.405,2023-06-12 14:59:41.0,-0.88,0.963445,-1.8434449952316285,2
2023-06-12 15:00:16.473,2023-06-12 14:59:41.0,-1.0,0.457688,-1.457688,2
2023-06-12 15:00:16.505,2023-06-12 14:59:41.2,-1.04,0.457688,-1.4976879618530274,2
