Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
STON,2023-04-04 12:33:57:867 GMT+02:00 2023,46.089798353333336,11.115508465,-1.769216,-71.754997,-3.985254,1
SMAR,2023-04-04 12:33:57:870 GMT+02:00 2023,46.0898326,11.1156722,309.44,291.56,81.75,null
SMAR,2023-04-04 12:33:57:896 GMT+02:00 2023,46.0898326,11.1156722,310.09,290.67,81.78,null
SMAR,2023-04-04 12:33:57:926 GMT+02:00 2023,46.0898326,11.1156722,310.34,290.24,81.79,null
SMAR,2023-04-04 12:33:57:963 GMT+02:00 2023,46.0898326,11.1156722,310.45,289.9,81.8,null
SMAR,2023-04-04 12:33:57:991 GMT+02:00 2023,46.0898326,11.1156722,310.15,289.83,81.81,null
SMAR,2023-04-04 12:33:58:025 GMT+02:00 2023,46.0898326,11.1156722,309.79,289.74,81.82,null
SMAR,2023-04-04 12:33:58:058 GMT+02:00 2023,46.0898326,11.1156722,309.3,289.77,81.81,null
STON,2023-04-04 12:33:58:074 GMT+02:00 2023,46.089798353333336,11.115508465,-2.293445,-70.323082,-3.747108,1
SMAR,2023-04-04 12:33:58:102 GMT+02:00 2023,46.0898326,11.1156722,308.72,290.01,81.79,null
SMAR,2023-04-04 12:33:58:123 GMT+02:00 2023,46.0898326,11.1156722,308.28,290.24,81.78,null
SMAR,2023-04-04 12:33:58:160 GMT+02:00 2023,46.0898326,11.1156722,307.71,290.74,81.79,null
SMAR,2023-04-04 12:33:58:188 GMT+02:00 2023,46.0898326,11.1156722,307.24,291.22,81.81,null
SMAR,2023-04-04 12:33:58:222 GMT+02:00 2023,46.0898326,11.1156722,306.73,291.76,81.82,null
SMAR,2023-04-04 12:33:58:257 GMT+02:00 2023,46.0898326,11.1156722,306.16,292.34,81.85,null
SMAR,2023-04-04 12:33:58:292 GMT+02:00 2023,46.0898326,11.1156722,305.55,292.97,81.89,null
SMAR,2023-04-04 12:33:58:322 GMT+02:00 2023,46.0898326,11.1156722,304.74,293.89,81.96,null
STON,2023-04-04 12:33:58:327 GMT+02:00 2023,46.089798353333336,11.115508465,-1.891822,-69.310577,-3.838248,1
SMAR,2023-04-04 12:33:58:357 GMT+02:00 2023,46.0898326,11.1156722,303.99,294.83,82.02,null
SMAR,2023-04-04 12:33:58:387 GMT+02:00 2023,46.0898326,11.1156722,303.16,295.87,82.07,null
SMAR,2023-04-04 12:33:58:420 GMT+02:00 2023,46.0898326,11.1156722,302.26,296.92,82.08,null
SMAR,2023-04-04 12:33:58:456 GMT+02:00 2023,46.0898326,11.1156722,301.31,297.82,82.08,null
STON,2023-04-04 12:33:58:486 GMT+02:00 2023,46.089798353333336,11.115508465,-1.294954,-70.233963,-3.673746,1
SMAR,2023-04-04 12:33:58:489 GMT+02:00 2023,46.0898326,11.1156722,300.34,298.59,82.04,null
SMAR,2023-04-04 12:33:58:523 GMT+02:00 2023,46.0898326,11.1156722,299.47,299.2,81.99,null
SMAR,2023-04-04 12:33:58:555 GMT+02:00 2023,46.0898326,11.1156722,298.63,299.69,81.92,null
SMAR,2023-04-04 12:33:58:587 GMT+02:00 2023,46.0898326,11.1156722,297.84,300.24,81.86,null
SMAR,2023-04-04 12:33:58:622 GMT+02:00 2023,46.0898293,11.1156737,297.08,300.97,81.79,null
STON,2023-04-04 12:33:58:650 GMT+02:00 2023,46.089798353333336,11.115508465,-0.518517,-69.539772,-3.701786,1
SMAR,2023-04-04 12:33:58:663 GMT+02:00 2023,46.0898293,11.1156737,296.28,301.9,81.72,null
SMAR,2023-04-04 12:33:58:695 GMT+02:00 2023,46.0898293,11.1156737,295.44,302.83,81.64,null
STON,2023-04-04 12:33:58:717 GMT+02:00 2023,46.08979848,11.115508575,-0.518517,-69.539772,-3.701786,1
SMAR,2023-04-04 12:33:58:720 GMT+02:00 2023,46.0898293,11.1156737,294.74,303.41,81.57,null
STON,2023-04-04 12:33:58:729 GMT+02:00 2023,46.08979848,11.115508575,-0.518517,-69.539772,-3.701786,1
SMAR,2023-04-04 12:33:58:768 GMT+02:00 2023,46.0898293,11.1156737,293.95,303.83,81.5,null
SMAR,2023-04-04 12:33:58:804 GMT+02:00 2023,46.0898293,11.1156737,293.24,304.01,81.42,null
SMAR,2023-04-04 12:33:58:836 GMT+02:00 2023,46.0898293,11.1156737,292.56,304.12,81.34,null
SMAR,2023-04-04 12:33:58:872 GMT+02:00 2023,46.0898293,11.1156737,292.14,304.15,81.25,null
STON,2023-04-04 12:33:58:880 GMT+02:00 2023,46.08979848,11.115508575,0.237318,-68.923943,-4.009449,1
SMAR,2023-04-04 12:33:58:909 GMT+02:00 2023,46.0898293,11.1156737,291.9,304.22,81.15,null
SMAR,2023-04-04 12:33:58:939 GMT+02:00 2023,46.0898293,11.1156737,291.95,304.14,81.04,null
SMAR,2023-04-04 12:33:58:968 GMT+02:00 2023,46.0898293,11.1156737,291.87,304.37,80.96,null
SMAR,2023-04-04 12:33:59:006 GMT+02:00 2023,46.0898293,11.1156737,291.83,304.52,80.89,null
SMAR,2023-04-04 12:33:59:033 GMT+02:00 2023,46.0898293,11.1156737,291.94,304.33,80.84,null
SMAR,2023-04-04 12:33:59:065 GMT+02:00 2023,46.0898293,11.1156737,292.02,304.02,80.81,null
STON,2023-04-04 12:33:59:080 GMT+02:00 2023,46.08979848,11.115508575,0.667316,-68.648682,-4.510908,1
SMAR,2023-04-04 12:33:59:102 GMT+02:00 2023,46.0898293,11.1156737,292.05,303.68,80.78,null
SMAR,2023-04-04 12:33:59:132 GMT+02:00 2023,46.0898293,11.1156737,292.28,303.04,80.77,null
SMAR,2023-04-04 12:33:59:165 GMT+02:00 2023,46.0898293,11.1156737,292.53,302.39,80.76,null
SMAR,2023-04-04 12:33:59:199 GMT+02:00 2023,46.0898293,11.1156737,292.85,301.7,80.78,null
SMAR,2023-04-04 12:33:59:232 GMT+02:00 2023,46.0898293,11.1156737,293.31,300.9,80.84,null
SMAR,2023-04-04 12:33:59:264 GMT+02:00 2023,46.0898293,11.1156737,293.79,299.91,80.91,null
SMAR,2023-04-04 12:33:59:298 GMT+02:00 2023,46.0898293,11.1156737,294.11,298.71,81.0,null
STON,2023-04-04 12:33:59:301 GMT+02:00 2023,46.08979848,11.115508575,0.752742,-67.033333,-4.711339,1
SMAR,2023-04-04 12:33:59:330 GMT+02:00 2023,46.0898293,11.1156737,294.27,297.07,81.1,null
SMAR,2023-04-04 12:33:59:366 GMT+02:00 2023,46.0898293,11.1156737,294.36,295.14,81.21,null
SMAR,2023-04-04 12:33:59:397 GMT+02:00 2023,46.0898293,11.1156737,294.7,293.08,81.35,null
SMAR,2023-04-04 12:33:59:430 GMT+02:00 2023,46.0898293,11.1156737,295.31,291.15,81.46,null
SMAR,2023-04-04 12:33:59:463 GMT+02:00 2023,46.0898293,11.1156737,296.23,289.26,81.59,null
SMAR,2023-04-04 12:33:59:496 GMT+02:00 2023,46.0898293,11.1156737,297.39,287.27,81.7,null
STON,2023-04-04 12:33:59:523 GMT+02:00 2023,46.08979848,11.115508575,0.344386,-60.278049,-4.233479,1
SMAR,2023-04-04 12:33:59:529 GMT+02:00 2023,46.0898293,11.1156737,298.83,285.23,81.8,null
SMAR,2023-04-04 12:33:59:564 GMT+02:00 2023,46.0898293,11.1156737,300.57,283.06,81.91,null
SMAR,2023-04-04 12:33:59:597 GMT+02:00 2023,46.0898293,11.1156737,302.44,280.88,81.98,null
SMAR,2023-04-04 12:33:59:628 GMT+02:00 2023,46.0898275,11.1156752,304.43,278.58,82.03,null
SMAR,2023-04-04 12:33:59:661 GMT+02:00 2023,46.0898275,11.1156752,306.4,276.17,82.06,null
STON,2023-04-04 12:33:59:682 GMT+02:00 2023,46.08979848,11.115508575,-0.758524,-56.633617,-3.507692,1
SMAR,2023-04-04 12:33:59:695 GMT+02:00 2023,46.0898275,11.1156752,308.2,273.93,82.07,null
SMAR,2023-04-04 12:33:59:733 GMT+02:00 2023,46.0898275,11.1156752,309.81,271.97,82.05,null
STON,2023-04-04 12:33:59:746 GMT+02:00 2023,46.08979878666667,11.115508255,-0.758524,-56.633617,-3.507692,1
STON,2023-04-04 12:33:59:749 GMT+02:00 2023,46.08979878666667,11.115508255,-0.758524,-56.633617,-3.507692,1
SMAR,2023-04-04 12:33:59:762 GMT+02:00 2023,46.0898275,11.1156752,311.32,270.23,82.02,null
SMAR,2023-04-04 12:33:59:799 GMT+02:00 2023,46.0898275,11.1156752,312.68,268.72,81.97,null
SMAR,2023-04-04 12:33:59:826 GMT+02:00 2023,46.0898275,11.1156752,313.94,267.22,81.9,null
SMAR,2023-04-04 12:33:59:866 GMT+02:00 2023,46.0898275,11.1156752,314.84,265.98,81.8,null
STON,2023-04-04 12:33:59:880 GMT+02:00 2023,46.08979878666667,11.115508255,-2.275991,-55.219608,-3.495132,1
SMAR,2023-04-04 12:33:59:899 GMT+02:00 2023,46.0898275,11.1156752,315.55,264.82,81.69,null
SMAR,2023-04-04 12:33:59:927 GMT+02:00 2023,46.0898275,11.1156752,316.19,263.81,81.57,null
SMAR,2023-04-04 12:33:59:959 GMT+02:00 2023,46.0898275,11.1156752,316.7,262.98,81.46,null
SMAR,2023-04-04 12:33:59:992 GMT+02:00 2023,46.0898275,11.1156752,317.18,262.24,81.35,null
SMAR,2023-04-04 12:34:00:025 GMT+02:00 2023,46.0898275,11.1156752,317.64,261.65,81.25,null
SMAR,2023-04-04 12:34:00:059 GMT+02:00 2023,46.0898275,11.1156752,317.86,261.24,81.16,null
SMAR,2023-04-04 12:34:00:091 GMT+02:00 2023,46.0898275,11.1156752,318.05,260.75,81.07,null
SMAR,2023-04-04 12:34:00:129 GMT+02:00 2023,46.0898275,11.1156752,318.1,260.26,80.98,null
SMAR,2023-04-04 12:34:00:163 GMT+02:00 2023,46.0898275,11.1156752,318.07,259.75,80.89,null
STON,2023-04-04 12:34:00:171 GMT+02:00 2023,46.08979878666667,11.115508255,-3.142956,-53.907925,-4.057876,1
SMAR,2023-04-04 12:34:00:198 GMT+02:00 2023,46.0898275,11.1156752,318.02,259.31,80.81,null
SMAR,2023-04-04 12:34:00:226 GMT+02:00 2023,46.0898275,11.1156752,317.96,259.03,80.73,null
SMAR,2023-04-04 12:34:00:260 GMT+02:00 2023,46.0898275,11.1156752,317.89,258.84,80.68,null
STON,2023-04-04 12:34:00:273 GMT+02:00 2023,46.08979878666667,11.115508255,-3.561274,-52.331898,-4.546012,1
SMAR,2023-04-04 12:34:00:292 GMT+02:00 2023,46.0898275,11.1156752,317.71,258.77,80.61,null
SMAR,2023-04-04 12:34:00:326 GMT+02:00 2023,46.0898275,11.1156752,317.49,258.78,80.58,null
SMAR,2023-04-04 12:34:00:356 GMT+02:00 2023,46.0898275,11.1156752,317.32,258.7,80.55,null
SMAR,2023-04-04 12:34:00:391 GMT+02:00 2023,46.0898275,11.1156752,317.15,258.63,80.53,null
SMAR,2023-04-04 12:34:00:425 GMT+02:00 2023,46.0898275,11.1156752,316.87,258.72,80.53,null
SMAR,2023-04-04 12:34:00:466 GMT+02:00 2023,46.0898275,11.1156752,316.66,258.82,80.54,null
STON,2023-04-04 12:34:00:482 GMT+02:00 2023,46.08979878666667,11.115508255,-3.597962,-51.277111,-4.88806,1
SMAR,2023-04-04 12:34:00:493 GMT+02:00 2023,46.0898275,11.1156752,316.42,259.02,80.55,null
SMAR,2023-04-04 12:34:00:532 GMT+02:00 2023,46.0898275,11.1156752,316.15,259.29,80.57,null
SMAR,2023-04-04 12:34:00:561 GMT+02:00 2023,46.0898275,11.1156752,315.86,259.62,80.59,null
SMAR,2023-04-04 12:34:00:599 GMT+02:00 2023,46.0898275,11.1156752,315.6,259.81,80.6,null
SMAR,2023-04-04 12:34:00:628 GMT+02:00 2023,46.0898255,11.1156751,315.21,260.07,80.62,null
SMAR,2023-04-04 12:34:00:657 GMT+02:00 2023,46.0898255,11.1156751,314.85,260.2,80.62,null
STON,2023-04-04 12:34:00:685 GMT+02:00 2023,46.08979878666667,11.115508255,-3.297462,-51.305752,-4.922121,1
STON,2023-04-04 12:34:00:688 GMT+02:00 2023,46.08979909,11.1155071,-3.297462,-51.305752,-4.922121,1
STON,2023-04-04 12:34:00:691 GMT+02:00 2023,46.08979909,11.1155071,-3.297462,-51.305752,-4.922121,1
SMAR,2023-04-04 12:34:00:694 GMT+02:00 2023,46.0898255,11.1156751,314.49,260.23,80.59,null
SMAR,2023-04-04 12:34:00:724 GMT+02:00 2023,46.0898255,11.1156751,314.01,260.32,80.57,null
SMAR,2023-04-04 12:34:00:757 GMT+02:00 2023,46.0898255,11.1156751,313.56,260.37,80.53,null
SMAR,2023-04-04 12:34:00:795 GMT+02:00 2023,46.0898255,11.1156751,313.09,260.54,80.49,null
SMAR,2023-04-04 12:34:00:832 GMT+02:00 2023,46.0898255,11.1156751,312.7,260.72,80.47,null
SMAR,2023-04-04 12:34:00:863 GMT+02:00 2023,46.0898255,11.1156751,312.32,260.97,80.45,null
STON,2023-04-04 12:34:00:888 GMT+02:00 2023,46.08979909,11.1155071,-2.922214,-49.792568,-5.129622,1
SMAR,2023-04-04 12:34:00:903 GMT+02:00 2023,46.0898255,11.1156751,311.98,261.23,80.44,null
SMAR,2023-04-04 12:34:00:935 GMT+02:00 2023,46.0898255,11.1156751,311.66,261.46,80.43,null
SMAR,2023-04-04 12:34:00:974 GMT+02:00 2023,46.0898255,11.1156751,311.3,261.74,80.42,null
SMAR,2023-04-04 12:34:01:006 GMT+02:00 2023,46.0898255,11.1156751,310.97,261.97,80.4,null
SMAR,2023-04-04 12:34:01:036 GMT+02:00 2023,46.0898255,11.1156751,310.59,262.2,80.38,null
SMAR,2023-04-04 12:34:01:071 GMT+02:00 2023,46.0898255,11.1156751,310.2,262.45,80.37,null
SMAR,2023-04-04 12:34:01:104 GMT+02:00 2023,46.0898255,11.1156751,309.89,262.62,80.36,null
STON,2023-04-04 12:34:01:124 GMT+02:00 2023,46.08979909,11.1155071,-2.540858,-49.609295,-5.386635,1
SMAR,2023-04-04 12:34:01:137 GMT+02:00 2023,46.0898255,11.1156751,309.7,262.69,80.35,null
SMAR,2023-04-04 12:34:01:169 GMT+02:00 2023,46.0898255,11.1156751,309.41,262.86,80.34,null
SMAR,2023-04-04 12:34:01:201 GMT+02:00 2023,46.0898255,11.1156751,309.11,263.05,80.33,null
SMAR,2023-04-04 12:34:01:236 GMT+02:00 2023,46.0898255,11.1156751,308.9,263.17,80.31,null
SMAR,2023-04-04 12:34:01:276 GMT+02:00 2023,46.0898255,11.1156751,308.69,263.24,80.29,null
STON,2023-04-04 12:34:01:280 GMT+02:00 2023,46.08979909,11.1155071,-2.271037,-49.319443,-5.522551,1
SMAR,2023-04-04 12:34:01:309 GMT+02:00 2023,46.0898255,11.1156751,308.47,263.26,80.27,null
SMAR,2023-04-04 12:34:01:337 GMT+02:00 2023,46.0898255,11.1156751,308.27,263.32,80.26,null
SMAR,2023-04-04 12:34:01:369 GMT+02:00 2023,46.0898255,11.1156751,308.16,263.32,80.25,null
SMAR,2023-04-04 12:34:01:402 GMT+02:00 2023,46.0898255,11.1156751,308.12,263.24,80.23,null
SMAR,2023-04-04 12:34:01:432 GMT+02:00 2023,46.0898255,11.1156751,308.01,263.21,80.22,null
SMAR,2023-04-04 12:34:01:467 GMT+02:00 2023,46.0898255,11.1156751,307.91,263.17,80.19,null
SMAR,2023-04-04 12:34:01:500 GMT+02:00 2023,46.0898255,11.1156751,307.82,263.12,80.16,null
STON,2023-04-04 12:34:01:529 GMT+02:00 2023,46.08979909,11.1155071,-2.221268,-49.017464,-5.433817,1
SMAR,2023-04-04 12:34:01:531 GMT+02:00 2023,46.0898255,11.1156751,307.67,263.06,80.14,null
SMAR,2023-04-04 12:34:01:565 GMT+02:00 2023,46.0898255,11.1156751,307.53,262.91,80.12,null
SMAR,2023-04-04 12:34:01:608 GMT+02:00 2023,46.0898255,11.1156751,307.31,262.81,80.08,null
SMAR,2023-04-04 12:34:01:630 GMT+02:00 2023,46.0898228,11.1156748,307.08,262.77,80.06,null
SMAR,2023-04-04 12:34:01:671 GMT+02:00 2023,46.0898228,11.1156748,306.7,262.99,80.03,null
STON,2023-04-04 12:34:01:695 GMT+02:00 2023,46.08979909,11.1155071,-2.160511,-48.024498,-5.534887,1
STON,2023-04-04 12:34:01:699 GMT+02:00 2023,46.089798941666665,11.115507305,-2.160511,-48.024498,-5.534887,1
STON,2023-04-04 12:34:01:705 GMT+02:00 2023,46.089798941666665,11.115507305,-2.160511,-48.024498,-5.534887,1
SMAR,2023-04-04 12:34:01:707 GMT+02:00 2023,46.0898228,11.1156748,306.16,263.46,80.01,null
SMAR,2023-04-04 12:34:01:730 GMT+02:00 2023,46.0898228,11.1156748,305.62,264.01,79.99,null
SMAR,2023-04-04 12:34:01:764 GMT+02:00 2023,46.0898228,11.1156748,304.93,264.76,79.96,null
SMAR,2023-04-04 12:34:01:801 GMT+02:00 2023,46.0898228,11.1156748,304.12,265.69,79.92,null
SMAR,2023-04-04 12:34:01:837 GMT+02:00 2023,46.0898228,11.1156748,303.26,266.6,79.87,null
SMAR,2023-04-04 12:34:01:875 GMT+02:00 2023,46.0898228,11.1156748,302.4,267.39,79.81,null
STON,2023-04-04 12:34:01:879 GMT+02:00 2023,46.089798941666665,11.115507305,-1.663648,-48.127884,-5.57666,1
SMAR,2023-04-04 12:34:01:911 GMT+02:00 2023,46.0898228,11.1156748,301.61,267.96,79.74,null
SMAR,2023-04-04 12:34:01:937 GMT+02:00 2023,46.0898228,11.1156748,300.93,268.23,79.67,null
SMAR,2023-04-04 12:34:01:975 GMT+02:00 2023,46.0898228,11.1156748,300.09,268.62,79.63,null
SMAR,2023-04-04 12:34:02:001 GMT+02:00 2023,46.0898228,11.1156748,299.41,269.2,79.57,null
SMAR,2023-04-04 12:34:02:043 GMT+02:00 2023,46.0898228,11.1156748,298.87,269.95,79.5,null
SMAR,2023-04-04 12:34:02:072 GMT+02:00 2023,46.0898228,11.1156748,298.57,270.43,79.45,null
STON,2023-04-04 12:34:02:082 GMT+02:00 2023,46.089798941666665,11.115507305,-0.677383,-47.173218,-5.755824,1
SMAR,2023-04-04 12:34:02:121 GMT+02:00 2023,46.0898228,11.1156748,298.25,270.59,79.42,null
SMAR,2023-04-04 12:34:02:142 GMT+02:00 2023,46.0898228,11.1156748,297.79,270.56,79.41,null
SMAR,2023-04-04 12:34:02:168 GMT+02:00 2023,46.0898228,11.1156748,297.51,270.1,79.39,null
SMAR,2023-04-04 12:34:02:202 GMT+02:00 2023,46.0898228,11.1156748,297.18,269.42,79.36,null
SMAR,2023-04-04 12:34:02:232 GMT+02:00 2023,46.0898228,11.1156748,296.82,268.54,79.36,null
SMAR,2023-04-04 12:34:02:266 GMT+02:00 2023,46.0898228,11.1156748,296.41,267.59,79.35,null
SMAR,2023-04-04 12:34:02:298 GMT+02:00 2023,46.0898228,11.1156748,295.98,266.6,79.35,null
SMAR,2023-04-04 12:34:02:335 GMT+02:00 2023,46.0898228,11.1156748,295.71,265.43,79.35,null
SMAR,2023-04-04 12:34:02:366 GMT+02:00 2023,46.0898228,11.1156748,295.44,264.19,79.39,null
SMAR,2023-04-04 12:34:02:405 GMT+02:00 2023,46.0898228,11.1156748,295.33,262.84,79.47,null
SMAR,2023-04-04 12:34:02:432 GMT+02:00 2023,46.0898228,11.1156748,295.44,261.41,79.56,null
SMAR,2023-04-04 12:34:02:471 GMT+02:00 2023,46.0898228,11.1156748,295.66,259.92,79.69,null
SMAR,2023-04-04 12:34:02:502 GMT+02:00 2023,46.0898228,11.1156748,296.11,258.36,79.83,null
SMAR,2023-04-04 12:34:02:535 GMT+02:00 2023,46.0898228,11.1156748,296.84,256.71,79.96,null
SMAR,2023-04-04 12:34:02:568 GMT+02:00 2023,46.0898228,11.1156748,297.58,255.09,80.1,null
SMAR,2023-04-04 12:34:02:599 GMT+02:00 2023,46.0898228,11.1156748,298.28,253.55,80.23,null
SMAR,2023-04-04 12:34:02:636 GMT+02:00 2023,46.0898206,11.1156724,298.76,252.3,80.32,null
SMAR,2023-04-04 12:34:02:667 GMT+02:00 2023,46.0898206,11.1156724,299.26,251.01,80.4,null
SMAR,2023-04-04 12:34:02:701 GMT+02:00 2023,46.0898206,11.1156724,299.7,249.71,80.46,null
SMAR,2023-04-04 12:34:02:732 GMT+02:00 2023,46.0898206,11.1156724,300.0,248.48,80.53,null
STON,2023-04-04 12:34:02:739 GMT+02:00 2023,46.089798941666665,11.115507305,-0.225818,-45.709557,-6.084264,1
STON,2023-04-04 12:34:02:746 GMT+02:00 2023,46.089798941666665,11.115507305,0.160286,-37.729931,-6.124835,1
SMAR,2023-04-04 12:34:02:763 GMT+02:00 2023,46.0898206,11.1156724,300.24,247.22,80.59,null
SMAR,2023-04-04 12:34:02:801 GMT+02:00 2023,46.0898206,11.1156724,300.38,246.07,80.64,null
SMAR,2023-04-04 12:34:02:844 GMT+02:00 2023,46.0898206,11.1156724,300.52,245.01,80.67,null
SMAR,2023-04-04 12:34:02:875 GMT+02:00 2023,46.0898206,11.1156724,300.64,243.97,80.69,null
STON,2023-04-04 12:34:02:884 GMT+02:00 2023,46.089798941666665,11.115507305,-0.464001,-31.851261,-5.384267,1
STON,2023-04-04 12:34:02:890 GMT+02:00 2023,46.08979913,11.115507548333333,-0.464001,-31.851261,-5.384267,1
SMAR,2023-04-04 12:34:02:904 GMT+02:00 2023,46.0898206,11.1156724,300.8,242.94,80.7,null
SMAR,2023-04-04 12:34:02:935 GMT+02:00 2023,46.0898206,11.1156724,301.01,241.98,80.69,null
SMAR,2023-04-04 12:34:02:972 GMT+02:00 2023,46.0898206,11.1156724,301.18,241.03,80.7,null
STON,2023-04-04 12:34:02:978 GMT+02:00 2023,46.08979913,11.115507548333333,-0.464001,-31.851261,-5.384267,1
STON,2023-04-04 12:34:02:983 GMT+02:00 2023,46.08979913,11.115507548333333,-1.049671,-27.080475,-4.955691,1
SMAR,2023-04-04 12:34:03:006 GMT+02:00 2023,46.0898206,11.1156724,301.44,240.04,80.7,null
SMAR,2023-04-04 12:34:03:033 GMT+02:00 2023,46.0898206,11.1156724,301.76,239.09,80.69,null
SMAR,2023-04-04 12:34:03:067 GMT+02:00 2023,46.0898206,11.1156724,302.06,238.2,80.69,null
SMAR,2023-04-04 12:34:03:100 GMT+02:00 2023,46.0898206,11.1156724,302.37,237.37,80.68,null
SMAR,2023-04-04 12:34:03:133 GMT+02:00 2023,46.0898206,11.1156724,302.65,236.59,80.68,null
STON,2023-04-04 12:34:03:143 GMT+02:00 2023,46.08979913,11.115507548333333,-1.272498,-22.704847,-4.924349,1
SMAR,2023-04-04 12:34:03:164 GMT+02:00 2023,46.0898206,11.1156724,302.86,235.87,80.68,null
SMAR,2023-04-04 12:34:03:196 GMT+02:00 2023,46.0898206,11.1156724,302.99,235.27,80.68,null
SMAR,2023-04-04 12:34:03:235 GMT+02:00 2023,46.0898206,11.1156724,303.17,234.66,80.66,null
SMAR,2023-04-04 12:34:03:269 GMT+02:00 2023,46.0898206,11.1156724,303.32,234.09,80.65,null
STON,2023-04-04 12:34:03:288 GMT+02:00 2023,46.08979913,11.115507548333333,-1.591392,-20.012701,-4.987783,1
SMAR,2023-04-04 12:34:03:304 GMT+02:00 2023,46.0898206,11.1156724,303.45,233.57,80.64,null
SMAR,2023-04-04 12:34:03:337 GMT+02:00 2023,46.0898206,11.1156724,303.53,233.11,80.64,null
SMAR,2023-04-04 12:34:03:377 GMT+02:00 2023,46.0898206,11.1156724,303.6,232.58,80.62,null
SMAR,2023-04-04 12:34:03:411 GMT+02:00 2023,46.0898206,11.1156724,303.67,231.98,80.59,null
SMAR,2023-04-04 12:34:03:449 GMT+02:00 2023,46.0898206,11.1156724,303.85,231.27,80.57,null
SMAR,2023-04-04 12:34:03:475 GMT+02:00 2023,46.0898206,11.1156724,303.99,230.62,80.54,null
STON,2023-04-04 12:34:03:478 GMT+02:00 2023,46.08979913,11.115507548333333,-1.756155,-18.038692,-5.120161,1
SMAR,2023-04-04 12:34:03:507 GMT+02:00 2023,46.0898206,11.1156724,304.12,230.05,80.51,null
SMAR,2023-04-04 12:34:03:540 GMT+02:00 2023,46.0898206,11.1156724,304.17,229.66,80.48,null
SMAR,2023-04-04 12:34:03:573 GMT+02:00 2023,46.0898206,11.1156724,304.2,229.35,80.45,null
SMAR,2023-04-04 12:34:03:600 GMT+02:00 2023,46.0898206,11.1156724,304.31,228.99,80.42,null
SMAR,2023-04-04 12:34:03:643 GMT+02:00 2023,46.0898188,11.1156704,304.36,228.59,80.4,null
SMAR,2023-04-04 12:34:03:670 GMT+02:00 2023,46.0898188,11.1156704,304.31,228.26,80.38,null
STON,2023-04-04 12:34:03:700 GMT+02:00 2023,46.08979913,11.115507548333333,-1.876849,-16.254484,-5.35359,1
SMAR,2023-04-04 12:34:03:707 GMT+02:00 2023,46.0898188,11.1156704,304.3,227.89,80.35,null
STON,2023-04-04 12:34:03:715 GMT+02:00 2023,46.0898,11.115507446666667,-1.876849,-16.254484,-5.35359,1
STON,2023-04-04 12:34:03:719 GMT+02:00 2023,46.0898,11.115507446666667,-1.876849,-16.254484,-5.35359,1
SMAR,2023-04-04 12:34:03:740 GMT+02:00 2023,46.0898188,11.1156704,304.45,227.4,80.33,null
SMAR,2023-04-04 12:34:03:773 GMT+02:00 2023,46.0898188,11.1156704,304.67,226.9,80.3,null
SMAR,2023-04-04 12:34:03:804 GMT+02:00 2023,46.0898188,11.1156704,304.87,226.51,80.26,null
SMAR,2023-04-04 12:34:03:840 GMT+02:00 2023,46.0898188,11.1156704,305.06,226.23,80.23,null
SMAR,2023-04-04 12:34:03:870 GMT+02:00 2023,46.0898188,11.1156704,305.22,226.04,80.19,null
STON,2023-04-04 12:34:03:886 GMT+02:00 2023,46.0898,11.115507446666667,-1.963633,-14.82703,-5.464118,1
SMAR,2023-04-04 12:34:03:905 GMT+02:00 2023,46.0898188,11.1156704,305.25,226.0,80.16,null
SMAR,2023-04-04 12:34:03:944 GMT+02:00 2023,46.0898188,11.1156704,305.24,225.9,80.13,null
SMAR,2023-04-04 12:34:03:980 GMT+02:00 2023,46.0898188,11.1156704,305.13,225.8,80.09,null
SMAR,2023-04-04 12:34:04:008 GMT+02:00 2023,46.0898188,11.1156704,304.9,225.71,80.05,null
SMAR,2023-04-04 12:34:04:038 GMT+02:00 2023,46.0898188,11.1156704,304.53,225.73,80.02,null
SMAR,2023-04-04 12:34:04:077 GMT+02:00 2023,46.0898188,11.1156704,304.23,225.77,79.99,null
STON,2023-04-04 12:34:04:093 GMT+02:00 2023,46.0898,11.115507446666667,-2.035528,-14.503735,-5.669175,1
SMAR,2023-04-04 12:34:04:113 GMT+02:00 2023,46.0898188,11.1156704,303.89,226.03,79.95,null
SMAR,2023-04-04 12:34:04:145 GMT+02:00 2023,46.0898188,11.1156704,303.47,226.51,79.91,null
SMAR,2023-04-04 12:34:04:173 GMT+02:00 2023,46.0898188,11.1156704,302.94,227.11,79.89,null
SMAR,2023-04-04 12:34:04:210 GMT+02:00 2023,46.0898188,11.1156704,302.3,227.76,79.89,null
SMAR,2023-04-04 12:34:04:240 GMT+02:00 2023,46.0898188,11.1156704,301.65,228.38,79.88,null
SMAR,2023-04-04 12:34:04:270 GMT+02:00 2023,46.0898188,11.1156704,300.72,229.22,79.86,null
STON,2023-04-04 12:34:04:275 GMT+02:00 2023,46.0898,11.115507446666667,-1.695609,-14.285117,-5.797962,1
SMAR,2023-04-04 12:34:04:302 GMT+02:00 2023,46.0898188,11.1156704,299.73,230.16,79.86,null
SMAR,2023-04-04 12:34:04:336 GMT+02:00 2023,46.0898188,11.1156704,298.8,231.14,79.83,null
