Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
STON,2023-04-04 12:33:23:126 GMT+02:00 2023,46.089799845,11.11550888,0.086858,121.253189,-0.755563,1
SMAR,2023-04-04 12:33:23:148 GMT+02:00 2023,46.0899084,11.1159823,286.97,63.4,85.19,null
SMAR,2023-04-04 12:33:23:181 GMT+02:00 2023,46.0899084,11.1159823,287.15,63.12,85.21,null
SMAR,2023-04-04 12:33:23:214 GMT+02:00 2023,46.0899084,11.1159823,287.25,62.93,85.22,null
SMAR,2023-04-04 12:33:23:255 GMT+02:00 2023,46.0899084,11.1159823,287.06,63.09,85.23,null
SMAR,2023-04-04 12:33:23:288 GMT+02:00 2023,46.0899084,11.1159823,287.68,62.68,85.27,null
SMAR,2023-04-04 12:33:23:323 GMT+02:00 2023,46.0899084,11.1159823,287.61,62.84,85.24,null
STON,2023-04-04 12:33:23:329 GMT+02:00 2023,46.089799845,11.11550888,0.134662,121.712181,-0.889525,1
SMAR,2023-04-04 12:33:23:352 GMT+02:00 2023,46.0899084,11.1159823,287.58,62.99,85.22,null
SMAR,2023-04-04 12:33:23:397 GMT+02:00 2023,46.0899084,11.1159823,287.76,62.98,85.21,null
SMAR,2023-04-04 12:33:23:425 GMT+02:00 2023,46.0899084,11.1159823,287.84,62.97,85.2,null
SMAR,2023-04-04 12:33:23:457 GMT+02:00 2023,46.0899084,11.1159823,288.07,62.72,85.18,null
SMAR,2023-04-04 12:33:23:491 GMT+02:00 2023,46.0899084,11.1159823,288.26,62.46,85.17,null
STON,2023-04-04 12:33:23:497 GMT+02:00 2023,46.089799845,11.11550888,0.153092,121.006516,-0.973009,1
SMAR,2023-04-04 12:33:23:524 GMT+02:00 2023,46.0899084,11.1159823,288.4,62.28,85.16,null
SMAR,2023-04-04 12:33:23:556 GMT+02:00 2023,46.0899084,11.1159823,288.42,62.28,85.13,null
SMAR,2023-04-04 12:33:23:580 GMT+02:00 2023,46.0899084,11.1159823,288.57,62.23,85.13,null
SMAR,2023-04-04 12:33:23:618 GMT+02:00 2023,46.0899183,11.1160087,288.99,61.99,85.15,null
SMAR,2023-04-04 12:33:23:653 GMT+02:00 2023,46.0899183,11.1160087,289.15,61.95,85.13,null
SMAR,2023-04-04 12:33:23:682 GMT+02:00 2023,46.0899183,11.1160087,289.14,62.0,85.1,null
SMAR,2023-04-04 12:33:23:711 GMT+02:00 2023,46.0899183,11.1160087,289.33,61.84,85.08,null
STON,2023-04-04 12:33:23:716 GMT+02:00 2023,46.089799845,11.11550888,0.133121,120.939507,-1.069221,1
STON,2023-04-04 12:33:23:721 GMT+02:00 2023,46.08979995166667,11.115509058333334,0.133121,120.939507,-1.069221,1
STON,2023-04-04 12:33:23:724 GMT+02:00 2023,46.08979995166667,11.115509058333334,0.133121,120.939507,-1.069221,1
SMAR,2023-04-04 12:33:23:747 GMT+02:00 2023,46.0899183,11.1160087,289.71,61.5,85.06,null
SMAR,2023-04-04 12:33:23:787 GMT+02:00 2023,46.0899183,11.1160087,290.37,61.04,85.09,null
SMAR,2023-04-04 12:33:23:827 GMT+02:00 2023,46.0899183,11.1160087,291.85,59.83,85.09,null
SMAR,2023-04-04 12:33:23:860 GMT+02:00 2023,46.0899183,11.1160087,292.36,59.45,85.06,null
SMAR,2023-04-04 12:33:23:894 GMT+02:00 2023,46.0899183,11.1160087,292.54,59.41,85.04,null
SMAR,2023-04-04 12:33:23:924 GMT+02:00 2023,46.0899183,11.1160087,292.77,59.28,85.03,null
SMAR,2023-04-04 12:33:23:953 GMT+02:00 2023,46.0899183,11.1160087,292.91,59.26,85.01,null
SMAR,2023-04-04 12:33:23:992 GMT+02:00 2023,46.0899183,11.1160087,292.95,59.34,85.02,null
STON,2023-04-04 12:33:23:999 GMT+02:00 2023,46.08979995166667,11.115509058333334,0.066143,120.445198,-1.073248,1
SMAR,2023-04-04 12:33:24:022 GMT+02:00 2023,46.0899183,11.1160087,293.72,58.89,85.13,null
SMAR,2023-04-04 12:33:24:056 GMT+02:00 2023,46.0899183,11.1160087,293.99,58.74,85.14,null
SMAR,2023-04-04 12:33:24:090 GMT+02:00 2023,46.0899183,11.1160087,294.06,58.69,85.12,null
SMAR,2023-04-04 12:33:24:115 GMT+02:00 2023,46.0899299,11.116022,294.24,58.52,85.12,null
STON,2023-04-04 12:33:24:128 GMT+02:00 2023,46.08979995166667,11.115509058333334,0.007809,119.716408,-1.092898,1
SMAR,2023-04-04 12:33:24:152 GMT+02:00 2023,46.0899299,11.116022,294.49,58.27,85.11,null
SMAR,2023-04-04 12:33:24:182 GMT+02:00 2023,46.0899299,11.116022,294.9,57.88,85.1,null
SMAR,2023-04-04 12:33:24:217 GMT+02:00 2023,46.0899299,11.116022,294.99,57.8,85.07,null
SMAR,2023-04-04 12:33:24:251 GMT+02:00 2023,46.0899299,11.116022,295.02,57.69,85.03,null
SMAR,2023-04-04 12:33:24:285 GMT+02:00 2023,46.0899299,11.116022,294.93,57.62,84.99,null
SMAR,2023-04-04 12:33:24:321 GMT+02:00 2023,46.0899299,11.116022,294.87,57.57,84.97,null
SMAR,2023-04-04 12:33:24:358 GMT+02:00 2023,46.0899299,11.116022,294.79,57.57,84.95,null
SMAR,2023-04-04 12:33:24:392 GMT+02:00 2023,46.0899299,11.116022,294.77,57.47,84.95,null
SMAR,2023-04-04 12:33:24:431 GMT+02:00 2023,46.0899299,11.116022,294.78,57.37,84.95,null
SMAR,2023-04-04 12:33:24:461 GMT+02:00 2023,46.0899299,11.116022,294.65,57.47,84.93,null
SMAR,2023-04-04 12:33:24:496 GMT+02:00 2023,46.0899299,11.116022,294.71,57.33,84.91,null
SMAR,2023-04-04 12:33:24:531 GMT+02:00 2023,46.0899299,11.116022,294.42,57.3,84.81,null
SMAR,2023-04-04 12:33:24:560 GMT+02:00 2023,46.0899299,11.116022,294.62,56.92,84.79,null
SMAR,2023-04-04 12:33:24:593 GMT+02:00 2023,46.0899299,11.116022,294.85,56.42,84.78,null
SMAR,2023-04-04 12:33:24:624 GMT+02:00 2023,46.0899299,11.116022,295.18,55.75,84.79,null
STON,2023-04-04 12:33:24:638 GMT+02:00 2023,46.08979995166667,11.115509058333334,-0.012331,119.501442,-1.275997,1
STON,2023-04-04 12:33:24:646 GMT+02:00 2023,46.08979995166667,11.115509058333334,-0.081265,119.798706,-1.293239,1
SMAR,2023-04-04 12:33:24:655 GMT+02:00 2023,46.0899284,11.1160146,295.56,55.1,84.81,null
SMAR,2023-04-04 12:33:24:692 GMT+02:00 2023,46.0899284,11.1160146,295.97,54.58,84.81,null
SMAR,2023-04-04 12:33:24:728 GMT+02:00 2023,46.0899284,11.1160146,296.49,54.06,84.81,null
SMAR,2023-04-04 12:33:24:760 GMT+02:00 2023,46.0899284,11.1160146,297.02,53.53,84.83,null
STON,2023-04-04 12:33:24:771 GMT+02:00 2023,46.08979995166667,11.115509058333334,-0.122834,120.546219,-1.349959,1
SMAR,2023-04-04 12:33:24:796 GMT+02:00 2023,46.0899284,11.1160146,297.62,52.93,84.86,null
STON,2023-04-04 12:33:24:807 GMT+02:00 2023,46.089799963333334,11.115509245,-0.122834,120.546219,-1.349959,1
STON,2023-04-04 12:33:24:812 GMT+02:00 2023,46.089799963333334,11.115509245,-0.122834,120.546219,-1.349959,1
SMAR,2023-04-04 12:33:24:826 GMT+02:00 2023,46.0899284,11.1160146,297.9,52.71,84.87,null
SMAR,2023-04-04 12:33:24:864 GMT+02:00 2023,46.0899284,11.1160146,298.18,52.56,84.89,null
SMAR,2023-04-04 12:33:24:890 GMT+02:00 2023,46.0899284,11.1160146,297.79,53.07,84.85,null
SMAR,2023-04-04 12:33:24:930 GMT+02:00 2023,46.0899284,11.1160146,297.94,52.99,84.86,null
STON,2023-04-04 12:33:24:938 GMT+02:00 2023,46.089799963333334,11.115509245,-0.370066,121.121208,-1.305409,1
SMAR,2023-04-04 12:33:24:960 GMT+02:00 2023,46.0899284,11.1160146,298.33,52.68,84.87,null
SMAR,2023-04-04 12:33:24:995 GMT+02:00 2023,46.0899284,11.1160146,298.51,52.57,84.88,null
SMAR,2023-04-04 12:33:25:032 GMT+02:00 2023,46.0899284,11.1160146,298.7,52.43,84.91,null
SMAR,2023-04-04 12:33:25:062 GMT+02:00 2023,46.0899284,11.1160146,298.73,52.43,84.94,null
SMAR,2023-04-04 12:33:25:088 GMT+02:00 2023,46.0899284,11.1160146,298.81,52.38,84.97,null
STON,2023-04-04 12:33:25:094 GMT+02:00 2023,46.089799963333334,11.115509245,-0.4468,120.753357,-1.334427,1
SMAR,2023-04-04 12:33:25:127 GMT+02:00 2023,46.0899284,11.1160146,298.75,52.5,84.99,null
SMAR,2023-04-04 12:33:25:158 GMT+02:00 2023,46.0899284,11.1160146,298.48,52.86,85.02,null
SMAR,2023-04-04 12:33:25:195 GMT+02:00 2023,46.0899284,11.1160146,298.41,53.1,85.04,null
SMAR,2023-04-04 12:33:25:226 GMT+02:00 2023,46.0899284,11.1160146,298.33,53.35,85.05,null
SMAR,2023-04-04 12:33:25:261 GMT+02:00 2023,46.0899284,11.1160146,298.12,53.72,85.07,null
SMAR,2023-04-04 12:33:25:292 GMT+02:00 2023,46.0899284,11.1160146,297.78,54.11,85.08,null
SMAR,2023-04-04 12:33:25:324 GMT+02:00 2023,46.0899284,11.1160146,297.45,54.4,85.11,null
STON,2023-04-04 12:33:25:330 GMT+02:00 2023,46.089799963333334,11.115509245,-0.477653,120.248909,-1.18699,1
SMAR,2023-04-04 12:33:25:352 GMT+02:00 2023,46.0899284,11.1160146,297.39,54.31,85.14,null
SMAR,2023-04-04 12:33:25:392 GMT+02:00 2023,46.0899284,11.1160146,297.36,54.19,85.17,null
SMAR,2023-04-04 12:33:25:424 GMT+02:00 2023,46.0899284,11.1160146,297.39,54.02,85.21,null
SMAR,2023-04-04 12:33:25:460 GMT+02:00 2023,46.0899284,11.1160146,297.38,53.98,85.25,null
SMAR,2023-04-04 12:33:25:502 GMT+02:00 2023,46.0899284,11.1160146,297.93,53.6,85.36,null
SMAR,2023-04-04 12:33:25:530 GMT+02:00 2023,46.0899284,11.1160146,300.17,51.76,85.59,null
STON,2023-04-04 12:33:25:536 GMT+02:00 2023,46.089799963333334,11.115509245,-0.312122,120.347069,-1.221828,1
SMAR,2023-04-04 12:33:25:558 GMT+02:00 2023,46.0899284,11.1160146,299.55,52.69,85.5,null
SMAR,2023-04-04 12:33:25:594 GMT+02:00 2023,46.0899284,11.1160146,298.18,54.25,85.31,null
SMAR,2023-04-04 12:33:25:630 GMT+02:00 2023,46.0899247,11.1160014,296.57,55.69,85.03,null
SMAR,2023-04-04 12:33:25:658 GMT+02:00 2023,46.0899247,11.1160014,293.58,58.04,84.93,null
SMAR,2023-04-04 12:33:25:692 GMT+02:00 2023,46.0899247,11.1160014,292.93,57.98,85.26,null
SMAR,2023-04-04 12:33:25:724 GMT+02:00 2023,46.0899247,11.1160014,292.85,57.72,85.51,null
STON,2023-04-04 12:33:25:736 GMT+02:00 2023,46.089799963333334,11.115509245,-0.29416,119.293198,-1.293443,1
SMAR,2023-04-04 12:33:25:758 GMT+02:00 2023,46.0899247,11.1160014,293.06,57.69,85.53,null
STON,2023-04-04 12:33:25:776 GMT+02:00 2023,46.08979978833333,11.115509175,-0.29416,119.293198,-1.293443,1
STON,2023-04-04 12:33:25:784 GMT+02:00 2023,46.08979978833333,11.115509175,-0.29416,119.293198,-1.293443,1
SMAR,2023-04-04 12:33:25:794 GMT+02:00 2023,46.0899247,11.1160014,293.83,57.2,85.56,null
SMAR,2023-04-04 12:33:25:832 GMT+02:00 2023,46.0899247,11.1160014,295.1,56.45,85.58,null
SMAR,2023-04-04 12:33:25:865 GMT+02:00 2023,46.0899247,11.1160014,295.96,56.17,85.59,null
SMAR,2023-04-04 12:33:25:893 GMT+02:00 2023,46.0899247,11.1160014,296.62,55.79,85.62,null
SMAR,2023-04-04 12:33:25:928 GMT+02:00 2023,46.0899247,11.1160014,296.77,55.66,85.65,null
SMAR,2023-04-04 12:33:25:966 GMT+02:00 2023,46.0899247,11.1160014,296.92,55.57,85.68,null
SMAR,2023-04-04 12:33:25:995 GMT+02:00 2023,46.0899247,11.1160014,297.13,55.43,85.7,null
SMAR,2023-04-04 12:33:26:031 GMT+02:00 2023,46.0899247,11.1160014,297.38,55.32,85.73,null
SMAR,2023-04-04 12:33:26:062 GMT+02:00 2023,46.0899247,11.1160014,297.78,55.11,85.73,null
SMAR,2023-04-04 12:33:26:096 GMT+02:00 2023,46.0899247,11.1160014,298.14,54.92,85.75,null
STON,2023-04-04 12:33:26:101 GMT+02:00 2023,46.08979978833333,11.115509175,-0.544284,117.942772,-0.968997,1
SMAR,2023-04-04 12:33:26:130 GMT+02:00 2023,46.0899247,11.1160014,298.42,54.77,85.77,null
SMAR,2023-04-04 12:33:26:157 GMT+02:00 2023,46.0899247,11.1160014,298.67,54.67,85.77,null
SMAR,2023-04-04 12:33:26:191 GMT+02:00 2023,46.0899247,11.1160014,298.94,54.57,85.79,null
SMAR,2023-04-04 12:33:26:229 GMT+02:00 2023,46.0899247,11.1160014,299.3,54.3,85.8,null
SMAR,2023-04-04 12:33:26:261 GMT+02:00 2023,46.0899247,11.1160014,299.44,54.17,85.81,null
STON,2023-04-04 12:33:26:291 GMT+02:00 2023,46.08979978833333,11.115509175,-0.636139,116.956635,-1.001202,1
SMAR,2023-04-04 12:33:26:298 GMT+02:00 2023,46.0899247,11.1160014,299.85,53.75,85.83,null
SMAR,2023-04-04 12:33:26:337 GMT+02:00 2023,46.0899247,11.1160014,300.0,53.53,85.84,null
SMAR,2023-04-04 12:33:26:370 GMT+02:00 2023,46.0899247,11.1160014,299.87,53.54,85.86,null
SMAR,2023-04-04 12:33:26:401 GMT+02:00 2023,46.0899247,11.1160014,300.26,53.02,85.88,null
SMAR,2023-04-04 12:33:26:436 GMT+02:00 2023,46.0899247,11.1160014,300.39,52.77,85.9,null
SMAR,2023-04-04 12:33:26:468 GMT+02:00 2023,46.0899247,11.1160014,300.3,52.69,85.89,null
STON,2023-04-04 12:33:26:481 GMT+02:00 2023,46.08979978833333,11.115509175,-0.731036,117.266586,-0.969852,1
SMAR,2023-04-04 12:33:26:505 GMT+02:00 2023,46.0899247,11.1160014,300.52,52.21,85.89,null
SMAR,2023-04-04 12:33:26:538 GMT+02:00 2023,46.0899247,11.1160014,300.8,51.75,85.93,null
SMAR,2023-04-04 12:33:26:571 GMT+02:00 2023,46.0899104,11.1159818,300.71,51.69,85.95,null
SMAR,2023-04-04 12:33:26:600 GMT+02:00 2023,46.0899104,11.1159818,300.36,51.97,85.98,null
SMAR,2023-04-04 12:33:26:634 GMT+02:00 2023,46.0899104,11.1159818,300.07,52.23,86.01,null
SMAR,2023-04-04 12:33:26:667 GMT+02:00 2023,46.0899104,11.1159818,299.84,52.52,86.05,null
SMAR,2023-04-04 12:33:26:701 GMT+02:00 2023,46.0899104,11.1159818,299.25,52.93,86.07,null
SMAR,2023-04-04 12:33:26:731 GMT+02:00 2023,46.0899104,11.1159818,298.46,53.26,86.13,null
SMAR,2023-04-04 12:33:26:769 GMT+02:00 2023,46.0899104,11.1159818,298.13,53.46,86.14,null
STON,2023-04-04 12:33:26:778 GMT+02:00 2023,46.08979978833333,11.115509175,-0.767666,117.942764,-0.672689,1
STON,2023-04-04 12:33:26:796 GMT+02:00 2023,46.089799533333334,11.115509176666666,-0.767666,117.942764,-0.672689,1
STON,2023-04-04 12:33:26:800 GMT+02:00 2023,46.089799533333334,11.115509176666666,-0.767666,117.942764,-0.672689,1
SMAR,2023-04-04 12:33:26:802 GMT+02:00 2023,46.0899104,11.1159818,298.29,53.36,86.14,null
SMAR,2023-04-04 12:33:26:841 GMT+02:00 2023,46.0899104,11.1159818,298.63,53.23,86.16,null
SMAR,2023-04-04 12:33:26:864 GMT+02:00 2023,46.0899104,11.1159818,298.21,53.61,86.2,null
STON,2023-04-04 12:33:26:868 GMT+02:00 2023,46.089799533333334,11.115509176666666,-0.691353,118.019737,-0.554276,1
SMAR,2023-04-04 12:33:26:900 GMT+02:00 2023,46.0899104,11.1159818,297.85,53.85,86.21,null
SMAR,2023-04-04 12:33:26:930 GMT+02:00 2023,46.0899104,11.1159818,297.38,54.2,86.23,null
SMAR,2023-04-04 12:33:26:965 GMT+02:00 2023,46.0899104,11.1159818,296.64,54.9,86.26,null
SMAR,2023-04-04 12:33:26:996 GMT+02:00 2023,46.0899104,11.1159818,296.89,54.67,86.27,null
SMAR,2023-04-04 12:33:27:034 GMT+02:00 2023,46.0899104,11.1159818,296.71,54.94,86.27,null
SMAR,2023-04-04 12:33:27:065 GMT+02:00 2023,46.0899104,11.1159818,296.61,55.05,86.29,null
SMAR,2023-04-04 12:33:27:096 GMT+02:00 2023,46.0899104,11.1159818,296.29,55.44,86.33,null
SMAR,2023-04-04 12:33:27:130 GMT+02:00 2023,46.0899104,11.1159818,295.61,56.18,86.34,null
SMAR,2023-04-04 12:33:27:165 GMT+02:00 2023,46.0899104,11.1159818,294.34,57.43,86.37,null
SMAR,2023-04-04 12:33:27:199 GMT+02:00 2023,46.0899104,11.1159818,0.0,348.79,90.0,null
