Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
STON,2023-04-04 12:38:40:824 GMT+02:00 2023,46.089801118333334,11.115510713333334,2.072209,66.431984,-1.842483,1
SMAR,2023-04-04 12:38:40:853 GMT+02:00 2023,46.0898467,11.1155383,301.58,116.91,86.13,null
SMAR,2023-04-04 12:38:40:887 GMT+02:00 2023,46.0898467,11.1155383,301.45,116.65,86.13,null
SMAR,2023-04-04 12:38:40:917 GMT+02:00 2023,46.0898467,11.1155383,301.51,116.28,86.05,null
SMAR,2023-04-04 12:38:40:955 GMT+02:00 2023,46.0898467,11.1155383,303.5,114.2,85.91,null
SMAR,2023-04-04 12:38:40:986 GMT+02:00 2023,46.0898467,11.1155383,305.58,112.01,85.75,null
STON,2023-04-04 12:38:40:993 GMT+02:00 2023,46.089801118333334,11.115510713333334,2.443066,66.987045,-1.932435,1
SMAR,2023-04-04 12:38:41:015 GMT+02:00 2023,46.0898467,11.1155383,306.6,110.82,85.62,null
SMAR,2023-04-04 12:38:41:048 GMT+02:00 2023,46.0898467,11.1155383,307.56,109.66,85.52,null
SMAR,2023-04-04 12:38:41:083 GMT+02:00 2023,46.0898467,11.1155383,309.89,107.25,85.44,null
STON,2023-04-04 12:38:41:090 GMT+02:00 2023,46.089801118333334,11.115510713333334,2.514984,68.994492,-2.002578,1
SMAR,2023-04-04 12:38:41:109 GMT+02:00 2023,46.0898467,11.1155383,311.15,105.91,85.33,null
SMAR,2023-04-04 12:38:41:145 GMT+02:00 2023,46.0898467,11.1155383,308.51,108.24,85.18,null
SMAR,2023-04-04 12:38:41:182 GMT+02:00 2023,46.0898467,11.1155383,307.97,108.46,85.13,null
SMAR,2023-04-04 12:38:41:217 GMT+02:00 2023,46.0898467,11.1155383,308.31,107.94,85.08,null
SMAR,2023-04-04 12:38:41:249 GMT+02:00 2023,46.0898467,11.1155383,305.92,110.19,84.71,null
SMAR,2023-04-04 12:38:41:283 GMT+02:00 2023,46.0898467,11.1155383,305.88,110.23,84.57,null
STON,2023-04-04 12:38:41:289 GMT+02:00 2023,46.089801118333334,11.115510713333334,2.580793,70.497559,-2.26035,1
SMAR,2023-04-04 12:38:41:308 GMT+02:00 2023,46.0898467,11.1155383,306.08,109.97,84.55,null
SMAR,2023-04-04 12:38:41:340 GMT+02:00 2023,46.0898467,11.1155383,305.99,109.9,84.57,null
SMAR,2023-04-04 12:38:41:374 GMT+02:00 2023,46.0898467,11.1155383,305.97,109.81,84.58,null
SMAR,2023-04-04 12:38:41:409 GMT+02:00 2023,46.0898467,11.1155383,305.98,109.8,84.55,null
SMAR,2023-04-04 12:38:41:441 GMT+02:00 2023,46.0898467,11.1155383,305.98,109.87,84.51,null
SMAR,2023-04-04 12:38:41:472 GMT+02:00 2023,46.0898467,11.1155383,306.23,109.65,84.48,null
SMAR,2023-04-04 12:38:41:508 GMT+02:00 2023,46.0898467,11.1155383,306.22,109.61,84.45,null
SMAR,2023-04-04 12:38:41:544 GMT+02:00 2023,46.0898467,11.1155383,306.1,109.73,84.42,null
STON,2023-04-04 12:38:41:550 GMT+02:00 2023,46.089801118333334,11.115510713333334,2.539303,70.739143,-2.341843,1
SMAR,2023-04-04 12:38:41:577 GMT+02:00 2023,46.0898467,11.1155383,306.03,109.84,84.4,null
SMAR,2023-04-04 12:38:41:610 GMT+02:00 2023,46.0898467,11.1155383,306.17,109.76,84.38,null
SMAR,2023-04-04 12:38:41:647 GMT+02:00 2023,46.0898467,11.1155383,306.37,109.67,84.36,null
SMAR,2023-04-04 12:38:41:689 GMT+02:00 2023,46.0898467,11.1155383,306.62,109.56,84.33,null
STON,2023-04-04 12:38:41:695 GMT+02:00 2023,46.089801118333334,11.115510713333334,2.546815,70.423943,-2.478934,1
SMAR,2023-04-04 12:38:41:714 GMT+02:00 2023,46.0898467,11.1155383,307.04,109.28,84.29,null
SMAR,2023-04-04 12:38:41:751 GMT+02:00 2023,46.0898467,11.1155383,307.84,108.62,84.23,null
SMAR,2023-04-04 12:38:41:786 GMT+02:00 2023,46.0898467,11.1155383,308.94,107.74,84.15,null
SMAR,2023-04-04 12:38:41:814 GMT+02:00 2023,46.0898467,11.1155383,309.33,107.64,84.12,null
STON,2023-04-04 12:38:41:824 GMT+02:00 2023,46.089801315,11.115510586666666,2.546815,70.423943,-2.478934,1
STON,2023-04-04 12:38:41:827 GMT+02:00 2023,46.089801315,11.115510586666666,2.546815,70.423943,-2.478934,1
SMAR,2023-04-04 12:38:41:843 GMT+02:00 2023,46.0898467,11.1155383,309.55,107.81,84.1,null
SMAR,2023-04-04 12:38:41:880 GMT+02:00 2023,46.0898467,11.1155383,309.82,108.03,84.08,null
STON,2023-04-04 12:38:41:888 GMT+02:00 2023,46.089801315,11.115510586666666,2.438761,69.574883,-2.620973,1
SMAR,2023-04-04 12:38:41:912 GMT+02:00 2023,46.0898467,11.1155383,309.43,108.92,84.09,null
SMAR,2023-04-04 12:38:41:942 GMT+02:00 2023,46.0898467,11.1155383,307.98,110.85,84.21,null
SMAR,2023-04-04 12:38:41:980 GMT+02:00 2023,46.0898467,11.1155383,305.75,113.52,84.33,null
SMAR,2023-04-04 12:38:42:009 GMT+02:00 2023,46.0898467,11.1155383,303.97,115.95,84.4,null
SMAR,2023-04-04 12:38:42:047 GMT+02:00 2023,46.0898467,11.1155383,303.58,117.31,84.4,null
SMAR,2023-04-04 12:38:42:084 GMT+02:00 2023,46.0898467,11.1155383,303.72,118.28,84.34,null
STON,2023-04-04 12:38:42:090 GMT+02:00 2023,46.089801315,11.115510586666666,2.319523,66.114647,-2.860153,1
SMAR,2023-04-04 12:38:42:114 GMT+02:00 2023,46.0898467,11.1155383,303.92,119.24,84.23,null
SMAR,2023-04-04 12:38:42:149 GMT+02:00 2023,46.0898467,11.1155383,304.48,119.97,84.11,null
SMAR,2023-04-04 12:38:42:184 GMT+02:00 2023,46.0898467,11.1155383,304.51,121.18,83.98,null
SMAR,2023-04-04 12:38:42:215 GMT+02:00 2023,46.0898467,11.1155383,304.61,122.29,83.85,null
SMAR,2023-04-04 12:38:42:249 GMT+02:00 2023,46.0898467,11.1155383,304.71,123.41,83.74,null
SMAR,2023-04-04 12:38:42:282 GMT+02:00 2023,46.0898467,11.1155383,304.95,124.5,83.62,null
SMAR,2023-04-04 12:38:42:311 GMT+02:00 2023,46.0898467,11.1155383,305.25,125.55,83.48,null
STON,2023-04-04 12:38:42:319 GMT+02:00 2023,46.089801315,11.115510586666666,2.316128,59.165962,-3.389228,1
SMAR,2023-04-04 12:38:42:348 GMT+02:00 2023,46.0898467,11.1155383,305.69,126.48,83.32,null
SMAR,2023-04-04 12:38:42:381 GMT+02:00 2023,46.0898467,11.1155383,305.79,127.65,83.2,null
SMAR,2023-04-04 12:38:42:414 GMT+02:00 2023,46.0898467,11.1155383,305.92,128.65,83.09,null
SMAR,2023-04-04 12:38:42:453 GMT+02:00 2023,46.0898467,11.1155383,306.24,129.34,82.96,null
SMAR,2023-04-04 12:38:42:489 GMT+02:00 2023,46.0898467,11.1155383,306.53,129.81,82.81,null
SMAR,2023-04-04 12:38:42:520 GMT+02:00 2023,46.0898467,11.1155383,307.07,129.79,82.62,null
SMAR,2023-04-04 12:38:42:556 GMT+02:00 2023,46.0898467,11.1155383,307.65,129.55,82.46,null
STON,2023-04-04 12:38:42:561 GMT+02:00 2023,46.089801315,11.115510586666666,2.290672,51.411961,-4.291532,1
SMAR,2023-04-04 12:38:42:587 GMT+02:00 2023,46.0898467,11.1155383,307.7,129.6,82.39,null
SMAR,2023-04-04 12:38:42:612 GMT+02:00 2023,46.0898467,11.1155383,307.12,130.01,82.43,null
SMAR,2023-04-04 12:38:42:649 GMT+02:00 2023,46.0898467,11.1155383,306.25,130.58,82.54,null
SMAR,2023-04-04 12:38:42:680 GMT+02:00 2023,46.0898467,11.1155383,305.37,131.05,82.67,null
STON,2023-04-04 12:38:42:686 GMT+02:00 2023,46.089801315,11.115510586666666,2.583219,48.788864,-4.875787,1
SMAR,2023-04-04 12:38:42:713 GMT+02:00 2023,46.0898467,11.1155383,304.96,131.01,82.74,null
SMAR,2023-04-04 12:38:42:745 GMT+02:00 2023,46.0898467,11.1155383,304.72,130.67,82.81,null
SMAR,2023-04-04 12:38:42:788 GMT+02:00 2023,46.0898467,11.1155383,304.34,130.33,82.88,null
SMAR,2023-04-04 12:38:42:814 GMT+02:00 2023,46.0898467,11.1155383,303.66,130.3,82.99,null
STON,2023-04-04 12:38:42:824 GMT+02:00 2023,46.08980167833333,11.115510028333333,2.583219,48.788864,-4.875787,1
SMAR,2023-04-04 12:38:42:847 GMT+02:00 2023,46.0898467,11.1155383,302.99,130.43,83.1,null
SMAR,2023-04-04 12:38:42:879 GMT+02:00 2023,46.0898467,11.1155383,303.69,129.37,83.1,null
STON,2023-04-04 12:38:42:889 GMT+02:00 2023,46.08980167833333,11.115510028333333,2.583219,48.788864,-4.875787,1
SMAR,2023-04-04 12:38:42:920 GMT+02:00 2023,46.0898467,11.1155383,305.29,127.48,83.09,null
SMAR,2023-04-04 12:38:42:954 GMT+02:00 2023,46.0898467,11.1155383,306.53,125.92,83.15,null
STON,2023-04-04 12:38:42:959 GMT+02:00 2023,46.08980167833333,11.115510028333333,2.970703,51.788277,-4.247311,1
SMAR,2023-04-04 12:38:42:983 GMT+02:00 2023,46.0898467,11.1155383,306.72,125.28,83.26,null
SMAR,2023-04-04 12:38:43:021 GMT+02:00 2023,46.0898467,11.1155383,306.74,124.89,83.41,null
SMAR,2023-04-04 12:38:43:051 GMT+02:00 2023,46.0898467,11.1155383,306.72,124.55,83.57,null
SMAR,2023-04-04 12:38:43:089 GMT+02:00 2023,46.0898467,11.1155383,306.25,124.58,83.76,null
STON,2023-04-04 12:38:43:097 GMT+02:00 2023,46.08980167833333,11.115510028333333,3.131358,54.4632,-3.376369,1
SMAR,2023-04-04 12:38:43:123 GMT+02:00 2023,46.0898467,11.1155383,305.19,125.04,84.0,null
SMAR,2023-04-04 12:38:43:161 GMT+02:00 2023,46.0898467,11.1155383,304.39,125.21,84.18,null
SMAR,2023-04-04 12:38:43:191 GMT+02:00 2023,46.0898467,11.1155383,304.7,124.46,84.25,null
SMAR,2023-04-04 12:38:43:217 GMT+02:00 2023,46.0898467,11.1155383,305.34,123.53,84.29,null
SMAR,2023-04-04 12:38:43:255 GMT+02:00 2023,46.0898467,11.1155383,305.8,122.8,84.31,null
SMAR,2023-04-04 12:38:43:284 GMT+02:00 2023,46.0898467,11.1155383,306.22,122.1,84.36,null
SMAR,2023-04-04 12:38:43:319 GMT+02:00 2023,46.0898467,11.1155383,306.79,121.28,84.43,null
SMAR,2023-04-04 12:38:43:356 GMT+02:00 2023,46.0898467,11.1155383,307.67,120.17,84.49,null
STON,2023-04-04 12:38:43:363 GMT+02:00 2023,46.08980167833333,11.115510028333333,2.856884,56.895813,-2.610237,1
SMAR,2023-04-04 12:38:43:386 GMT+02:00 2023,46.0898467,11.1155383,308.54,119.12,84.55,null
SMAR,2023-04-04 12:38:43:416 GMT+02:00 2023,46.0898467,11.1155383,309.52,118.07,84.61,null
SMAR,2023-04-04 12:38:43:455 GMT+02:00 2023,46.0898467,11.1155383,310.57,116.99,84.64,null
SMAR,2023-04-04 12:38:43:480 GMT+02:00 2023,46.0898467,11.1155383,311.71,115.82,84.68,null
STON,2023-04-04 12:38:43:488 GMT+02:00 2023,46.08980167833333,11.115510028333333,2.463362,58.27359,-2.286765,1
SMAR,2023-04-04 12:38:43:516 GMT+02:00 2023,46.0898467,11.1155383,312.72,114.75,84.73,null
SMAR,2023-04-04 12:38:43:548 GMT+02:00 2023,46.0898467,11.1155383,313.6,113.72,84.78,null
SMAR,2023-04-04 12:38:43:580 GMT+02:00 2023,46.0898467,11.1155383,314.61,112.54,84.82,null
SMAR,2023-04-04 12:38:43:613 GMT+02:00 2023,46.0898467,11.1155383,315.5,111.49,84.85,null
SMAR,2023-04-04 12:38:43:649 GMT+02:00 2023,46.0898467,11.1155383,316.39,110.5,84.86,null
SMAR,2023-04-04 12:38:43:682 GMT+02:00 2023,46.0898467,11.1155383,317.12,109.69,84.86,null
SMAR,2023-04-04 12:38:43:714 GMT+02:00 2023,46.0898467,11.1155383,317.89,108.82,84.88,null
SMAR,2023-04-04 12:38:43:751 GMT+02:00 2023,46.0898467,11.1155383,318.5,108.06,84.92,null
STON,2023-04-04 12:38:43:759 GMT+02:00 2023,46.08980167833333,11.115510028333333,1.844675,58.810257,-2.061591,1
STON,2023-04-04 12:38:43:761 GMT+02:00 2023,46.08980114333333,11.115510701666667,1.844675,58.810257,-2.061591,1
STON,2023-04-04 12:38:43:762 GMT+02:00 2023,46.08980114333333,11.115510701666667,1.844675,58.810257,-2.061591,1
SMAR,2023-04-04 12:38:43:777 GMT+02:00 2023,46.0898467,11.1155383,318.88,107.51,84.97,null
SMAR,2023-04-04 12:38:43:814 GMT+02:00 2023,46.0898467,11.1155383,319.47,106.77,84.99,null
SMAR,2023-04-04 12:38:43:853 GMT+02:00 2023,46.0898467,11.1155383,320.15,105.95,85.01,null
SMAR,2023-04-04 12:38:43:887 GMT+02:00 2023,46.0898467,11.1155383,320.9,105.09,85.02,null
STON,2023-04-04 12:38:43:893 GMT+02:00 2023,46.08980114333333,11.115510701666667,1.407464,59.592937,-1.883706,1
SMAR,2023-04-04 12:38:43:916 GMT+02:00 2023,46.0898467,11.1155383,321.57,104.32,85.02,null
SMAR,2023-04-04 12:38:43:949 GMT+02:00 2023,46.0898467,11.1155383,322.1,103.69,85.01,null
SMAR,2023-04-04 12:38:43:992 GMT+02:00 2023,46.0898467,11.1155383,322.68,103.04,85.0,null
SMAR,2023-04-04 12:38:44:018 GMT+02:00 2023,46.0898467,11.1155383,323.16,102.48,85.0,null
SMAR,2023-04-04 12:38:44:053 GMT+02:00 2023,46.0898467,11.1155383,323.65,101.9,85.01,null
SMAR,2023-04-04 12:38:44:091 GMT+02:00 2023,46.0898467,11.1155383,324.09,101.42,85.02,null
SMAR,2023-04-04 12:38:44:122 GMT+02:00 2023,46.0898467,11.1155383,324.52,100.99,85.04,null
STON,2023-04-04 12:38:44:128 GMT+02:00 2023,46.08980114333333,11.115510701666667,1.082307,60.255119,-1.822614,1
SMAR,2023-04-04 12:38:44:156 GMT+02:00 2023,46.0898467,11.1155383,324.9,100.61,85.05,null
SMAR,2023-04-04 12:38:44:192 GMT+02:00 2023,46.0898467,11.1155383,325.21,100.28,85.06,null
SMAR,2023-04-04 12:38:44:226 GMT+02:00 2023,46.0898467,11.1155383,325.56,99.91,85.07,null
SMAR,2023-04-04 12:38:44:259 GMT+02:00 2023,46.0898467,11.1155383,325.87,99.59,85.08,null
SMAR,2023-04-04 12:38:44:286 GMT+02:00 2023,46.0898467,11.1155383,326.18,99.32,85.08,null
STON,2023-04-04 12:38:44:291 GMT+02:00 2023,46.08980114333333,11.115510701666667,0.891163,60.485207,-1.657015,1
SMAR,2023-04-04 12:38:44:316 GMT+02:00 2023,46.0898467,11.1155383,326.64,98.9,85.07,null
SMAR,2023-04-04 12:38:44:351 GMT+02:00 2023,46.0898467,11.1155383,326.91,98.6,85.08,null
SMAR,2023-04-04 12:38:44:390 GMT+02:00 2023,46.0898467,11.1155383,327.12,98.32,85.09,null
SMAR,2023-04-04 12:38:44:427 GMT+02:00 2023,46.0898467,11.1155383,327.36,98.07,85.1,null
SMAR,2023-04-04 12:38:44:459 GMT+02:00 2023,46.0898467,11.1155383,327.58,97.85,85.12,null
SMAR,2023-04-04 12:38:44:494 GMT+02:00 2023,46.0898467,11.1155383,327.87,97.58,85.13,null
SMAR,2023-04-04 12:38:44:525 GMT+02:00 2023,46.0898467,11.1155383,328.15,97.29,85.14,null
SMAR,2023-04-04 12:38:44:561 GMT+02:00 2023,46.0898467,11.1155383,328.37,96.99,85.14,null
SMAR,2023-04-04 12:38:44:589 GMT+02:00 2023,46.0898467,11.1155383,328.54,96.72,85.15,null
SMAR,2023-04-04 12:38:44:623 GMT+02:00 2023,46.0898467,11.1155383,328.78,96.42,85.16,null
SMAR,2023-04-04 12:38:44:658 GMT+02:00 2023,46.0898467,11.1155383,329.13,96.09,85.18,null
SMAR,2023-04-04 12:38:44:692 GMT+02:00 2023,46.0898467,11.1155383,329.36,95.89,85.21,null
SMAR,2023-04-04 12:38:44:723 GMT+02:00 2023,46.0898467,11.1155383,329.68,95.63,85.23,null
SMAR,2023-04-04 12:38:44:759 GMT+02:00 2023,46.0898467,11.1155383,329.82,95.5,85.25,null
STON,2023-04-04 12:38:44:769 GMT+02:00 2023,46.08980114333333,11.115510701666667,0.754167,60.542496,-1.610768,1
STON,2023-04-04 12:38:44:772 GMT+02:00 2023,46.08980114333333,11.115510701666667,0.70081,60.775703,-1.513824,1
SMAR,2023-04-04 12:38:44:783 GMT+02:00 2023,46.0898467,11.1155383,329.91,95.4,85.28,null
STON,2023-04-04 12:38:44:796 GMT+02:00 2023,46.089801083333334,11.115511146666666,0.70081,60.775703,-1.513824,1
STON,2023-04-04 12:38:44:801 GMT+02:00 2023,46.089801083333334,11.115511146666666,0.70081,60.775703,-1.513824,1
SMAR,2023-04-04 12:38:44:819 GMT+02:00 2023,46.0898467,11.1155383,329.96,95.29,85.3,null
SMAR,2023-04-04 12:38:44:858 GMT+02:00 2023,46.0898467,11.1155383,329.99,95.22,85.33,null
SMAR,2023-04-04 12:38:44:901 GMT+02:00 2023,46.0898467,11.1155383,329.99,95.2,85.36,null
SMAR,2023-04-04 12:38:44:928 GMT+02:00 2023,46.0898467,11.1155383,330.03,95.18,85.38,null
STON,2023-04-04 12:38:44:933 GMT+02:00 2023,46.089801083333334,11.115511146666666,0.61855,60.734524,-1.383736,1
SMAR,2023-04-04 12:38:44:957 GMT+02:00 2023,46.0898467,11.1155383,330.04,95.2,85.41,null
SMAR,2023-04-04 12:38:44:989 GMT+02:00 2023,46.0898467,11.1155383,330.03,95.21,85.44,null
SMAR,2023-04-04 12:38:45:021 GMT+02:00 2023,46.0898467,11.1155383,330.07,95.16,85.45,null
SMAR,2023-04-04 12:38:45:061 GMT+02:00 2023,46.0898467,11.1155383,329.95,95.33,85.47,null
SMAR,2023-04-04 12:38:45:090 GMT+02:00 2023,46.0898467,11.1155383,329.77,95.52,85.48,null
STON,2023-04-04 12:38:45:097 GMT+02:00 2023,46.089801083333334,11.115511146666666,0.66298,60.843143,-1.173747,1
SMAR,2023-04-04 12:38:45:118 GMT+02:00 2023,46.0898467,11.1155383,329.65,95.63,85.5,null
SMAR,2023-04-04 12:38:45:151 GMT+02:00 2023,46.0898467,11.1155383,329.38,95.89,85.53,null
SMAR,2023-04-04 12:38:45:192 GMT+02:00 2023,46.0898467,11.1155383,329.08,96.25,85.55,null
SMAR,2023-04-04 12:38:45:220 GMT+02:00 2023,46.0898467,11.1155383,328.8,96.59,85.57,null
SMAR,2023-04-04 12:38:45:252 GMT+02:00 2023,46.0898467,11.1155383,328.48,96.88,85.59,null
SMAR,2023-04-04 12:38:45:284 GMT+02:00 2023,46.0898467,11.1155383,328.17,97.19,85.61,null
SMAR,2023-04-04 12:38:45:319 GMT+02:00 2023,46.0898467,11.1155383,327.73,97.67,85.63,null
SMAR,2023-04-04 12:38:45:352 GMT+02:00 2023,46.0898467,11.1155383,327.28,98.14,85.64,null
STON,2023-04-04 12:38:45:361 GMT+02:00 2023,46.089801083333334,11.115511146666666,0.769515,60.813858,-1.134695,1
SMAR,2023-04-04 12:38:45:393 GMT+02:00 2023,46.0898467,11.1155383,326.81,98.54,85.65,null
SMAR,2023-04-04 12:38:45:424 GMT+02:00 2023,46.0898467,11.1155383,326.48,98.74,85.66,null
SMAR,2023-04-04 12:38:45:456 GMT+02:00 2023,46.0898467,11.1155383,326.03,99.09,85.66,null
SMAR,2023-04-04 12:38:45:489 GMT+02:00 2023,46.0898467,11.1155383,325.57,99.44,85.67,null
SMAR,2023-04-04 12:38:45:521 GMT+02:00 2023,46.0898467,11.1155383,325.27,99.56,85.66,null
SMAR,2023-04-04 12:38:45:561 GMT+02:00 2023,46.0898467,11.1155383,325.0,99.5,85.66,null
SMAR,2023-04-04 12:38:45:590 GMT+02:00 2023,46.0898467,11.1155383,324.94,99.2,85.65,null
SMAR,2023-04-04 12:38:45:627 GMT+02:00 2023,46.0898467,11.1155383,324.76,98.89,85.64,null
SMAR,2023-04-04 12:38:45:658 GMT+02:00 2023,46.0898467,11.1155383,324.73,98.35,85.63,null
STON,2023-04-04 12:38:45:664 GMT+02:00 2023,46.089801083333334,11.115511146666666,0.964172,60.900234,-1.057959,1
SMAR,2023-04-04 12:38:45:688 GMT+02:00 2023,46.0898467,11.1155383,324.61,97.8,85.63,null
STON,2023-04-04 12:38:45:697 GMT+02:00 2023,46.089801083333334,11.115511146666666,1.093973,62.192009,-1.066736,1
SMAR,2023-04-04 12:38:45:728 GMT+02:00 2023,46.0898467,11.1155383,324.42,97.14,85.61,null
SMAR,2023-04-04 12:38:45:762 GMT+02:00 2023,46.0898467,11.1155383,324.15,96.44,85.59,null
SMAR,2023-04-04 12:38:45:798 GMT+02:00 2023,46.0898467,11.1155383,324.0,95.65,85.57,null
SMAR,2023-04-04 12:38:45:830 GMT+02:00 2023,46.0898467,11.1155383,323.71,94.93,85.54,null
STON,2023-04-04 12:38:45:834 GMT+02:00 2023,46.08980096,11.115511011666667,1.093973,62.192009,-1.066736,1
STON,2023-04-04 12:38:45:840 GMT+02:00 2023,46.08980096,11.115511011666667,1.093973,62.192009,-1.066736,1
SMAR,2023-04-04 12:38:45:860 GMT+02:00 2023,46.0898467,11.1155383,323.56,93.86,85.54,null
SMAR,2023-04-04 12:38:45:887 GMT+02:00 2023,46.0898467,11.1155383,323.5,92.61,85.54,null
STON,2023-04-04 12:38:45:892 GMT+02:00 2023,46.08980096,11.115511011666667,1.016213,66.790771,-1.105145,1
SMAR,2023-04-04 12:38:45:923 GMT+02:00 2023,46.0898467,11.1155383,323.32,91.61,85.56,null
SMAR,2023-04-04 12:38:45:959 GMT+02:00 2023,46.0898467,11.1155383,323.26,90.56,85.56,null
SMAR,2023-04-04 12:38:45:993 GMT+02:00 2023,46.0898467,11.1155383,323.06,89.88,85.56,null
SMAR,2023-04-04 12:38:46:028 GMT+02:00 2023,46.0898467,11.1155383,322.82,89.62,85.57,null
SMAR,2023-04-04 12:38:46:058 GMT+02:00 2023,46.0898467,11.1155383,321.94,90.21,85.62,null
SMAR,2023-04-04 12:38:46:087 GMT+02:00 2023,46.0898467,11.1155383,320.25,91.7,85.72,null
SMAR,2023-04-04 12:38:46:126 GMT+02:00 2023,46.0898467,11.1155383,318.43,93.21,85.85,null
SMAR,2023-04-04 12:38:46:157 GMT+02:00 2023,46.0898467,11.1155383,316.98,94.07,85.94,null
SMAR,2023-04-04 12:38:46:201 GMT+02:00 2023,46.0898467,11.1155383,316.07,94.2,85.98,null
SMAR,2023-04-04 12:38:46:235 GMT+02:00 2023,46.0898467,11.1155383,315.67,93.96,85.98,null
SMAR,2023-04-04 12:38:46:266 GMT+02:00 2023,46.0898467,11.1155383,315.89,93.46,85.93,null
SMAR,2023-04-04 12:38:46:300 GMT+02:00 2023,46.0898467,11.1155383,316.01,93.34,85.9,null
STON,2023-04-04 12:38:46:305 GMT+02:00 2023,46.08980096,11.115511011666667,0.867159,75.401543,-1.216156,1
SMAR,2023-04-04 12:38:46:331 GMT+02:00 2023,46.0898467,11.1155383,316.0,93.45,85.86,null
SMAR,2023-04-04 12:38:46:357 GMT+02:00 2023,46.0898467,11.1155383,316.21,93.28,85.83,null
SMAR,2023-04-04 12:38:46:393 GMT+02:00 2023,46.0898467,11.1155383,316.44,92.94,85.79,null
SMAR,2023-04-04 12:38:46:424 GMT+02:00 2023,46.0898467,11.1155383,316.58,92.66,85.77,null
SMAR,2023-04-04 12:38:46:462 GMT+02:00 2023,46.0898467,11.1155383,316.72,92.42,85.73,null
SMAR,2023-04-04 12:38:46:495 GMT+02:00 2023,46.0898467,11.1155383,316.77,92.29,85.7,null
SMAR,2023-04-04 12:38:46:525 GMT+02:00 2023,46.0898467,11.1155383,316.85,92.12,85.68,null
SMAR,2023-04-04 12:38:46:560 GMT+02:00 2023,46.0898467,11.1155383,316.9,91.98,85.65,null
SMAR,2023-04-04 12:38:46:592 GMT+02:00 2023,46.0898467,11.1155383,316.97,91.81,85.63,null
SMAR,2023-04-04 12:38:46:626 GMT+02:00 2023,46.0898467,11.1155383,316.98,91.74,85.63,null
SMAR,2023-04-04 12:38:46:659 GMT+02:00 2023,46.0898467,11.1155383,317.07,91.66,85.62,null
SMAR,2023-04-04 12:38:46:689 GMT+02:00 2023,46.0898467,11.1155383,317.18,91.6,85.6,null
SMAR,2023-04-04 12:38:46:734 GMT+02:00 2023,46.0898467,11.1155383,317.23,91.58,85.59,null
SMAR,2023-04-04 12:38:46:766 GMT+02:00 2023,46.0898467,11.1155383,317.33,91.47,85.58,null
SMAR,2023-04-04 12:38:46:796 GMT+02:00 2023,46.0898467,11.1155383,317.4,91.39,85.58,null
STON,2023-04-04 12:38:46:801 GMT+02:00 2023,46.08980096,11.115511011666667,0.728106,76.673615,-1.552283,1
STON,2023-04-04 12:38:46:805 GMT+02:00 2023,46.089801148333336,11.115511235,0.728106,76.673615,-1.552283,1
SMAR,2023-04-04 12:38:46:831 GMT+02:00 2023,46.0898467,11.1155383,317.4,91.41,85.57,null
STON,2023-04-04 12:38:46:841 GMT+02:00 2023,46.089801148333336,11.115511235,0.728106,76.673615,-1.552283,1
SMAR,2023-04-04 12:38:46:859 GMT+02:00 2023,46.0898467,11.1155383,317.49,91.34,85.58,null
SMAR,2023-04-04 12:38:46:891 GMT+02:00 2023,46.0898467,11.1155383,317.5,91.36,85.58,null
SMAR,2023-04-04 12:38:46:925 GMT+02:00 2023,46.0898467,11.1155383,317.6,91.29,85.58,null
SMAR,2023-04-04 12:38:46:956 GMT+02:00 2023,46.0898467,11.1155383,317.81,91.09,85.57,null
SMAR,2023-04-04 12:38:46:987 GMT+02:00 2023,46.0898467,11.1155383,318.03,90.86,85.57,null
STON,2023-04-04 12:38:46:990 GMT+02:00 2023,46.089801148333336,11.115511235,0.675162,76.664375,-1.632224,1
SMAR,2023-04-04 12:38:47:020 GMT+02:00 2023,46.0898467,11.1155383,318.26,90.65,85.56,null
SMAR,2023-04-04 12:38:47:058 GMT+02:00 2023,46.0898467,11.1155383,318.46,90.49,85.56,null
SMAR,2023-04-04 12:38:47:102 GMT+02:00 2023,46.0898467,11.1155383,318.64,90.31,85.55,null
STON,2023-04-04 12:38:47:106 GMT+02:00 2023,46.089801148333336,11.115511235,0.632878,76.536522,-1.659524,1
SMAR,2023-04-04 12:38:47:131 GMT+02:00 2023,46.0898467,11.1155383,318.84,90.08,85.55,null
SMAR,2023-04-04 12:38:47:166 GMT+02:00 2023,46.0898467,11.1155383,319.04,89.87,85.55,null
SMAR,2023-04-04 12:38:47:197 GMT+02:00 2023,46.0898467,11.1155383,319.26,89.67,85.54,null
SMAR,2023-04-04 12:38:47:225 GMT+02:00 2023,46.0898467,11.1155383,319.53,89.42,85.54,null
SMAR,2023-04-04 12:38:47:258 GMT+02:00 2023,46.0898467,11.1155383,319.78,89.16,85.55,null
SMAR,2023-04-04 12:38:47:290 GMT+02:00 2023,46.0898467,11.1155383,320.01,88.92,85.56,null
SMAR,2023-04-04 12:38:47:323 GMT+02:00 2023,46.0898467,11.1155383,320.24,88.69,85.56,null
STON,2023-04-04 12:38:47:330 GMT+02:00 2023,46.089801148333336,11.115511235,0.552931,76.58551,-1.69817,1
SMAR,2023-04-04 12:38:47:356 GMT+02:00 2023,46.0898467,11.1155383,320.53,88.4,85.57,null
SMAR,2023-04-04 12:38:47:390 GMT+02:00 2023,46.0898467,11.1155383,320.79,88.16,85.56,null
